#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR5523--MA0591.1.Bach1::Mafk	chr16	76341851	76341865	-	0.000	0.000	Merged-chr16-76341927-28
NR12365--MA0496.2.MAFK	chr8	10927703	10927721	-	0.000	0.000	Merged-chr8-10927860-5
NR10633--MA0496.2.MAFK	chr5	146655356	146655374	+	0.000	0.000	Merged-chr5-146655552-37
NR7820--MA0496.2.MAFK	chr2	157131379	157131397	-	0.000	0.000	Merged-chr2-157131278-25
NR12717--MA0591.1.Bach1::Mafk	chr8	77713973	77713987	-	0.000	0.000	Merged-chr8-77713879-9
NR12809--MA0495.2.MAFF	chr8	90961803	90961823	+	0.000	0.000	Merged-chr8-90961787-20
NR10735--MA0089.1.MAFG::NFE2L1	chr6	8648661	8648666	+	0.000	0.000	Merged-chr6-8648625-101
NR2826--MA0089.1.MAFG::NFE2L1	chr12	73631334	73631339	+	0.000	0.000	Merged-chr12-73631279-56
NR1805--MA0591.1.Bach1::Mafk	chr10	96599773	96599787	-	0.000	0.000	Merged-chr10-96599778-54
NR6746--MA0117.2.Mafb	chr19	6858291	6858302	-	0.000	0.000	Merged-chr19-6858226-46
NR4295--MA0089.1.MAFG::NFE2L1	chr14	86681477	86681482	+	0.000	0.000	Merged-chr14-86681572-3
NR5891--MA0496.2.MAFK	chr17	36042870	36042888	-	0.000	0.000	Merged-chr17-36042760-57
NR9228--MA0659.1.MAFG	chr4	40785958	40785978	-	0.000	0.000	Merged-chr4-40785986-16
NR12191--MA0495.2.MAFF	chr7	111015013	111015033	+	0.000	0.000	Merged-chr7-111015040-32
NR8628--MA0591.1.Bach1::Mafk	chr3	103927755	103927769	+	0.000	0.000	Merged-chr3-103927636-31
NR13649--MA0089.1.MAFG::NFE2L1	chrX	96025992	96025997	-	0.000	0.000	Merged-chrX-96026030-41
NR8046--MA0501.1.MAF::NFE2	chr3	9500065	9500079	-	0.000	0.000	Merged-chr3-9499976-58
NR5712--MA0089.1.MAFG::NFE2L1	chr17	12318646	12318651	+	0.000	0.000	Merged-chr17-12318588-111
NR10593--MA0591.1.Bach1::Mafk	chr5	135794683	135794697	+	0.000	0.000	Merged-chr5-135794522-54
NR10356--MA0591.1.Bach1::Mafk	chr5	90595048	90595062	+	0.000	0.000	Merged-chr5-90595203-46
NR2839--MA0089.1.MAFG::NFE2L1	chr12	79623495	79623500	-	0.000	0.000	Merged-chr12-79623487-16
NR381--MA0501.1.MAF::NFE2	chr1	72870505	72870519	+	0.000	0.000	Merged-chr1-72870469-25
NR7206--MA0089.1.MAFG::NFE2L1	chr2	53809317	53809322	-	0.000	0.000	Merged-chr2-53809276-5
NR9542--MA0089.1.MAFG::NFE2L1	chr4	89311075	89311080	-	0.000	0.000	Merged-chr4-89310885-77
NR8467--MA0496.2.MAFK	chr3	78958962	78958980	+	0.000	0.000	Merged-chr3-78959037-23
NR9230--MA0496.2.MAFK	chr4	40785959	40785977	-	0.000	0.000	Merged-chr4-40785986-16
NR12127--MA0089.1.MAFG::NFE2L1	chr7	102210431	102210436	+	0.000	0.000	Merged-chr7-102210325-100
NR10635--MA0591.1.Bach1::Mafk	chr5	146784137	146784151	-	0.000	0.000	Merged-chr5-146784100-8
NR7483--MA0089.1.MAFG::NFE2L1	chr2	103668157	103668162	-	0.000	0.000	Merged-chr2-103668249-32
NR1581--MA0089.1.MAFG::NFE2L1	chr10	66864650	66864655	-	0.000	0.000	Merged-chr10-66864707-69
NR4374--MA0117.2.Mafb	chr14	100461772	100461783	+	0.000	0.000	Merged-chr14-100461621-38
NR4305--MA0089.1.MAFG::NFE2L1	chr14	87498403	87498408	-	0.000	0.000	Merged-chr14-87498346-23
NR2464--MA0591.1.Bach1::Mafk	chr11	117832606	117832620	+	0.000	0.000	Merged-chr11-117832456-80
NR9711--MA0501.1.MAF::NFE2	chr4	129276768	129276782	-	0.000	0.000	Merged-chr4-129276649-33
NR6546--MA0591.1.Bach1::Mafk	chr18	63692318	63692332	-	0.000	0.000	Merged-chr18-63692384-62
NR590--MA0591.1.Bach1::Mafk	chr1	106019761	106019775	+	0.000	0.000	Merged-chr1-106019933-3
NR1776--MA0117.2.Mafb	chr10	93179961	93179972	+	0.000	0.000	Merged-chr10-93180050-46
NR5346--MA0495.2.MAFF	chr16	52468520	52468540	-	0.000	0.000	Merged-chr16-52468577-24
NR11199--MA0089.1.MAFG::NFE2L1	chr6	90538361	90538366	-	0.000	0.000	Merged-chr6-90538158-36
NR13503--MA0501.1.MAF::NFE2	chr9	121985255	121985269	+	0.000	0.000	Merged-chr9-121985208-26
NR10465--MA0501.1.MAF::NFE2	chr5	105245046	105245060	-	0.000	0.000	Merged-chr5-105244982-37
NR13498--MA0117.2.Mafb	chr9	121286238	121286249	-	0.000	0.000	Merged-chr9-121286095-53
NR8331--MA0591.1.Bach1::Mafk	chr3	59081060	59081074	+	0.000	0.000	Merged-chr3-59081244-57
NR5348--MA0659.1.MAFG	chr16	52468520	52468540	-	0.000	0.000	Merged-chr16-52468577-24
NR1681--MA0591.1.Bach1::Mafk	chr10	81551731	81551745	-	0.000	0.000	Merged-chr10-81551750-43
NR2924--MA0089.1.MAFG::NFE2L1	chr12	94059761	94059766	+	0.000	0.000	Merged-chr12-94059824-14
NR11386--MA0089.1.MAFG::NFE2L1	chr6	117146752	117146757	-	0.000	0.000	Merged-chr6-117146729-2
NR13041--MA0089.1.MAFG::NFE2L1	chr9	15550737	15550742	+	0.000	0.000	Merged-chr9-15550755-58
NR6451--MA0117.2.Mafb	chr18	50016872	50016883	+	0.000	0.000	Merged-chr18-50017066-69
NR13707--MA0495.2.MAFF	chrX	142385191	142385211	-	0.000	0.000	Merged-chrX-142385026-32
NR6478--MA0089.1.MAFG::NFE2L1	chr18	54466011	54466016	+	0.000	0.000	Merged-chr18-54466026-1
NR12753--MA0117.2.Mafb	chr8	84127410	84127421	+	0.000	0.000	Merged-chr8-84127420-70
NR10870--MA0501.1.MAF::NFE2	chr6	31803378	31803392	+	0.000	0.000	Merged-chr6-31803356-16
NR2855--MA0496.2.MAFK	chr12	81845169	81845187	-	0.000	0.000	Merged-chr12-81845150-28
NR4603--MA0659.1.MAFG	chr15	12008206	12008226	+	0.000	0.000	Merged-chr15-12008199-38
NR8220--MA0089.1.MAFG::NFE2L1	chr3	34081186	34081191	+	0.000	0.000	Merged-chr3-34081319-62
NR9253--MA0496.2.MAFK	chr4	46617720	46617738	-	0.000	0.000	Merged-chr4-46617709-8
NR5030--MA0089.1.MAFG::NFE2L1	chr15	94139615	94139620	-	0.000	0.000	Merged-chr15-94139669-13
NR2252--MA0591.1.Bach1::Mafk	chr11	55121072	55121086	-	0.000	0.000	Merged-chr11-55121040-53
NR13615--MA0659.1.MAFG	chrX	71468813	71468833	-	0.000	0.000	Merged-chrX-71468864-48
