#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR17571--MA0741.1.KLF16	chr13	69611738	69611748	+	0.000	0.000	Merged-chr13-69611588-99
NR63084--MA1107.1.KLF9	chr8	46470934	46470946	-	0.000	0.000	Merged-chr8-46471112-117
NR12922--MA0493.1.Klf1	chr11	117963610	117963620	-	0.000	0.000	Merged-chr11-117963575-48
NR26515--MA0493.1.Klf1	chr16	35984021	35984031	-	0.000	0.000	Merged-chr16-35984000-4
NR33973--MA0039.3.KLF4	chr19	6400448	6400458	-	0.000	0.000	Merged-chr19-6400319-26
NR66131--MA0599.1.KLF5	chr9	35211126	35211135	-	0.000	0.000	Merged-chr9-35211181-71
NR61841--MA0741.1.KLF16	chr7	140845240	140845250	-	0.000	0.000	Merged-chr7-140845076-30
NR8223--MA0741.1.KLF16	chr10	96616867	96616877	+	0.000	0.000	Merged-chr10-96617072-57
NR38491--MA0741.1.KLF16	chr2	125136008	125136018	-	0.000	0.000	Merged-chr2-125136116-38
NR66578--MA0741.1.KLF16	chr9	55938119	55938129	-	0.000	0.000	Merged-chr9-55938219-68
NR23725--MA0599.1.KLF5	chr15	58076609	58076618	+	0.000	0.000	Merged-chr15-58076494-104
NR48222--MA0740.1.KLF14	chr4	132922637	132922650	-	0.000	0.000	Merged-chr4-132922628-68
NR52058--MA1107.1.KLF9	chr5	110101924	110101936	-	0.000	0.000	Merged-chr5-110101957-4
NR37657--MA1107.1.KLF9	chr2	91957283	91957295	-	0.000	0.000	Merged-chr2-91957300-36
NR66337--MA0599.1.KLF5	chr9	44568196	44568205	-	0.000	0.000	Merged-chr9-44568083-63
NR64018--MA0493.1.Klf1	chr8	81636358	81636368	+	0.000	0.000	Merged-chr8-81636390-46
NR58122--MA0742.1.Klf12	chr7	6383253	6383267	-	0.000	0.000	Merged-chr7-6383352-66
NR48325--MA1107.1.KLF9	chr4	134372585	134372597	+	0.000	0.000	Merged-chr4-134372505-25
NR4592--MA0741.1.KLF16	chr1	180548106	180548116	-	0.000	0.000	Merged-chr1-180548194-33
NR10868--MA0740.1.KLF14	chr11	60727258	60727271	+	0.000	0.000	Merged-chr11-60727194-59
NR28826--MA0741.1.KLF16	chr17	23677491	23677501	+	0.000	0.000	Merged-chr17-23677473-43
NR7169--MA0599.1.KLF5	chr10	71285025	71285034	+	0.000	0.000	Merged-chr10-71285103-74
NR38993--MA1107.1.KLF9	chr2	136532276	136532288	+	0.000	0.000	Merged-chr2-136532321-48
NR65354--MA0493.1.Klf1	chr8	124434604	124434614	+	0.000	0.000	Merged-chr8-124434522-47
NR7845--MA0599.1.KLF5	chr10	84576504	84576513	+	0.000	0.000	Merged-chr10-84576561-1
NR10766--MA0742.1.Klf12	chr11	57962551	57962565	-	0.000	0.000	Merged-chr11-57962717-47
NR49746--MA0741.1.KLF16	chr5	20249820	20249830	+	0.000	0.000	Merged-chr5-20250018-19
NR49661--MA1107.1.KLF9	chr5	17064668	17064680	+	0.000	0.000	Merged-chr5-17064479-1
NR33330--MA0599.1.KLF5	chr18	76944092	76944101	-	0.000	0.000	Merged-chr18-76944215-56
NR5795--MA0599.1.KLF5	chr10	21994629	21994638	+	0.000	0.000	Merged-chr10-21994609-61
NR24703--MA0599.1.KLF5	chr15	84988063	84988072	+	0.000	0.000	Merged-chr15-84988046-80
NR25443--MA0493.1.Klf1	chr15	102247253	102247263	+	0.000	0.000	Merged-chr15-102247349-1
NR42258--MA0657.1.KLF13	chr3	79854639	79854656	-	0.000	0.000	Merged-chr3-79854605-22
NR67100--MA0599.1.KLF5	chr9	77910799	77910808	+	0.000	0.000	Merged-chr9-77910963-98
NR5066--MA0740.1.KLF14	chr1	193146635	193146648	-	0.000	0.000	Merged-chr1-193146532-29
NR37313--MA0657.1.KLF13	chr2	76648049	76648066	+	0.000	0.000	Merged-chr2-76648077-91
NR18910--MA1107.1.KLF9	chr13	107700697	107700709	-	0.000	0.000	Merged-chr13-107700458-32
NR16805--MA0742.1.Klf12	chr13	42051649	42051663	-	0.000	0.000	Merged-chr13-42051680-16
NR57029--MA0493.1.Klf1	chr6	125378326	125378336	+	0.000	0.000	Merged-chr6-125378342-13
NR754--MA0599.1.KLF5	chr1	38129667	38129676	+	0.000	0.000	Merged-chr1-38129687-97
NR20390--MA0740.1.KLF14	chr14	36968722	36968735	+	0.000	0.000	Merged-chr14-36968670-90
NR48474--MA0740.1.KLF14	chr4	136206210	136206223	-	0.000	0.000	Merged-chr4-136206356-47
NR37519--MA0493.1.Klf1	chr2	84727432	84727442	-	0.000	0.000	Merged-chr2-84727435-53
NR52945--MA0493.1.Klf1	chr5	129787253	129787263	-	0.000	0.000	Merged-chr5-129787253-58
NR68857--MA0599.1.KLF5	chrX	50842273	50842282	-	0.000	0.000	Merged-chrX-50842306-3
NR58374--MA0742.1.Klf12	chr7	18873316	18873330	+	0.000	0.000	Merged-chr7-18873432-45
NR69248--MA0493.1.Klf1	chrX	113298192	113298202	-	0.000	0.000	Merged-chrX-113298172-75
NR56796--MA0740.1.KLF14	chr6	119199104	119199117	+	0.000	0.000	Merged-chr6-119199024-52
NR43141--MA0599.1.KLF5	chr3	106547641	106547650	+	0.000	0.000	Merged-chr3-106547777-76
NR28740--MA0599.1.KLF5	chr17	21450267	21450276	-	0.000	0.000	Merged-chr17-21450307-86
NR6763--MA0740.1.KLF14	chr10	60831661	60831674	-	0.000	0.000	Merged-chr10-60831602-50
NR67590--MA0741.1.KLF16	chr9	95845248	95845258	+	0.000	0.000	Merged-chr9-95845141-41
NR41028--MA0493.1.Klf1	chr3	27463055	27463065	-	0.000	0.000	Merged-chr3-27462923-28
NR3705--MA0599.1.KLF5	chr1	156938890	156938899	+	0.000	0.000	Merged-chr1-156938918-4
NR59334--MA0741.1.KLF16	chr7	43423282	43423292	+	0.000	0.000	Merged-chr7-43423415-58
NR67861--MA0741.1.KLF16	chr9	106453803	106453813	-	0.000	0.000	Merged-chr9-106453760-51
NR33223--MA0742.1.Klf12	chr18	73572581	73572595	-	0.000	0.000	Merged-chr18-73572695-132
NR49998--MA0741.1.KLF16	chr5	25499057	25499067	+	0.000	0.000	Merged-chr5-25499095-193
NR31645--MA0740.1.KLF14	chr18	20896431	20896444	-	0.000	0.000	Merged-chr18-20896385-98
NR65913--MA1107.1.KLF9	chr9	22467499	22467511	+	0.000	0.000	Merged-chr9-22467397-3
NR35850--MA0599.1.KLF5	chr2	27122115	27122124	-	0.000	0.000	Merged-chr2-27122236-19
NR6200--MA0599.1.KLF5	chr10	39731478	39731487	-	0.000	0.000	Merged-chr10-39731442-1
NR57401--MA0599.1.KLF5	chr6	136930872	136930881	-	0.000	0.000	Merged-chr6-136930946-53
NR11295--MA0493.1.Klf1	chr11	74838636	74838646	-	0.000	0.000	Merged-chr11-74838839-1
NR6745--MA1107.1.KLF9	chr10	60346800	60346812	+	0.000	0.000	Merged-chr10-60346910-89
NR32898--MA0741.1.KLF16	chr18	65924895	65924905	-	0.000	0.000	Merged-chr18-65924997-33
NR53152--MA0741.1.KLF16	chr5	134540095	134540105	-	0.000	0.000	Merged-chr5-134540113-16
NR53291--MA1107.1.KLF9	chr5	135780558	135780570	-	0.000	0.000	Merged-chr5-135780527-18
NR47374--MA1107.1.KLF9	chr4	106842062	106842074	-	0.000	0.000	Merged-chr4-106841993-21
NR61106--MA1107.1.KLF9	chr7	114276176	114276188	-	0.000	0.000	Merged-chr7-114276213-86
NR5343--MA0599.1.KLF5	chr10	6971895	6971904	-	0.000	0.000	Merged-chr10-6972038-9
NR6652--MA0741.1.KLF16	chr10	58812523	58812533	-	0.000	0.000	Merged-chr10-58812517-33
NR23180--MA0741.1.KLF16	chr15	34469781	34469791	+	0.000	0.000	Merged-chr15-34469855-8
NR38666--MA0741.1.KLF16	chr2	129065952	129065962	-	0.000	0.000	Merged-chr2-129066183-78
NR68978--MA0599.1.KLF5	chrX	73716491	73716500	-	0.000	0.000	Merged-chrX-73716479-74
NR51538--MA0741.1.KLF16	chr5	90931231	90931241	+	0.000	0.000	Merged-chr5-90931301-77
NR28185--MA0599.1.KLF5	chr17	5093633	5093642	+	0.000	0.000	Merged-chr17-5093524-26
NR59586--MA0741.1.KLF16	chr7	49616547	49616557	+	0.000	0.000	Merged-chr7-49616493-31
NR3005--MA0039.3.KLF4	chr1	135313891	135313901	-	0.000	0.000	Merged-chr1-135313707-51
NR31034--MA0599.1.KLF5	chr17	87446078	87446087	-	0.000	0.000	Merged-chr17-87445995-7
NR41504--MA0740.1.KLF14	chr3	41742605	41742618	-	0.000	0.000	Merged-chr3-41742487-85
NR31329--MA0741.1.KLF16	chr18	5591834	5591844	-	0.000	0.000	Merged-chr18-5591959-116
NR60053--MA0599.1.KLF5	chr7	75755383	75755392	-	0.000	0.000	Merged-chr7-75755534-4
NR43333--MA0493.1.Klf1	chr3	116424252	116424262	-	0.000	0.000	Merged-chr3-116424067-206
NR59921--MA0599.1.KLF5	chr7	66689654	66689663	-	0.000	0.000	Merged-chr7-66689788-64
NR14234--MA0599.1.KLF5	chr12	59011939	59011948	+	0.000	0.000	Merged-chr12-59012056-72
NR67908--MA0740.1.KLF14	chr9	107526846	107526859	-	0.000	0.000	Merged-chr9-107526799-38
NR34435--MA0741.1.KLF16	chr19	36409568	36409578	-	0.000	0.000	Merged-chr19-36409790-61
NR68405--MA0599.1.KLF5	chr9	122805542	122805551	+	0.000	0.000	Merged-chr9-122805643-54
NR69145--MA0493.1.Klf1	chrX	99136010	99136020	-	0.000	0.000	Merged-chrX-99136067-62
NR1561--MA0599.1.KLF5	chr1	75142409	75142418	-	0.000	0.000	Merged-chr1-75142250-107
NR67986--MA0493.1.Klf1	chr9	108832647	108832657	-	0.000	0.000	Merged-chr9-108832464-53
NR64036--MA0493.1.Klf1	chr8	82402589	82402599	-	0.000	0.000	Merged-chr8-82402722-77
NR68224--MA0741.1.KLF16	chr9	118669781	118669791	+	0.000	0.000	Merged-chr9-118669839-33
NR45624--MA0741.1.KLF16	chr4	34551629	34551639	+	0.000	0.000	Merged-chr4-34551500-9
NR61111--MA0493.1.Klf1	chr7	114276272	114276282	+	0.000	0.000	Merged-chr7-114276213-86
NR29369--MA0599.1.KLF5	chr17	34605897	34605906	-	0.000	0.000	Merged-chr17-34605836-25
NR61031--MA0599.1.KLF5	chr7	110796453	110796462	-	0.000	0.000	Merged-chr7-110796429-1
NR52067--MA1107.1.KLF9	chr5	110110105	110110117	+	0.000	0.000	Merged-chr5-110110204-41
NR3642--MA0741.1.KLF16	chr1	155050431	155050441	-	0.000	0.000	Merged-chr1-155050378-11
NR45176--MA0039.3.KLF4	chr4	11007764	11007774	+	0.000	0.000	Merged-chr4-11007928-2
NR1691--MA0741.1.KLF16	chr1	79858712	79858722	+	0.000	0.000	Merged-chr1-79858629-58
NR57709--MA1107.1.KLF9	chr6	143065682	143065694	-	0.000	0.000	Merged-chr6-143065826-5
NR25925--MA0741.1.KLF16	chr16	13256724	13256734	-	0.000	0.000	Merged-chr16-13256575-87
NR61913--MA0599.1.KLF5	chr7	141414105	141414114	-	0.000	0.000	Merged-chr7-141414217-79
NR35604--MA0599.1.KLF5	chr2	18800190	18800199	-	0.000	0.000	Merged-chr2-18800160-25
NR68288--MA0493.1.Klf1	chr9	119963509	119963519	+	0.000	0.000	Merged-chr9-119963439-34
NR64832--MA0740.1.KLF14	chr8	111259247	111259260	-	0.000	0.000	Merged-chr8-111259123-96
NR69055--MA0657.1.KLF13	chrX	85776718	85776735	-	0.000	0.000	Merged-chrX-85776712-109
NR53740--MA0599.1.KLF5	chr5	143817778	143817787	-	0.000	0.000	Merged-chr5-143817780-79
NR67333--MA0599.1.KLF5	chr9	86571902	86571911	+	0.000	0.000	Merged-chr9-86572090-93
NR15718--MA0741.1.KLF16	chr12	117447359	117447369	-	0.000	0.000	Merged-chr12-117447459-59
NR13101--MA0741.1.KLF16	chr12	4038955	4038965	-	0.000	0.000	Merged-chr12-4038819-48
NR45988--MA0599.1.KLF5	chr4	45530839	45530848	+	0.000	0.000	Merged-chr4-45530813-118
NR49236--MA0741.1.KLF16	chr4	155812449	155812459	-	0.000	0.000	Merged-chr4-155812439-57
NR48563--MA0493.1.Klf1	chr4	138922186	138922196	+	0.000	0.000	Merged-chr4-138922216-32
NR61218--MA1107.1.KLF9	chr7	118740240	118740252	-	0.000	0.000	Merged-chr7-118740082-2
NR42377--MA1107.1.KLF9	chr3	84345604	84345616	+	0.000	0.000	Merged-chr3-84345416-77
NR47271--MA1107.1.KLF9	chr4	101419607	101419619	-	0.000	0.000	Merged-chr4-101419713-70
NR26907--MA0741.1.KLF16	chr16	55895433	55895443	-	0.000	0.000	Merged-chr16-55895336-85
NR43444--MA0039.3.KLF4	chr3	121689304	121689314	+	0.000	0.000	Merged-chr3-121689232-23
NR68955--MA0493.1.Klf1	chrX	71492870	71492880	-	0.000	0.000	Merged-chrX-71492883-59
NR36931--MA0599.1.KLF5	chr2	61712776	61712785	-	0.000	0.000	Merged-chr2-61712803-19
NR2726--MA1107.1.KLF9	chr1	127796435	127796447	-	0.000	0.000	Merged-chr1-127796546-56
NR16735--MA1107.1.KLF9	chr13	38528524	38528536	+	0.000	0.000	Merged-chr13-38528691-1
NR11953--MA0742.1.Klf12	chr11	96667187	96667201	+	0.000	0.000	Merged-chr11-96667069-36
NR7378--MA0039.3.KLF4	chr10	78372833	78372843	+	0.000	0.000	Merged-chr10-78372862-56
NR6096--MA1107.1.KLF9	chr10	37250040	37250052	+	0.000	0.000	Merged-chr10-37249909-39
NR35129--MA0493.1.Klf1	chr2	4918986	4918996	+	0.000	0.000	Merged-chr2-4919141-49
NR46751--MA0599.1.KLF5	chr4	83485970	83485979	-	0.000	0.000	Merged-chr4-83485831-3
NR38775--MA0741.1.KLF16	chr2	132145131	132145141	-	0.000	0.000	Merged-chr2-132145154-79
NR58508--MA0740.1.KLF14	chr7	19852375	19852388	+	0.000	0.000	Merged-chr7-19852266-7
NR26565--MA0599.1.KLF5	chr16	38536944	38536953	-	0.000	0.000	Merged-chr16-38536903-24
NR61107--MA0740.1.KLF14	chr7	114276255	114276268	-	0.000	0.000	Merged-chr7-114276213-86
NR6639--MA0599.1.KLF5	chr10	58350932	58350941	-	0.000	0.000	Merged-chr10-58350801-17
NR15872--MA0740.1.KLF14	chr13	6081830	6081843	+	0.000	0.000	Merged-chr13-6081654-1
NR15304--MA0741.1.KLF16	chr12	101082423	101082433	-	0.000	0.000	Merged-chr12-101082565-4
NR62294--MA0741.1.KLF16	chr8	13200718	13200728	-	0.000	0.000	Merged-chr8-13200567-28
NR32124--MA0599.1.KLF5	chr18	37814883	37814892	-	0.000	0.000	Merged-chr18-37814980-94
NR6424--MA0599.1.KLF5	chr10	50157100	50157109	-	0.000	0.000	Merged-chr10-50157140-1
NR15404--MA0493.1.Klf1	chr12	105027967	105027977	+	0.000	0.000	Merged-chr12-105027877-30
NR28839--MA0741.1.KLF16	chr17	24141191	24141201	+	0.000	0.000	Merged-chr17-24141013-3
NR10113--MA0742.1.Klf12	chr11	22851597	22851611	-	0.000	0.000	Merged-chr11-22851672-11
NR7975--MA0599.1.KLF5	chr10	89686363	89686372	-	0.000	0.000	Merged-chr10-89686200-60
NR64815--MA0493.1.Klf1	chr8	110217833	110217843	-	0.000	0.000	Merged-chr8-110217807-69
NR24157--MA0599.1.KLF5	chr15	76368852	76368861	+	0.000	0.000	Merged-chr15-76369030-46
NR52055--MA0740.1.KLF14	chr5	110094445	110094458	+	0.000	0.000	Merged-chr5-110094650-54
NR35716--MA0599.1.KLF5	chr2	23156068	23156077	-	0.000	0.000	Merged-chr2-23156219-73
NR36170--MA0599.1.KLF5	chr2	33131230	33131239	+	0.000	0.000	Merged-chr2-33131105-122
NR4907--MA0599.1.KLF5	chr1	189688144	189688153	+	0.000	0.000	Merged-chr1-189688253-55
NR53852--MA0599.1.KLF5	chr5	147431252	147431261	-	0.000	0.000	Merged-chr5-147431237-9
NR11739--MA0741.1.KLF16	chr11	88425678	88425688	-	0.000	0.000	Merged-chr11-88425684-6
NR27882--MA1107.1.KLF9	chr16	91918043	91918055	-	0.000	0.000	Merged-chr16-91917917-41
NR24608--MA0741.1.KLF16	chr15	83122204	83122214	+	0.000	0.000	Merged-chr15-83122079-5
NR38211--MA0599.1.KLF5	chr2	118388579	118388588	+	0.000	0.000	Merged-chr2-118388681-62
NR68604--MA0741.1.KLF16	chrX	12977803	12977813	-	0.000	0.000	Merged-chrX-12977868-18
NR27749--MA0599.1.KLF5	chr16	89835791	89835800	+	0.000	0.000	Merged-chr16-89835915-50
NR37196--MA0742.1.Klf12	chr2	71873215	71873229	-	0.000	0.000	Merged-chr2-71873346-69
NR737--MA0741.1.KLF16	chr1	36920566	36920576	+	0.000	0.000	Merged-chr1-36920402-81
NR35393--MA0493.1.Klf1	chr2	13271300	13271310	+	0.000	0.000	Merged-chr2-13271415-60
NR62327--MA0599.1.KLF5	chr8	14012805	14012814	+	0.000	0.000	Merged-chr8-14012674-53
NR55785--MA0493.1.Klf1	chr6	85374726	85374736	+	0.000	0.000	Merged-chr6-85374701-69
NR14252--MA0599.1.KLF5	chr12	59170022	59170031	+	0.000	0.000	Merged-chr12-59170039-43
NR65376--MA1107.1.KLF9	chr8	125080719	125080731	+	0.000	0.000	Merged-chr8-125080812-18
NR3905--MA0039.3.KLF4	chr1	164414021	164414031	-	0.000	0.000	Merged-chr1-164413844-41
NR53171--MA0493.1.Klf1	chr5	134689037	134689047	-	0.000	0.000	Merged-chr5-134688853-79
NR16440--MA0740.1.KLF14	chr13	23535305	23535318	+	0.000	0.000	Merged-chr13-23535335-61
NR34401--MA0741.1.KLF16	chr19	34846569	34846579	-	0.000	0.000	Merged-chr19-34846685-64
NR11054--MA0741.1.KLF16	chr11	68199635	68199645	-	0.000	0.000	Merged-chr11-68199450-69
NR30195--MA0599.1.KLF5	chr17	63405678	63405687	+	0.000	0.000	Merged-chr17-63405591-44
NR11729--MA1107.1.KLF9	chr11	88145387	88145399	+	0.000	0.000	Merged-chr11-88145442-32
NR53377--MA0493.1.Klf1	chr5	137338372	137338382	+	0.000	0.000	Merged-chr5-137338498-22
NR9065--MA0742.1.Klf12	chr10	119218833	119218847	-	0.000	0.000	Merged-chr10-119218704-23
NR34049--MA0740.1.KLF14	chr19	8880927	8880940	-	0.000	0.000	Merged-chr19-8880870-57
NR62886--MA0493.1.Klf1	chr8	36249397	36249407	-	0.000	0.000	Merged-chr8-36249558-6
NR58128--MA0493.1.Klf1	chr7	6383278	6383288	-	0.000	0.000	Merged-chr7-6383352-66
NR2816--MA0740.1.KLF14	chr1	130715918	130715931	-	0.000	0.000	Merged-chr1-130715928-54
NR24828--MA0740.1.KLF14	chr15	88837268	88837281	+	0.000	0.000	Merged-chr15-88837543-52
NR64641--MA0599.1.KLF5	chr8	105613936	105613945	+	0.000	0.000	Merged-chr8-105614025-28
NR61692--MA0741.1.KLF16	chr7	135716602	135716612	-	0.000	0.000	Merged-chr7-135716348-117
NR30565--MA0741.1.KLF16	chr17	73096643	73096653	-	0.000	0.000	Merged-chr17-73096591-8
NR55677--MA1107.1.KLF9	chr6	81965973	81965985	-	0.000	0.000	Merged-chr6-81965824-61
NR61097--MA0657.1.KLF13	chr7	114276172	114276189	-	0.000	0.000	Merged-chr7-114276213-86
NR10112--MA0599.1.KLF5	chr11	22851534	22851543	+	0.000	0.000	Merged-chr11-22851672-11
NR67557--MA0599.1.KLF5	chr9	94614417	94614426	+	0.000	0.000	Merged-chr9-94614552-1
NR50014--MA0599.1.KLF5	chr5	25529788	25529797	-	0.000	0.000	Merged-chr5-25529854-76
NR3679--MA0657.1.KLF13	chr1	156474386	156474403	+	0.000	0.000	Merged-chr1-156474258-59
NR31991--MA0741.1.KLF16	chr18	34372990	34373000	-	0.000	0.000	Merged-chr18-34372986-133
NR13462--MA0741.1.KLF16	chr12	21543483	21543493	-	0.000	0.000	Merged-chr12-21543416-58
NR10888--MA0742.1.Klf12	chr11	60913790	60913804	-	0.000	0.000	Merged-chr11-60913719-59
NR56316--MA0599.1.KLF5	chr6	100833723	100833732	+	0.000	0.000	Merged-chr6-100833859-73
NR22537--MA0599.1.KLF5	chr14	122011888	122011897	-	0.000	0.000	Merged-chr14-122012077-50
NR24711--MA1107.1.KLF9	chr15	85036989	85037001	+	0.000	0.000	Merged-chr15-85036968-63
NR25247--MA0599.1.KLF5	chr15	98631533	98631542	-	0.000	0.000	Merged-chr15-98631640-23
NR25923--MA0599.1.KLF5	chr16	13256730	13256739	-	0.000	0.000	Merged-chr16-13256575-87
NR47885--MA0740.1.KLF14	chr4	123917416	123917429	-	0.000	0.000	Merged-chr4-123917454-69
NR59908--MA0599.1.KLF5	chr7	65696569	65696578	+	0.000	0.000	Merged-chr7-65696647-8
NR32768--MA0741.1.KLF16	chr18	61459482	61459492	+	0.000	0.000	Merged-chr18-61459524-23
NR20262--MA1107.1.KLF9	chr14	33099320	33099332	+	0.000	0.000	Merged-chr14-33099452-34
NR22518--MA1107.1.KLF9	chr14	121824511	121824523	-	0.000	0.000	Merged-chr14-121824841-29
NR40654--MA1107.1.KLF9	chr3	10012481	10012493	-	0.000	0.000	Merged-chr3-10012460-1
NR43686--MA0741.1.KLF16	chr3	129533714	129533724	+	0.000	0.000	Merged-chr3-129533518-164
NR47366--MA0493.1.Klf1	chr4	106841945	106841955	+	0.000	0.000	Merged-chr4-106841993-21
NR8202--MA0741.1.KLF16	chr10	96333560	96333570	-	0.000	0.000	Merged-chr10-96333488-28
NR61197--MA0740.1.KLF14	chr7	118491992	118492005	+	0.000	0.000	Merged-chr7-118491793-99
NR25125--MA0740.1.KLF14	chr15	94543600	94543613	-	0.000	0.000	Merged-chr15-94543602-76
NR58101--MA0742.1.Klf12	chr7	6286487	6286501	-	0.000	0.000	Merged-chr7-6286404-52
NR6638--MA1107.1.KLF9	chr10	58323434	58323446	+	0.000	0.000	Merged-chr10-58323476-78
NR47071--MA0599.1.KLF5	chr4	89310871	89310880	+	0.000	0.000	Merged-chr4-89310885-77
NR38807--MA0741.1.KLF16	chr2	132511681	132511691	-	0.000	0.000	Merged-chr2-132511544-14
NR59932--MA0741.1.KLF16	chr7	67222559	67222569	+	0.000	0.000	Merged-chr7-67222582-57
NR13114--MA0741.1.KLF16	chr12	4841425	4841435	+	0.000	0.000	Merged-chr12-4841599-31
NR21107--MA0599.1.KLF5	chr14	61427313	61427322	+	0.000	0.000	Merged-chr14-61427434-25
NR61009--MA0599.1.KLF5	chr7	110221651	110221660	-	0.000	0.000	Merged-chr7-110221778-96
NR58621--MA0599.1.KLF5	chr7	24608331	24608340	+	0.000	0.000	Merged-chr7-24608343-34
NR16884--MA0599.1.KLF5	chr13	43906452	43906461	+	0.000	0.000	Merged-chr13-43906399-21
NR58960--MA1107.1.KLF9	chr7	29289126	29289138	+	0.000	0.000	Merged-chr7-29289173-29
NR23409--MA0742.1.Klf12	chr15	38635249	38635263	+	0.000	0.000	Merged-chr15-38635237-53
NR25368--MA0599.1.KLF5	chr15	101141258	101141267	-	0.000	0.000	Merged-chr15-101141305-22
NR47569--MA0741.1.KLF16	chr4	116150505	116150515	-	0.000	0.000	Merged-chr4-116150435-60
NR33326--MA0599.1.KLF5	chr18	76929973	76929982	-	0.000	0.000	Merged-chr18-76929986-57
NR5307--MA0493.1.Klf1	chr10	5448588	5448598	-	0.000	0.000	Merged-chr10-5448562-35
NR2517--MA0599.1.KLF5	chr1	119504867	119504876	-	0.000	0.000	Merged-chr1-119504796-62
NR48335--MA0493.1.Klf1	chr4	134535425	134535435	+	0.000	0.000	Merged-chr4-134535132-103
NR30674--MA0741.1.KLF16	chr17	78736700	78736710	-	0.000	0.000	Merged-chr17-78736577-70
NR24564--MA0742.1.Klf12	chr15	82127840	82127854	-	0.000	0.000	Merged-chr15-82127921-49
NR59138--MA0599.1.KLF5	chr7	34313562	34313571	+	0.000	0.000	Merged-chr7-34313409-64
NR45018--MA0741.1.KLF16	chr4	6191013	6191023	+	0.000	0.000	Merged-chr4-6191094-54
NR34662--MA0599.1.KLF5	chr19	44562834	44562843	-	0.000	0.000	Merged-chr19-44562884-57
NR68560--MA0742.1.Klf12	chrX	12015228	12015242	+	0.000	0.000	Merged-chrX-12015103-56
NR40099--MA1107.1.KLF9	chr2	170206035	170206047	-	0.000	0.000	Merged-chr2-170206161-1
NR47706--MA0742.1.Klf12	chr4	119733752	119733766	-	0.000	0.000	Merged-chr4-119733692-69
NR18906--MA1107.1.KLF9	chr13	107700689	107700701	-	0.000	0.000	Merged-chr13-107700458-32
NR61201--MA0741.1.KLF16	chr7	118491993	118492003	+	0.000	0.000	Merged-chr7-118491793-99
NR45526--MA1107.1.KLF9	chr4	32250330	32250342	-	0.000	0.000	Merged-chr4-32250559-148
NR11747--MA1107.1.KLF9	chr11	88576466	88576478	+	0.000	0.000	Merged-chr11-88576499-74
NR1525--MA0493.1.Klf1	chr1	74332504	74332514	-	0.000	0.000	Merged-chr1-74332540-53
NR15642--MA0657.1.KLF13	chr12	112629095	112629112	-	0.000	0.000	Merged-chr12-112629266-49
NR52646--MA0599.1.KLF5	chr5	122284340	122284349	-	0.000	0.000	Merged-chr5-122284507-55
NR9404--MA0740.1.KLF14	chr10	127225816	127225829	-	0.000	0.000	Merged-chr10-127225928-35
NR11957--MA0741.1.KLF16	chr11	96667188	96667198	+	0.000	0.000	Merged-chr11-96667069-36
NR69288--MA1107.1.KLF9	chrX	134158411	134158423	+	0.000	0.000	Merged-chrX-134158448-18
NR49439--MA0599.1.KLF5	chr5	9161760	9161769	+	0.000	0.000	Merged-chr5-9161716-98
NR2511--MA0740.1.KLF14	chr1	119504797	119504810	+	0.000	0.000	Merged-chr1-119504796-62
NR14250--MA0740.1.KLF14	chr12	59131354	59131367	-	0.000	0.000	Merged-chr12-59131323-78
NR10130--MA0599.1.KLF5	chr11	23124544	23124553	+	0.000	0.000	Merged-chr11-23124595-33
NR56692--MA0599.1.KLF5	chr6	115123395	115123404	-	0.000	0.000	Merged-chr6-115123444-38
NR45172--MA0740.1.KLF14	chr4	11007762	11007775	+	0.000	0.000	Merged-chr4-11007928-2
NR51859--MA0039.3.KLF4	chr5	100929922	100929932	+	0.000	0.000	Merged-chr5-100929891-31
NR735--MA0039.3.KLF4	chr1	36920567	36920577	+	0.000	0.000	Merged-chr1-36920402-81
NR30861--MA1107.1.KLF9	chr17	83527424	83527436	-	0.000	0.000	Merged-chr17-83527412-40
NR1211--MA1107.1.KLF9	chr1	60017018	60017030	+	0.000	0.000	Merged-chr1-60017133-4
NR54579--MA0493.1.Klf1	chr6	28421779	28421789	-	0.000	0.000	Merged-chr6-28421757-53
NR26103--MA1107.1.KLF9	chr16	20498767	20498779	-	0.000	0.000	Merged-chr16-20498882-53
NR13046--MA0599.1.KLF5	chr11	121204192	121204201	+	0.000	0.000	Merged-chr11-121204419-68
NR47164--MA1107.1.KLF9	chr4	95742075	95742087	-	0.000	0.000	Merged-chr4-95741888-1
NR61724--MA0741.1.KLF16	chr7	136255658	136255668	-	0.000	0.000	Merged-chr7-136255499-1
NR923--MA0740.1.KLF14	chr1	43827866	43827879	+	0.000	0.000	Merged-chr1-43827662-129
NR53963--MA1107.1.KLF9	chr5	150259560	150259572	+	0.000	0.000	Merged-chr5-150259783-65
