#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR21556--MA1107.1.KLF9	chr15	42983385	42983397	+	0.000	0.000	Merged-chr15-42983258-15
NR35835--MA0599.1.KLF5	chr2	118883347	118883356	-	0.000	0.000	Merged-chr2-118883436-40
NR23593--MA0742.1.Klf12	chr16	8655822	8655836	-	0.000	0.000	Merged-chr16-8655850-21
NR50575--MA1107.1.KLF9	chr5	137684826	137684838	+	0.000	0.000	Merged-chr5-137684690-53
NR23498--MA0039.3.KLF4	chr16	4074962	4074972	+	0.000	0.000	Merged-chr16-4075088-14
NR57241--MA0657.1.KLF13	chr7	80123325	80123342	+	0.000	0.000	Merged-chr7-80123359-34
NR11142--MA0740.1.KLF14	chr11	85140178	85140191	-	0.000	0.000	Merged-chr11-85140096-67
NR16706--MA0039.3.KLF4	chr13	58157713	58157723	-	0.000	0.000	Merged-chr13-58157645-3
NR1415--MA1107.1.KLF9	chr1	87185097	87185109	-	0.000	0.000	Merged-chr1-87185093-29
NR50360--MA1107.1.KLF9	chr5	135106806	135106818	+	0.000	0.000	Merged-chr5-135106892-30
NR59604--MA0742.1.Klf12	chr7	141194990	141195004	-	0.000	0.000	Merged-chr7-141194974-27
NR32365--MA0741.1.KLF16	chr19	46305639	46305649	-	0.000	0.000	Merged-chr19-46305608-10
NR62455--MA0599.1.KLF5	chr8	115408398	115408407	+	0.000	0.000	Merged-chr8-115408581-14
NR55326--MA1107.1.KLF9	chr7	6383300	6383312	-	0.000	0.000	Merged-chr7-6383352-66
NR53828--MA0599.1.KLF5	chr6	120206733	120206742	+	0.000	0.000	Merged-chr6-120206801-39
NR24109--MA0741.1.KLF16	chr16	24975253	24975263	+	0.000	0.000	Merged-chr16-24975123-11
NR4038--MA0742.1.Klf12	chr1	183388891	183388905	-	0.000	0.000	Merged-chr1-183388953-51
NR13035--MA0599.1.KLF5	chr12	4234315	4234324	-	0.000	0.000	Merged-chr12-4234133-70
NR5203--MA0741.1.KLF16	chr10	28593875	28593885	-	0.000	0.000	Merged-chr10-28593928-66
NR27304--MA0599.1.KLF5	chr17	40934668	40934677	+	0.000	0.000	Merged-chr17-40934697-83
NR54004--MA0493.1.Klf1	chr6	125425523	125425533	-	0.000	0.000	Merged-chr6-125425503-32
NR37768--MA0493.1.Klf1	chr2	167831835	167831845	-	0.000	0.000	Merged-chr2-167831852-3
NR7717--MA1107.1.KLF9	chr10	111031828	111031840	+	0.000	0.000	Merged-chr10-111031729-43
NR9669--MA0493.1.Klf1	chr11	51584741	51584751	+	0.000	0.000	Merged-chr11-51584682-72
NR15057--MA0741.1.KLF16	chr12	108334122	108334132	-	0.000	0.000	Merged-chr12-108333959-92
NR29380--MA0493.1.Klf1	chr18	34783618	34783628	-	0.000	0.000	Merged-chr18-34783714-45
NR61598--MA0599.1.KLF5	chr8	84982953	84982962	-	0.000	0.000	Merged-chr8-84982804-9
NR64713--MA0740.1.KLF14	chr9	67840266	67840279	-	0.000	0.000	Merged-chr9-67840387-69
NR9891--MA0741.1.KLF16	chr11	55120953	55120963	+	0.000	0.000	Merged-chr11-55121040-53
NR28846--MA0599.1.KLF5	chr17	88256483	88256492	-	0.000	0.000	Merged-chr17-88256193-58
NR45421--MA1107.1.KLF9	chr4	135240540	135240552	+	0.000	0.000	Merged-chr4-135240576-11
NR40322--MA0599.1.KLF5	chr3	106547926	106547935	-	0.000	0.000	Merged-chr3-106547777-76
NR14013--MA0599.1.KLF5	chr12	76371103	76371112	-	0.000	0.000	Merged-chr12-76371188-10
NR12178--MA0599.1.KLF5	chr11	106193700	106193709	+	0.000	0.000	Merged-chr11-106193514-84
NR1909--MA0741.1.KLF16	chr1	119526095	119526105	+	0.000	0.000	Merged-chr1-119526190-58
NR20139--MA0742.1.Klf12	chr14	76579946	76579960	-	0.000	0.000	Merged-chr14-76580010-38
NR33770--MA0039.3.KLF4	chr2	32166595	32166605	-	0.000	0.000	Merged-chr2-32166737-9
NR23975--MA0657.1.KLF13	chr16	21245995	21246012	+	0.000	0.000	Merged-chr16-21246157-22
NR26447--MA0599.1.KLF5	chr17	24752933	24752942	+	0.000	0.000	Merged-chr17-24753082-30
NR49117--MA0741.1.KLF16	chr5	110810125	110810135	-	0.000	0.000	Merged-chr5-110810101-58
NR57301--MA0599.1.KLF5	chr7	80402847	80402856	+	0.000	0.000	Merged-chr7-80402640-72
NR66134--MA0599.1.KLF5	chr9	110408189	110408198	+	0.000	0.000	Merged-chr9-110408019-93
NR7937--MA0493.1.Klf1	chr10	117148606	117148616	-	0.000	0.000	Merged-chr10-117148498-52
NR49888--MA1107.1.KLF9	chr5	124095846	124095858	-	0.000	0.000	Merged-chr5-124095874-61
NR6645--MA1107.1.KLF9	chr10	80695481	80695493	+	0.000	0.000	Merged-chr10-80695569-62
NR20117--MA1107.1.KLF9	chr14	75845211	75845223	+	0.000	0.000	Merged-chr14-75845337-99
NR65934--MA0740.1.KLF14	chr9	107340718	107340731	+	0.000	0.000	Merged-chr9-107340587-50
NR41178--MA1107.1.KLF9	chr3	133583900	133583912	-	0.000	0.000	Merged-chr3-133583850-2
NR11563--MA0742.1.Klf12	chr11	96924998	96925012	+	0.000	0.000	Merged-chr11-96925082-7
NR49673--MA1107.1.KLF9	chr5	121619168	121619180	+	0.000	0.000	Merged-chr5-121619111-49
NR67470--MA0599.1.KLF5	chrX	71492645	71492654	-	0.000	0.000	Merged-chrX-71492883-59
NR19671--MA0039.3.KLF4	chr14	61556827	61556837	-	0.000	0.000	Merged-chr14-61556804-76
NR21114--MA0599.1.KLF5	chr15	10723720	10723729	+	0.000	0.000	Merged-chr15-10723648-41
NR19011--MA0742.1.Klf12	chr14	33447331	33447345	-	0.000	0.000	Merged-chr14-33447186-64
NR810--MA0741.1.KLF16	chr1	59913811	59913821	-	0.000	0.000	Merged-chr1-59913870-9
NR20032--MA0740.1.KLF14	chr14	75064698	75064711	+	0.000	0.000	Merged-chr14-75064758-13
NR37889--MA0493.1.Klf1	chr2	169702951	169702961	+	0.000	0.000	Merged-chr2-169702917-20
NR62567--MA0599.1.KLF5	chr8	117481972	117481981	-	0.000	0.000	Merged-chr8-117482001-12
NR36258--MA0599.1.KLF5	chr2	131186880	131186889	+	0.000	0.000	Merged-chr2-131186955-76
NR23170--MA0741.1.KLF16	chr15	98699670	98699680	-	0.000	0.000	Merged-chr15-98699636-21
NR4237--MA1107.1.KLF9	chr1	187216208	187216220	+	0.000	0.000	Merged-chr1-187216297-6
NR66898--MA0039.3.KLF4	chr9	123253118	123253128	+	0.000	0.000	Merged-chr9-123252996-28
NR48929--MA0741.1.KLF16	chr5	105709896	105709906	-	0.000	0.000	Merged-chr5-105709845-15
NR37664--MA0039.3.KLF4	chr2	166753248	166753258	+	0.000	0.000	Merged-chr2-166753164-6
NR51701--MA0740.1.KLF14	chr6	29473998	29474011	+	0.000	0.000	Merged-chr6-29474137-48
NR10427--MA1107.1.KLF9	chr11	69795540	69795552	+	0.000	0.000	Merged-chr11-69795506-54
NR42842--MA0599.1.KLF5	chr4	43578736	43578745	+	0.000	0.000	Merged-chr4-43578724-70
NR56435--MA0599.1.KLF5	chr7	44305030	44305039	-	0.000	0.000	Merged-chr7-44305170-86
NR45552--MA0599.1.KLF5	chr4	136206193	136206202	-	0.000	0.000	Merged-chr4-136206356-47
NR10909--MA0741.1.KLF16	chr11	79130054	79130064	+	0.000	0.000	Merged-chr11-79129992-68
NR9543--MA0741.1.KLF16	chr11	48788016	48788026	+	0.000	0.000	Merged-chr11-48788226-76
NR59821--MA0599.1.KLF5	chr7	145141144	145141153	+	0.000	0.000	Merged-chr7-145141078-1
NR62295--MA0657.1.KLF13	chr8	110217827	110217844	-	0.000	0.000	Merged-chr8-110217807-69
NR27540--MA1107.1.KLF9	chr17	46890467	46890479	+	0.000	0.000	Merged-chr17-46890539-102
NR52056--MA0039.3.KLF4	chr6	47953392	47953402	-	0.000	0.000	Merged-chr6-47953415-51
NR12164--MA0493.1.Klf1	chr11	106036723	106036733	-	0.000	0.000	Merged-chr11-106036906-50
NR12299--MA0599.1.KLF5	chr11	109425898	109425907	-	0.000	0.000	Merged-chr11-109425910-111
NR37316--MA0493.1.Klf1	chr2	160657973	160657983	-	0.000	0.000	Merged-chr2-160657923-30
NR9360--MA0493.1.Klf1	chr11	32553877	32553887	+	0.000	0.000	Merged-chr11-32553958-74
NR12840--MA0493.1.Klf1	chr11	119355547	119355557	+	0.000	0.000	Merged-chr11-119355654-77
NR44427--MA0741.1.KLF16	chr4	119195348	119195358	+	0.000	0.000	Merged-chr4-119195443-60
NR60835--MA0599.1.KLF5	chr8	64850018	64850027	+	0.000	0.000	Merged-chr8-64849935-68
NR6570--MA0599.1.KLF5	chr10	80494804	80494813	-	0.000	0.000	Merged-chr10-80494941-15
NR9089--MA0742.1.Klf12	chr11	20532443	20532457	+	0.000	0.000	Merged-chr11-20532387-59
NR16259--MA0740.1.KLF14	chr13	45686228	45686241	+	0.000	0.000	Merged-chr13-45686303-31
NR63872--MA0741.1.KLF16	chr9	40997192	40997202	-	0.000	0.000	Merged-chr9-40997373-39
NR30147--MA0039.3.KLF4	chr18	65512461	65512471	-	0.000	0.000	Merged-chr18-65512491-27
NR19910--MA0599.1.KLF5	chr14	70599651	70599660	-	0.000	0.000	Merged-chr14-70599631-63
NR65618--MA0741.1.KLF16	chr9	101074538	101074548	+	0.000	0.000	Merged-chr9-101074267-139
NR55616--MA0741.1.KLF16	chr7	19404191	19404201	-	0.000	0.000	Merged-chr7-19404013-49
NR21593--MA0599.1.KLF5	chr15	51510581	51510590	-	0.000	0.000	Merged-chr15-51510503-1
NR54703--MA0599.1.KLF5	chr6	142752670	142752679	+	0.000	0.000	Merged-chr6-142752635-30
NR5312--MA0741.1.KLF16	chr10	40171479	40171489	-	0.000	0.000	Merged-chr10-40171372-15
NR45138--MA0741.1.KLF16	chr4	132808284	132808294	-	0.000	0.000	Merged-chr4-132808337-17
NR19939--MA0741.1.KLF16	chr14	71137954	71137964	+	0.000	0.000	Merged-chr14-71138006-34
NR30491--MA0740.1.KLF14	chr18	74207845	74207858	-	0.000	0.000	Merged-chr18-74207831-60
NR4377--MA0599.1.KLF5	chr1	189698583	189698592	+	0.000	0.000	Merged-chr1-189698584-1
NR64881--MA0599.1.KLF5	chr9	73071163	73071172	-	0.000	0.000	Merged-chr9-73071283-26
NR19636--MA0740.1.KLF14	chr14	60251422	60251435	-	0.000	0.000	Merged-chr14-60251402-83
NR8807--MA1107.1.KLF9	chr11	3335913	3335925	-	0.000	0.000	Merged-chr11-3336028-55
NR22235--MA0740.1.KLF14	chr15	78515787	78515800	-	0.000	0.000	Merged-chr15-78515914-15
NR12751--MA0599.1.KLF5	chr11	117781005	117781014	+	0.000	0.000	Merged-chr11-117781135-87
NR65710--MA1107.1.KLF9	chr9	103449313	103449325	-	0.000	0.000	Merged-chr9-103449335-34
NR45106--MA0740.1.KLF14	chr4	132515575	132515588	-	0.000	0.000	Merged-chr4-132515498-63
NR66058--MA0741.1.KLF16	chr9	108517323	108517333	-	0.000	0.000	Merged-chr9-108517385-128
NR4162--MA0599.1.KLF5	chr1	185362997	185363006	-	0.000	0.000	Merged-chr1-185363233-98
NR8542--MA0740.1.KLF14	chr10	127195214	127195227	-	0.000	0.000	Merged-chr10-127195523-51
NR25644--MA0741.1.KLF16	chr17	3314330	3314340	-	0.000	0.000	Merged-chr17-3314377-47
NR38778--MA0599.1.KLF5	chr3	37387238	37387247	+	0.000	0.000	Merged-chr3-37387338-33
NR21235--MA0599.1.KLF5	chr15	25622526	25622535	-	0.000	0.000	Merged-chr15-25622646-118
NR51953--MA0740.1.KLF14	chr6	42349931	42349944	+	0.000	0.000	Merged-chr6-42349714-128
NR64075--MA0740.1.KLF14	chr9	48985180	48985193	-	0.000	0.000	Merged-chr9-48985134-97
NR10558--MA0599.1.KLF5	chr11	70970134	70970143	-	0.000	0.000	Merged-chr11-70970318-94
NR37208--MA1107.1.KLF9	chr2	157147996	157148008	-	0.000	0.000	Merged-chr2-157147783-53
NR47047--MA0599.1.KLF5	chr5	24393591	24393600	+	0.000	0.000	Merged-chr5-24393621-16
NR18396--MA0740.1.KLF14	chr13	117220697	117220710	+	0.000	0.000	Merged-chr13-117220840-63
NR36357--MA0741.1.KLF16	chr2	132512641	132512651	-	0.000	0.000	Merged-chr2-132512511-69
NR9400--MA0741.1.KLF16	chr11	33701763	33701773	-	0.000	0.000	Merged-chr11-33701915-7
NR50921--MA0599.1.KLF5	chr5	142929142	142929151	+	0.000	0.000	Merged-chr5-142929327-47
NR11894--MA0599.1.KLF5	chr11	101082545	101082554	+	0.000	0.000	Merged-chr11-101082516-61
NR67224--MA0599.1.KLF5	chrX	36989542	36989551	-	0.000	0.000	Merged-chrX-36989513-70
NR9319--MA0740.1.KLF14	chr11	31808294	31808307	-	0.000	0.000	Merged-chr11-31808102-31
NR49212--MA1107.1.KLF9	chr5	112276525	112276537	-	0.000	0.000	Merged-chr5-112276606-72
NR11206--MA0741.1.KLF16	chr11	86683901	86683911	+	0.000	0.000	Merged-chr11-86683864-65
NR4875--MA0742.1.Klf12	chr10	7832408	7832422	-	0.000	0.000	Merged-chr10-7832380-56
NR37783--MA0741.1.KLF16	chr2	167975535	167975545	-	0.000	0.000	Merged-chr2-167975780-28
NR33220--MA1107.1.KLF9	chr2	18873057	18873069	-	0.000	0.000	Merged-chr2-18873017-31
NR19525--MA0741.1.KLF16	chr14	56886656	56886666	-	0.000	0.000	Merged-chr14-56886625-164
NR5685--MA1107.1.KLF9	chr10	59965008	59965020	-	0.000	0.000	Merged-chr10-59964870-60
NR14101--MA0039.3.KLF4	chr12	78919430	78919440	+	0.000	0.000	Merged-chr12-78919443-34
NR40177--MA0741.1.KLF16	chr3	103376025	103376035	+	0.000	0.000	Merged-chr3-103375915-4
NR44309--MA1107.1.KLF9	chr4	116168776	116168788	+	0.000	0.000	Merged-chr4-116168946-31
NR61471--MA0039.3.KLF4	chr8	84024606	84024616	+	0.000	0.000	Merged-chr8-84024491-4
NR24709--MA0740.1.KLF14	chr16	57606879	57606892	+	0.000	0.000	Merged-chr16-57606841-64
NR9472--MA0493.1.Klf1	chr11	43767066	43767076	-	0.000	0.000	Merged-chr11-43767173-52
NR45100--MA0599.1.KLF5	chr4	132422205	132422214	+	0.000	0.000	Merged-chr4-132422317-46
NR61573--MA0741.1.KLF16	chr8	84903132	84903142	-	0.000	0.000	Merged-chr8-84903237-56
NR15652--MA0039.3.KLF4	chr13	12412262	12412272	-	0.000	0.000	Merged-chr13-12412239-11
NR30143--MA0740.1.KLF14	chr18	65430912	65430925	+	0.000	0.000	Merged-chr18-65430843-87
NR3071--MA1107.1.KLF9	chr1	160053436	160053448	-	0.000	0.000	Merged-chr1-160053620-125
NR10681--MA0741.1.KLF16	chr11	75154327	75154337	+	0.000	0.000	Merged-chr11-75154404-32
NR1859--MA0493.1.Klf1	chr1	118398764	118398774	-	0.000	0.000	Merged-chr1-118398960-17
NR17965--MA0657.1.KLF13	chr13	106999700	106999717	-	0.000	0.000	Merged-chr13-106999635-1
NR47391--MA0493.1.Klf1	chr5	34949389	34949399	+	0.000	0.000	Merged-chr5-34949325-82
NR22096--MA0493.1.Klf1	chr15	76204105	76204115	+	0.000	0.000	Merged-chr15-76204240-36
NR43932--MA0599.1.KLF5	chr4	103313753	103313762	-	0.000	0.000	Merged-chr4-103313867-67
NR11302--MA1107.1.KLF9	chr11	88204737	88204749	-	0.000	0.000	Merged-chr11-88204847-1
NR7730--MA0039.3.KLF4	chr10	111234662	111234672	-	0.000	0.000	Merged-chr10-111234457-79
NR45198--MA0493.1.Klf1	chr4	133241460	133241470	-	0.000	0.000	Merged-chr4-133241411-59
NR52792--MA0741.1.KLF16	chr6	83326288	83326298	-	0.000	0.000	Merged-chr6-83326116-65
NR64715--MA0493.1.Klf1	chr9	67840269	67840279	-	0.000	0.000	Merged-chr9-67840387-69
NR31938--MA0741.1.KLF16	chr19	34846570	34846580	-	0.000	0.000	Merged-chr19-34846685-64
NR47100--MA0740.1.KLF14	chr5	24685913	24685926	-	0.000	0.000	Merged-chr5-24685796-115
NR11729--MA0741.1.KLF16	chr11	98510400	98510410	+	0.000	0.000	Merged-chr11-98510270-21
NR33566--MA0599.1.KLF5	chr2	28640914	28640923	+	0.000	0.000	Merged-chr2-28641113-91
NR50241--MA0741.1.KLF16	chr5	134184413	134184423	-	0.000	0.000	Merged-chr5-134184389-83
NR14564--MA0741.1.KLF16	chr12	98677285	98677295	-	0.000	0.000	Merged-chr12-98677424-35
NR29147--MA1107.1.KLF9	chr18	14668923	14668935	+	0.000	0.000	Merged-chr18-14669072-17
NR34982--MA0493.1.Klf1	chr2	79255377	79255387	+	0.000	0.000	Merged-chr2-79255338-118
NR32974--MA0657.1.KLF13	chr2	5003271	5003288	+	0.000	0.000	Merged-chr2-5003396-19
NR39948--MA0493.1.Klf1	chr3	96716029	96716039	+	0.000	0.000	Merged-chr3-96716132-19
NR62370--MA0599.1.KLF5	chr8	111821454	111821463	-	0.000	0.000	Merged-chr8-111821367-66
NR8042--MA0493.1.Klf1	chr10	118419174	118419184	-	0.000	0.000	Merged-chr10-118419236-59
NR40305--MA0741.1.KLF16	chr3	105892622	105892632	-	0.000	0.000	Merged-chr3-105892493-111
NR37186--MA0742.1.Klf12	chr2	156863096	156863110	+	0.000	0.000	Merged-chr2-156863102-107
NR19372--MA0742.1.Klf12	chr14	54061508	54061522	+	0.000	0.000	Merged-chr14-54061633-25
NR40531--MA0039.3.KLF4	chr3	116024475	116024485	-	0.000	0.000	Merged-chr3-116024547-26
NR10230--MA1107.1.KLF9	chr11	63922428	63922440	-	0.000	0.000	Merged-chr11-63922281-53
NR67675--MA1107.1.KLF9	chrX	98265946	98265958	-	0.000	0.000	Merged-chrX-98266025-47
NR47826--MA0599.1.KLF5	chr5	65199623	65199632	+	0.000	0.000	Merged-chr5-65199668-52
NR51791--MA0740.1.KLF14	chr6	34497749	34497762	-	0.000	0.000	Merged-chr6-34497714-15
NR25277--MA0741.1.KLF16	chr16	91011059	91011069	+	0.000	0.000	Merged-chr16-91011174-91
NR14438--MA0493.1.Klf1	chr12	91400662	91400672	-	0.000	0.000	Merged-chr12-91400595-49
NR65962--MA0599.1.KLF5	chr9	107551187	107551196	+	0.000	0.000	Merged-chr9-107551360-55
NR19467--MA0599.1.KLF5	chr14	55578458	55578467	+	0.000	0.000	Merged-chr14-55578585-60
NR10333--MA0741.1.KLF16	chr11	68973901	68973911	-	0.000	0.000	Merged-chr11-68973679-52
NR12750--MA0742.1.Klf12	chr11	117781010	117781024	-	0.000	0.000	Merged-chr11-117781135-87
NR36042--MA1107.1.KLF9	chr2	124698656	124698668	-	0.000	0.000	Merged-chr2-124698684-1
NR46167--MA0493.1.Klf1	chr4	149166789	149166799	+	0.000	0.000	Merged-chr4-149166901-79
NR14358--MA0599.1.KLF5	chr12	86836593	86836602	-	0.000	0.000	Merged-chr12-86836773-41
NR44993--MA0741.1.KLF16	chr4	130520467	130520477	-	0.000	0.000	Merged-chr4-130520365-48
NR36163--MA0740.1.KLF14	chr2	128125916	128125929	-	0.000	0.000	Merged-chr2-128126014-53
NR37315--MA0039.3.KLF4	chr2	160657971	160657981	-	0.000	0.000	Merged-chr2-160657923-30
NR31524--MA0741.1.KLF16	chr19	12012382	12012392	+	0.000	0.000	Merged-chr19-12012380-1
NR63769--MA0599.1.KLF5	chr9	35211019	35211028	+	0.000	0.000	Merged-chr9-35211181-71
NR44793--MA0493.1.Klf1	chr4	127125990	127126000	-	0.000	0.000	Merged-chr4-127126078-44
NR44961--MA0740.1.KLF14	chr4	129988124	129988137	+	0.000	0.000	Merged-chr4-129987965-32
NR62922--MA0741.1.KLF16	chr8	123374413	123374423	-	0.000	0.000	Merged-chr8-123374392-1
NR61225--MA0039.3.KLF4	chr8	72163002	72163012	+	0.000	0.000	Merged-chr8-72162977-17
NR34874--MA1107.1.KLF9	chr2	75563662	75563674	+	0.000	0.000	Merged-chr2-75563664-35
NR9216--MA0039.3.KLF4	chr11	23699904	23699914	-	0.000	0.000	Merged-chr11-23700003-38
NR48467--MA1107.1.KLF9	chr5	92511444	92511456	-	0.000	0.000	Merged-chr5-92511528-18
NR32001--MA0493.1.Klf1	chr19	37333607	37333617	+	0.000	0.000	Merged-chr19-37333490-26
NR4117--MA0493.1.Klf1	chr1	184732743	184732753	+	0.000	0.000	Merged-chr1-184732542-127
NR40433--MA1107.1.KLF9	chr3	108727625	108727637	-	0.000	0.000	Merged-chr3-108727524-22
NR5673--MA0741.1.KLF16	chr10	59951879	59951889	+	0.000	0.000	Merged-chr10-59952014-65
NR68099--MA0741.1.KLF16	chrX	157598279	157598289	+	0.000	0.000	Merged-chrX-157598277-89
NR47145--MA0493.1.Klf1	chr5	25529782	25529792	-	0.000	0.000	Merged-chr5-25529854-76
NR40286--MA0741.1.KLF16	chr3	105704896	105704906	+	0.000	0.000	Merged-chr3-105704887-86
NR20923--MA1107.1.KLF9	chr14	121931154	121931166	-	0.000	0.000	Merged-chr14-121931088-62
NR62571--MA0493.1.Klf1	chr8	117498826	117498836	-	0.000	0.000	Merged-chr8-117498576-60
NR40557--MA0741.1.KLF16	chr3	116434989	116434999	-	0.000	0.000	Merged-chr3-116434903-21
NR37226--MA1107.1.KLF9	chr2	157641091	157641103	+	0.000	0.000	Merged-chr2-157641160-5
NR24169--MA0599.1.KLF5	chr16	30977387	30977396	-	0.000	0.000	Merged-chr16-30977443-46
NR11992--MA0493.1.Klf1	chr11	102284778	102284788	-	0.000	0.000	Merged-chr11-102284938-63
NR65477--MA0039.3.KLF4	chr9	96912208	96912218	+	0.000	0.000	Merged-chr9-96912363-10
NR25134--MA0741.1.KLF16	chr16	87497083	87497093	-	0.000	0.000	Merged-chr16-87497296-12
NR35513--MA0599.1.KLF5	chr2	104179788	104179797	-	0.000	0.000	Merged-chr2-104179856-4
NR49106--MA0599.1.KLF5	chr5	110583403	110583412	-	0.000	0.000	Merged-chr5-110583347-41
NR66030--MA1107.1.KLF9	chr9	108144569	108144581	-	0.000	0.000	Merged-chr9-108144717-30
NR13008--MA0493.1.Klf1	chr12	3365283	3365293	+	0.000	0.000	Merged-chr12-3365308-60
NR20045--MA0740.1.KLF14	chr14	75131062	75131075	+	0.000	0.000	Merged-chr14-75131133-67
NR62697--MA0599.1.KLF5	chr8	120276610	120276619	+	0.000	0.000	Merged-chr8-120276586-37
NR8969--MA0740.1.KLF14	chr11	6415815	6415828	-	0.000	0.000	Merged-chr11-6415741-2
NR57403--MA1107.1.KLF9	chr7	82867040	82867052	-	0.000	0.000	Merged-chr7-82866836-179
NR17717--MA0740.1.KLF14	chr13	101540665	101540678	+	0.000	0.000	Merged-chr13-101540748-63
NR48687--MA0493.1.Klf1	chr5	99252909	99252919	+	0.000	0.000	Merged-chr5-99252869-81
NR14344--MA0493.1.Klf1	chr12	85973778	85973788	+	0.000	0.000	Merged-chr12-85973794-44
NR9556--MA0741.1.KLF16	chr11	48788752	48788762	-	0.000	0.000	Merged-chr11-48788771-2
NR11554--MA0599.1.KLF5	chr11	96861766	96861775	-	0.000	0.000	Merged-chr11-96861672-2
NR11296--MA0741.1.KLF16	chr11	88204249	88204259	+	0.000	0.000	Merged-chr11-88204255-77
NR54021--MA0039.3.KLF4	chr6	125486215	125486225	+	0.000	0.000	Merged-chr6-125486159-1
NR53630--MA1107.1.KLF9	chr6	115021461	115021473	+	0.000	0.000	Merged-chr6-115021349-12
NR63745--MA0039.3.KLF4	chr9	32740971	32740981	+	0.000	0.000	Merged-chr9-32741073-58
NR23853--MA0493.1.Klf1	chr16	18089247	18089257	+	0.000	0.000	Merged-chr16-18089108-33
NR42694--MA0741.1.KLF16	chr4	41348057	41348067	+	0.000	0.000	Merged-chr4-41348000-22
NR54166--MA0599.1.KLF5	chr6	128962318	128962327	-	0.000	0.000	Merged-chr6-128962247-24
NR11567--MA0741.1.KLF16	chr11	96924999	96925009	+	0.000	0.000	Merged-chr11-96925082-7
NR31811--MA0493.1.Klf1	chr19	29522307	29522317	+	0.000	0.000	Merged-chr19-29522449-69
NR62124--MA0599.1.KLF5	chr8	105758633	105758642	-	0.000	0.000	Merged-chr8-105758558-56
NR31946--MA0599.1.KLF5	chr19	34922320	34922329	+	0.000	0.000	Merged-chr19-34922079-98
NR7876--MA0741.1.KLF16	chr10	116397673	116397683	-	0.000	0.000	Merged-chr10-116397793-21
NR46269--MA0039.3.KLF4	chr4	150964983	150964993	-	0.000	0.000	Merged-chr4-150965142-91
NR37221--MA0039.3.KLF4	chr2	157457703	157457713	+	0.000	0.000	Merged-chr2-157457672-72
NR25271--MA1107.1.KLF9	chr16	90810573	90810585	-	0.000	0.000	Merged-chr16-90810372-70
NR54290--MA1107.1.KLF9	chr6	134014645	134014657	-	0.000	0.000	Merged-chr6-134014705-25
NR17721--MA0493.1.Klf1	chr13	101540665	101540675	+	0.000	0.000	Merged-chr13-101540748-63
NR34033--MA0742.1.Klf12	chr2	38510222	38510236	+	0.000	0.000	Merged-chr2-38510276-11
NR40215--MA0599.1.KLF5	chr3	103968321	103968330	-	0.000	0.000	Merged-chr3-103968359-78
NR39407--MA0599.1.KLF5	chr3	84345594	84345603	+	0.000	0.000	Merged-chr3-84345416-77
NR27813--MA0741.1.KLF16	chr17	56462334	56462344	-	0.000	0.000	Merged-chr17-56462383-73
NR22600--MA0741.1.KLF16	chr15	84168812	84168822	-	0.000	0.000	Merged-chr15-84168860-11
NR30072--MA0493.1.Klf1	chr18	63692396	63692406	+	0.000	0.000	Merged-chr18-63692384-62
NR63480--MA0742.1.Klf12	chr9	21320680	21320694	-	0.000	0.000	Merged-chr9-21320762-47
NR3374--MA0741.1.KLF16	chr1	167339595	167339605	-	0.000	0.000	Merged-chr1-167339598-12
NR63317--MA0599.1.KLF5	chr9	7805170	7805179	-	0.000	0.000	Merged-chr9-7805138-27
NR64047--MA0039.3.KLF4	chr9	46151679	46151689	+	0.000	0.000	Merged-chr9-46151705-34
NR49370--MA0599.1.KLF5	chr5	114041787	114041796	-	0.000	0.000	Merged-chr5-114041714-24
NR32248--MA0599.1.KLF5	chr19	45006428	45006437	-	0.000	0.000	Merged-chr19-45006531-66
NR63441--MA1107.1.KLF9	chr9	20765582	20765594	-	0.000	0.000	Merged-chr9-20765445-35
NR57524--MA1107.1.KLF9	chr7	90355557	90355569	-	0.000	0.000	Merged-chr7-90355618-52
NR4085--MA0741.1.KLF16	chr1	184034053	184034063	-	0.000	0.000	Merged-chr1-184034226-93
NR7884--MA0599.1.KLF5	chr10	116656393	116656402	+	0.000	0.000	Merged-chr10-116656270-6
NR26270--MA0740.1.KLF14	chr17	21535506	21535519	-	0.000	0.000	Merged-chr17-21535383-93
NR9142--MA0741.1.KLF16	chr11	21191937	21191947	-	0.000	0.000	Merged-chr11-21192059-23
NR11079--MA0493.1.Klf1	chr11	83040490	83040500	-	0.000	0.000	Merged-chr11-83040454-49
NR60284--MA0493.1.Klf1	chr8	25059855	25059865	+	0.000	0.000	Merged-chr8-25059963-13
NR1560--MA0742.1.Klf12	chr1	91507356	91507370	+	0.000	0.000	Merged-chr1-91507469-20
NR15045--MA0742.1.Klf12	chr12	108275476	108275490	+	0.000	0.000	Merged-chr12-108275445-64
