#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR55180--MA0741.1.KLF16	chr7	34230053	34230063	-	0.000	0.000	Merged-chr7-34230183-56
NR24324--MA0741.1.KLF16	chr16	35770286	35770296	+	0.000	0.000	Merged-chr16-35770327-38
NR31280--MA0599.1.KLF5	chr19	18670871	18670880	-	0.000	0.000	Merged-chr19-18671080-85
NR31137--MA0599.1.KLF5	chr19	11045226	11045235	-	0.000	0.000	Merged-chr19-11045347-81
NR182--MA0741.1.KLF16	chr1	21079234	21079244	+	0.000	0.000	Merged-chr1-21079276-92
NR58476--MA0740.1.KLF14	chr8	4253319	4253332	-	0.000	0.000	Merged-chr8-4253306-81
NR12367--MA0493.1.Klf1	chr11	117781359	117781369	-	0.000	0.000	Merged-chr11-117781135-87
NR40646--MA0599.1.KLF5	chr3	138489499	138489508	+	0.000	0.000	Merged-chr3-138489271-105
NR49881--MA0493.1.Klf1	chr5	143976872	143976882	-	0.000	0.000	Merged-chr5-143976902-14
NR53909--MA1107.1.KLF9	chr6	145894846	145894858	-	0.000	0.000	Merged-chr6-145894780-16
NR6795--MA0741.1.KLF16	chr10	94035833	94035843	+	0.000	0.000	Merged-chr10-94035928-82
NR31804--MA0599.1.KLF5	chr19	44107516	44107525	+	0.000	0.000	Merged-chr19-44107372-57
NR66458--MA0599.1.KLF5	chrX	104413904	104413913	+	0.000	0.000	Merged-chrX-104413692-75
NR33325--MA0740.1.KLF14	chr2	31152268	31152281	+	0.000	0.000	Merged-chr2-31152311-29
NR59329--MA1107.1.KLF9	chr8	57638115	57638127	-	0.000	0.000	Merged-chr8-57637972-56
NR14328--MA0599.1.KLF5	chr12	102469124	102469133	-	0.000	0.000	Merged-chr12-102469248-59
NR49061--MA0741.1.KLF16	chr5	134688824	134688834	+	0.000	0.000	Merged-chr5-134688853-79
NR66243--MA0599.1.KLF5	chrX	77795961	77795970	-	0.000	0.000	Merged-chrX-77795992-119
NR18920--MA0741.1.KLF16	chr14	47568470	47568480	-	0.000	0.000	Merged-chr14-47568394-68
NR62599--MA0741.1.KLF16	chr9	48985035	48985045	+	0.000	0.000	Merged-chr9-48985134-97
NR62204--MA0741.1.KLF16	chr9	32518406	32518416	-	0.000	0.000	Merged-chr9-32518523-33
NR57955--MA1107.1.KLF9	chr7	137437579	137437591	-	0.000	0.000	Merged-chr7-137437784-89
NR10635--MA0493.1.Klf1	chr11	87808382	87808392	+	0.000	0.000	Merged-chr11-87808482-18
NR24291--MA0599.1.KLF5	chr16	33714448	33714457	-	0.000	0.000	Merged-chr16-33714431-35
NR39125--MA0741.1.KLF16	chr3	96262964	96262974	-	0.000	0.000	Merged-chr3-96263071-120
NR2046--MA0493.1.Klf1	chr1	133131227	133131237	-	0.000	0.000	Merged-chr1-133131295-80
NR47176--MA0741.1.KLF16	chr5	90640701	90640711	-	0.000	0.000	Merged-chr5-90640561-39
NR34578--MA0741.1.KLF16	chr2	91921923	91921933	+	0.000	0.000	Merged-chr2-91921982-40
NR58276--MA0599.1.KLF5	chr7	142354082	142354091	+	0.000	0.000	Merged-chr7-142354183-49
NR65310--MA0741.1.KLF16	chr9	119982406	119982416	-	0.000	0.000	Merged-chr9-119982666-256
NR9323--MA0742.1.Klf12	chr11	53852026	53852040	-	0.000	0.000	Merged-chr11-53851984-46
NR39591--MA0742.1.Klf12	chr3	106485973	106485987	+	0.000	0.000	Merged-chr3-106485995-50
NR13130--MA0493.1.Klf1	chr12	33315369	33315379	+	0.000	0.000	Merged-chr12-33315471-106
NR43328--MA1107.1.KLF9	chr4	120053616	120053628	-	0.000	0.000	Merged-chr4-120053646-59
NR24847--MA0741.1.KLF16	chr16	75920944	75920954	+	0.000	0.000	Merged-chr16-75921068-56
NR32232--MA0741.1.KLF16	chr19	56548476	56548486	-	0.000	0.000	Merged-chr19-56548507-123
NR16120--MA0742.1.Klf12	chr13	49421214	49421228	-	0.000	0.000	Merged-chr13-49421289-67
NR33522--MA0493.1.Klf1	chr2	33371145	33371155	+	0.000	0.000	Merged-chr2-33371227-82
NR32503--MA0741.1.KLF16	chr2	3419147	3419157	+	0.000	0.000	Merged-chr2-3419022-52
NR14681--MA0493.1.Klf1	chr12	108686655	108686665	-	0.000	0.000	Merged-chr12-108686639-7
NR17680--MA0741.1.KLF16	chr13	107903242	107903252	-	0.000	0.000	Merged-chr13-107903395-95
NR55769--MA0741.1.KLF16	chr7	63939874	63939884	+	0.000	0.000	Merged-chr7-63939782-2
NR56839--MA0493.1.Klf1	chr7	109519051	109519061	+	0.000	0.000	Merged-chr7-109519201-65
NR2701--MA0742.1.Klf12	chr1	155973483	155973497	+	0.000	0.000	Merged-chr1-155973452-104
NR18355--MA1107.1.KLF9	chr14	14706869	14706881	-	0.000	0.000	Merged-chr14-14706665-38
NR13595--MA1107.1.KLF9	chr12	72674471	72674483	+	0.000	0.000	Merged-chr12-72674596-16
NR35528--MA0740.1.KLF14	chr2	130411964	130411977	+	0.000	0.000	Merged-chr2-130412007-24
NR47917--MA0599.1.KLF5	chr5	112301910	112301919	+	0.000	0.000	Merged-chr5-112301937-36
NR28664--MA0741.1.KLF16	chr17	87107219	87107229	+	0.000	0.000	Merged-chr17-87107301-129
NR41536--MA0741.1.KLF16	chr4	12089410	12089420	-	0.000	0.000	Merged-chr4-12089587-57
NR19558--MA0599.1.KLF5	chr14	69774965	69774974	-	0.000	0.000	Merged-chr14-69774788-96
NR17239--MA0493.1.Klf1	chr13	97790018	97790028	+	0.000	0.000	Merged-chr13-97790032-25
NR31231--MA0740.1.KLF14	chr19	16781178	16781191	-	0.000	0.000	Merged-chr19-16781022-84
NR23076--MA0599.1.KLF5	chr15	99457840	99457849	+	0.000	0.000	Merged-chr15-99457871-64
NR41504--MA0740.1.KLF14	chr4	11076228	11076241	+	0.000	0.000	Merged-chr4-11076222-62
NR31329--MA0741.1.KLF16	chr19	21862798	21862808	+	0.000	0.000	Merged-chr19-21862775-10
NR52095--MA0599.1.KLF5	chr6	99666824	99666833	+	0.000	0.000	Merged-chr6-99666817-4
NR43748--MA0742.1.Klf12	chr4	129542721	129542735	+	0.000	0.000	Merged-chr4-129542711-60
NR22407--MA0599.1.KLF5	chr15	85956481	85956490	+	0.000	0.000	Merged-chr15-85956414-21
NR17024--MA0493.1.Klf1	chr13	92354666	92354676	+	0.000	0.000	Merged-chr13-92354723-122
NR32585--MA0599.1.KLF5	chr2	9548544	9548553	-	0.000	0.000	Merged-chr2-9548561-14
NR25456--MA1107.1.KLF9	chr16	95761937	95761949	-	0.000	0.000	Merged-chr16-95762105-29
NR23958--MA0599.1.KLF5	chr16	20141048	20141057	+	0.000	0.000	Merged-chr16-20141134-72
NR54812--MA0599.1.KLF5	chr7	25619265	25619274	-	0.000	0.000	Merged-chr7-25619347-51
NR2270--MA0657.1.KLF13	chr1	138299668	138299685	+	0.000	0.000	Merged-chr1-138299764-45
NR25241--MA1107.1.KLF9	chr16	93447138	93447150	+	0.000	0.000	Merged-chr16-93447186-16
NR45082--MA0741.1.KLF16	chr4	149426454	149426464	+	0.000	0.000	Merged-chr4-149426470-77
NR29163--MA0599.1.KLF5	chr18	34776800	34776809	+	0.000	0.000	Merged-chr18-34776840-4
NR61246--MA0599.1.KLF5	chr8	122765126	122765135	+	0.000	0.000	Merged-chr8-122764980-5
NR45987--MA0740.1.KLF14	chr5	25529712	25529725	-	0.000	0.000	Merged-chr5-25529854-76
NR58856--MA0740.1.KLF14	chr8	27023836	27023849	-	0.000	0.000	Merged-chr8-27023676-72
NR17603--MA0741.1.KLF16	chr13	104937963	104937973	-	0.000	0.000	Merged-chr13-104937983-19
NR64703--MA0493.1.Klf1	chr9	110709970	110709980	+	0.000	0.000	Merged-chr9-110709973-43
NR44231--MA0599.1.KLF5	chr4	135434016	135434025	+	0.000	0.000	Merged-chr4-135433954-85
NR63411--MA1107.1.KLF9	chr9	70542741	70542753	-	0.000	0.000	Merged-chr9-70542837-79
NR24721--MA0599.1.KLF5	chr16	62853885	62853894	-	0.000	0.000	Merged-chr16-62854139-85
NR43707--MA0740.1.KLF14	chr4	129189732	129189745	+	0.000	0.000	Merged-chr4-129189596-96
NR36843--MA0741.1.KLF16	chr2	166457611	166457621	+	0.000	0.000	Merged-chr2-166457571-13
NR60091--MA0741.1.KLF16	chr8	84203752	84203762	-	0.000	0.000	Merged-chr8-84203798-52
NR51617--MA0039.3.KLF4	chr6	82774529	82774539	-	0.000	0.000	Merged-chr6-82774564-72
NR42038--MA0599.1.KLF5	chr4	44973512	44973521	-	0.000	0.000	Merged-chr4-44973676-38
NR45773--MA0599.1.KLF5	chr5	21056083	21056092	+	0.000	0.000	Merged-chr5-21055956-115
NR19464--MA0599.1.KLF5	chr14	66257938	66257947	+	0.000	0.000	Merged-chr14-66257843-39
NR51--MA1107.1.KLF9	chr1	9848222	9848234	-	0.000	0.000	Merged-chr1-9848247-58
NR39029--MA0741.1.KLF16	chr3	94758266	94758276	-	0.000	0.000	Merged-chr3-94758240-64
NR48483--MA0599.1.KLF5	chr5	122158162	122158171	+	0.000	0.000	Merged-chr5-122158258-63
NR54257--MA0599.1.KLF5	chr7	6362817	6362826	+	0.000	0.000	Merged-chr7-6362949-126
NR28973--MA0599.1.KLF5	chr18	20962401	20962410	+	0.000	0.000	Merged-chr18-20962550-26
NR53261--MA0741.1.KLF16	chr6	135364374	135364384	-	0.000	0.000	Merged-chr6-135364478-50
NR56637--MA1107.1.KLF9	chr7	101965758	101965770	+	0.000	0.000	Merged-chr7-101965677-2
NR59008--MA0599.1.KLF5	chr8	35650843	35650852	-	0.000	0.000	Merged-chr8-35650941-17
NR22405--MA0741.1.KLF16	chr15	85879292	85879302	+	0.000	0.000	Merged-chr15-85879337-71
NR30185--MA0741.1.KLF16	chr18	74207835	74207845	-	0.000	0.000	Merged-chr18-74207831-60
NR25240--MA0741.1.KLF16	chr16	93447164	93447174	+	0.000	0.000	Merged-chr16-93447186-16
NR22768--MA0740.1.KLF14	chr15	94589884	94589897	+	0.000	0.000	Merged-chr15-94589770-65
NR46075--MA0599.1.KLF5	chr5	30869742	30869751	-	0.000	0.000	Merged-chr5-30869662-46
NR23169--MA1107.1.KLF9	chr15	100411276	100411288	+	0.000	0.000	Merged-chr15-100411281-12
NR40430--MA1107.1.KLF9	chr3	133583904	133583916	-	0.000	0.000	Merged-chr3-133583850-2
NR12909--MA0493.1.Klf1	chr12	20815805	20815815	-	0.000	0.000	Merged-chr12-20815724-27
NR43921--MA0657.1.KLF13	chr4	132796427	132796444	+	0.000	0.000	Merged-chr4-132796395-33
NR35264--MA0742.1.Klf12	chr2	122028431	122028445	-	0.000	0.000	Merged-chr2-122028535-87
NR51647--MA0741.1.KLF16	chr6	83326288	83326298	-	0.000	0.000	Merged-chr6-83326116-65
NR6881--MA0657.1.KLF13	chr10	96616843	96616860	+	0.000	0.000	Merged-chr10-96617072-57
NR61697--MA1107.1.KLF9	chr9	4309616	4309628	+	0.000	0.000	Merged-chr9-4309732-98
NR64068--MA0599.1.KLF5	chr9	94614417	94614426	+	0.000	0.000	Merged-chr9-94614552-1
NR58970--MA0599.1.KLF5	chr8	34622888	34622897	+	0.000	0.000	Merged-chr8-34622775-45
NR15404--MA0493.1.Klf1	chr13	12395206	12395216	-	0.000	0.000	Merged-chr13-12395311-75
NR13353--MA0741.1.KLF16	chr12	55398851	55398861	-	0.000	0.000	Merged-chr12-55398885-58
NR61143--MA0599.1.KLF5	chr8	121301078	121301087	+	0.000	0.000	Merged-chr8-121301223-50
NR30965--MA0599.1.KLF5	chr19	7040194	7040203	-	0.000	0.000	Merged-chr19-7040110-75
NR13624--MA0741.1.KLF16	chr12	73631366	73631376	-	0.000	0.000	Merged-chr12-73631279-56
NR21580--MA1107.1.KLF9	chr15	73137771	73137783	+	0.000	0.000	Merged-chr15-73137730-76
NR41633--MA0599.1.KLF5	chr4	26346904	26346913	-	0.000	0.000	Merged-chr4-26346644-81
NR64815--MA0493.1.Klf1	chr9	114016562	114016572	-	0.000	0.000	Merged-chr9-114016465-30
NR27613--MA0039.3.KLF4	chr17	56018519	56018529	-	0.000	0.000	Merged-chr17-56018529-12
NR24157--MA0599.1.KLF5	chr16	30039399	30039408	-	0.000	0.000	Merged-chr16-30039385-30
NR5431--MA0039.3.KLF4	chr10	61452857	61452867	-	0.000	0.000	Merged-chr10-61452794-18
NR7760--MA0599.1.KLF5	chr10	121476405	121476414	+	0.000	0.000	Merged-chr10-121476337-119
NR46938--MA1107.1.KLF9	chr5	75066851	75066863	+	0.000	0.000	Merged-chr5-75066831-3
NR24496--MA1107.1.KLF9	chr16	45742981	45742993	-	0.000	0.000	Merged-chr16-45742884-57
NR11641--MA0740.1.KLF14	chr11	105126432	105126445	-	0.000	0.000	Merged-chr11-105126391-86
NR53852--MA0599.1.KLF5	chr6	145135523	145135532	+	0.000	0.000	Merged-chr6-145135361-11
NR27543--MA0599.1.KLF5	chr17	51813418	51813427	-	0.000	0.000	Merged-chr17-51813661-144
NR14680--MA0039.3.KLF4	chr12	108686653	108686663	-	0.000	0.000	Merged-chr12-108686639-7
NR47259--MA0599.1.KLF5	chr5	93267194	93267203	+	0.000	0.000	Merged-chr5-93267290-2
NR18916--MA0599.1.KLF5	chr14	47534011	47534020	+	0.000	0.000	Merged-chr14-47533897-41
NR52398--MA0039.3.KLF4	chr6	114679344	114679354	-	0.000	0.000	Merged-chr6-114679499-19
NR19656--MA0493.1.Klf1	chr14	74797406	74797416	+	0.000	0.000	Merged-chr14-74797519-9
NR47598--MA1107.1.KLF9	chr5	105686616	105686628	+	0.000	0.000	Merged-chr5-105686468-30
NR14969--MA0740.1.KLF14	chr12	113155250	113155263	-	0.000	0.000	Merged-chr12-113155292-10
NR54449--MA0493.1.Klf1	chr7	16906150	16906160	-	0.000	0.000	Merged-chr7-16906031-31
NR24138--MA1107.1.KLF9	chr16	29579515	29579527	-	0.000	0.000	Merged-chr16-29579520-66
NR47945--MA0742.1.Klf12	chr5	113165012	113165026	+	0.000	0.000	Merged-chr5-113165071-16
NR43566--MA0493.1.Klf1	chr4	125065690	125065700	-	0.000	0.000	Merged-chr4-125065718-12
NR19576--MA0599.1.KLF5	chr14	70175471	70175480	+	0.000	0.000	Merged-chr14-70175652-83
NR31052--MA0599.1.KLF5	chr19	9053267	9053276	-	0.000	0.000	Merged-chr19-9053271-35
NR54369--MA0599.1.KLF5	chr7	16052913	16052922	+	0.000	0.000	Merged-chr7-16052904-71
NR34859--MA0599.1.KLF5	chr2	105399696	105399705	-	0.000	0.000	Merged-chr2-105399762-3
NR4584--MA0493.1.Klf1	chr10	12805995	12806005	+	0.000	0.000	Merged-chr10-12806040-40
NR65713--MA0599.1.KLF5	chrX	10216764	10216773	-	0.000	0.000	Merged-chrX-10216521-101
NR36681--MA0741.1.KLF16	chr2	163166231	163166241	-	0.000	0.000	Merged-chr2-163166400-55
NR6110--MA0740.1.KLF14	chr10	80323441	80323454	-	0.000	0.000	Merged-chr10-80323531-47
NR4462--MA0741.1.KLF16	chr10	4432428	4432438	+	0.000	0.000	Merged-chr10-4432497-94
NR5333--MA1107.1.KLF9	chr10	59965008	59965020	-	0.000	0.000	Merged-chr10-59964870-60
NR3498--MA1107.1.KLF9	chr1	177257456	177257468	+	0.000	0.000	Merged-chr1-177257476-7
NR52780--MA0599.1.KLF5	chr6	124918043	124918052	-	0.000	0.000	Merged-chr6-124918143-5
NR28727--MA0599.1.KLF5	chr17	88042693	88042702	+	0.000	0.000	Merged-chr17-88042729-54
NR49345--MA0741.1.KLF16	chr5	137502627	137502637	-	0.000	0.000	Merged-chr5-137502544-104
NR41763--MA0742.1.Klf12	chr4	40143382	40143396	+	0.000	0.000	Merged-chr4-40143231-72
NR29181--MA0599.1.KLF5	chr18	34887431	34887440	+	0.000	0.000	Merged-chr18-34887458-62
NR57870--MA1107.1.KLF9	chr7	135669498	135669510	+	0.000	0.000	Merged-chr7-135669447-32
NR26340--MA0742.1.Klf12	chr17	26069585	26069599	+	0.000	0.000	Merged-chr17-26069503-58
NR60537--MA0741.1.KLF16	chr8	105758687	105758697	-	0.000	0.000	Merged-chr8-105758558-56
NR2848--MA0741.1.KLF16	chr1	161035067	161035077	-	0.000	0.000	Merged-chr1-161035022-99
NR52085--MA1107.1.KLF9	chr6	99401973	99401985	+	0.000	0.000	Merged-chr6-99401904-51
NR33867--MA0493.1.Klf1	chr2	59053687	59053697	+	0.000	0.000	Merged-chr2-59053724-29
NR24278--MA0599.1.KLF5	chr16	33584118	33584127	+	0.000	0.000	Merged-chr16-33584365-76
NR7758--MA0740.1.KLF14	chr10	121476404	121476417	+	0.000	0.000	Merged-chr10-121476337-119
NR16506--MA0740.1.KLF14	chr13	63187989	63188002	+	0.000	0.000	Merged-chr13-63187815-25
NR46168--MA1107.1.KLF9	chr5	33336069	33336081	-	0.000	0.000	Merged-chr5-33336162-4
NR52747--MA0742.1.Klf12	chr6	124702986	124703000	+	0.000	0.000	Merged-chr6-124702959-17
NR35908--MA0493.1.Klf1	chr2	144527414	144527424	+	0.000	0.000	Merged-chr2-144527541-67
NR47921--MA0493.1.Klf1	chr5	112311048	112311058	+	0.000	0.000	Merged-chr5-112310969-9
NR17610--MA1107.1.KLF9	chr13	104937968	104937980	-	0.000	0.000	Merged-chr13-104937983-19
NR50229--MA0599.1.KLF5	chr5	149246287	149246296	+	0.000	0.000	Merged-chr5-149246178-51
NR9021--MA1107.1.KLF9	chr11	45752486	45752498	+	0.000	0.000	Merged-chr11-45752431-24
NR47165--MA0599.1.KLF5	chr5	89882217	89882226	-	0.000	0.000	Merged-chr5-89882343-19
NR58346--MA0740.1.KLF14	chr7	143666812	143666825	+	0.000	0.000	Merged-chr7-143666979-29
NR50568--MA1107.1.KLF9	chr6	24530420	24530432	-	0.000	0.000	Merged-chr6-24530362-29
NR58617--MA0740.1.KLF14	chr8	13593536	13593549	-	0.000	0.000	Merged-chr8-13593648-27
NR30804--MA0740.1.KLF14	chr19	5098550	5098563	-	0.000	0.000	Merged-chr19-5098548-15
NR27440--MA0599.1.KLF5	chr17	47737850	47737859	+	0.000	0.000	Merged-chr17-47737745-152
NR26060--MA0741.1.KLF16	chr17	18718486	18718496	+	0.000	0.000	Merged-chr17-18718477-13
NR31379--MA0599.1.KLF5	chr19	26605018	26605027	-	0.000	0.000	Merged-chr19-26605044-56
NR45503--MA0039.3.KLF4	chr4	155654650	155654660	+	0.000	0.000	Merged-chr4-155654769-61
NR23735--MA0741.1.KLF16	chr16	11448976	11448986	+	0.000	0.000	Merged-chr16-11448842-30
NR6531--MA0742.1.Klf12	chr10	83360195	83360209	+	0.000	0.000	Merged-chr10-83360220-61
NR43598--MA0599.1.KLF5	chr4	126429685	126429694	-	0.000	0.000	Merged-chr4-126429533-65
NR6521--MA0039.3.KLF4	chr10	83336548	83336558	-	0.000	0.000	Merged-chr10-83336542-10
NR36469--MA1107.1.KLF9	chr2	157147982	157147994	-	0.000	0.000	Merged-chr2-157147783-53
NR26722--MA0657.1.KLF13	chr17	31456834	31456851	-	0.000	0.000	Merged-chr17-31456921-12
NR11848--MA0741.1.KLF16	chr11	109347875	109347885	-	0.000	0.000	Merged-chr11-109347836-28
NR60379--MA1107.1.KLF9	chr8	94969851	94969863	-	0.000	0.000	Merged-chr8-94969690-1,Merged-chr8-94970048-23
NR46093--MA0599.1.KLF5	chr5	31494754	31494763	-	0.000	0.000	Merged-chr5-31494739-45
NR39301--MA0599.1.KLF5	chr3	100998951	100998960	-	0.000	0.000	Merged-chr3-100998834-2
NR32497--MA0741.1.KLF16	chr2	3284163	3284173	-	0.000	0.000	Merged-chr2-3284320-138
NR18490--MA0493.1.Klf1	chr14	21683001	21683011	-	0.000	0.000	Merged-chr14-21683018-22
NR62606--MA0742.1.Klf12	chr9	48985192	48985206	-	0.000	0.000	Merged-chr9-48985134-97
NR32357--MA0599.1.KLF5	chr19	57610934	57610943	+	0.000	0.000	Merged-chr19-57611096-119
NR55639--MA0741.1.KLF16	chr7	49246034	49246044	+	0.000	0.000	Merged-chr7-49246156-57
NR46975--MA0599.1.KLF5	chr5	76184458	76184467	-	0.000	0.000	Merged-chr5-76184561-3
NR5459--MA0740.1.KLF14	chr10	61680302	61680315	-	0.000	0.000	Merged-chr10-61680390-61
NR38729--MA0039.3.KLF4	chr3	87266829	87266839	-	0.000	0.000	Merged-chr3-87266700-20
NR43383--MA0740.1.KLF14	chr4	120924958	120924971	-	0.000	0.000	Merged-chr4-120925095-66
NR43907--MA0599.1.KLF5	chr4	132329571	132329580	-	0.000	0.000	Merged-chr4-132329492-60
NR61095--MA0742.1.Klf12	chr8	120668216	120668230	-	0.000	0.000	Merged-chr8-120668120-83
NR59390--MA0741.1.KLF16	chr8	61224155	61224165	+	0.000	0.000	Merged-chr8-61224285-72
NR37232--MA1107.1.KLF9	chr2	170218550	170218562	+	0.000	0.000	Merged-chr2-170218506-29
NR6371--MA0657.1.KLF13	chr10	81378512	81378529	+	0.000	0.000	Merged-chr10-81378614-74
NR38444--MA0599.1.KLF5	chr3	65528341	65528350	+	0.000	0.000	Merged-chr3-65528577-171
NR13114--MA0741.1.KLF16	chr12	32820323	32820333	-	0.000	0.000	Merged-chr12-32820556-108
NR4637--MA0741.1.KLF16	chr10	14044351	14044361	+	0.000	0.000	Merged-chr10-14044210-17
NR43799--MA0493.1.Klf1	chr4	129820140	129820150	-	0.000	0.000	Merged-chr4-129820380-124
NR29941--MA1107.1.KLF9	chr18	66471580	66471592	+	0.000	0.000	Merged-chr18-66471661-3
NR31285--MA0599.1.KLF5	chr19	18713082	18713091	+	0.000	0.000	Merged-chr19-18713234-65
NR53512--MA0599.1.KLF5	chr6	140708143	140708152	-	0.000	0.000	Merged-chr6-140708216-59
NR4503--MA0742.1.Klf12	chr10	7589676	7589690	-	0.000	0.000	Merged-chr10-7589879-63
NR2517--MA0599.1.KLF5	chr1	151501036	151501045	+	0.000	0.000	Merged-chr1-151500785-93
NR51462--MA0599.1.KLF5	chr6	70844358	70844367	-	0.000	0.000	Merged-chr6-70844500-76
NR32897--MA0039.3.KLF4	chr2	25148075	25148085	+	0.000	0.000	Merged-chr2-25148103-14
NR42835--MA0599.1.KLF5	chr4	103114422	103114431	+	0.000	0.000	Merged-chr4-103114464-88
NR24293--MA0742.1.Klf12	chr16	33769775	33769789	-	0.000	0.000	Merged-chr16-33769896-51
NR10205--MA1107.1.KLF9	chr11	76399174	76399186	+	0.000	0.000	Merged-chr11-76399136-77
NR19819--MA0741.1.KLF16	chr14	78679217	78679227	+	0.000	0.000	Merged-chr14-78679093-56
NR36918--MA0599.1.KLF5	chr2	166713838	166713847	-	0.000	0.000	Merged-chr2-166713802-88
NR27328--MA0740.1.KLF14	chr17	46144211	46144224	+	0.000	0.000	Merged-chr17-46144105-48
NR39628--MA0599.1.KLF5	chr3	108200862	108200871	+	0.000	0.000	Merged-chr3-108200698-59
NR31051--MA1107.1.KLF9	chr19	9038256	9038268	+	0.000	0.000	Merged-chr19-9038318-39
NR18906--MA1107.1.KLF9	chr14	47303427	47303439	-	0.000	0.000	Merged-chr14-47303530-4
NR29--MA1107.1.KLF9	chr1	7206452	7206464	+	0.000	0.000	Merged-chr1-7206621-34
NR4583--MA0039.3.KLF4	chr10	12805997	12806007	+	0.000	0.000	Merged-chr10-12806040-40
NR41852--MA0493.1.Klf1	chr4	41658692	41658702	-	0.000	0.000	Merged-chr4-41658604-11
NR43511--MA0740.1.KLF14	chr4	123917416	123917429	-	0.000	0.000	Merged-chr4-123917454-69
NR30913--MA0740.1.KLF14	chr19	6341121	6341134	+	0.000	0.000	Merged-chr19-6341115-68
NR37228--MA0742.1.Klf12	chr2	170218550	170218564	+	0.000	0.000	Merged-chr2-170218506-29
NR9273--MA0599.1.KLF5	chr11	53299627	53299636	+	0.000	0.000	Merged-chr11-53299782-7
NR45526--MA1107.1.KLF9	chr4	155774591	155774603	+	0.000	0.000	Merged-chr4-155774656-37
NR32469--MA0599.1.KLF5	chr19	60861268	60861277	+	0.000	0.000	Merged-chr19-60861435-50
NR11747--MA1107.1.KLF9	chr11	106674699	106674711	-	0.000	0.000	Merged-chr11-106674818-63
NR20062--MA0742.1.Klf12	chr14	101640482	101640496	+	0.000	0.000	Merged-chr14-101640435-68
NR9880--MA0741.1.KLF16	chr11	69606025	69606035	+	0.000	0.000	Merged-chr11-69605875-33
NR26417--MA0493.1.Klf1	chr17	26932989	26932999	-	0.000	0.000	Merged-chr17-26933153-57
NR47468--MA0039.3.KLF4	chr5	100872341	100872351	-	0.000	0.000	Merged-chr5-100872198-32
NR4235--MA0493.1.Klf1	chr1	191990194	191990204	+	0.000	0.000	Merged-chr1-191990137-48
NR43813--MA0599.1.KLF5	chr4	130017255	130017264	+	0.000	0.000	Merged-chr4-130017376-16
NR4223--MA0741.1.KLF16	chr1	191738896	191738906	-	0.000	0.000	Merged-chr1-191738954-40
NR61273--MA0599.1.KLF5	chr8	123102579	123102588	-	0.000	0.000	Merged-chr8-123102459-53
NR12744--MA0599.1.KLF5	chr12	8521787	8521796	+	0.000	0.000	Merged-chr12-8521654-50
NR1445--MA0599.1.KLF5	chr1	92831560	92831569	+	0.000	0.000	Merged-chr1-92831639-72
NR5776--MA0039.3.KLF4	chr10	75667628	75667638	+	0.000	0.000	Merged-chr10-75667633-88
NR30817--MA0493.1.Klf1	chr19	5389954	5389964	-	0.000	0.000	Merged-chr19-5390000-41
NR10210--MA0493.1.Klf1	chr11	76399212	76399222	+	0.000	0.000	Merged-chr11-76399136-77
NR50593--MA0740.1.KLF14	chr6	29216011	29216024	+	0.000	0.000	Merged-chr6-29216108-63
NR28718--MA0742.1.Klf12	chr17	87974944	87974958	+	0.000	0.000	Merged-chr17-87975056-71
NR4755--MA0742.1.Klf12	chr10	21252348	21252362	-	0.000	0.000	Merged-chr10-21252266-47
NR30737--MA0599.1.KLF5	chr19	4148599	4148608	+	0.000	0.000	Merged-chr19-4148597-46
NR49563--MA1107.1.KLF9	chr5	139377551	139377563	-	0.000	0.000	Merged-chr5-139377554-24
NR51583--MA0599.1.KLF5	chr6	72957817	72957826	-	0.000	0.000	Merged-chr6-72957924-4
NR35268--MA0741.1.KLF16	chr2	122028434	122028444	-	0.000	0.000	Merged-chr2-122028535-87
NR47687--MA0742.1.Klf12	chr5	107980136	107980150	-	0.000	0.000	Merged-chr5-107980170-14
NR48581--MA0741.1.KLF16	chr5	123132735	123132745	+	0.000	0.000	Merged-chr5-123132654-50
NR10675--MA1107.1.KLF9	chr11	88204248	88204260	+	0.000	0.000	Merged-chr11-88204255-77
NR6088--MA0493.1.Klf1	chr10	80167785	80167795	-	0.000	0.000	Merged-chr10-80167838-67
NR66937--MA0741.1.KLF16	chrX	164028065	164028075	+	0.000	0.000	Merged-chrX-164027993-42
NR32902--MA1107.1.KLF9	chr2	25148102	25148114	+	0.000	0.000	Merged-chr2-25148103-14
NR3083--MA0599.1.KLF5	chr1	166002676	166002685	+	0.000	0.000	Merged-chr1-166002760-147
NR15569--MA0741.1.KLF16	chr13	23710596	23710606	+	0.000	0.000	Merged-chr13-23710552-37
NR8049--MA0599.1.KLF5	chr10	127289326	127289335	+	0.000	0.000	Merged-chr10-127289127-70
NR48367--MA0599.1.KLF5	chr5	120116436	120116445	-	0.000	0.000	Merged-chr5-120116585-62
