#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR6268--MA0036.3.GATA2	chr7	117383393	117383403	+	0.000	0.000	Merged-chr7-117383303-11
NR279--MA0035.3.Gata1	chr1	144644802	144644812	-	0.000	0.000	Merged-chr1-144644739-1
NR4321--MA0037.3.GATA3	chr3	84570697	84570704	-	0.000	0.000	Merged-chr3-84570776-21
NR1384--MA0482.1.Gata4	chr12	16474652	16474662	-	0.000	0.000	Merged-chr12-16474710-17
NR2290--MA0140.2.GATA1::TAL1	chr14	60541861	60541878	+	0.000	0.000	Merged-chr14-60541882-16
NR1536--MA0035.3.Gata1	chr12	91746101	91746111	-	0.000	0.000	Merged-chr12-91745848-45
NR5743--MA0482.1.Gata4	chr6	97311127	97311137	-	0.000	0.000	Merged-chr6-97311024-32
NR5262--MA0766.1.GATA5	chr5	90612256	90612263	+	0.000	0.000	Merged-chr5-90612116-89
NR3572--MA0036.3.GATA2	chr19	32998970	32998980	-	0.000	0.000	Merged-chr19-32999080-29
NR6106--MA0482.1.Gata4	chr7	45526451	45526461	+	0.000	0.000	Merged-chr7-45526317-62
NR7184--MA0036.3.GATA2	chrX	160496686	160496696	+	0.000	0.000	Merged-chrX-160496581-5
NR3325--MA0035.3.Gata1	chr18	39457946	39457956	+	0.000	0.000	Merged-chr18-39457993-13
NR1916--MA0035.3.Gata1	chr13	85498876	85498886	-	0.000	0.000	Merged-chr13-85498931-37
NR4748--MA0037.3.GATA3	chr4	47319835	47319842	+	0.000	0.000	Merged-chr4-47319930-54
NR5528--MA0035.3.Gata1	chr5	149335847	149335857	+	0.000	0.000	Merged-chr5-149336038-32
NR5642--MA0766.1.GATA5	chr6	50387876	50387883	+	0.000	0.000	Merged-chr6-50387910-30
NR1401--MA0036.3.GATA2	chr12	28589597	28589607	+	0.000	0.000	Merged-chr12-28589573-34
NR3190--MA1104.1.GATA6	chr17	56034600	56034612	+	0.000	0.000	Merged-chr17-56034700-41
NR4197--MA0766.1.GATA5	chr2	167081045	167081052	+	0.000	0.000	Merged-chr2-167081117-10
NR6409--MA0036.3.GATA2	chr8	40595269	40595279	-	0.000	0.000	Merged-chr8-40595277-53
NR4238--MA1104.1.GATA6	chr2	180305536	180305548	-	0.000	0.000	Merged-chr2-180305728-36
NR5935--MA1104.1.GATA6	chr6	136491384	136491396	+	0.000	0.000	Merged-chr6-136491563-93
NR5842--MA0035.3.Gata1	chr6	125071325	125071335	+	0.000	0.000	Merged-chr6-125071459-61
NR2240--MA0037.3.GATA3	chr14	54074908	54074915	+	0.000	0.000	Merged-chr14-54074884-6
NR6053--MA0482.1.Gata4	chr7	19819202	19819212	-	0.000	0.000	Merged-chr7-19819165-4
NR6544--MA0140.2.GATA1::TAL1	chr8	111595994	111596011	+	0.000	0.000	Merged-chr8-111595874-65
NR76--MA0766.1.GATA5	chr1	44101573	44101580	-	0.000	0.000	Merged-chr1-44101717-6
NR4076--MA1104.1.GATA6	chr2	132292253	132292265	+	0.000	0.000	Merged-chr2-132292299-25
NR6920--MA0035.3.Gata1	chr9	92313784	92313794	+	0.000	0.000	Merged-chr9-92314019-19
NR2098--MA0035.3.Gata1	chr13	114935607	114935617	+	0.000	0.000	Merged-chr13-114935699-10
NR7155--MA0035.3.Gata1	chrX	107088383	107088393	+	0.000	0.000	Merged-chrX-107088422-23
NR6917--MA0037.3.GATA3	chr9	92313785	92313792	-	0.000	0.000	Merged-chr9-92314019-19
NR5603--MA0035.3.Gata1	chr6	37370840	37370850	+	0.000	0.000	Merged-chr6-37370841-45
NR4618--MA0037.3.GATA3	chr3	149225937	149225944	-	0.000	0.000	Merged-chr3-149225806-29
NR4727--MA1104.1.GATA6	chr4	43835050	43835062	+	0.000	0.000	Merged-chr4-43834935-30
NR4429--MA0035.3.Gata1	chr3	122419824	122419834	-	0.000	0.000	Merged-chr3-122419865-81
NR4609--MA0140.2.GATA1::TAL1	chr3	148491490	148491507	-	0.000	0.000	Merged-chr3-148491583-74
NR3152--MA0482.1.Gata4	chr17	36844416	36844426	-	0.000	0.000	Merged-chr17-36844405-20
NR42--MA0766.1.GATA5	chr1	36684300	36684307	+	0.000	0.000	Merged-chr1-36684318-20
NR5764--MA0766.1.GATA5	chr6	98609386	98609393	-	0.000	0.000	Merged-chr6-98609321-36
NR5549--MA0036.3.GATA2	chr5	151104544	151104554	-	0.000	0.000	Merged-chr5-151104405-3
NR4730--MA0035.3.Gata1	chr4	43835051	43835061	-	0.000	0.000	Merged-chr4-43834935-30
NR90--MA0482.1.Gata4	chr1	52652807	52652817	-	0.000	0.000	Merged-chr1-52652704-8
NR5135--MA0036.3.GATA2	chr5	24505728	24505738	+	0.000	0.000	Merged-chr5-24505685-17
NR317--MA0037.3.GATA3	chr1	153847117	153847124	+	0.000	0.000	Merged-chr1-153847127-37
NR843--MA0035.3.Gata1	chr10	118110139	118110149	+	0.000	0.000	Merged-chr10-118110099-23
NR2904--MA0037.3.GATA3	chr16	64898528	64898535	-	0.000	0.000	Merged-chr16-64898423-6
NR2087--MA0482.1.Gata4	chr13	113031444	113031454	-	0.000	0.000	Merged-chr13-113031425-1
NR742--MA0036.3.GATA2	chr10	96391847	96391857	-	0.000	0.000	Merged-chr10-96391802-8
NR5914--MA1104.1.GATA6	chr6	131276828	131276840	-	0.000	0.000	Merged-chr6-131276753-31
NR6567--MA0140.2.GATA1::TAL1	chr8	115728642	115728659	-	0.000	0.000	Merged-chr8-115728663-11
NR77--MA0037.3.GATA3	chr1	44101608	44101615	+	0.000	0.000	Merged-chr1-44101717-6
NR7176--MA0036.3.GATA2	chrX	139998459	139998469	-	0.000	0.000	Merged-chrX-139998422-73
NR580--MA0036.3.GATA2	chr10	34117969	34117979	+	0.000	0.000	Merged-chr10-34117997-36
NR6083--MA0037.3.GATA3	chr7	30280502	30280509	+	0.000	0.000	Merged-chr7-30280528-94
NR4741--MA0140.2.GATA1::TAL1	chr4	46641416	46641433	+	0.000	0.000	Merged-chr4-46641506-27
NR5183--MA0035.3.Gata1	chr5	51853760	51853770	+	0.000	0.000	Merged-chr5-51853758-22
NR264--MA0037.3.GATA3	chr1	139009693	139009700	-	0.000	0.000	Merged-chr1-139009798-23
NR3739--MA0036.3.GATA2	chr2	29689673	29689683	-	0.000	0.000	Merged-chr2-29689675-19
NR4189--MA0766.1.GATA5	chr2	166719518	166719525	-	0.000	0.000	Merged-chr2-166719426-29
NR3545--MA0482.1.Gata4	chr19	26683929	26683939	-	0.000	0.000	Merged-chr19-26683900-27
NR5037--MA0037.3.GATA3	chr4	154334813	154334820	+	0.000	0.000	Merged-chr4-154334922-29
NR3099--MA0140.2.GATA1::TAL1	chr17	18968719	18968736	-	0.000	0.000	Merged-chr17-18968835-85
NR3086--MA0037.3.GATA3	chr17	18615310	18615317	+	0.000	0.000	Merged-chr17-18615356-8
NR787--MA0037.3.GATA3	chr10	108406938	108406945	+	0.000	0.000	Merged-chr10-108407108-16
NR960--MA0036.3.GATA2	chr11	11836981	11836991	+	0.000	0.000	Merged-chr11-11837020-26
NR1374--MA0036.3.GATA2	chr12	15967869	15967879	-	0.000	0.000	Merged-chr12-15967723-42
NR3976--MA1104.1.GATA6	chr2	103652310	103652322	-	0.000	0.000	Merged-chr2-103652335-51
NR3009--MA0037.3.GATA3	chr16	97204301	97204308	-	0.000	0.000	Merged-chr16-97204388-55
NR93--MA0035.3.Gata1	chr1	52753969	52753979	+	0.000	0.000	Merged-chr1-52754097-20
NR7100--MA0035.3.Gata1	chrX	17365318	17365328	+	0.000	0.000	Merged-chrX-17365333-21
NR3925--MA0482.1.Gata4	chr2	90583735	90583745	-	0.000	0.000	Merged-chr2-90583818-37
NR1011--MA1104.1.GATA6	chr11	46389537	46389549	-	0.000	0.000	Merged-chr11-46389577-59
NR7081--MA0035.3.Gata1	chrX	11664674	11664684	+	0.000	0.000	Merged-chrX-11664686-45
NR1493--MA0766.1.GATA5	chr12	84764152	84764159	+	0.000	0.000	Merged-chr12-84764443-25
NR5738--MA0035.3.Gata1	chr6	91125078	91125088	-	0.000	0.000	Merged-chr6-91125010-35
NR3696--MA0766.1.GATA5	chr2	17644926	17644933	+	0.000	0.000	Merged-chr2-17644831-25
NR5714--MA0482.1.Gata4	chr6	72993526	72993536	-	0.000	0.000	Merged-chr6-72993527-59
NR3335--MA0140.2.GATA1::TAL1	chr18	42011156	42011173	-	0.000	0.000	Merged-chr18-42011047-44
NR6128--MA1104.1.GATA6	chr7	58319574	58319586	-	0.000	0.000	Merged-chr7-58319604-3
NR973--MA0036.3.GATA2	chr11	21082899	21082909	+	0.000	0.000	Merged-chr11-21082954-17
NR1397--MA0766.1.GATA5	chr12	26460152	26460159	-	0.000	0.000	Merged-chr12-26460097-25
NR5475--MA0036.3.GATA2	chr5	141045158	141045168	-	0.000	0.000	Merged-chr5-141045198-6
NR2083--MA1104.1.GATA6	chr13	113023932	113023944	-	0.000	0.000	Merged-chr13-113023939-34
NR5228--MA0035.3.Gata1	chr5	72204557	72204567	-	0.000	0.000	Merged-chr5-72204620-27
NR4557--MA1104.1.GATA6	chr3	142413674	142413686	+	0.000	0.000	Merged-chr3-142413684-9
NR1767--MA0036.3.GATA2	chr13	29756229	29756239	-	0.000	0.000	Merged-chr13-29756237-14
NR5685--MA0035.3.Gata1	chr6	58881140	58881150	-	0.000	0.000	Merged-chr6-58880983-47
NR1752--MA1104.1.GATA6	chr13	20094993	20095005	-	0.000	0.000	Merged-chr13-20095026-36
NR3405--MA0035.3.Gata1	chr18	66502126	66502136	-	0.000	0.000	Merged-chr18-66502099-22
NR1454--MA0035.3.Gata1	chr12	69853655	69853665	-	0.000	0.000	Merged-chr12-69853558-20
NR4560--MA0035.3.Gata1	chr3	142413675	142413685	-	0.000	0.000	Merged-chr3-142413684-9
NR3043--MA0766.1.GATA5	chr17	7904966	7904973	-	0.000	0.000	Merged-chr17-7905100-9
NR2211--MA0037.3.GATA3	chr14	52437183	52437190	-	0.000	0.000	Merged-chr14-52437010-8
NR1311--MA0035.3.Gata1	chr11	114540621	114540631	+	0.000	0.000	Merged-chr11-114540621-1
NR320--MA0036.3.GATA2	chr1	153847115	153847125	-	0.000	0.000	Merged-chr1-153847127-37
NR7168--MA0036.3.GATA2	chrX	113084409	113084419	-	0.000	0.000	Merged-chrX-113084391-25
NR2702--MA0036.3.GATA2	chr15	96543514	96543524	-	0.000	0.000	Merged-chr15-96543525-72
NR1334--MA0482.1.Gata4	chr11	119856901	119856911	-	0.000	0.000	Merged-chr11-119856710-37
NR3766--MA0035.3.Gata1	chr2	38459800	38459810	+	0.000	0.000	Merged-chr2-38459798-8
NR3537--MA0482.1.Gata4	chr19	16418579	16418589	+	0.000	0.000	Merged-chr19-16418552-32
NR3352--MA0035.3.Gata1	chr18	49982267	49982277	+	0.000	0.000	Merged-chr18-49982392-61
NR782--MA0035.3.Gata1	chr10	108173362	108173372	+	0.000	0.000	Merged-chr10-108173378-25
NR2367--MA0037.3.GATA3	chr14	100222433	100222440	-	0.000	0.000	Merged-chr14-100222353-13
NR6107--MA1104.1.GATA6	chr7	45526449	45526461	-	0.000	0.000	Merged-chr7-45526317-62
NR5202--MA0036.3.GATA2	chr5	64371382	64371392	+	0.000	0.000	Merged-chr5-64371502-26
NR7083--MA0482.1.Gata4	chrX	12007352	12007362	-	0.000	0.000	Merged-chrX-12007363-15
NR113--MA0037.3.GATA3	chr1	74726885	74726892	-	0.000	0.000	Merged-chr1-74726770-27
NR5193--MA0766.1.GATA5	chr5	53566530	53566537	-	0.000	0.000	Merged-chr5-53566690-62
NR5531--MA0482.1.Gata4	chr5	149392278	149392288	-	0.000	0.000	Merged-chr5-149392157-30
NR1233--MA0766.1.GATA5	chr11	105946775	105946782	-	0.000	0.000	Merged-chr11-105946795-5
NR5040--MA0036.3.GATA2	chr4	154798017	154798027	-	0.000	0.000	Merged-chr4-154798011-18
NR5321--MA0766.1.GATA5	chr5	107265164	107265171	-	0.000	0.000	Merged-chr5-107265096-67
NR790--MA0036.3.GATA2	chr10	108406936	108406946	-	0.000	0.000	Merged-chr10-108407108-16
NR595--MA0766.1.GATA5	chr10	39378352	39378359	-	0.000	0.000	Merged-chr10-39378270-8
NR1746--MA0036.3.GATA2	chr13	16020803	16020813	+	0.000	0.000	Merged-chr13-16020821-23
NR5787--MA0140.2.GATA1::TAL1	chr6	103473551	103473568	-	0.000	0.000	Merged-chr6-103473663-48
NR3012--MA0036.3.GATA2	chr16	97204300	97204310	+	0.000	0.000	Merged-chr16-97204388-55
NR3484--MA0482.1.Gata4	chr19	6015318	6015328	+	0.000	0.000	Merged-chr19-6015500-73
NR4807--MA0037.3.GATA3	chr4	89044206	89044213	-	0.000	0.000	Merged-chr4-89044155-38
NR2585--MA0037.3.GATA3	chr15	67410171	67410178	+	0.000	0.000	Merged-chr15-67410100-57
NR227--MA0140.2.GATA1::TAL1	chr1	128771002	128771019	-	0.000	0.000	Merged-chr1-128770934-28
NR6922--MA0766.1.GATA5	chr9	92314083	92314090	-	0.000	0.000	Merged-chr9-92314019-19
NR3575--MA0140.2.GATA1::TAL1	chr19	32998961	32998978	-	0.000	0.000	Merged-chr19-32999080-29
NR5181--MA1104.1.GATA6	chr5	51853759	51853771	-	0.000	0.000	Merged-chr5-51853758-22
NR3269--MA0035.3.Gata1	chr17	86038314	86038324	+	0.000	0.000	Merged-chr17-86038391-20
NR7004--MA0036.3.GATA2	chr9	115526272	115526282	-	0.000	0.000	Merged-chr9-115526484-32
NR5334--MA0766.1.GATA5	chr5	107759309	107759316	-	0.000	0.000	Merged-chr5-107759301-16
NR2800--MA0766.1.GATA5	chr16	24826503	24826510	-	0.000	0.000	Merged-chr16-24826564-20
NR3306--MA0766.1.GATA5	chr18	34783579	34783586	-	0.000	0.000	Merged-chr18-34783714-45
NR3497--MA0482.1.Gata4	chr19	11484712	11484722	-	0.000	0.000	Merged-chr19-11484539-38
NR4461--MA0766.1.GATA5	chr3	130571128	130571135	+	0.000	0.000	Merged-chr3-130571110-5
NR4722--MA0036.3.GATA2	chr4	41569652	41569662	+	0.000	0.000	Merged-chr4-41569502-63
NR1422--MA0482.1.Gata4	chr12	35755279	35755289	+	0.000	0.000	Merged-chr12-35755374-29
NR7123--MA0766.1.GATA5	chrX	77640427	77640434	-	0.000	0.000	Merged-chrX-77640531-25
NR5433--MA0036.3.GATA2	chr5	137170916	137170926	-	0.000	0.000	Merged-chr5-137171021-10
NR3277--MA0036.3.GATA2	chr17	86496072	86496082	+	0.000	0.000	Merged-chr17-86495952-1
NR665--MA0035.3.Gata1	chr10	68356053	68356063	-	0.000	0.000	Merged-chr10-68356186-29
NR7171--MA0482.1.Gata4	chrX	137019421	137019431	-	0.000	0.000	Merged-chrX-137019593-29
NR1183--MA0036.3.GATA2	chr11	98497544	98497554	+	0.000	0.000	Merged-chr11-98497586-22
NR5465--MA1104.1.GATA6	chr5	139483515	139483527	-	0.000	0.000	Merged-chr5-139483495-36
NR641--MA0482.1.Gata4	chr10	59431032	59431042	-	0.000	0.000	Merged-chr10-59431050-41
NR5643--MA0035.3.Gata1	chr6	50387874	50387884	-	0.000	0.000	Merged-chr6-50387910-30
NR6176--MA1104.1.GATA6	chr7	90068040	90068052	+	0.000	0.000	Merged-chr7-90068033-46
NR5337--MA0036.3.GATA2	chr5	107778859	107778869	+	0.000	0.000	Merged-chr5-107778992-16
NR3048--MA0766.1.GATA5	chr17	12165548	12165555	-	0.000	0.000	Merged-chr17-12165459-54
NR6652--MA0037.3.GATA3	chr8	128530709	128530716	+	0.000	0.000	Merged-chr8-128530780-6
NR1097--MA0766.1.GATA5	chr11	72550344	72550351	-	0.000	0.000	Merged-chr11-72550348-34
NR7126--MA0036.3.GATA2	chrX	93617497	93617507	-	0.000	0.000	Merged-chrX-93617420-5
NR7203--MA0482.1.Gata4	chrX	167233409	167233419	+	0.000	0.000	Merged-chrX-167233516-43
NR4191--MA0140.2.GATA1::TAL1	chr2	166754395	166754412	+	0.000	0.000	Merged-chr2-166754668-37
NR3546--MA1104.1.GATA6	chr19	26683929	26683941	+	0.000	0.000	Merged-chr19-26683900-27
NR5698--MA0036.3.GATA2	chr6	66954330	66954340	-	0.000	0.000	Merged-chr6-66954248-9
NR3363--MA0140.2.GATA1::TAL1	chr18	56504815	56504832	-	0.000	0.000	Merged-chr18-56504783-42
NR1477--MA0766.1.GATA5	chr12	76533015	76533022	-	0.000	0.000	Merged-chr12-76533132-4
NR4876--MA0037.3.GATA3	chr4	115056686	115056693	-	0.000	0.000	Merged-chr4-115056666-5
NR535--MA0035.3.Gata1	chr10	13993678	13993688	+	0.000	0.000	Merged-chr10-13993632-56
NR5555--MA0036.3.GATA2	chr6	4664523	4664533	+	0.000	0.000	Merged-chr6-4664595-18
NR3926--MA1104.1.GATA6	chr2	90583735	90583747	+	0.000	0.000	Merged-chr2-90583818-37
NR1104--MA1104.1.GATA6	chr11	76202056	76202068	+	0.000	0.000	Merged-chr11-76202224-56
NR2826--MA0766.1.GATA5	chr16	33073043	33073050	+	0.000	0.000	Merged-chr16-33073178-28
NR2816--MA0036.3.GATA2	chr16	31355053	31355063	+	0.000	0.000	Merged-chr16-31355131-20
NR3808--MA0766.1.GATA5	chr2	58179219	58179226	-	0.000	0.000	Merged-chr2-58179178-61
NR43--MA0035.3.Gata1	chr1	36684298	36684308	-	0.000	0.000	Merged-chr1-36684318-20
NR5765--MA0035.3.Gata1	chr6	98609385	98609395	+	0.000	0.000	Merged-chr6-98609321-36
NR1058--MA0035.3.Gata1	chr11	62076948	62076958	-	0.000	0.000	Merged-chr11-62077068-25
NR5715--MA1104.1.GATA6	chr6	72993526	72993538	+	0.000	0.000	Merged-chr6-72993527-59
NR4810--MA0036.3.GATA2	chr4	89044205	89044215	+	0.000	0.000	Merged-chr4-89044155-38
NR3375--MA0766.1.GATA5	chr18	57249954	57249961	+	0.000	0.000	Merged-chr18-57249763-26
NR6774--MA0037.3.GATA3	chr9	56098145	56098152	-	0.000	0.000	Merged-chr9-56098023-21
NR6742--MA0036.3.GATA2	chr9	44772869	44772879	-	0.000	0.000	Merged-chr9-44772887-60
NR381--MA0036.3.GATA2	chr1	170632357	170632367	-	0.000	0.000	Merged-chr1-170632592-34
NR3888--MA0036.3.GATA2	chr2	78961705	78961715	-	0.000	0.000	Merged-chr2-78961805-37
NR4815--MA0035.3.Gata1	chr4	89400518	89400528	-	0.000	0.000	Merged-chr4-89400416-12
NR6994--MA0036.3.GATA2	chr9	112174908	112174918	-	0.000	0.000	Merged-chr9-112174843-101
NR7206--MA0035.3.Gata1	chrX	167233408	167233418	+	0.000	0.000	Merged-chrX-167233516-43
NR1608--MA0036.3.GATA2	chr12	107497091	107497101	+	0.000	0.000	Merged-chr12-107497155-16
NR3551--MA0482.1.Gata4	chr19	29367423	29367433	-	0.000	0.000	Merged-chr19-29367376-49
NR1395--MA0482.1.Gata4	chr12	26460152	26460162	+	0.000	0.000	Merged-chr12-26460097-25
NR1000--MA0482.1.Gata4	chr11	45959893	45959903	+	0.000	0.000	Merged-chr11-45959987-18
NR657--MA0035.3.Gata1	chr10	67586330	67586340	+	0.000	0.000	Merged-chr10-67586382-65
NR5687--MA0766.1.GATA5	chr6	61225494	61225501	-	0.000	0.000	Merged-chr6-61225621-10
NR32--MA0482.1.Gata4	chr1	35653567	35653577	-	0.000	0.000	Merged-chr1-35653441-55
NR566--MA0766.1.GATA5	chr10	28518460	28518467	-	0.000	0.000	Merged-chr10-28518434-39
NR6806--MA0037.3.GATA3	chr9	63785710	63785717	-	0.000	0.000	Merged-chr9-63785726-16
NR3203--MA0482.1.Gata4	chr17	65558610	65558620	+	0.000	0.000	Merged-chr17-65558424-20
NR4281--MA0036.3.GATA2	chr3	41107781	41107791	+	0.000	0.000	Merged-chr3-41107952-27
NR2699--MA0037.3.GATA3	chr15	96543516	96543523	+	0.000	0.000	Merged-chr15-96543525-72
NR2938--MA0036.3.GATA2	chr16	89835833	89835843	-	0.000	0.000	Merged-chr16-89835915-50
NR1042--MA0766.1.GATA5	chr11	54063314	54063321	+	0.000	0.000	Merged-chr11-54063198-57
NR971--MA0035.3.Gata1	chr11	20332615	20332625	-	0.000	0.000	Merged-chr11-20332805-89
NR5658--MA0482.1.Gata4	chr6	54368222	54368232	-	0.000	0.000	Merged-chr6-54368259-25
NR3041--MA0482.1.Gata4	chr17	7904966	7904976	+	0.000	0.000	Merged-chr17-7905100-9
NR650--MA1104.1.GATA6	chr10	61658158	61658170	+	0.000	0.000	Merged-chr10-61658061-29
NR3859--MA0035.3.Gata1	chr2	70790451	70790461	+	0.000	0.000	Merged-chr2-70790463-12
NR5177--MA0766.1.GATA5	chr5	36722519	36722526	+	0.000	0.000	Merged-chr5-36722614-37
NR2853--MA0482.1.Gata4	chr16	45025477	45025487	-	0.000	0.000	Merged-chr16-45025536-40
NR3538--MA1104.1.GATA6	chr19	16418577	16418589	-	0.000	0.000	Merged-chr19-16418552-32
NR7084--MA1104.1.GATA6	chrX	12007352	12007364	+	0.000	0.000	Merged-chrX-12007363-15
NR3150--MA0482.1.Gata4	chr17	36020625	36020635	-	0.000	0.000	Merged-chr17-36020745-74
NR1811--MA0037.3.GATA3	chr13	42049139	42049146	+	0.000	0.000	Merged-chr13-42049130-34
NR3697--MA0035.3.Gata1	chr2	17644924	17644934	-	0.000	0.000	Merged-chr2-17644831-25
NR3968--MA0035.3.Gata1	chr2	102791465	102791475	-	0.000	0.000	Merged-chr2-102791651-8
NR631--MA0036.3.GATA2	chr10	59392116	59392126	+	0.000	0.000	Merged-chr10-59392092-23
NR902--MA0036.3.GATA2	chr10	128990354	128990364	+	0.000	0.000	Merged-chr10-128990510-111
NR5261--MA1104.1.GATA6	chr5	90612253	90612265	+	0.000	0.000	Merged-chr5-90612116-89
NR5532--MA1104.1.GATA6	chr5	149392278	149392290	+	0.000	0.000	Merged-chr5-149392157-30
NR6973--MA0036.3.GATA2	chr9	103490400	103490410	-	0.000	0.000	Merged-chr9-103490425-56
NR4725--MA0037.3.GATA3	chr4	43835053	43835060	+	0.000	0.000	Merged-chr4-43834935-30
NR6660--MA0035.3.Gata1	chr8	128577421	128577431	+	0.000	0.000	Merged-chr8-128577516-12
NR5799--MA0036.3.GATA2	chr6	108704935	108704945	+	0.000	0.000	Merged-chr6-108704873-18
NR6405--MA0140.2.GATA1::TAL1	chr8	39045860	39045877	-	0.000	0.000	Merged-chr8-39045978-1
NR688--MA0766.1.GATA5	chr10	77021478	77021485	-	0.000	0.000	Merged-chr10-77021563-39
NR6840--MA0766.1.GATA5	chr9	74142288	74142295	-	0.000	0.000	Merged-chr9-74142084-19
NR3054--MA0482.1.Gata4	chr17	12513728	12513738	+	0.000	0.000	Merged-chr17-12513699-7
NR4684--MA0766.1.GATA5	chr4	10770164	10770171	+	0.000	0.000	Merged-chr4-10770192-53
NR545--MA0766.1.GATA5	chr10	17550177	17550184	+	0.000	0.000	Merged-chr10-17550297-37
NR3577--MA0482.1.Gata4	chr19	33053337	33053347	+	0.000	0.000	Merged-chr19-33053321-32
NR3485--MA1104.1.GATA6	chr19	6015316	6015328	-	0.000	0.000	Merged-chr19-6015500-73
NR2656--MA0766.1.GATA5	chr15	82914622	82914629	+	0.000	0.000	Merged-chr15-82914694-36
NR58--MA0482.1.Gata4	chr1	40399748	40399758	-	0.000	0.000	Merged-chr1-40399864-38
NR5665--MA0140.2.GATA1::TAL1	chr6	57529284	57529301	+	0.000	0.000	Merged-chr6-57529378-24
NR2242--MA0766.1.GATA5	chr14	54074908	54074915	+	0.000	0.000	Merged-chr14-54074884-6
NR5912--MA0037.3.GATA3	chr6	131276830	131276837	-	0.000	0.000	Merged-chr6-131276753-31
NR4119--MA1104.1.GATA6	chr2	146416410	146416422	+	0.000	0.000	Merged-chr2-146416561-24
NR5366--MA0482.1.Gata4	chr5	118069582	118069592	-	0.000	0.000	Merged-chr5-118069472-39
NR3686--MA0482.1.Gata4	chr2	11706149	11706159	-	0.000	0.000	Merged-chr2-11706228-2
NR602--MA0035.3.Gata1	chr10	44341971	44341981	+	0.000	0.000	Merged-chr10-44341926-8
NR7107--MA0766.1.GATA5	chrX	23673359	23673366	-	0.000	0.000	Merged-chrX-23673581-22
NR3476--MA0766.1.GATA5	chr19	4119836	4119843	+	0.000	0.000	Merged-chr19-4119891-46
NR6843--MA0036.3.GATA2	chr9	78024980	78024990	+	0.000	0.000	Merged-chr9-78024957-31
NR6530--MA0035.3.Gata1	chr8	106623318	106623328	-	0.000	0.000	Merged-chr8-106623305-12
NR5398--MA0036.3.GATA2	chr5	129715421	129715431	+	0.000	0.000	Merged-chr5-129715582-48
NR5669--MA0036.3.GATA2	chr6	57531436	57531446	-	0.000	0.000	Merged-chr6-57531681-24
NR3118--MA0036.3.GATA2	chr17	28701304	28701314	+	0.000	0.000	Merged-chr17-28701389-22
NR1039--MA0482.1.Gata4	chr11	54063311	54063321	-	0.000	0.000	Merged-chr11-54063198-57
NR2941--MA0482.1.Gata4	chr16	89849286	89849296	-	0.000	0.000	Merged-chr16-89849155-62
NR3447--MA0482.1.Gata4	chr18	82493040	82493050	-	0.000	0.000	Merged-chr18-82492983-14
NR3057--MA0035.3.Gata1	chr17	12513727	12513737	+	0.000	0.000	Merged-chr17-12513699-7
NR487--MA0035.3.Gata1	chr1	191445990	191446000	+	0.000	0.000	Merged-chr1-191445969-55
NR2526--MA0766.1.GATA5	chr15	37932659	37932666	+	0.000	0.000	Merged-chr15-37932559-17
NR3974--MA0037.3.GATA3	chr2	103652312	103652319	-	0.000	0.000	Merged-chr2-103652335-51
NR5194--MA0035.3.Gata1	chr5	53566529	53566539	+	0.000	0.000	Merged-chr5-53566690-62
NR3699--MA0482.1.Gata4	chr2	19579637	19579647	-	0.000	0.000	Merged-chr2-19579753-13
NR642--MA1104.1.GATA6	chr10	59431032	59431044	+	0.000	0.000	Merged-chr10-59431050-41
NR2768--MA0036.3.GATA2	chr16	13796674	13796684	-	0.000	0.000	Merged-chr16-13796850-44
NR3556--MA0482.1.Gata4	chr19	31321986	31321996	-	0.000	0.000	Merged-chr19-31321995-11
NR596--MA0035.3.Gata1	chr10	39378351	39378361	+	0.000	0.000	Merged-chr10-39378270-8
NR2354--MA0036.3.GATA2	chr14	79331457	79331467	-	0.000	0.000	Merged-chr14-79331457-66
NR6272--MA0035.3.Gata1	chr7	118481482	118481492	-	0.000	0.000	Merged-chr7-118481600-4
NR6543--MA0035.3.Gata1	chr8	111595992	111596002	+	0.000	0.000	Merged-chr8-111595874-65
NR110--MA0766.1.GATA5	chr1	69496220	69496227	+	0.000	0.000	Merged-chr1-69496310-11
NR2610--MA1104.1.GATA6	chr15	78495175	78495187	+	0.000	0.000	Merged-chr15-78495177-43
NR7049--MA0035.3.Gata1	chr9	120961808	120961818	-	0.000	0.000	Merged-chr9-120961674-26
NR1803--MA0037.3.GATA3	chr13	40924137	40924144	-	0.000	0.000	Merged-chr13-40924154-14
NR7153--MA0036.3.GATA2	chrX	107088383	107088393	+	0.000	0.000	Merged-chrX-107088422-23
NR7204--MA1104.1.GATA6	chrX	167233407	167233419	-	0.000	0.000	Merged-chrX-167233516-43
NR6694--MA0036.3.GATA2	chr9	27003932	27003942	-	0.000	0.000	Merged-chr9-27003840-22
NR6126--MA0037.3.GATA3	chr7	58319576	58319583	-	0.000	0.000	Merged-chr7-58319604-3
