#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR6138--MA0591.1.Bach1::Mafk	chr18	24116937	24116951	+	0.000	0.000	Merged-chr18-24116838-23
NR6697--MA0591.1.Bach1::Mafk	chr19	46338569	46338583	-	0.000	0.000	Merged-chr19-46338710-45
NR1433--MA0501.1.MAF::NFE2	chr10	59707782	59707796	+	0.000	0.000	Merged-chr10-59707523-19
NR5500--MA0659.1.MAFG	chr17	5802392	5802412	+	0.000	0.000	Merged-chr17-5802429-65
NR4195--MA0117.2.Mafb	chr14	54518784	54518795	-	0.000	0.000	Merged-chr14-54518806-37
NR610--MA0591.1.Bach1::Mafk	chr1	135268316	135268330	+	0.000	0.000	Merged-chr1-135268339-27
NR12055--MA0089.1.MAFG::NFE2L1	chr7	117090989	117090994	-	0.000	0.000	Merged-chr7-117091001-52
NR4146--MA0089.1.MAFG::NFE2L1	chr14	45387751	45387756	-	0.000	0.000	Merged-chr14-45387723-6
NR173--MA0089.1.MAFG::NFE2L1	chr1	51509304	51509309	+	0.000	0.000	Merged-chr1-51509217-43
NR4522--MA0089.1.MAFG::NFE2L1	chr14	119227905	119227910	-	0.000	0.000	Merged-chr14-119227938-9
NR8432--MA0495.2.MAFF	chr3	98336128	98336148	-	0.000	0.000	Merged-chr3-98336057-28
NR12571--MA0591.1.Bach1::Mafk	chr8	72363695	72363709	+	0.000	0.000	Merged-chr8-72363600-16
NR3197--MA0496.2.MAFK	chr12	113485579	113485597	-	0.000	0.000	Merged-chr12-113485346-21
NR6205--MA0501.1.MAF::NFE2	chr18	39835789	39835803	+	0.000	0.000	Merged-chr18-39835954-30
NR2260--MA0501.1.MAF::NFE2	chr11	79130172	79130186	+	0.000	0.000	Merged-chr11-79129992-68
NR10883--MA0501.1.MAF::NFE2	chr6	67014722	67014736	+	0.000	0.000	Merged-chr6-67014748-19
NR11259--MA0501.1.MAF::NFE2	chr6	120927084	120927098	+	0.000	0.000	Merged-chr6-120927070-4
NR8537--MA0659.1.MAFG	chr3	116474786	116474806	+	0.000	0.000	Merged-chr3-116474712-27
NR9067--MA0117.2.Mafb	chr4	57731337	57731348	+	0.000	0.000	Merged-chr4-57731162-88
NR5653--MA0089.1.MAFG::NFE2L1	chr17	26503163	26503168	+	0.000	0.000	Merged-chr17-26503198-72
NR4233--MA0089.1.MAFG::NFE2L1	chr14	61046558	61046563	+	0.000	0.000	Merged-chr14-61046434-63
NR6739--MA0591.1.Bach1::Mafk	chr19	53824995	53825009	+	0.000	0.000	Merged-chr19-53825131-32
NR9823--MA0591.1.Bach1::Mafk	chr5	22587766	22587780	+	0.000	0.000	Merged-chr5-22587622-39
NR4939--MA0089.1.MAFG::NFE2L1	chr15	96709636	96709641	-	0.000	0.000	Merged-chr15-96709487-2
NR9506--MA0659.1.MAFG	chr4	140964843	140964863	-	0.000	0.000	Merged-chr4-140964850-8
NR6136--MA0495.2.MAFF	chr18	24116934	24116954	+	0.000	0.000	Merged-chr18-24116838-23
NR7147--MA0089.1.MAFG::NFE2L1	chr2	68932211	68932216	-	0.000	0.000	Merged-chr2-68932401-28
NR9908--MA0591.1.Bach1::Mafk	chr5	43837637	43837651	+	0.000	0.000	Merged-chr5-43837616-20
NR12357--MA0089.1.MAFG::NFE2L1	chr8	11452691	11452696	-	0.000	0.000	Merged-chr8-11452787-41
NR2289--MA0089.1.MAFG::NFE2L1	chr11	83424903	83424908	-	0.000	0.000	Merged-chr11-83424908-5
NR12111--MA0495.2.MAFF	chr7	123327112	123327132	-	0.000	0.000	Merged-chr7-123327122-14
NR8304--MA0117.2.Mafb	chr3	84809028	84809039	-	0.000	0.000	Merged-chr3-84809112-18
NR12303--MA0496.2.MAFK	chr7	143506794	143506812	+	0.000	0.000	Merged-chr7-143506795-17
NR1918--MA0501.1.MAF::NFE2	chr10	130324431	130324445	-	0.000	0.000	Merged-chr10-130324467-31
NR8096--MA0591.1.Bach1::Mafk	chr3	28236952	28236966	-	0.000	0.000	Merged-chr3-28236857-20
NR6257--MA0495.2.MAFF	chr18	53407092	53407112	-	0.000	0.000	Merged-chr18-53407055-10
NR10772--MA0501.1.MAF::NFE2	chr6	53704645	53704659	+	0.000	0.000	Merged-chr6-53704558-10
NR8971--MA0501.1.MAF::NFE2	chr4	32405326	32405340	-	0.000	0.000	Merged-chr4-32405236-4
NR5039--MA0117.2.Mafb	chr16	14350787	14350798	-	0.000	0.000	Merged-chr16-14350919-24
NR6901--MA0496.2.MAFK	chr2	19628290	19628308	+	0.000	0.000	Merged-chr2-19628399-27
NR4773--MA0659.1.MAFG	chr15	64041700	64041720	+	0.000	0.000	Merged-chr15-64041818-65
NR10287--MA0659.1.MAFG	chr5	115085170	115085190	-	0.000	0.000	Merged-chr5-115085067-14
NR2967--MA0089.1.MAFG::NFE2L1	chr12	86942300	86942305	-	0.000	0.000	Merged-chr12-86942280-6
NR435--MA0501.1.MAF::NFE2	chr1	94497031	94497045	+	0.000	0.000	Merged-chr1-94497080-23
NR5143--MA0501.1.MAF::NFE2	chr16	37009484	37009498	-	0.000	0.000	Merged-chr16-37009403-7
NR9670--MA0089.1.MAFG::NFE2L1	chr4	155840518	155840523	-	0.000	0.000	Merged-chr4-155840592-2
NR2852--MA0089.1.MAFG::NFE2L1	chr12	73648002	73648007	+	0.000	0.000	Merged-chr12-73647879-51
NR3908--MA0089.1.MAFG::NFE2L1	chr13	112002798	112002803	+	0.000	0.000	Merged-chr13-112002975-20
NR6259--MA0659.1.MAFG	chr18	53407092	53407112	-	0.000	0.000	Merged-chr18-53407055-10
NR10252--MA0591.1.Bach1::Mafk	chr5	111273667	111273681	-	0.000	0.000	Merged-chr5-111273731-20
NR8841--MA0089.1.MAFG::NFE2L1	chr3	153911770	153911775	+	0.000	0.000	Merged-chr3-153911762-31
NR9394--MA0089.1.MAFG::NFE2L1	chr4	124741609	124741614	+	0.000	0.000	Merged-chr4-124741815-31
NR4749--MA0495.2.MAFF	chr15	60141740	60141760	-	0.000	0.000	Merged-chr15-60141822-49
NR1631--MA0501.1.MAF::NFE2	chr10	89487169	89487183	+	0.000	0.000	Merged-chr10-89487316-19
NR10687--MA0089.1.MAFG::NFE2L1	chr6	34029420	34029425	+	0.000	0.000	Merged-chr6-34029485-50
NR9618--MA0117.2.Mafb	chr4	148940893	148940904	-	0.000	0.000	Merged-chr4-148940822-21
NR3462--MA0495.2.MAFF	chr13	41683040	41683060	+	0.000	0.000	Merged-chr13-41683049-20
NR7398--MA0591.1.Bach1::Mafk	chr2	117021923	117021937	-	0.000	0.000	Merged-chr2-117022022-6
NR8976--MA0591.1.Bach1::Mafk	chr4	33587741	33587755	-	0.000	0.000	Merged-chr4-33587729-131
NR11908--MA0495.2.MAFF	chr7	84750042	84750062	-	0.000	0.000	Merged-chr7-84750055-36
NR6579--MA0496.2.MAFK	chr19	17295600	17295618	-	0.000	0.000	Merged-chr19-17295434-36
NR13559--MA0501.1.MAF::NFE2	chr9	120960861	120960875	+	0.000	0.000	Merged-chr9-120960803-26
NR4721--MA0501.1.MAF::NFE2	chr15	54853388	54853402	-	0.000	0.000	Merged-chr15-54853402-1
NR12717--MA0501.1.MAF::NFE2	chr8	95713541	95713555	-	0.000	0.000	Merged-chr8-95713709-35
NR1683--MA0501.1.MAF::NFE2	chr10	95998427	95998441	-	0.000	0.000	Merged-chr10-95998321-17
NR10711--MA0501.1.MAF::NFE2	chr6	41177382	41177396	-	0.000	0.000	Merged-chr6-41177322-23
NR6960--MA0495.2.MAFF	chr2	34140005	34140025	-	0.000	0.000	Merged-chr2-34139840-30
NR3358--MA0591.1.Bach1::Mafk	chr13	14630245	14630259	+	0.000	0.000	Merged-chr13-14630250-50
NR4359--MA0089.1.MAFG::NFE2L1	chr14	75069673	75069678	-	0.000	0.000	Merged-chr14-75069632-2
NR386--MA0089.1.MAFG::NFE2L1	chr1	91056680	91056685	-	0.000	0.000	Merged-chr1-91056498-40
NR13658--MA0495.2.MAFF	chrX	57177427	57177447	+	0.000	0.000	Merged-chrX-57177488-49
NR3315--MA0089.1.MAFG::NFE2L1	chr13	8831748	8831753	+	0.000	0.000	Merged-chr13-8831757-38
NR4744--MA0496.2.MAFK	chr15	59618660	59618678	-	0.000	0.000	Merged-chr15-59618561-44
NR13197--MA0089.1.MAFG::NFE2L1	chr9	73073477	73073482	+	0.000	0.000	Merged-chr9-73073244-62
NR11281--MA0501.1.MAF::NFE2	chr6	124683834	124683848	+	0.000	0.000	Merged-chr6-124683900-13
NR9933--MA0591.1.Bach1::Mafk	chr5	54045701	54045715	-	0.000	0.000	Merged-chr5-54045721-49
NR10019--MA0089.1.MAFG::NFE2L1	chr5	73199824	73199829	-	0.000	0.000	Merged-chr5-73199876-43
NR977--MA0089.1.MAFG::NFE2L1	chr1	180290560	180290565	-	0.000	0.000	Merged-chr1-180290672-3
NR6293--MA0591.1.Bach1::Mafk	chr18	61314226	61314240	-	0.000	0.000	Merged-chr18-61314118-24
NR8450--MA0089.1.MAFG::NFE2L1	chr3	101651484	101651489	-	0.000	0.000	Merged-chr3-101651434-38
NR1929--MA0117.2.Mafb	chr11	3199222	3199233	+	0.000	0.000	Merged-chr11-3199138-87
NR6819--MA0659.1.MAFG	chr2	5840988	5841008	-	0.000	0.000	Merged-chr2-5840978-13
NR185--MA0591.1.Bach1::Mafk	chr1	52228445	52228459	-	0.000	0.000	Merged-chr1-52228321-29
NR9706--MA0501.1.MAF::NFE2	chr5	8056417	8056431	+	0.000	0.000	Merged-chr5-8056503-117
NR6316--MA0089.1.MAFG::NFE2L1	chr18	64913497	64913502	+	0.000	0.000	Merged-chr18-64913437-34
NR12684--MA0496.2.MAFK	chr8	90961835	90961853	-	0.000	0.000	Merged-chr8-90961787-20
NR13176--MA0501.1.MAF::NFE2	chr9	68972418	68972432	+	0.000	0.000	Merged-chr9-68972513-17
NR3126--MA0089.1.MAFG::NFE2L1	chr12	106536230	106536235	-	0.000	0.000	Merged-chr12-106536346-11
NR12430--MA0501.1.MAF::NFE2	chr8	34208229	34208243	+	0.000	0.000	Merged-chr8-34208072-51
NR7621--MA0089.1.MAFG::NFE2L1	chr2	135891302	135891307	+	0.000	0.000	Merged-chr2-135891354-60
NR8464--MA0495.2.MAFF	chr3	104616227	104616247	+	0.000	0.000	Merged-chr3-104616358-38
NR7508--MA0501.1.MAF::NFE2	chr2	125791849	125791863	+	0.000	0.000	Merged-chr2-125791694-59
NR5502--MA0501.1.MAF::NFE2	chr17	5802392	5802406	-	0.000	0.000	Merged-chr17-5802429-65
NR12906--MA0659.1.MAFG	chr8	128148522	128148542	+	0.000	0.000	Merged-chr8-128148641-36
NR5100--MA0591.1.Bach1::Mafk	chr16	30676267	30676281	-	0.000	0.000	Merged-chr16-30676152-12
NR1497--MA0496.2.MAFK	chr10	71363817	71363835	+	0.000	0.000	Merged-chr10-71363743-26
NR970--MA0659.1.MAFG	chr1	180199461	180199481	-	0.000	0.000	Merged-chr1-180199535-50
NR3679--MA0117.2.Mafb	chr13	88833878	88833889	-	0.000	0.000	Merged-chr13-88833857-16
NR13582--MA0495.2.MAFF	chr9	123112077	123112097	-	0.000	0.000	Merged-chr9-123111962-12
NR1614--MA0495.2.MAFF	chr10	86727747	86727767	-	0.000	0.000	Merged-chr10-86727830-49
NR5186--MA0089.1.MAFG::NFE2L1	chr16	44963017	44963022	-	0.000	0.000	Merged-chr16-44962970-21
NR9504--MA0591.1.Bach1::Mafk	chr4	140964846	140964860	-	0.000	0.000	Merged-chr4-140964850-8
NR7399--MA0501.1.MAF::NFE2	chr2	117021920	117021934	-	0.000	0.000	Merged-chr2-117022022-6
NR4657--MA0117.2.Mafb	chr15	34389262	34389273	+	0.000	0.000	Merged-chr15-34389092-27
NR942--MA0501.1.MAF::NFE2	chr1	177555800	177555814	-	0.000	0.000	Merged-chr1-177555982-32
NR499--MA0089.1.MAFG::NFE2L1	chr1	106567727	106567732	+	0.000	0.000	Merged-chr1-106567699-18
NR8218--MA0495.2.MAFF	chr3	65586409	65586429	-	0.000	0.000	Merged-chr3-65586536-51
NR10317--MA0591.1.Bach1::Mafk	chr5	118082152	118082166	+	0.000	0.000	Merged-chr5-118082270-75
NR5407--MA0659.1.MAFG	chr16	91446989	91447009	+	0.000	0.000	Merged-chr16-91447068-40
NR3195--MA0501.1.MAF::NFE2	chr12	113485584	113485598	+	0.000	0.000	Merged-chr12-113485346-21
NR2192--MA0501.1.MAF::NFE2	chr11	64022589	64022603	+	0.000	0.000	Merged-chr11-64022647-19
NR4445--MA0591.1.Bach1::Mafk	chr14	102824740	102824754	+	0.000	0.000	Merged-chr14-102824882-6
NR2704--MA0495.2.MAFF	chr12	32203873	32203893	-	0.000	0.000	Merged-chr12-32203958-35
NR5979--MA0089.1.MAFG::NFE2L1	chr17	84004425	84004430	-	0.000	0.000	Merged-chr17-84004507-68
NR5414--MA0495.2.MAFF	chr16	92059198	92059218	-	0.000	0.000	Merged-chr16-92059027-26
NR8889--MA0496.2.MAFK	chr4	3929726	3929744	-	0.000	0.000	Merged-chr4-3929769-34
NR6214--MA0089.1.MAFG::NFE2L1	chr18	42308227	42308232	-	0.000	0.000	Merged-chr18-42308162-7
NR12844--MA0089.1.MAFG::NFE2L1	chr8	120832256	120832261	-	0.000	0.000	Merged-chr8-120832220-19
NR2191--MA0591.1.Bach1::Mafk	chr11	64022586	64022600	+	0.000	0.000	Merged-chr11-64022647-19
NR3032--MA0501.1.MAF::NFE2	chr12	98249886	98249900	+	0.000	0.000	Merged-chr12-98249926-13
NR3532--MA0591.1.Bach1::Mafk	chr13	51732405	51732419	+	0.000	0.000	Merged-chr13-51732441-32
NR8101--MA0496.2.MAFK	chr3	28236950	28236968	+	0.000	0.000	Merged-chr3-28236857-20
NR11791--MA0591.1.Bach1::Mafk	chr7	66250208	66250222	-	0.000	0.000	Merged-chr7-66250161-34
NR9308--MA0495.2.MAFF	chr4	108350026	108350046	-	0.000	0.000	Merged-chr4-108350117-42
NR1233--MA0591.1.Bach1::Mafk	chr10	18993155	18993169	-	0.000	0.000	Merged-chr10-18993192-15
NR176--MA0495.2.MAFF	chr1	52066889	52066909	+	0.000	0.000	Merged-chr1-52066714-41
NR5194--MA0496.2.MAFK	chr16	45310576	45310594	+	0.000	0.000	Merged-chr16-45310615-7
NR4155--MA0089.1.MAFG::NFE2L1	chr14	47189498	47189503	-	0.000	0.000	Merged-chr14-47189272-67
NR13351--MA0117.2.Mafb	chr9	94696890	94696901	+	0.000	0.000	Merged-chr9-94696966-6
NR6862--MA0495.2.MAFF	chr2	11497008	11497028	-	0.000	0.000	Merged-chr2-11496832-15
NR7230--MA0089.1.MAFG::NFE2L1	chr2	83746474	83746479	+	0.000	0.000	Merged-chr2-83746640-22
NR5951--MA0089.1.MAFG::NFE2L1	chr17	80169141	80169146	+	0.000	0.000	Merged-chr17-80169005-20
NR11020--MA0089.1.MAFG::NFE2L1	chr6	87542134	87542139	-	0.000	0.000	Merged-chr6-87542145-24
NR5503--MA0496.2.MAFK	chr17	5802393	5802411	+	0.000	0.000	Merged-chr17-5802429-65
NR12424--MA0591.1.Bach1::Mafk	chr8	34173432	34173446	-	0.000	0.000	Merged-chr8-34173383-21
NR4875--MA0501.1.MAF::NFE2	chr15	83149657	83149671	+	0.000	0.000	Merged-chr15-83149470-115
NR10961--MA0501.1.MAF::NFE2	chr6	72659946	72659960	+	0.000	0.000	Merged-chr6-72660096-30
NR13019--MA0501.1.MAF::NFE2	chr9	35199803	35199817	+	0.000	0.000	Merged-chr9-35199813-60
NR11726--MA0089.1.MAFG::NFE2L1	chr7	48919743	48919748	-	0.000	0.000	Merged-chr7-48919531-17
NR7069--MA0089.1.MAFG::NFE2L1	chr2	58052712	58052717	-	0.000	0.000	Merged-chr2-58052877-27
NR13699--MA0089.1.MAFG::NFE2L1	chrX	77517996	77518001	+	0.000	0.000	Merged-chrX-77517979-37
NR12279--MA0089.1.MAFG::NFE2L1	chr7	140329884	140329889	-	0.000	0.000	Merged-chr7-140329792-16
NR6828--MA0117.2.Mafb	chr2	6459500	6459511	+	0.000	0.000	Merged-chr2-6459429-8
NR10762--MA0117.2.Mafb	chr6	53498097	53498108	-	0.000	0.000	Merged-chr6-53498072-40
NR773--MA0089.1.MAFG::NFE2L1	chr1	160251549	160251554	+	0.000	0.000	Merged-chr1-160251414-1
NR8348--MA0495.2.MAFF	chr3	89727207	89727227	+	0.000	0.000	Merged-chr3-89727230-25
NR11828--MA0495.2.MAFF	chr7	73517587	73517607	+	0.000	0.000	Merged-chr7-73517689-25
NR12282--MA0495.2.MAFF	chr7	140983129	140983149	+	0.000	0.000	Merged-chr7-140983161-18
NR2914--MA0496.2.MAFK	chr12	80937845	80937863	-	0.000	0.000	Merged-chr12-80937807-11
NR12488--MA0495.2.MAFF	chr8	57427711	57427731	-	0.000	0.000	Merged-chr8-57427831-53
NR5171--MA0089.1.MAFG::NFE2L1	chr16	44002260	44002265	+	0.000	0.000	Merged-chr16-44002244-3
NR1919--MA0591.1.Bach1::Mafk	chr10	130340405	130340419	-	0.000	0.000	Merged-chr10-130340277-13
NR4360--MA0495.2.MAFF	chr14	75444956	75444976	-	0.000	0.000	Merged-chr14-75444835-23
NR11705--MA0501.1.MAF::NFE2	chr7	44344733	44344747	-	0.000	0.000	Merged-chr7-44344765-20
NR2827--MA0659.1.MAFG	chr12	69367833	69367853	-	0.000	0.000	Merged-chr12-69367768-3
NR2934--MA0501.1.MAF::NFE2	chr12	82284810	82284824	-	0.000	0.000	Merged-chr12-82284829-46
NR4897--MA0591.1.Bach1::Mafk	chr15	86173472	86173486	-	0.000	0.000	Merged-chr15-86173285-7
NR3528--MA0089.1.MAFG::NFE2L1	chr13	51397968	51397973	+	0.000	0.000	Merged-chr13-51398065-7
NR8901--MA0501.1.MAF::NFE2	chr4	6925026	6925040	-	0.000	0.000	Merged-chr4-6924913-49
NR7156--MA0089.1.MAFG::NFE2L1	chr2	69802865	69802870	-	0.000	0.000	Merged-chr2-69803068-39
NR8017--MA0501.1.MAF::NFE2	chr2	180300555	180300569	+	0.000	0.000	Merged-chr2-180300527-7
NR6734--MA0117.2.Mafb	chr19	53507746	53507757	-	0.000	0.000	Merged-chr19-53507718-24
NR7532--MA0089.1.MAFG::NFE2L1	chr2	128318445	128318450	+	0.000	0.000	Merged-chr2-128318457-15
NR11684--MA0591.1.Bach1::Mafk	chr7	35745360	35745374	+	0.000	0.000	Merged-chr7-35745412-12
NR2285--MA0117.2.Mafb	chr11	82417366	82417377	+	0.000	0.000	Merged-chr11-82417240-10
NR1630--MA0089.1.MAFG::NFE2L1	chr10	89487168	89487173	+	0.000	0.000	Merged-chr10-89487316-19
NR1739--MA0501.1.MAF::NFE2	chr10	100543181	100543195	-	0.000	0.000	Merged-chr10-100543140-30
NR10771--MA0591.1.Bach1::Mafk	chr6	53704642	53704656	+	0.000	0.000	Merged-chr6-53704558-10
NR7842--MA0659.1.MAFG	chr2	163155369	163155389	+	0.000	0.000	Merged-chr2-163155228-25
NR4687--MA0495.2.MAFF	chr15	41612498	41612518	+	0.000	0.000	Merged-chr15-41612397-47
NR10850--MA0501.1.MAF::NFE2	chr6	65465452	65465466	+	0.000	0.000	Merged-chr6-65465473-11
NR12918--MA0495.2.MAFF	chr8	128333587	128333607	+	0.000	0.000	Merged-chr8-128333532-18
NR1880--MA0117.2.Mafb	chr10	127058401	127058412	-	0.000	0.000	Merged-chr10-127058446-23
NR6690--MA0501.1.MAF::NFE2	chr19	44280848	44280862	-	0.000	0.000	Merged-chr19-44281022-35
NR3500--MA0089.1.MAFG::NFE2L1	chr13	45651835	45651840	-	0.000	0.000	Merged-chr13-45651981-2
NR7950--MA0501.1.MAF::NFE2	chr2	174503159	174503173	-	0.000	0.000	Merged-chr2-174503229-12
NR10986--MA0117.2.Mafb	chr6	82775641	82775652	-	0.000	0.000	Merged-chr6-82775550-35
NR2363--MA0591.1.Bach1::Mafk	chr11	96859897	96859911	+	0.000	0.000	Merged-chr11-96859766-18
NR3826--MA0501.1.MAF::NFE2	chr13	104041236	104041250	-	0.000	0.000	Merged-chr13-104041328-31
NR8008--MA0495.2.MAFF	chr2	180300403	180300423	+	0.000	0.000	Merged-chr2-180300527-7
NR5591--MA0501.1.MAF::NFE2	chr17	18462873	18462887	-	0.000	0.000	Merged-chr17-18462916-14
NR8878--MA0089.1.MAFG::NFE2L1	chr4	3660133	3660138	-	0.000	0.000	Merged-chr4-3660095-25
NR256--MA0501.1.MAF::NFE2	chr1	72449904	72449918	-	0.000	0.000	Merged-chr1-72450027-13
NR2185--MA0495.2.MAFF	chr11	62822164	62822184	-	0.000	0.000	Merged-chr11-62822095-14
NR12815--MA0495.2.MAFF	chr8	117328923	117328943	-	0.000	0.000	Merged-chr8-117329052-8
NR6967--MA0117.2.Mafb	chr2	34945671	34945682	+	0.000	0.000	Merged-chr2-34945759-18
NR4776--MA0496.2.MAFK	chr15	64041701	64041719	-	0.000	0.000	Merged-chr15-64041818-65
NR11958--MA0495.2.MAFF	chr7	100583133	100583153	-	0.000	0.000	Merged-chr7-100582949-39
NR4344--MA0117.2.Mafb	chr14	72829345	72829356	-	0.000	0.000	Merged-chr14-72829518-17
NR5204--MA0495.2.MAFF	chr16	48777422	48777442	-	0.000	0.000	Merged-chr16-48777547-16
NR9684--MA0501.1.MAF::NFE2	chr4	156255103	156255117	+	0.000	0.000	Merged-chr4-156255097-67
NR11268--MA0496.2.MAFK	chr6	120955348	120955366	-	0.000	0.000	Merged-chr6-120955395-24
NR10020--MA0591.1.Bach1::Mafk	chr5	73199817	73199831	-	0.000	0.000	Merged-chr5-73199876-43
NR4557--MA0501.1.MAF::NFE2	chr14	121931119	121931133	-	0.000	0.000	Merged-chr14-121931088-62
NR5399--MA0089.1.MAFG::NFE2L1	chr16	91061642	91061647	-	0.000	0.000	Merged-chr16-91061778-38
NR10643--MA0501.1.MAF::NFE2	chr6	28253135	28253149	-	0.000	0.000	Merged-chr6-28253096-6
NR13684--MA0089.1.MAFG::NFE2L1	chrX	74297031	74297036	-	0.000	0.000	Merged-chrX-74297029-55
NR3811--MA0501.1.MAF::NFE2	chr13	102942835	102942849	-	0.000	0.000	Merged-chr13-102942787-1
NR11642--MA0659.1.MAFG	chr7	25107335	25107355	+	0.000	0.000	Merged-chr7-25107253-25
NR5775--MA0089.1.MAFG::NFE2L1	chr17	44556037	44556042	+	0.000	0.000	Merged-chr17-44556103-15
NR12264--MA0089.1.MAFG::NFE2L1	chr7	138877304	138877309	+	0.000	0.000	Merged-chr7-138877099-9
NR6961--MA0591.1.Bach1::Mafk	chr2	34140008	34140022	+	0.000	0.000	Merged-chr2-34139840-30
NR2489--MA0496.2.MAFK	chr11	115463666	115463684	-	0.000	0.000	Merged-chr11-115463666-29
NR3720--MA0659.1.MAFG	chr13	96697952	96697972	+	0.000	0.000	Merged-chr13-96698036-39
NR10749--MA0591.1.Bach1::Mafk	chr6	51432788	51432802	+	0.000	0.000	Merged-chr6-51432824-29
NR6740--MA0501.1.MAF::NFE2	chr19	53824998	53825012	+	0.000	0.000	Merged-chr19-53825131-32
NR633--MA0495.2.MAFF	chr1	139179867	139179887	+	0.000	0.000	Merged-chr1-139179878-22
NR13205--MA0089.1.MAFG::NFE2L1	chr9	75541761	75541766	-	0.000	0.000	Merged-chr9-75541698-38
NR12479--MA0089.1.MAFG::NFE2L1	chr8	53611886	53611891	-	0.000	0.000	Merged-chr8-53611772-3
NR9300--MA0089.1.MAFG::NFE2L1	chr4	106970971	106970976	+	0.000	0.000	Merged-chr4-106970923-40
NR10434--MA0495.2.MAFF	chr5	139388963	139388983	-	0.000	0.000	Merged-chr5-139388834-13
NR609--MA0089.1.MAFG::NFE2L1	chr1	135268318	135268323	+	0.000	0.000	Merged-chr1-135268339-27
NR1580--MA0591.1.Bach1::Mafk	chr10	83094424	83094438	-	0.000	0.000	Merged-chr10-83094341-29
NR6338--MA0591.1.Bach1::Mafk	chr18	67274565	67274579	+	0.000	0.000	Merged-chr18-67274486-7
NR9100--MA0591.1.Bach1::Mafk	chr4	63401104	63401118	-	0.000	0.000	Merged-chr4-63401068-56
NR4084--MA0591.1.Bach1::Mafk	chr14	25855698	25855712	-	0.000	0.000	Merged-chr14-25855569-55
NR11535--MA0501.1.MAF::NFE2	chr6	146959950	146959964	+	0.000	0.000	Merged-chr6-146959759-1
NR4446--MA0501.1.MAF::NFE2	chr14	102824743	102824757	+	0.000	0.000	Merged-chr14-102824882-6
NR4810--MA0659.1.MAFG	chr15	73318618	73318638	+	0.000	0.000	Merged-chr15-73318798-19
NR11199--MA0659.1.MAFG	chr6	114781490	114781510	-	0.000	0.000	Merged-chr6-114781615-12
NR11522--MA0089.1.MAFG::NFE2L1	chr6	146185786	146185791	-	0.000	0.000	Merged-chr6-146185680-43
NR1454--MA0089.1.MAFG::NFE2L1	chr10	62543619	62543624	+	0.000	0.000	Merged-chr10-62543854-97
NR193--MA0089.1.MAFG::NFE2L1	chr1	55410799	55410804	+	0.000	0.000	Merged-chr1-55410920-19
NR1194--MA0591.1.Bach1::Mafk	chr10	12964284	12964298	+	0.000	0.000	Merged-chr10-12964276-93
NR5788--MA0089.1.MAFG::NFE2L1	chr17	46378795	46378800	+	0.000	0.000	Merged-chr17-46378659-16
NR13016--MA0089.1.MAFG::NFE2L1	chr9	33080437	33080442	+	0.000	0.000	Merged-chr9-33080507-34
NR5107--MA0089.1.MAFG::NFE2L1	chr16	31234184	31234189	+	0.000	0.000	Merged-chr16-31234137-43
NR1300--MA0591.1.Bach1::Mafk	chr10	26996128	26996142	-	0.000	0.000	Merged-chr10-26995981-48
NR1622--MA0591.1.Bach1::Mafk	chr10	88417926	88417940	-	0.000	0.000	Merged-chr10-88418101-45
NR5434--MA0501.1.MAF::NFE2	chr16	92748488	92748502	-	0.000	0.000	Merged-chr16-92748370-54
NR8903--MA0496.2.MAFK	chr4	7596305	7596323	+	0.000	0.000	Merged-chr4-7596402-15
NR13091--MA0089.1.MAFG::NFE2L1	chr9	52259704	52259709	-	0.000	0.000	Merged-chr9-52259787-26
NR4685--MA0591.1.Bach1::Mafk	chr15	41612395	41612409	+	0.000	0.000	Merged-chr15-41612397-47
NR13368--MA0495.2.MAFF	chr9	96583346	96583366	-	0.000	0.000	Merged-chr9-96583315-51
NR3190--MA0495.2.MAFF	chr12	113485578	113485598	-	0.000	0.000	Merged-chr12-113485346-21
NR11100--MA0501.1.MAF::NFE2	chr6	100314332	100314346	-	0.000	0.000	Merged-chr6-100314409-23
NR3915--MA0089.1.MAFG::NFE2L1	chr13	112287341	112287346	-	0.000	0.000	Merged-chr13-112287336-21
NR10548--MA0659.1.MAFG	chr5	149525185	149525205	-	0.000	0.000	Merged-chr5-149525038-89
NR5423--MA0496.2.MAFK	chr16	92400176	92400194	+	0.000	0.000	Merged-chr16-92400195-21
NR2194--MA0089.1.MAFG::NFE2L1	chr11	67563442	67563447	+	0.000	0.000	Merged-chr11-67563339-33
NR8108--MA0089.1.MAFG::NFE2L1	chr3	28709957	28709962	+	0.000	0.000	Merged-chr3-28710015-15
NR13018--MA0591.1.Bach1::Mafk	chr9	35199800	35199814	+	0.000	0.000	Merged-chr9-35199813-60
NR5352--MA0495.2.MAFF	chr16	78557827	78557847	+	0.000	0.000	Merged-chr16-78557841-48
