#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR8287--MA0684.1.RUNX3	chr6	122258981	122258990	+	0.000	0.000	Merged-chr6-122259137-47
NR3821--MA0684.1.RUNX3	chr16	31683859	31683868	-	0.000	0.000	Merged-chr16-31683796-20
NR5624--MA0002.2.RUNX1	chr2	128153202	128153212	+	0.000	0.000	Merged-chr2-128153146-97
NR4549--MA0511.2.RUNX2	chr18	14717391	14717399	+	0.000	0.000	Merged-chr18-14717418-17
NR659--MA0002.2.RUNX1	chr1	165583736	165583746	+	0.000	0.000	Merged-chr1-165583784-37
NR8095--MA0511.2.RUNX2	chr6	88518899	88518907	+	0.000	0.000	Merged-chr6-88518766-67
NR2376--MA0684.1.RUNX3	chr12	115623175	115623184	+	0.000	0.000	Merged-chr12-115623184-57
NR615--MA0511.2.RUNX2	chr1	161809539	161809547	+	0.000	0.000	Merged-chr1-161809504-48
NR7761--MA0002.2.RUNX1	chr5	137857118	137857128	-	0.000	0.000	Merged-chr5-137857044-20
NR2104--MA0002.2.RUNX1	chr12	73593511	73593521	-	0.000	0.000	Merged-chr12-73593577-88
NR1850--MA0002.2.RUNX1	chr11	109671974	109671984	-	0.000	0.000	Merged-chr11-109672054-52
NR6587--MA0002.2.RUNX1	chr3	157617157	157617167	+	0.000	0.000	Merged-chr3-157617038-24
NR1645--MA0002.2.RUNX1	chr11	61639429	61639439	+	0.000	0.000	Merged-chr11-61639314-57
NR5191--MA0002.2.RUNX1	chr2	12439743	12439753	-	0.000	0.000	Merged-chr2-12439797-45
NR6173--MA0002.2.RUNX1	chr3	90293133	90293143	+	0.000	0.000	Merged-chr3-90293102-68
NR453--MA0511.2.RUNX2	chr1	128617795	128617803	-	0.000	0.000	Merged-chr1-128617938-22
NR897--MA0684.1.RUNX3	chr10	12824078	12824087	+	0.000	0.000	Merged-chr10-12823956-45
NR5985--MA0002.2.RUNX1	chr3	30930037	30930047	-	0.000	0.000	Merged-chr3-30930063-19
NR4515--MA0511.2.RUNX2	chr18	6106732	6106740	+	0.000	0.000	Merged-chr18-6106813-28
NR6639--MA0684.1.RUNX3	chr4	16102223	16102232	-	0.000	0.000	Merged-chr4-16102324-55
NR8918--MA0002.2.RUNX1	chr7	117433803	117433813	-	0.000	0.000	Merged-chr7-117433722-72
NR1483--MA0002.2.RUNX1	chr11	4206049	4206059	-	0.000	0.000	Merged-chr11-4206247-48
NR1754--MA0002.2.RUNX1	chr11	90307179	90307189	-	0.000	0.000	Merged-chr11-90307207-17
NR6718--MA0511.2.RUNX2	chr4	43937320	43937328	+	0.000	0.000	Merged-chr4-43937152-65
NR5842--MA0002.2.RUNX1	chr2	170205992	170206002	-	0.000	0.000	Merged-chr2-170206161-1
NR3020--MA0002.2.RUNX1	chr14	30675111	30675121	-	0.000	0.000	Merged-chr14-30675172-26
NR6619--MA0002.2.RUNX1	chr4	8720982	8720992	-	0.000	0.000	Merged-chr4-8721052-67
NR4002--MA0002.2.RUNX1	chr16	84602397	84602407	-	0.000	0.000	Merged-chr16-84602432-2
NR9725--MA0002.2.RUNX1	chr9	66910818	66910828	-	0.000	0.000	Merged-chr9-66910913-26
NR3420--MA0684.1.RUNX3	chr15	34389221	34389230	-	0.000	0.000	Merged-chr15-34389092-27
NR4624--MA0511.2.RUNX2	chr18	39137638	39137646	-	0.000	0.000	Merged-chr18-39137711-66
NR1740--MA0684.1.RUNX3	chr11	84829256	84829265	-	0.000	0.000	Merged-chr11-84829158-56
NR1592--MA0002.2.RUNX1	chr11	46462158	46462168	+	0.000	0.000	Merged-chr11-46462115-37
NR6205--MA0002.2.RUNX1	chr3	95722625	95722635	+	0.000	0.000	Merged-chr3-95722546-39
NR7902--MA0002.2.RUNX1	chr6	37821670	37821680	-	0.000	0.000	Merged-chr6-37821802-56
NR387--MA0684.1.RUNX3	chr1	106152017	106152026	-	0.000	0.000	Merged-chr1-106152101-46
NR929--MA0684.1.RUNX3	chr10	20907236	20907245	-	0.000	0.000	Merged-chr10-20907205-16
NR3400--MA0002.2.RUNX1	chr15	28021819	28021829	-	0.000	0.000	Merged-chr15-28021766-8
NR6605--MA0684.1.RUNX3	chr4	3810441	3810450	+	0.000	0.000	Merged-chr4-3810365-16
NR4178--MA0684.1.RUNX3	chr17	19435175	19435184	+	0.000	0.000	Merged-chr17-19435269-18
NR8693--MA0511.2.RUNX2	chr7	68350156	68350164	-	0.000	0.000	Merged-chr7-68350249-38
NR1515--MA0002.2.RUNX1	chr11	14142621	14142631	+	0.000	0.000	Merged-chr11-14142731-31
NR8488--MA0511.2.RUNX2	chr6	146434552	146434560	+	0.000	0.000	Merged-chr6-146434496-35
NR2769--MA0684.1.RUNX3	chr13	92859008	92859017	-	0.000	0.000	Merged-chr13-92859070-18
NR4733--MA0511.2.RUNX2	chr18	65626678	65626686	-	0.000	0.000	Merged-chr18-65626623-8
NR8266--MA0684.1.RUNX3	chr6	119918695	119918704	+	0.000	0.000	Merged-chr6-119918835-40
NR6586--MA0684.1.RUNX3	chr3	157572188	157572197	-	0.000	0.000	Merged-chr3-157572162-49
NR8389--MA0002.2.RUNX1	chr6	134220381	134220391	+	0.000	0.000	Merged-chr6-134220428-49
NR4240--MA0684.1.RUNX3	chr17	34896559	34896568	+	0.000	0.000	Merged-chr17-34896478-26
NR9420--MA0002.2.RUNX1	chr8	117772809	117772819	-	0.000	0.000	Merged-chr8-117772652-68
NR7740--MA0002.2.RUNX1	chr5	134437569	134437579	-	0.000	0.000	Merged-chr5-134437601-35
NR6295--MA0002.2.RUNX1	chr3	108726488	108726498	+	0.000	0.000	Merged-chr3-108726514-23
NR1082--MA0002.2.RUNX1	chr10	61680237	61680247	-	0.000	0.000	Merged-chr10-61680390-61
NR6522--MA0511.2.RUNX2	chr3	146758209	146758217	+	0.000	0.000	Merged-chr3-146758289-47
NR6317--MA0511.2.RUNX2	chr3	115815790	115815798	+	0.000	0.000	Merged-chr3-115815828-66
NR5712--MA0002.2.RUNX1	chr2	148689696	148689706	+	0.000	0.000	Merged-chr2-148689712-32
NR4908--MA0511.2.RUNX2	chr19	8592422	8592430	+	0.000	0.000	Merged-chr19-8592238-38
NR8454--MA0511.2.RUNX2	chr6	144910471	144910479	-	0.000	0.000	Merged-chr6-144910390-40
NR1561--MA0511.2.RUNX2	chr11	31999989	31999997	+	0.000	0.000	Merged-chr11-32000120-91
NR7373--MA0002.2.RUNX1	chr5	53355323	53355333	+	0.000	0.000	Merged-chr5-53355267-30
NR7915--MA0002.2.RUNX1	chr6	40891092	40891102	-	0.000	0.000	Merged-chr6-40891354-82
NR10210--MA0002.2.RUNX1	chrX	134804309	134804319	-	0.000	0.000	Merged-chrX-134804510-14
NR3049--MA0511.2.RUNX2	chr14	47476846	47476854	-	0.000	0.000	Merged-chr14-47476839-9
NR9847--MA0002.2.RUNX1	chr9	90259616	90259626	+	0.000	0.000	Merged-chr9-90259820-55
NR3936--MA0002.2.RUNX1	chr16	57231581	57231591	-	0.000	0.000	Merged-chr16-57231478-49
NR10098--MA0511.2.RUNX2	chrX	48713032	48713040	-	0.000	0.000	Merged-chrX-48713049-46
NR4998--MA0511.2.RUNX2	chr19	32988776	32988784	-	0.000	0.000	Merged-chr19-32988872-27
NR4603--MA0511.2.RUNX2	chr18	35730513	35730521	-	0.000	0.000	Merged-chr18-35730462-50
NR4127--MA0511.2.RUNX2	chr17	7889200	7889208	-	0.000	0.000	Merged-chr17-7889151-33
NR3522--MA0002.2.RUNX1	chr15	60132879	60132889	+	0.000	0.000	Merged-chr15-60132913-50
NR4110--MA0684.1.RUNX3	chr17	5804540	5804549	-	0.000	0.000	Merged-chr17-5804562-52
NR1637--MA0002.2.RUNX1	chr11	58017537	58017547	+	0.000	0.000	Merged-chr11-58017541-22
NR7610--MA0002.2.RUNX1	chr5	112274255	112274265	-	0.000	0.000	Merged-chr5-112274120-60
NR1889--MA0002.2.RUNX1	chr11	117337878	117337888	+	0.000	0.000	Merged-chr11-117337959-21
NR6294--MA0684.1.RUNX3	chr3	108591377	108591386	+	0.000	0.000	Merged-chr3-108591488-55
NR5977--MA0002.2.RUNX1	chr3	28244426	28244436	+	0.000	0.000	Merged-chr3-28244555-21
NR5933--MA0511.2.RUNX2	chr3	16227503	16227511	-	0.000	0.000	Merged-chr3-16227487-10
NR3760--MA0684.1.RUNX3	chr16	14088427	14088436	-	0.000	0.000	Merged-chr16-14088440-49
NR3949--MA0002.2.RUNX1	chr16	58694216	58694226	+	0.000	0.000	Merged-chr16-58694307-32
NR1998--MA0002.2.RUNX1	chr12	26057915	26057925	-	0.000	0.000	Merged-chr12-26057851-43
NR2857--MA0684.1.RUNX3	chr13	107095622	107095631	+	0.000	0.000	Merged-chr13-107095527-25
NR9922--MA0002.2.RUNX1	chr9	108163798	108163808	-	0.000	0.000	Merged-chr9-108163865-26
NR5692--MA0684.1.RUNX3	chr2	144300253	144300262	+	0.000	0.000	Merged-chr2-144300316-30
NR93--MA0002.2.RUNX1	chr1	37473509	37473519	-	0.000	0.000	Merged-chr1-37473461-33
NR7100--MA0002.2.RUNX1	chr4	139242139	139242149	+	0.000	0.000	Merged-chr4-139242159-17
NR8083--MA0684.1.RUNX3	chr6	86548166	86548175	-	0.000	0.000	Merged-chr6-86548021-53
NR3264--MA0002.2.RUNX1	chr14	103088717	103088727	+	0.000	0.000	Merged-chr14-103088795-24
NR379--MA0684.1.RUNX3	chr1	105435211	105435220	-	0.000	0.000	Merged-chr1-105435161-34
NR4202--MA0511.2.RUNX2	chr17	27997540	27997548	+	0.000	0.000	Merged-chr17-27997387-33
NR1170--MA0002.2.RUNX1	chr10	78345838	78345848	-	0.000	0.000	Merged-chr10-78345751-13
NR1712--MA0002.2.RUNX1	chr11	79076641	79076651	-	0.000	0.000	Merged-chr11-79076715-52
NR9555--MA0002.2.RUNX1	chr9	21288150	21288160	-	0.000	0.000	Merged-chr9-21288037-93
NR8463--MA0684.1.RUNX3	chr6	144962172	144962181	-	0.000	0.000	Merged-chr6-144962023-22
NR4454--MA0511.2.RUNX2	chr17	84226584	84226592	-	0.000	0.000	Merged-chr17-84226544-42
NR507--MA0684.1.RUNX3	chr1	138560882	138560891	+	0.000	0.000	Merged-chr1-138560961-36
NR10170--MA0002.2.RUNX1	chrX	85868244	85868254	-	0.000	0.000	Merged-chrX-85868335-21
NR1907--MA0684.1.RUNX3	chr11	119671400	119671409	-	0.000	0.000	Merged-chr11-119671227-50
NR1964--MA0002.2.RUNX1	chr12	16584080	16584090	-	0.000	0.000	Merged-chr12-16584018-49
NR8271--MA0511.2.RUNX2	chr6	120466811	120466819	-	0.000	0.000	Merged-chr6-120466879-54
NR3995--MA0511.2.RUNX2	chr16	78546726	78546734	+	0.000	0.000	Merged-chr16-78546881-68
NR8986--MA0684.1.RUNX3	chr7	128158950	128158959	-	0.000	0.000	Merged-chr7-128158931-27
NR3773--MA0684.1.RUNX3	chr16	17619472	17619481	-	0.000	0.000	Merged-chr16-17619453-35
NR3501--MA0002.2.RUNX1	chr15	53130254	53130264	+	0.000	0.000	Merged-chr15-53130224-36
NR3581--MA0511.2.RUNX2	chr15	78564142	78564150	-	0.000	0.000	Merged-chr15-78564204-56
NR9664--MA0002.2.RUNX1	chr9	54612838	54612848	+	0.000	0.000	Merged-chr9-54612864-43
NR8096--MA0684.1.RUNX3	chr6	88518899	88518908	+	0.000	0.000	Merged-chr6-88518766-67
NR3901--MA0684.1.RUNX3	chr16	49774780	49774789	-	0.000	0.000	Merged-chr16-49774880-113
NR8638--MA0684.1.RUNX3	chr7	55890219	55890228	-	0.000	0.000	Merged-chr7-55890160-26
NR1597--MA0002.2.RUNX1	chr11	49659138	49659148	+	0.000	0.000	Merged-chr11-49659123-29
NR1868--MA0002.2.RUNX1	chr11	113194938	113194948	-	0.000	0.000	Merged-chr11-113194847-27
NR8175--MA0511.2.RUNX2	chr6	99985551	99985559	+	0.000	0.000	Merged-chr6-99985483-19
NR8717--MA0511.2.RUNX2	chr7	75600614	75600622	+	0.000	0.000	Merged-chr7-75600674-52
NR5890--MA0002.2.RUNX1	chr2	181591915	181591925	-	0.000	0.000	Merged-chr2-181591869-5
NR5956--MA0002.2.RUNX1	chr3	21965700	21965710	-	0.000	0.000	Merged-chr3-21965803-23
NR6544--MA0684.1.RUNX3	chr3	149443135	149443144	-	0.000	0.000	Merged-chr3-149443176-11
NR3610--MA0002.2.RUNX1	chr15	84178915	84178925	-	0.000	0.000	Merged-chr15-84178956-9
NR1997--MA0684.1.RUNX3	chr12	25784513	25784522	+	0.000	0.000	Merged-chr12-25784585-45
NR1183--MA0002.2.RUNX1	chr10	80622476	80622486	+	0.000	0.000	Merged-chr10-80622471-84
NR10202--MA0002.2.RUNX1	chrX	113002327	113002337	+	0.000	0.000	Merged-chrX-113002387-37
NR8032--MA0511.2.RUNX2	chr6	70830908	70830916	-	0.000	0.000	Merged-chr6-70831056-63
NR8969--MA0511.2.RUNX2	chr7	125597223	125597231	-	0.000	0.000	Merged-chr7-125597306-20
NR1854--MA0684.1.RUNX3	chr11	109694174	109694183	-	0.000	0.000	Merged-chr11-109694201-12
NR1311--MA0002.2.RUNX1	chr10	98786239	98786249	-	0.000	0.000	Merged-chr10-98786079-74
NR6048--MA0002.2.RUNX1	chr3	60111336	60111346	+	0.000	0.000	Merged-chr3-60111409-19
NR4368--MA0002.2.RUNX1	chr17	64754405	64754415	+	0.000	0.000	Merged-chr17-64754304-57
NR8826--MA0511.2.RUNX2	chr7	102210489	102210497	+	0.000	0.000	Merged-chr7-102210325-100
NR3613--MA0511.2.RUNX2	chr15	84313601	84313609	-	0.000	0.000	Merged-chr15-84313700-40
NR72--MA0002.2.RUNX1	chr1	36025099	36025109	+	0.000	0.000	Merged-chr1-36025179-31
NR8333--MA0684.1.RUNX3	chr6	127617443	127617452	+	0.000	0.000	Merged-chr6-127617353-34
NR5794--MA0002.2.RUNX1	chr2	160657998	160658008	+	0.000	0.000	Merged-chr2-160657923-30
NR4324--MA0511.2.RUNX2	chr17	52125415	52125423	-	0.000	0.000	Merged-chr17-52125389-32
NR7701--MA0511.2.RUNX2	chr5	124302983	124302991	+	0.000	0.000	Merged-chr5-124303032-6
NR4102--MA0684.1.RUNX3	chr16	97964375	97964384	-	0.000	0.000	Merged-chr16-97964279-31
NR6256--MA0511.2.RUNX2	chr3	104675343	104675351	+	0.000	0.000	Merged-chr3-104675564-49
NR5380--MA0002.2.RUNX1	chr2	60878143	60878153	-	0.000	0.000	Merged-chr2-60878156-51
NR3100--MA0002.2.RUNX1	chr14	60072651	60072661	-	0.000	0.000	Merged-chr14-60072713-24
NR2198--MA0684.1.RUNX3	chr12	91765663	91765672	+	0.000	0.000	Merged-chr12-91765630-19
NR8089--MA0002.2.RUNX1	chr6	87437077	87437087	-	0.000	0.000	Merged-chr6-87436992-13
NR4877--MA0684.1.RUNX3	chr18	84851322	84851331	-	0.000	0.000	Merged-chr18-84851440-69
NR1467--MA0002.2.RUNX1	chr10	130439226	130439236	+	0.000	0.000	Merged-chr10-130439179-24
NR689--MA0511.2.RUNX2	chr1	171921415	171921423	-	0.000	0.000	Merged-chr1-171921445-86
NR6907--MA0511.2.RUNX2	chr4	102629843	102629851	-	0.000	0.000	Merged-chr4-102629885-23
NR3875--MA0002.2.RUNX1	chr16	44508281	44508291	-	0.000	0.000	Merged-chr16-44508258-19
NR8297--MA0511.2.RUNX2	chr6	122804610	122804618	+	0.000	0.000	Merged-chr6-122804652-39
NR7692--MA0002.2.RUNX1	chr5	123930728	123930738	+	0.000	0.000	Merged-chr5-123930715-52
NR2035--MA0002.2.RUNX1	chr12	40198598	40198608	-	0.000	0.000	Merged-chr12-40198626-36
NR85--MA0002.2.RUNX1	chr1	36767022	36767032	-	0.000	0.000	Merged-chr1-36767102-92
NR9994--MA0511.2.RUNX2	chr9	116366366	116366374	+	0.000	0.000	Merged-chr9-116366334-59
NR3461--MA0002.2.RUNX1	chr15	39905230	39905240	-	0.000	0.000	Merged-chr15-39905299-27
NR8198--MA0002.2.RUNX1	chr6	108537097	108537107	+	0.000	0.000	Merged-chr6-108536943-79
NR2164--MA0684.1.RUNX3	chr12	86310025	86310034	-	0.000	0.000	Merged-chr12-86310059-67
NR9500--MA0002.2.RUNX1	chr8	127968156	127968166	-	0.000	0.000	Merged-chr8-127968270-33
NR1956--MA0002.2.RUNX1	chr12	16170384	16170394	-	0.000	0.000	Merged-chr12-16170449-47
NR8263--MA0511.2.RUNX2	chr6	119848058	119848066	-	0.000	0.000	Merged-chr6-119848153-79
NR6378--MA0511.2.RUNX2	chr3	129613936	129613944	-	0.000	0.000	Merged-chr3-129613875-22
NR1912--MA0511.2.RUNX2	chr11	119929867	119929875	-	0.000	0.000	Merged-chr11-119929820-6
NR8041--MA0684.1.RUNX3	chr6	71048303	71048312	+	0.000	0.000	Merged-chr6-71048511-32
NR7724--MA0002.2.RUNX1	chr5	130172531	130172541	+	0.000	0.000	Merged-chr5-130172555-2
NR6649--MA0511.2.RUNX2	chr4	21842815	21842823	+	0.000	0.000	Merged-chr4-21842691-16
NR5773--MA0002.2.RUNX1	chr2	158133353	158133363	+	0.000	0.000	Merged-chr2-158133215-37
NR4969--MA0511.2.RUNX2	chr19	21623559	21623567	-	0.000	0.000	Merged-chr19-21623609-22
NR6279--MA0002.2.RUNX1	chr3	107761655	107761665	+	0.000	0.000	Merged-chr3-107761625-19
NR9861--MA0002.2.RUNX1	chr9	94668705	94668715	+	0.000	0.000	Merged-chr9-94668774-42
NR3844--MA0511.2.RUNX2	chr16	35984081	35984089	+	0.000	0.000	Merged-chr16-35984000-4
NR9656--MA0002.2.RUNX1	chr9	53786873	53786883	-	0.000	0.000	Merged-chr9-53786922-72
NR8293--MA0684.1.RUNX3	chr6	122533103	122533112	+	0.000	0.000	Merged-chr6-122533116-39
NR7976--MA0002.2.RUNX1	chr6	54685312	54685322	+	0.000	0.000	Merged-chr6-54685260-34
NR5630--MA0002.2.RUNX1	chr2	128318463	128318473	-	0.000	0.000	Merged-chr2-128318457-15
NR9612--MA0511.2.RUNX2	chr9	44720806	44720814	+	0.000	0.000	Merged-chr9-44720796-15
NR6013--MA0684.1.RUNX3	chr3	51128998	51129007	-	0.000	0.000	Merged-chr3-51128926-47
NR5981--MA0511.2.RUNX2	chr3	30876917	30876925	-	0.000	0.000	Merged-chr3-30876888-40
NR9785--MA0684.1.RUNX3	chr9	80754780	80754789	-	0.000	0.000	Merged-chr9-80754738-24
NR9242--MA0002.2.RUNX1	chr8	61234559	61234569	+	0.000	0.000	Merged-chr8-61234542-15
NR1750--MA0511.2.RUNX2	chr11	89100994	89101002	-	0.000	0.000	Merged-chr11-89100844-64
NR5825--MA0684.1.RUNX3	chr2	166610520	166610529	+	0.000	0.000	Merged-chr2-166610595-30
NR2527--MA0511.2.RUNX2	chr13	32982810	32982818	-	0.000	0.000	Merged-chr13-32982935-23
NR1651--MA0002.2.RUNX1	chr11	62576731	62576741	+	0.000	0.000	Merged-chr11-62576695-29
NR7691--MA0684.1.RUNX3	chr5	123382150	123382159	+	0.000	0.000	Merged-chr5-123382042-18
NR1717--MA0002.2.RUNX1	chr11	79615051	79615061	+	0.000	0.000	Merged-chr11-79615076-27
NR9494--MA0002.2.RUNX1	chr8	127052457	127052467	-	0.000	0.000	Merged-chr8-127052348-23
NR9765--MA0002.2.RUNX1	chr9	79919432	79919442	-	0.000	0.000	Merged-chr9-79919473-56
NR6073--MA0511.2.RUNX2	chr3	68789751	68789759	+	0.000	0.000	Merged-chr3-68789660-34
NR5140--MA0684.1.RUNX3	chr19	60681736	60681745	+	0.000	0.000	Merged-chr19-60681647-27
NR175--MA0684.1.RUNX3	chr1	59180217	59180226	+	0.000	0.000	Merged-chr1-59180254-19
NR6139--MA0511.2.RUNX2	chr3	86142834	86142842	-	0.000	0.000	Merged-chr3-86142688-69
NR9417--MA0002.2.RUNX1	chr8	117395352	117395362	+	0.000	0.000	Merged-chr8-117395323-13
NR8054--MA0684.1.RUNX3	chr6	72190328	72190337	+	0.000	0.000	Merged-chr6-72190479-35
NR7737--MA0002.2.RUNX1	chr5	134282794	134282804	+	0.000	0.000	Merged-chr5-134282688-60
NR870--MA0002.2.RUNX1	chr10	8055493	8055503	+	0.000	0.000	Merged-chr10-8055559-58
NR1555--MA0002.2.RUNX1	chr11	30182768	30182778	-	0.000	0.000	Merged-chr11-30182963-54
NR7052--MA0002.2.RUNX1	chr4	134043265	134043275	-	0.000	0.000	Merged-chr4-134043155-17
NR3840--MA0684.1.RUNX3	chr16	35742396	35742405	-	0.000	0.000	Merged-chr16-35742622-74
NR5914--MA0002.2.RUNX1	chr3	9867510	9867520	-	0.000	0.000	Merged-chr3-9867662-24
NR7674--MA0511.2.RUNX2	chr5	121184941	121184949	+	0.000	0.000	Merged-chr5-121185063-20
NR5994--MA0511.2.RUNX2	chr3	37173481	37173489	-	0.000	0.000	Merged-chr3-37173489-44
NR4617--MA0684.1.RUNX3	chr18	37926031	37926040	-	0.000	0.000	Merged-chr18-37926090-48
NR6149--MA0002.2.RUNX1	chr3	86961163	86961173	+	0.000	0.000	Merged-chr3-86961231-31
NR1207--MA0002.2.RUNX1	chr10	84897547	84897557	-	0.000	0.000	Merged-chr10-84897526-62
NR1763--MA0511.2.RUNX2	chr11	94141817	94141825	+	0.000	0.000	Merged-chr11-94141772-16
NR7575--MA0002.2.RUNX1	chr5	106639782	106639792	-	0.000	0.000	Merged-chr5-106639695-17
NR8229--MA0684.1.RUNX3	chr6	114660167	114660176	-	0.000	0.000	Merged-chr6-114660280-61
NR1812--MA0684.1.RUNX3	chr11	104582888	104582897	-	0.000	0.000	Merged-chr11-104582835-39
NR3344--MA0002.2.RUNX1	chr14	123163086	123163096	-	0.000	0.000	Merged-chr14-123163033-38
NR1935--MA0002.2.RUNX1	chr12	3807743	3807753	+	0.000	0.000	Merged-chr12-3807686-5
NR6357--MA0511.2.RUNX2	chr3	126690816	126690824	-	0.000	0.000	Merged-chr3-126690917-48
NR5547--MA0002.2.RUNX1	chr2	104177442	104177452	-	0.000	0.000	Merged-chr2-104177493-61
NR1793--MA0684.1.RUNX3	chr11	100804662	100804671	+	0.000	0.000	Merged-chr11-100804708-41
NR7290--MA0684.1.RUNX3	chr5	23722212	23722221	+	0.000	0.000	Merged-chr5-23722080-21
NR5503--MA0511.2.RUNX2	chr2	90503403	90503411	-	0.000	0.000	Merged-chr2-90503478-20
NR3281--MA0511.2.RUNX2	chr14	106027146	106027154	-	0.000	0.000	Merged-chr14-106027200-23
NR2299--MA0684.1.RUNX3	chr12	107119317	107119326	-	0.000	0.000	Merged-chr12-107119357-16
NR9635--MA0002.2.RUNX1	chr9	48404003	48404013	-	0.000	0.000	Merged-chr9-48403880-28
NR3453--MA0002.2.RUNX1	chr15	38101246	38101256	+	0.000	0.000	Merged-chr15-38101336-28
NR1716--MA0684.1.RUNX3	chr11	79130083	79130092	+	0.000	0.000	Merged-chr11-79129992-68
NR3519--MA0002.2.RUNX1	chr15	59669846	59669856	+	0.000	0.000	Merged-chr15-59669905-17
NR6830--MA0002.2.RUNX1	chr4	86712877	86712887	+	0.000	0.000	Merged-chr4-86712811-38
NR8146--MA0511.2.RUNX2	chr6	97387553	97387561	+	0.000	0.000	Merged-chr6-97387514-39
NR3310--MA0002.2.RUNX1	chr14	118929931	118929941	-	0.000	0.000	Merged-chr14-118930023-62
NR3976--MA0002.2.RUNX1	chr16	70365448	70365458	-	0.000	0.000	Merged-chr16-70365429-20
NR7736--MA0684.1.RUNX3	chr5	134237016	134237025	+	0.000	0.000	Merged-chr5-134237023-52
NR8718--MA0684.1.RUNX3	chr7	75600614	75600623	+	0.000	0.000	Merged-chr7-75600674-52
NR1283--MA0684.1.RUNX3	chr10	95300007	95300016	-	0.000	0.000	Merged-chr10-95299831-73
NR3562--MA0002.2.RUNX1	chr15	75616403	75616413	-	0.000	0.000	Merged-chr15-75616511-51
NR5642--MA0684.1.RUNX3	chr2	129180168	129180177	-	0.000	0.000	Merged-chr2-129180074-1
NR3691--MA0684.1.RUNX3	chr15	97836698	97836707	-	0.000	0.000	Merged-chr15-97837039-84
NR9681--MA0511.2.RUNX2	chr9	58280708	58280716	-	0.000	0.000	Merged-chr9-58280700-28
NR3757--MA0684.1.RUNX3	chr16	14088390	14088399	-	0.000	0.000	Merged-chr16-14088440-49
NR7796--MA0511.2.RUNX2	chr5	144221511	144221519	+	0.000	0.000	Merged-chr5-144221643-44
NR5721--MA0511.2.RUNX2	chr2	151974259	151974267	-	0.000	0.000	Merged-chr2-151974232-5
NR1805--MA0002.2.RUNX1	chr11	104361985	104361995	+	0.000	0.000	Merged-chr11-104361864-47
NR8556--MA0684.1.RUNX3	chr7	24457834	24457843	+	0.000	0.000	Merged-chr7-24457903-49
NR4276--MA0511.2.RUNX2	chr17	45489015	45489023	+	0.000	0.000	Merged-chr17-45488824-86
NR5622--MA0002.2.RUNX1	chr2	128117811	128117821	+	0.000	0.000	Merged-chr2-128117807-36
NR3614--MA0684.1.RUNX3	chr15	84313600	84313609	-	0.000	0.000	Merged-chr15-84313700-40
NR5417--MA0002.2.RUNX1	chr2	70091910	70091920	-	0.000	0.000	Merged-chr2-70091832-100
NR4054--MA0684.1.RUNX3	chr16	91789929	91789938	+	0.000	0.000	Merged-chr16-91789935-50
NR8364--MA0511.2.RUNX2	chr6	130031808	130031816	+	0.000	0.000	Merged-chr6-130031811-45
NR1808--MA0511.2.RUNX2	chr11	104582889	104582897	-	0.000	0.000	Merged-chr11-104582835-39
NR6257--MA0684.1.RUNX3	chr3	104675343	104675352	+	0.000	0.000	Merged-chr3-104675564-49
NR1315--MA0684.1.RUNX3	chr10	98897684	98897693	-	0.000	0.000	Merged-chr10-98897679-33
NR1643--MA0002.2.RUNX1	chr11	61564198	61564208	-	0.000	0.000	Merged-chr11-61564144-31
NR389--MA0511.2.RUNX2	chr1	106374254	106374262	-	0.000	0.000	Merged-chr1-106374432-8
NR3674--MA0511.2.RUNX2	chr15	94565196	94565204	-	0.000	0.000	Merged-chr15-94565077-32
NR7411--MA0002.2.RUNX1	chr5	65863568	65863578	-	0.000	0.000	Merged-chr5-65863563-64
NR4385--MA0511.2.RUNX2	chr17	70751365	70751373	-	0.000	0.000	Merged-chr17-70751409-15
NR9171--MA0511.2.RUNX2	chr8	22405902	22405910	-	0.000	0.000	Merged-chr8-22405869-37
NR9713--MA0511.2.RUNX2	chr9	64797603	64797611	+	0.000	0.000	Merged-chr9-64797561-46
NR610--MA0002.2.RUNX1	chr1	161779269	161779279	-	0.000	0.000	Merged-chr1-161779312-20
NR4229--MA0684.1.RUNX3	chr17	32067762	32067771	+	0.000	0.000	Merged-chr17-32067769-19
NR7811--MA0684.1.RUNX3	chr5	148678762	148678771	+	0.000	0.000	Merged-chr5-148678733-37
NR9614--MA0002.2.RUNX1	chr9	44981843	44981853	+	0.000	0.000	Merged-chr9-44981857-35
NR7392--MA0002.2.RUNX1	chr5	62772103	62772113	-	0.000	0.000	Merged-chr5-62772215-28
NR6588--MA0511.2.RUNX2	chr3	157803538	157803546	-	0.000	0.000	Merged-chr3-157803404-34
NR9965--MA0511.2.RUNX2	chr9	114787861	114787869	-	0.000	0.000	Merged-chr9-114787935-34
NR3161--MA0002.2.RUNX1	chr14	72863037	72863047	+	0.000	0.000	Merged-chr14-72863184-30
