#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR67809--MA0657.1.KLF13	chr9	106071780	106071797	+	0.000	0.000	Merged-chr9-106071900-22
NR45973--MA0741.1.KLF16	chr4	45019148	45019158	+	0.000	0.000	Merged-chr4-45019314-2
NR26332--MA1107.1.KLF9	chr16	28829308	28829320	+	0.000	0.000	Merged-chr16-28829477-1
NR40316--MA0741.1.KLF16	chr2	174415758	174415768	+	0.000	0.000	Merged-chr2-174415920-60
NR63755--MA0740.1.KLF14	chr8	71382204	71382217	+	0.000	0.000	Merged-chr8-71381982-56
NR58819--MA0599.1.KLF5	chr7	27553083	27553092	-	0.000	0.000	Merged-chr7-27553175-53
NR64860--MA1107.1.KLF9	chr8	111967406	111967418	+	0.000	0.000	Merged-chr8-111967453-22
NR8186--MA0740.1.KLF14	chr10	95605041	95605054	+	0.000	0.000	Merged-chr10-95605167-17
NR14712--MA0742.1.Klf12	chr12	80885786	80885800	-	0.000	0.000	Merged-chr12-80885869-36
NR10546--MA1107.1.KLF9	chr11	50422114	50422126	+	0.000	0.000	Merged-chr11-50422088-24
NR1596--MA0741.1.KLF16	chr1	75487817	75487827	-	0.000	0.000	Merged-chr1-75487610-71
NR28870--MA0741.1.KLF16	chr17	24669690	24669700	-	0.000	0.000	Merged-chr17-24669740-50
NR25216--MA0493.1.Klf1	chr15	97908323	97908333	+	0.000	0.000	Merged-chr15-97908198-86
NR10331--MA1107.1.KLF9	chr11	32011961	32011973	+	0.000	0.000	Merged-chr11-32012025-22
NR11543--MA0599.1.KLF5	chr11	79698234	79698243	+	0.000	0.000	Merged-chr11-79698290-25
NR26767--MA0493.1.Klf1	chr16	49854437	49854447	-	0.000	0.000	Merged-chr16-49854418-36
NR56925--MA0740.1.KLF14	chr6	122874537	122874550	+	0.000	0.000	Merged-chr6-122874610-56
NR65377--MA1107.1.KLF9	chr8	125080721	125080733	+	0.000	0.000	Merged-chr8-125080812-18
NR33952--MA0742.1.Klf12	chr19	6141215	6141229	-	0.000	0.000	Merged-chr19-6141147-98
NR52851--MA0039.3.KLF4	chr5	125406570	125406580	+	0.000	0.000	Merged-chr5-125406644-10
NR26552--MA0493.1.Klf1	chr16	37994890	37994900	-	0.000	0.000	Merged-chr16-37994827-17
NR65162--MA1107.1.KLF9	chr8	121578155	121578167	+	0.000	0.000	Merged-chr8-121578320-1
NR54872--MA0742.1.Klf12	chr6	42245869	42245883	-	0.000	0.000	Merged-chr6-42245976-48
NR22407--MA1107.1.KLF9	chr14	120313644	120313656	+	0.000	0.000	Merged-chr14-120313531-118
NR29182--MA0599.1.KLF5	chr17	29490562	29490571	-	0.000	0.000	Merged-chr17-29490702-78
NR60777--MA0741.1.KLF16	chr7	101108694	101108704	+	0.000	0.000	Merged-chr7-101108593-67
NR1786--MA0599.1.KLF5	chr1	84318710	84318719	+	0.000	0.000	Merged-chr1-84318831-8
NR28513--MA0599.1.KLF5	chr17	12991759	12991768	-	0.000	0.000	Merged-chr17-12991698-4
NR41079--MA0599.1.KLF5	chr3	28402423	28402432	-	0.000	0.000	Merged-chr3-28402386-46
NR68430--MA0741.1.KLF16	chr9	123478655	123478665	+	0.000	0.000	Merged-chr9-123478812-84
NR45509--MA1107.1.KLF9	chr4	32239867	32239879	+	0.000	0.000	Merged-chr4-32239722-14
NR68754--MA1107.1.KLF9	chrX	38182047	38182059	-	0.000	0.000	Merged-chrX-38181994-21
NR21434--MA0493.1.Klf1	chr14	75754080	75754090	+	0.000	0.000	Merged-chr14-75754322-81
NR63306--MA0599.1.KLF5	chr8	57653031	57653040	+	0.000	0.000	Merged-chr8-57652766-224
NR61488--MA0741.1.KLF16	chr7	127393662	127393672	-	0.000	0.000	Merged-chr7-127393642-77
NR22770--MA0493.1.Klf1	chr15	12313488	12313498	-	0.000	0.000	Merged-chr15-12313413-17
NR47912--MA0039.3.KLF4	chr4	124936958	124936968	+	0.000	0.000	Merged-chr4-124937021-50
NR44456--MA0599.1.KLF5	chr3	148844366	148844375	-	0.000	0.000	Merged-chr3-148844306-23
NR55678--MA1107.1.KLF9	chr6	81987065	81987077	+	0.000	0.000	Merged-chr6-81987223-26
NR20203--MA0741.1.KLF16	chr14	31569228	31569238	-	0.000	0.000	Merged-chr14-31569304-6
NR2979--MA0599.1.KLF5	chr1	134747713	134747722	+	0.000	0.000	Merged-chr1-134747834-30
NR46065--MA0741.1.KLF16	chr4	47011202	47011212	-	0.000	0.000	Merged-chr4-47011023-46
NR10867--MA0741.1.KLF16	chr11	60699651	60699661	+	0.000	0.000	Merged-chr11-60699772-51
NR61727--MA0740.1.KLF14	chr7	136894457	136894470	+	0.000	0.000	Merged-chr7-136894538-85
NR6510--MA0741.1.KLF16	chr10	53889519	53889529	-	0.000	0.000	Merged-chr10-53889619-14
NR2764--MA0599.1.KLF5	chr1	128592388	128592397	-	0.000	0.000	Merged-chr1-128592203-155
NR53965--MA0599.1.KLF5	chr5	150458080	150458089	+	0.000	0.000	Merged-chr5-150458118-21
NR44385--MA0741.1.KLF16	chr3	146915037	146915047	-	0.000	0.000	Merged-chr3-146915000-36
NR3936--MA0742.1.Klf12	chr1	165194446	165194460	+	0.000	0.000	Merged-chr1-165194301-85
NR67256--MA0741.1.KLF16	chr9	83925077	83925087	+	0.000	0.000	Merged-chr9-83925198-57
NR39440--MA0741.1.KLF16	chr2	153444596	153444606	-	0.000	0.000	Merged-chr2-153444401-56
NR23072--MA0493.1.Klf1	chr15	30662276	30662286	-	0.000	0.000	Merged-chr15-30662184-17
NR59466--MA0742.1.Klf12	chr7	45643817	45643831	-	0.000	0.000	Merged-chr7-45643762-54
NR32786--MA0039.3.KLF4	chr18	61911595	61911605	-	0.000	0.000	Merged-chr18-61911637-53
NR33000--MA0599.1.KLF5	chr18	67768652	67768661	-	0.000	0.000	Merged-chr18-67768535-29
NR39660--MA0599.1.KLF5	chr2	160367182	160367191	-	0.000	0.000	Merged-chr2-160367322-62
NR24686--MA0741.1.KLF16	chr15	84654472	84654482	-	0.000	0.000	Merged-chr15-84654435-24
NR2530--MA1107.1.KLF9	chr1	120057331	120057343	-	0.000	0.000	Merged-chr1-120057307-12
NR63570--MA0599.1.KLF5	chr8	69775037	69775046	+	0.000	0.000	Merged-chr8-69774882-52
NR772--MA1107.1.KLF9	chr1	39102341	39102353	-	0.000	0.000	Merged-chr1-39102412-8
NR66280--MA0599.1.KLF5	chr9	44084866	44084875	-	0.000	0.000	Merged-chr9-44084798-37
NR45211--MA0741.1.KLF16	chr4	11900137	11900147	-	0.000	0.000	Merged-chr4-11900204-55
NR29494--MA0742.1.Klf12	chr17	35969880	35969894	-	0.000	0.000	Merged-chr17-35969818-62
NR26799--MA0599.1.KLF5	chr16	52374389	52374398	+	0.000	0.000	Merged-chr16-52374285-15
NR35875--MA0741.1.KLF16	chr2	28518509	28518519	+	0.000	0.000	Merged-chr2-28518472-28
NR61457--MA0493.1.Klf1	chr7	127180902	127180912	+	0.000	0.000	Merged-chr7-127180997-43
NR48689--MA1107.1.KLF9	chr4	141617612	141617624	-	0.000	0.000	Merged-chr4-141617652-23
NR35399--MA0741.1.KLF16	chr2	13573878	13573888	+	0.000	0.000	Merged-chr2-13573939-7
NR11636--MA1107.1.KLF9	chr11	83753655	83753667	+	0.000	0.000	Merged-chr11-83753820-53
NR25229--MA1107.1.KLF9	chr15	98181306	98181318	+	0.000	0.000	Merged-chr15-98181409-51
NR9368--MA0599.1.KLF5	chr10	127041834	127041843	+	0.000	0.000	Merged-chr10-127041778-74
NR20726--MA0741.1.KLF16	chr14	51984943	51984953	+	0.000	0.000	Merged-chr14-51984849-36
NR35741--MA0742.1.Klf12	chr2	24949757	24949771	+	0.000	0.000	Merged-chr2-24949801-67
NR15510--MA0741.1.KLF16	chr12	109446514	109446524	-	0.000	0.000	Merged-chr12-109446341-43
NR64099--MA0740.1.KLF14	chr8	83955247	83955260	+	0.000	0.000	Merged-chr8-83955457-59
NR1105--MA0741.1.KLF16	chr1	55131229	55131239	+	0.000	0.000	Merged-chr1-55131349-89
NR63757--MA1107.1.KLF9	chr8	71382204	71382216	+	0.000	0.000	Merged-chr8-71381982-56
NR30093--MA0599.1.KLF5	chr17	57275563	57275572	+	0.000	0.000	Merged-chr17-57275446-78
NR62771--MA0741.1.KLF16	chr8	34398002	34398012	+	0.000	0.000	Merged-chr8-34397971-66
NR45993--MA0493.1.Klf1	chr4	45530857	45530867	+	0.000	0.000	Merged-chr4-45530813-118
NR9424--MA0741.1.KLF16	chr10	127324769	127324779	+	0.000	0.000	Merged-chr10-127324653-45
NR52564--MA0741.1.KLF16	chr5	120576867	120576877	+	0.000	0.000	Merged-chr5-120577035-13
NR38230--MA0599.1.KLF5	chr2	118544504	118544513	+	0.000	0.000	Merged-chr2-118544423-30
NR18720--MA0599.1.KLF5	chr13	103110531	103110540	-	0.000	0.000	Merged-chr13-103110646-1
NR60160--MA0039.3.KLF4	chr7	79249795	79249805	-	0.000	0.000	Merged-chr7-79249720-34
NR42916--MA0493.1.Klf1	chr3	101604787	101604797	+	0.000	0.000	Merged-chr3-101604815-1
NR60017--MA0039.3.KLF4	chr7	73529409	73529419	-	0.000	0.000	Merged-chr7-73529409-7
NR672--MA0741.1.KLF16	chr1	36024920	36024930	+	0.000	0.000	Merged-chr1-36024851-1
NR68605--MA0741.1.KLF16	chrX	12977808	12977818	-	0.000	0.000	Merged-chrX-12977868-18
NR48125--MA0741.1.KLF16	chr4	129960307	129960317	-	0.000	0.000	Merged-chr4-129960127-71
NR51710--MA0741.1.KLF16	chr5	96964389	96964399	-	0.000	0.000	Merged-chr5-96964527-33
NR59478--MA1107.1.KLF9	chr7	45643870	45643882	-	0.000	0.000	Merged-chr7-45643762-54
NR16651--MA1107.1.KLF9	chr13	34130389	34130401	-	0.000	0.000	Merged-chr13-34130177-64
NR68648--MA0599.1.KLF5	chrX	17319453	17319462	-	0.000	0.000	Merged-chrX-17319399-10
NR10098--MA0039.3.KLF4	chr11	21371005	21371015	+	0.000	0.000	Merged-chr11-21370964-119
NR40222--MA0599.1.KLF5	chr2	173263824	173263833	+	0.000	0.000	Merged-chr2-173263932-54
NR48657--MA0742.1.Klf12	chr4	141060590	141060604	-	0.000	0.000	Merged-chr4-141060681-65
NR66104--MA0039.3.KLF4	chr9	32747720	32747730	-	0.000	0.000	Merged-chr9-32747725-37
NR19904--MA0599.1.KLF5	chr14	18893807	18893816	+	0.000	0.000	Merged-chr14-18893829-80
NR1526--MA0493.1.Klf1	chr1	74390163	74390173	-	0.000	0.000	Merged-chr1-74390334-35
NR49304--MA0039.3.KLF4	chr5	3508686	3508696	+	0.000	0.000	Merged-chr5-3508647-19
NR11531--MA0741.1.KLF16	chr11	79129651	79129661	+	0.000	0.000	Merged-chr11-79129591-7
NR39615--MA0741.1.KLF16	chr2	158794735	158794745	-	0.000	0.000	Merged-chr2-158794730-73
NR20017--MA1107.1.KLF9	chr14	22686330	22686342	+	0.000	0.000	Merged-chr14-22686265-1
NR27754--MA0493.1.Klf1	chr16	89960825	89960835	-	0.000	0.000	Merged-chr16-89960655-20
NR43119--MA1107.1.KLF9	chr3	106484065	106484077	-	0.000	0.000	Merged-chr3-106483877-61
NR58949--MA0599.1.KLF5	chr7	29238316	29238325	-	0.000	0.000	Merged-chr7-29238309-53
NR27425--MA0740.1.KLF14	chr16	76447254	76447267	-	0.000	0.000	Merged-chr16-76447349-16
NR3733--MA0740.1.KLF14	chr1	157555236	157555249	+	0.000	0.000	Merged-chr1-157555103-45
NR9031--MA1107.1.KLF9	chr10	118419170	118419182	-	0.000	0.000	Merged-chr10-118419236-59
NR43435--MA0741.1.KLF16	chr3	121370597	121370607	-	0.000	0.000	Merged-chr3-121370505-2
NR3885--MA0657.1.KLF13	chr1	164248891	164248908	-	0.000	0.000	Merged-chr1-164249048-102
NR16997--MA0599.1.KLF5	chr13	51737594	51737603	+	0.000	0.000	Merged-chr13-51737511-4
NR43706--MA0741.1.KLF16	chr3	129901426	129901436	-	0.000	0.000	Merged-chr3-129901484-63
NR42066--MA0599.1.KLF5	chr3	69127257	69127266	-	0.000	0.000	Merged-chr3-69127220-6
NR56200--MA0493.1.Klf1	chr6	97447282	97447292	+	0.000	0.000	Merged-chr6-97447180-22
NR59263--MA0740.1.KLF14	chr7	38200951	38200964	-	0.000	0.000	Merged-chr7-38201003-55
NR9913--MA1107.1.KLF9	chr11	16558807	16558819	-	0.000	0.000	Merged-chr11-16558983-1
NR20237--MA0493.1.Klf1	chr14	32716953	32716963	+	0.000	0.000	Merged-chr14-32716978-71
NR25266--MA0599.1.KLF5	chr15	99009039	99009048	+	0.000	0.000	Merged-chr15-99008995-43
NR25167--MA0742.1.Klf12	chr15	96684759	96684773	+	0.000	0.000	Merged-chr15-96684531-29
NR48448--MA0493.1.Klf1	chr4	136060050	136060060	-	0.000	0.000	Merged-chr4-136060160-34
NR33900--MA0599.1.KLF5	chr19	5729691	5729700	+	0.000	0.000	Merged-chr19-5729609-19
NR49056--MA0740.1.KLF14	chr4	151862160	151862173	+	0.000	0.000	Merged-chr4-151861997-138
NR34775--MA0599.1.KLF5	chr19	47464637	47464646	-	0.000	0.000	Merged-chr19-47464349-56
NR39867--MA0741.1.KLF16	chr2	166031292	166031302	+	0.000	0.000	Merged-chr2-166031387-74
NR21514--MA0740.1.KLF14	chr14	79301672	79301685	-	0.000	0.000	Merged-chr14-79301363-102
NR29291--MA0740.1.KLF14	chr17	33092615	33092628	-	0.000	0.000	Merged-chr17-33092643-43
NR39050--MA0657.1.KLF13	chr2	140395326	140395343	-	0.000	0.000	Merged-chr2-140395575-93
NR52848--MA0493.1.Klf1	chr5	125393105	125393115	+	0.000	0.000	Merged-chr5-125393222-53
NR27043--MA0741.1.KLF16	chr16	62847036	62847046	+	0.000	0.000	Merged-chr16-62846958-66
NR58053--MA0493.1.Klf1	chr7	4948532	4948542	+	0.000	0.000	Merged-chr7-4948568-26
NR19115--MA1107.1.KLF9	chr13	113023841	113023853	-	0.000	0.000	Merged-chr13-113023939-34
NR56285--MA0741.1.KLF16	chr6	99498316	99498326	-	0.000	0.000	Merged-chr6-99498294-17
NR29499--MA1107.1.KLF9	chr17	35969882	35969894	-	0.000	0.000	Merged-chr17-35969818-62
NR64212--MA0741.1.KLF16	chr8	86774876	86774886	+	0.000	0.000	Merged-chr8-86774824-16
NR55930--MA0599.1.KLF5	chr6	88842308	88842317	+	0.000	0.000	Merged-chr6-88842221-88
NR39182--MA0741.1.KLF16	chr2	146606369	146606379	-	0.000	0.000	Merged-chr2-146606447-27
NR43593--MA0039.3.KLF4	chr3	126660888	126660898	+	0.000	0.000	Merged-chr3-126660767-126
NR15548--MA1107.1.KLF9	chr12	110506241	110506253	-	0.000	0.000	Merged-chr12-110506270-12
NR38559--MA0742.1.Klf12	chr2	127319249	127319263	-	0.000	0.000	Merged-chr2-127319189-56
NR1324--MA1107.1.KLF9	chr1	64956762	64956774	+	0.000	0.000	Merged-chr1-64956845-95
NR7984--MA1107.1.KLF9	chr10	89765927	89765939	-	0.000	0.000	Merged-chr10-89765992-47
NR16377--MA0741.1.KLF16	chr13	19928030	19928040	-	0.000	0.000	Merged-chr13-19927984-4
NR2660--MA1107.1.KLF9	chr1	125434913	125434925	+	0.000	0.000	Merged-chr1-125434749-15
NR39985--MA0742.1.Klf12	chr2	168159010	168159024	+	0.000	0.000	Merged-chr2-168159188-34
NR37597--MA0599.1.KLF5	chr2	90679336	90679345	+	0.000	0.000	Merged-chr2-90679344-61
NR6980--MA0741.1.KLF16	chr10	68054326	68054336	+	0.000	0.000	Merged-chr10-68054504-48
NR14137--MA0599.1.KLF5	chr12	54862937	54862946	+	0.000	0.000	Merged-chr12-54862798-90
NR37319--MA0493.1.Klf1	chr2	76648050	76648060	+	0.000	0.000	Merged-chr2-76648077-91
NR63342--MA0599.1.KLF5	chr8	60632761	60632770	-	0.000	0.000	Merged-chr8-60632762-58
NR12833--MA0039.3.KLF4	chr11	116643518	116643528	+	0.000	0.000	Merged-chr11-116643471-18
NR20793--MA0657.1.KLF13	chr14	53364150	53364167	-	0.000	0.000	Merged-chr14-53364139-16
NR20936--MA0599.1.KLF5	chr14	55745649	55745658	+	0.000	0.000	Merged-chr14-55745715-52
NR4254--MA0493.1.Klf1	chr1	172501157	172501167	-	0.000	0.000	Merged-chr1-172501169-211
NR2508--MA1107.1.KLF9	chr1	119492216	119492228	-	0.000	0.000	Merged-chr1-119492306-30
NR63887--MA1107.1.KLF9	chr8	75071859	75071871	+	0.000	0.000	Merged-chr8-75071889-52
NR19227--MA1107.1.KLF9	chr13	117048310	117048322	-	0.000	0.000	Merged-chr13-117048588-56
NR2880--MA0493.1.Klf1	chr1	132008076	132008086	-	0.000	0.000	Merged-chr1-132007976-127
NR26141--MA0599.1.KLF5	chr16	21246302	21246311	+	0.000	0.000	Merged-chr16-21246157-22
NR7846--MA0493.1.Klf1	chr10	84576503	84576513	+	0.000	0.000	Merged-chr10-84576561-1
NR47361--MA0741.1.KLF16	chr4	106679046	106679056	+	0.000	0.000	Merged-chr4-106678973-52
NR29498--MA0741.1.KLF16	chr17	35969883	35969893	-	0.000	0.000	Merged-chr17-35969818-62
NR66239--MA1107.1.KLF9	chr9	42249261	42249273	+	0.000	0.000	Merged-chr9-42249420-32
NR33251--MA0599.1.KLF5	chr18	74442313	74442322	-	0.000	0.000	Merged-chr18-74442456-61
NR19464--MA0740.1.KLF14	chr14	7819607	7819620	-	0.000	0.000	Merged-chr14-7819575-11
NR52431--MA1107.1.KLF9	chr5	115711896	115711908	-	0.000	0.000	Merged-chr5-115712054-77
NR45952--MA0741.1.KLF16	chr4	44167952	44167962	+	0.000	0.000	Merged-chr4-44168045-123
NR22574--MA0599.1.KLF5	chr14	122807114	122807123	+	0.000	0.000	Merged-chr14-122807151-20
NR685--MA0741.1.KLF16	chr1	36303727	36303737	+	0.000	0.000	Merged-chr1-36303595-2
NR58616--MA0741.1.KLF16	chr7	24482003	24482013	-	0.000	0.000	Merged-chr7-24481860-36
NR18155--MA1107.1.KLF9	chr13	89454703	89454715	-	0.000	0.000	Merged-chr13-89454773-11
NR58733--MA1107.1.KLF9	chr7	25647837	25647849	+	0.000	0.000	Merged-chr7-25647877-43
NR22555--MA1107.1.KLF9	chr14	122187049	122187061	+	0.000	0.000	Merged-chr14-122187060-26
NR67822--MA0740.1.KLF14	chr9	106199301	106199314	+	0.000	0.000	Merged-chr9-106199274-52
NR5124--MA1107.1.KLF9	chr1	194651748	194651760	+	0.000	0.000	Merged-chr1-194651787-2
NR14140--MA0741.1.KLF16	chr12	54862906	54862916	-	0.000	0.000	Merged-chr12-54862798-90
NR21439--MA0493.1.Klf1	chr14	75754246	75754256	+	0.000	0.000	Merged-chr14-75754322-81
NR7311--MA0740.1.KLF14	chr10	77033176	77033189	-	0.000	0.000	Merged-chr10-77033384-72
NR26468--MA0599.1.KLF5	chr16	33684366	33684375	+	0.000	0.000	Merged-chr16-33684496-70
NR18295--MA0599.1.KLF5	chr13	91643794	91643803	-	0.000	0.000	Merged-chr13-91643872-5
NR68057--MA0740.1.KLF14	chr9	112186614	112186627	+	0.000	0.000	Merged-chr9-112186441-37
NR35997--MA0741.1.KLF16	chr2	30807736	30807746	-	0.000	0.000	Merged-chr2-30807824-61
NR66831--MA0599.1.KLF5	chr9	64281536	64281545	+	0.000	0.000	Merged-chr9-64281696-49
NR45604--MA0741.1.KLF16	chr4	33310202	33310212	-	0.000	0.000	Merged-chr4-33310385-59
NR18080--MA0599.1.KLF5	chr13	85289057	85289066	+	0.000	0.000	Merged-chr13-85289179-92
NR38409--MA0493.1.Klf1	chr2	121866901	121866911	-	0.000	0.000	Merged-chr2-121866868-116
NR61435--MA0740.1.KLF14	chr7	126949779	126949792	-	0.000	0.000	Merged-chr7-126949940-31
NR5344--MA0493.1.Klf1	chr10	6971895	6971905	-	0.000	0.000	Merged-chr10-6972038-9
NR28230--MA0741.1.KLF16	chr17	6153821	6153831	-	0.000	0.000	Merged-chr17-6153777-10
NR38668--MA1107.1.KLF9	chr2	129065933	129065945	-	0.000	0.000	Merged-chr2-129066183-78
NR35404--MA0599.1.KLF5	chr2	13573922	13573931	+	0.000	0.000	Merged-chr2-13573939-7
NR21288--MA0741.1.KLF16	chr14	70351389	70351399	+	0.000	0.000	Merged-chr14-70351270-70
NR24870--MA0741.1.KLF16	chr15	89147206	89147216	+	0.000	0.000	Merged-chr15-89146991-62
NR9514--MA0740.1.KLF14	chr10	128270501	128270514	-	0.000	0.000	Merged-chr10-128270552-51
NR48014--MA0493.1.Klf1	chr4	128962502	128962512	+	0.000	0.000	Merged-chr4-128962566-44
NR39450--MA0599.1.KLF5	chr2	153526108	153526117	+	0.000	0.000	Merged-chr2-153526092-26
NR14663--MA0741.1.KLF16	chr12	79130729	79130739	-	0.000	0.000	Merged-chr12-79130814-35
NR28988--MA0599.1.KLF5	chr17	26917013	26917022	-	0.000	0.000	Merged-chr17-26916999-47
NR68406--MA0493.1.Klf1	chr9	122805541	122805551	+	0.000	0.000	Merged-chr9-122805643-54
NR11445--MA0599.1.KLF5	chr11	78094720	78094729	-	0.000	0.000	Merged-chr11-78094778-43
NR34627--MA0493.1.Klf1	chr19	42045570	42045580	-	0.000	0.000	Merged-chr19-42045470-25
NR8641--MA0599.1.KLF5	chr10	110932078	110932087	+	0.000	0.000	Merged-chr10-110931979-46
NR61167--MA0599.1.KLF5	chr7	117428995	117429004	-	0.000	0.000	Merged-chr7-117429043-56
NR3523--MA0599.1.KLF5	chr1	153425000	153425009	-	0.000	0.000	Merged-chr1-153424987-71
NR7864--MA0493.1.Klf1	chr10	84897308	84897318	+	0.000	0.000	Merged-chr10-84897526-62
NR66029--MA0740.1.KLF14	chr9	31030818	31030831	+	0.000	0.000	Merged-chr9-31031019-7
NR43841--MA0599.1.KLF5	chr3	133509188	133509197	-	0.000	0.000	Merged-chr3-133509042-15
NR55105--MA0039.3.KLF4	chr6	49930291	49930301	+	0.000	0.000	Merged-chr6-49930273-14
NR28754--MA1107.1.KLF9	chr17	21617542	21617554	-	0.000	0.000	Merged-chr17-21617473-39
NR38593--MA0599.1.KLF5	chr2	127916567	127916576	+	0.000	0.000	Merged-chr2-127916886-61
NR30458--MA0742.1.Klf12	chr17	71288419	71288433	-	0.000	0.000	Merged-chr17-71288308-17
NR28753--MA0741.1.KLF16	chr17	21617543	21617553	-	0.000	0.000	Merged-chr17-21617473-39
NR52325--MA0599.1.KLF5	chr5	114380541	114380550	+	0.000	0.000	Merged-chr5-114380529-85
NR60622--MA1107.1.KLF9	chr7	96434187	96434199	-	0.000	0.000	Merged-chr7-96434376-1
NR69653--MA0599.1.KLF5	chrX	166329054	166329063	-	0.000	0.000	Merged-chrX-166329162-24
NR37023--MA1107.1.KLF9	chr2	65567734	65567746	-	0.000	0.000	Merged-chr2-65567676-20
NR67758--MA0741.1.KLF16	chr9	102866987	102866997	+	0.000	0.000	Merged-chr9-102867048-29
NR24918--MA0039.3.KLF4	chr15	89499047	89499057	+	0.000	0.000	Merged-chr15-89498857-24
NR47993--MA0741.1.KLF16	chr4	128654748	128654758	-	0.000	0.000	Merged-chr4-128654743-48
NR42065--MA0741.1.KLF16	chr3	69127096	69127106	+	0.000	0.000	Merged-chr3-69127220-6
NR48699--MA0493.1.Klf1	chr4	141663217	141663227	+	0.000	0.000	Merged-chr4-141663261-9
NR2510--MA0741.1.KLF16	chr1	119504641	119504651	+	0.000	0.000	Merged-chr1-119504796-62
NR57200--MA1107.1.KLF9	chr6	129518083	129518095	+	0.000	0.000	Merged-chr6-129518183-25
NR7420--MA0740.1.KLF14	chr10	79767153	79767166	-	0.000	0.000	Merged-chr10-79767054-76
NR52609--MA0741.1.KLF16	chr5	122050427	122050437	+	0.000	0.000	Merged-chr5-122050388-11
NR58412--MA0599.1.KLF5	chr7	19181167	19181176	+	0.000	0.000	Merged-chr7-19181182-43
NR19240--MA0039.3.KLF4	chr13	117206194	117206204	+	0.000	0.000	Merged-chr13-117206316-8
NR41629--MA1107.1.KLF9	chr3	51391495	51391507	-	0.000	0.000	Merged-chr3-51391339-9
NR37754--MA0740.1.KLF14	chr2	94273385	94273398	-	0.000	0.000	Merged-chr2-94273480-55
NR29601--MA0742.1.Klf12	chr17	44105678	44105692	-	0.000	0.000	Merged-chr17-44105756-70
NR12635--MA0741.1.KLF16	chr11	114807997	114808007	+	0.000	0.000	Merged-chr11-114808092-65
NR25283--MA1107.1.KLF9	chr15	99276215	99276227	-	0.000	0.000	Merged-chr15-99276334-34
NR65808--MA0493.1.Klf1	chr9	21320734	21320744	-	0.000	0.000	Merged-chr9-21320762-47
NR45201--MA0493.1.Klf1	chr4	11386618	11386628	+	0.000	0.000	Merged-chr4-11386729-1
NR12332--MA0740.1.KLF14	chr11	102456192	102456205	+	0.000	0.000	Merged-chr11-102456095-36
NR37449--MA0493.1.Klf1	chr2	80581215	80581225	-	0.000	0.000	Merged-chr2-80581097-101
NR674--MA1107.1.KLF9	chr1	36024927	36024939	+	0.000	0.000	Merged-chr1-36024851-1
NR56343--MA1107.1.KLF9	chr6	101524056	101524068	+	0.000	0.000	Merged-chr6-101523995-1
NR38092--MA0742.1.Klf12	chr2	114136989	114137003	-	0.000	0.000	Merged-chr2-114137020-31
NR51920--MA0599.1.KLF5	chr5	103692354	103692363	-	0.000	0.000	Merged-chr5-103692321-99
NR1594--MA0599.1.KLF5	chr1	75487818	75487827	-	0.000	0.000	Merged-chr1-75487610-71
NR48713--MA0599.1.KLF5	chr4	141793562	141793571	-	0.000	0.000	Merged-chr4-141793612-90
NR7672--MA0740.1.KLF14	chr10	81343379	81343392	+	0.000	0.000	Merged-chr10-81343343-8
NR34386--MA0657.1.KLF13	chr19	34475186	34475203	+	0.000	0.000	Merged-chr19-34475070-71
NR22999--MA0493.1.Klf1	chr15	27578265	27578275	+	0.000	0.000	Merged-chr15-27578127-37
NR36171--MA0493.1.Klf1	chr2	33131229	33131239	+	0.000	0.000	Merged-chr2-33131105-122
NR47916--MA0741.1.KLF16	chr4	125099747	125099757	-	0.000	0.000	Merged-chr4-125099650-32
NR1021--MA0599.1.KLF5	chr1	51572643	51572652	-	0.000	0.000	Merged-chr1-51572755-47
NR14915--MA1107.1.KLF9	chr12	88471960	88471972	-	0.000	0.000	Merged-chr12-88472096-45
NR54817--MA1107.1.KLF9	chr6	38789649	38789661	+	0.000	0.000	Merged-chr6-38789563-52
NR66830--MA1107.1.KLF9	chr9	64049936	64049948	-	0.000	0.000	Merged-chr9-64049959-70
NR52727--MA0742.1.Klf12	chr5	123749623	123749637	-	0.000	0.000	Merged-chr5-123749470-86
NR50162--MA1107.1.KLF9	chr5	33143051	33143063	-	0.000	0.000	Merged-chr5-33143118-19
NR53754--MA1107.1.KLF9	chr5	144753063	144753075	+	0.000	0.000	Merged-chr5-144753020-44
NR20934--MA0657.1.KLF13	chr14	55745647	55745664	+	0.000	0.000	Merged-chr14-55745715-52
NR69142--MA0742.1.Klf12	chrX	99136006	99136020	-	0.000	0.000	Merged-chrX-99136067-62
NR43192--MA0599.1.KLF5	chr3	108383961	108383970	-	0.000	0.000	Merged-chr3-108383794-50
NR60874--MA0599.1.KLF5	chr7	104287939	104287948	+	0.000	0.000	Merged-chr7-104288065-70
