#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR1781--MA0002.2.RUNX1	chr11	61564313	61564323	-	0.000	0.000	Merged-chr11-61564144-31
NR4238--MA0002.2.RUNX1	chr16	4503549	4503559	-	0.000	0.000	Merged-chr16-4503652-20
NR10880--MA0511.2.RUNX2	chr9	63759369	63759377	-	0.000	0.000	Merged-chr9-63759234-38
NR7073--MA0002.2.RUNX1	chr3	115793771	115793781	+	0.000	0.000	Merged-chr3-115793653-57
NR11306--MA0002.2.RUNX1	chr9	120866893	120866903	+	0.000	0.000	Merged-chr9-120866868-24
NR5620--MA0511.2.RUNX2	chr19	8519019	8519027	+	0.000	0.000	Merged-chr19-8519085-2
NR8011--MA0511.2.RUNX2	chr4	155352698	155352706	+	0.000	0.000	Merged-chr4-155352722-24
NR7473--MA0684.1.RUNX3	chr4	34922323	34922332	+	0.000	0.000	Merged-chr4-34922356-19
NR11287--MA0002.2.RUNX1	chr9	119823983	119823993	-	0.000	0.000	Merged-chr9-119823942-29
NR5521--MA0002.2.RUNX1	chr18	79473211	79473221	-	0.000	0.000	Merged-chr18-79473118-20
NR9881--MA0684.1.RUNX3	chr7	114480052	114480061	-	0.000	0.000	Merged-chr7-114480046-60
NR6027--MA0002.2.RUNX1	chr2	27469521	27469531	-	0.000	0.000	Merged-chr2-27469468-2
NR10704--MA0002.2.RUNX1	chr9	15526089	15526099	-	0.000	0.000	Merged-chr9-15526156-7
NR3050--MA0511.2.RUNX2	chr13	64315694	64315702	+	0.000	0.000	Merged-chr13-64315696-19
NR8058--MA0511.2.RUNX2	chr5	10866668	10866676	+	0.000	0.000	Merged-chr5-10866661-52
NR307--MA0511.2.RUNX2	chr1	82819631	82819639	+	0.000	0.000	Merged-chr1-82819589-51
NR8329--MA0511.2.RUNX2	chr5	97946435	97946443	+	0.000	0.000	Merged-chr5-97946420-40
NR5921--MA0684.1.RUNX3	chr19	60681736	60681745	+	0.000	0.000	Merged-chr19-60681647-27
NR1641--MA0511.2.RUNX2	chr11	32138418	32138426	-	0.000	0.000	Merged-chr11-32138495-33
NR3970--MA0684.1.RUNX3	chr15	64176574	64176583	-	0.000	0.000	Merged-chr15-64176551-12
NR1271--MA0002.2.RUNX1	chr10	85035479	85035489	+	0.000	0.000	Merged-chr10-85035484-19
NR11339--MA0684.1.RUNX3	chrX	7446788	7446797	-	0.000	0.000	Merged-chrX-7446868-4
NR9927--MA0002.2.RUNX1	chr7	120754770	120754780	-	0.000	0.000	Merged-chr7-120754842-25
NR10912--MA0511.2.RUNX2	chr9	67901997	67902005	+	0.000	0.000	Merged-chr9-67901955-26
NR3080--MA0684.1.RUNX3	chr13	76139035	76139044	-	0.000	0.000	Merged-chr13-76139009-23
NR2319--MA0002.2.RUNX1	chr12	26057915	26057925	-	0.000	0.000	Merged-chr12-26057851-43
NR337--MA0684.1.RUNX3	chr1	87637246	87637255	-	0.000	0.000	Merged-chr1-87637275-111
NR7390--MA0511.2.RUNX2	chr4	6924977	6924985	+	0.000	0.000	Merged-chr4-6924913-49
NR5425--MA0002.2.RUNX1	chr18	65481403	65481413	+	0.000	0.000	Merged-chr18-65481395-37
NR4999--MA0684.1.RUNX3	chr17	47754381	47754390	-	0.000	0.000	Merged-chr17-47754343-10
NR4128--MA0684.1.RUNX3	chr15	93275367	93275376	+	0.000	0.000	Merged-chr15-93275409-98
NR9242--MA0002.2.RUNX1	chr6	129067242	129067252	+	0.000	0.000	Merged-chr6-129067175-32
NR5825--MA0684.1.RUNX3	chr19	43689771	43689780	-	0.000	0.000	Merged-chr19-43689682-56
NR11319--MA0002.2.RUNX1	chr9	122233120	122233130	+	0.000	0.000	Merged-chr9-122233247-97
NR9593--MA0511.2.RUNX2	chr7	55890220	55890228	-	0.000	0.000	Merged-chr7-55890160-26
NR6265--MA0684.1.RUNX3	chr2	91876520	91876529	-	0.000	0.000	Merged-chr2-91876592-59
NR3997--MA0002.2.RUNX1	chr15	67095539	67095549	+	0.000	0.000	Merged-chr15-67095617-30
NR2527--MA0511.2.RUNX2	chr12	89719331	89719339	-	0.000	0.000	Merged-chr12-89719457-81
NR1989--MA0684.1.RUNX3	chr11	97309588	97309597	-	0.000	0.000	Merged-chr11-97309548-7
NR6388--MA0002.2.RUNX1	chr2	125948404	125948414	-	0.000	0.000	Merged-chr2-125948432-8
NR1175--MA0002.2.RUNX1	chr10	70318900	70318910	-	0.000	0.000	Merged-chr10-70318807-18
NR9913--MA0684.1.RUNX3	chr7	117559221	117559230	-	0.000	0.000	Merged-chr7-117559166-31
NR9765--MA0002.2.RUNX1	chr7	98090400	98090410	-	0.000	0.000	Merged-chr7-98090470-13
NR3460--MA0684.1.RUNX3	chr14	54138392	54138401	+	0.000	0.000	Merged-chr14-54138460-21
NR5534--MA0002.2.RUNX1	chr18	81400355	81400365	+	0.000	0.000	Merged-chr18-81400344-68
NR1032--MA0002.2.RUNX1	chr10	34118015	34118025	-	0.000	0.000	Merged-chr10-34117997-36
NR1698--MA0002.2.RUNX1	chr11	50114585	50114595	+	0.000	0.000	Merged-chr11-50114506-13
NR9080--MA0002.2.RUNX1	chr6	103473547	103473557	+	0.000	0.000	Merged-chr6-103473663-48
NR3983--MA0684.1.RUNX3	chr15	66755412	66755421	+	0.000	0.000	Merged-chr15-66755443-30
NR5786--MA0002.2.RUNX1	chr19	34306975	34306985	-	0.000	0.000	Merged-chr19-34306924-50
NR6169--MA0684.1.RUNX3	chr2	68381442	68381451	+	0.000	0.000	Merged-chr2-68381486-16
NR5471--MA0511.2.RUNX2	chr18	70572507	70572515	-	0.000	0.000	Merged-chr18-70572603-19
NR10032--MA0002.2.RUNX1	chr7	135517315	135517325	+	0.000	0.000	Merged-chr7-135517246-31
NR5742--MA0511.2.RUNX2	chr19	29454390	29454398	+	0.000	0.000	Merged-chr19-29454284-53
NR10303--MA0002.2.RUNX1	chr8	68112373	68112383	-	0.000	0.000	Merged-chr8-68112424-37
NR2981--MA0002.2.RUNX1	chr13	49241419	49241429	-	0.000	0.000	Merged-chr13-49241430-9
NR7323--MA0002.2.RUNX1	chr3	152127413	152127423	+	0.000	0.000	Merged-chr3-152127515-20
NR5--MA0002.2.RUNX1	chr1	4748285	4748295	+	0.000	0.000	Merged-chr1-4748298-21
NR5914--MA0002.2.RUNX1	chr19	59344465	59344475	-	0.000	0.000	Merged-chr19-59344493-23
NR10432--MA0684.1.RUNX3	chr8	94633719	94633728	-	0.000	0.000	Merged-chr8-94633712-19
NR7674--MA0511.2.RUNX2	chr4	101207686	101207694	-	0.000	0.000	Merged-chr4-101207630-19
NR3487--MA0002.2.RUNX1	chr14	60072651	60072661	-	0.000	0.000	Merged-chr14-60072713-24
NR6149--MA0002.2.RUNX1	chr2	60774692	60774702	-	0.000	0.000	Merged-chr2-60774747-55
NR7181--MA0684.1.RUNX3	chr3	133391895	133391904	-	0.000	0.000	Merged-chr3-133392067-9
NR50--MA0684.1.RUNX3	chr1	36025136	36025145	+	0.000	0.000	Merged-chr1-36025179-31
NR9731--MA0002.2.RUNX1	chr7	84740070	84740080	+	0.000	0.000	Merged-chr7-84740151-41
NR5895--MA0002.2.RUNX1	chr19	57411991	57412001	-	0.000	0.000	Merged-chr19-57412064-43
NR5500--MA0002.2.RUNX1	chr18	77072776	77072786	+	0.000	0.000	Merged-chr18-77072792-44
NR1935--MA0002.2.RUNX1	chr11	86386113	86386123	+	0.000	0.000	Merged-chr11-86385972-25
NR2318--MA0684.1.RUNX3	chr12	25784513	25784522	+	0.000	0.000	Merged-chr12-25784585-45
NR5752--MA0002.2.RUNX1	chr19	32121042	32121052	+	0.000	0.000	Merged-chr19-32120972-21
NR10812--MA0684.1.RUNX3	chr9	52075580	52075589	-	0.000	0.000	Merged-chr9-52075566-6
NR3201--MA0002.2.RUNX1	chr13	99431520	99431530	+	0.000	0.000	Merged-chr13-99431578-17
NR631--MA0002.2.RUNX1	chr1	161728702	161728712	+	0.000	0.000	Merged-chr1-161728798-12
NR1250--MA0002.2.RUNX1	chr10	82909504	82909514	+	0.000	0.000	Merged-chr10-82909523-30
NR9512--MA0684.1.RUNX3	chr7	28956481	28956490	+	0.000	0.000	Merged-chr7-28956524-16
NR6258--MA0002.2.RUNX1	chr2	90563610	90563620	-	0.000	0.000	Merged-chr2-90563524-16
NR5503--MA0511.2.RUNX2	chr18	77767860	77767868	-	0.000	0.000	Merged-chr18-77767671-52
NR267--MA0511.2.RUNX2	chr1	75436766	75436774	-	0.000	0.000	Merged-chr1-75436956-4
NR10620--MA0511.2.RUNX2	chr8	126832837	126832845	+	0.000	0.000	Merged-chr8-126833007-101
NR1001--MA0511.2.RUNX2	chr10	21964441	21964449	+	0.000	0.000	Merged-chr10-21964511-16
NR6009--MA0511.2.RUNX2	chr2	24745582	24745590	+	0.000	0.000	Merged-chr2-24745465-17
NR1921--MA0684.1.RUNX3	chr11	83828988	83828997	+	0.000	0.000	Merged-chr11-83828814-21
NR3453--MA0002.2.RUNX1	chr14	53795398	53795408	-	0.000	0.000	Merged-chr14-53795361-42
NR883--MA0002.2.RUNX1	chr1	192510654	192510664	-	0.000	0.000	Merged-chr1-192510804-31
NR10250--MA0002.2.RUNX1	chr8	40584798	40584808	-	0.000	0.000	Merged-chr8-40584789-43
NR1773--MA0002.2.RUNX1	chr11	59418901	59418911	-	0.000	0.000	Merged-chr11-59418690-15
NR4107--MA0684.1.RUNX3	chr15	85469190	85469199	+	0.000	0.000	Merged-chr15-85469002-5
NR1839--MA0002.2.RUNX1	chr11	73094752	73094762	+	0.000	0.000	Merged-chr11-73094669-63
NR11027--MA0002.2.RUNX1	chr9	85470643	85470653	-	0.000	0.000	Merged-chr9-85470523-14
NR5590--MA0002.2.RUNX1	chr18	89627025	89627035	-	0.000	0.000	Merged-chr18-89627032-39
NR7336--MA0002.2.RUNX1	chr3	152443098	152443108	+	0.000	0.000	Merged-chr3-152443080-63
NR5656--MA0002.2.RUNX1	chr19	10880208	10880218	+	0.000	0.000	Merged-chr19-10880366-39
NR6096--MA0002.2.RUNX1	chr2	46372995	46373005	-	0.000	0.000	Merged-chr2-46373080-32
NR9473--MA0002.2.RUNX1	chr7	16827511	16827521	+	0.000	0.000	Merged-chr7-16827547-27
NR5990--MA0684.1.RUNX3	chr2	17746441	17746450	+	0.000	0.000	Merged-chr2-17746491-3
NR8669--MA0511.2.RUNX2	chr5	147366586	147366594	+	0.000	0.000	Merged-chr5-147366476-45
NR7793--MA0002.2.RUNX1	chr4	123313274	123313284	-	0.000	0.000	Merged-chr4-123313240-12
NR11279--MA0002.2.RUNX1	chr9	119744091	119744101	-	0.000	0.000	Merged-chr9-119744132-67
NR4438--MA0511.2.RUNX2	chr16	44305855	44305863	-	0.000	0.000	Merged-chr16-44305871-15
NR11235--MA0511.2.RUNX2	chr9	116214507	116214515	-	0.000	0.000	Merged-chr9-116214567-36
NR3833--MA0002.2.RUNX1	chr15	27783800	27783810	-	0.000	0.000	Merged-chr15-27783998-63
NR2758--MA0511.2.RUNX2	chr12	117173281	117173289	-	0.000	0.000	Merged-chr12-117173433-4
NR3628--MA0002.2.RUNX1	chr14	75068998	75069008	+	0.000	0.000	Merged-chr14-75068888-3
NR10901--MA0002.2.RUNX1	chr9	66280658	66280668	-	0.000	0.000	Merged-chr9-66280621-39
NR11013--MA0684.1.RUNX3	chr9	83564265	83564274	-	0.000	0.000	Merged-chr9-83564254-44
NR7988--MA0684.1.RUNX3	chr4	150808644	150808653	-	0.000	0.000	Merged-chr4-150808794-106
NR9681--MA0511.2.RUNX2	chr7	75600561	75600569	+	0.000	0.000	Merged-chr7-75600674-52
NR9952--MA0511.2.RUNX2	chr7	123369088	123369096	+	0.000	0.000	Merged-chr7-123369239-2
NR7130--MA0511.2.RUNX2	chr3	123192399	123192407	+	0.000	0.000	Merged-chr3-123192207-28
NR1263--MA0002.2.RUNX1	chr10	84678705	84678715	+	0.000	0.000	Merged-chr10-84678816-22
NR1805--MA0002.2.RUNX1	chr11	67633799	67633809	-	0.000	0.000	Merged-chr11-67633953-18
NR7574--MA0684.1.RUNX3	chr4	59895268	59895277	-	0.000	0.000	Merged-chr4-59895245-17
NR9377--MA0002.2.RUNX1	chr6	145417485	145417495	+	0.000	0.000	Merged-chr6-145417723-108
NR7697--MA0002.2.RUNX1	chr4	102629841	102629851	+	0.000	0.000	Merged-chr4-102629885-23
NR7968--MA0002.2.RUNX1	chr4	150117477	150117487	+	0.000	0.000	Merged-chr4-150117497-12
NR5351--MA0002.2.RUNX1	chr18	55050699	55050709	-	0.000	0.000	Merged-chr18-55050703-48
NR329--MA0684.1.RUNX3	chr1	86048379	86048388	-	0.000	0.000	Merged-chr1-86048437-13
NR11073--MA0511.2.RUNX2	chr9	92217820	92217828	-	0.000	0.000	Merged-chr9-92217904-40
NR5146--MA0002.2.RUNX1	chr17	80762564	80762574	+	0.000	0.000	Merged-chr17-80762560-27
NR3195--MA0002.2.RUNX1	chr13	98924159	98924169	-	0.000	0.000	Merged-chr13-98924179-4
NR6005--MA0684.1.RUNX3	chr2	21222924	21222933	+	0.000	0.000	Merged-chr2-21222970-39
NR7653--MA0511.2.RUNX2	chr4	97831089	97831097	+	0.000	0.000	Merged-chr4-97831141-1
NR3466--MA0002.2.RUNX1	chr14	55370515	55370525	-	0.000	0.000	Merged-chr14-55370593-10
NR9111--MA0684.1.RUNX3	chr6	114660167	114660176	-	0.000	0.000	Merged-chr6-114660280-61
NR11122--MA0684.1.RUNX3	chr9	98616576	98616585	-	0.000	0.000	Merged-chr9-98616546-17
NR9234--MA0002.2.RUNX1	chr6	129045189	129045199	+	0.000	0.000	Merged-chr6-129045306-7
NR8159--MA0511.2.RUNX2	chr5	38566699	38566707	+	0.000	0.000	Merged-chr5-38566846-14
NR1471--MA0511.2.RUNX2	chr10	121189337	121189345	+	0.000	0.000	Merged-chr10-121189304-59
NR4133--MA0511.2.RUNX2	chr15	93302064	93302072	-	0.000	0.000	Merged-chr15-93302109-22
NR5874--MA0002.2.RUNX1	chr19	56530751	56530761	-	0.000	0.000	Merged-chr19-56530729-50
NR4799--MA0511.2.RUNX2	chr17	12513612	12513620	-	0.000	0.000	Merged-chr17-12513699-7
NR8980--MA0002.2.RUNX1	chr6	72841926	72841936	-	0.000	0.000	Merged-chr6-72841906-9
NR3052--MA0002.2.RUNX1	chr13	67375569	67375579	-	0.000	0.000	Merged-chr13-67375654-59
NR9634--MA0684.1.RUNX3	chr7	65373545	65373554	-	0.000	0.000	Merged-chr7-65373607-20
NR11374--MA0684.1.RUNX3	chrX	38248845	38248854	+	0.000	0.000	Merged-chrX-38248854-9
NR1914--MA0002.2.RUNX1	chr11	83569517	83569527	+	0.000	0.000	Merged-chr11-83569435-5
NR9905--MA0684.1.RUNX3	chr7	117394184	117394193	+	0.000	0.000	Merged-chr7-117394201-50
NR9962--MA0002.2.RUNX1	chr7	125635627	125635637	+	0.000	0.000	Merged-chr7-125635870-68
NR7954--MA0684.1.RUNX3	chr4	148102321	148102330	-	0.000	0.000	Merged-chr4-148102321-24
NR9757--MA0002.2.RUNX1	chr7	92805437	92805447	+	0.000	0.000	Merged-chr7-92805492-6
NR5460--MA0002.2.RUNX1	chr18	68282469	68282479	-	0.000	0.000	Merged-chr18-68282533-23
NR5255--MA0002.2.RUNX1	chr18	14985656	14985666	+	0.000	0.000	Merged-chr18-14985821-9
NR7491--MA0511.2.RUNX2	chr4	41714466	41714474	+	0.000	0.000	Merged-chr4-41714458-10
NR3846--MA0002.2.RUNX1	chr15	31546313	31546323	-	0.000	0.000	Merged-chr15-31546423-43
NR11519--MA0511.2.RUNX2	chrX	167206002	167206010	+	0.000	0.000	Merged-chrX-167206151-49
NR9886--MA0684.1.RUNX3	chr7	115501799	115501808	-	0.000	0.000	Merged-chr7-115501823-28
NR6952--MA0002.2.RUNX1	chr3	94851980	94851990	-	0.000	0.000	Merged-chr3-94852086-36
NR10709--MA0002.2.RUNX1	chr9	20765498	20765508	+	0.000	0.000	Merged-chr9-20765445-35
NR8268--MA0511.2.RUNX2	chr5	77144783	77144791	+	0.000	0.000	Merged-chr5-77144936-48
NR11149--MA0002.2.RUNX1	chr9	106070502	106070512	+	0.000	0.000	Merged-chr9-106070497-6
NR3161--MA0002.2.RUNX1	chr13	94144819	94144829	+	0.000	0.000	Merged-chr13-94144726-31
NR1481--MA0002.2.RUNX1	chr10	121382802	121382812	+	0.000	0.000	Merged-chr10-121382753-17
NR9472--MA0684.1.RUNX3	chr7	16535908	16535917	-	0.000	0.000	Merged-chr7-16535889-17
NR9743--MA0684.1.RUNX3	chr7	88459938	88459947	-	0.000	0.000	Merged-chr7-88459917-15
NR1818--MA0002.2.RUNX1	chr11	70591964	70591974	-	0.000	0.000	Merged-chr11-70592019-3
NR5512--MA0684.1.RUNX3	chr18	79297926	79297935	+	0.000	0.000	Merged-chr18-79298014-36
NR7044--MA0002.2.RUNX1	chr3	108562545	108562555	+	0.000	0.000	Merged-chr3-108562830-113
NR5093--MA0002.2.RUNX1	chr17	71681015	71681025	+	0.000	0.000	Merged-chr17-71681067-13
NR3832--MA0684.1.RUNX3	chr15	27596963	27596972	+	0.000	0.000	Merged-chr15-27596992-56
NR4289--MA0511.2.RUNX2	chr16	14355065	14355073	+	0.000	0.000	Merged-chr16-14355199-2
NR5635--MA0002.2.RUNX1	chr19	8953626	8953636	+	0.000	0.000	Merged-chr19-8953739-52
NR11086--MA0511.2.RUNX2	chr9	94621079	94621087	-	0.000	0.000	Merged-chr9-94620917-97
NR5906--MA0002.2.RUNX1	chr19	58850826	58850836	-	0.000	0.000	Merged-chr19-58850860-26
NR11357--MA0511.2.RUNX2	chrX	17521350	17521358	+	0.000	0.000	Merged-chrX-17521323-26
NR9247--MA0002.2.RUNX1	chr6	129284635	129284645	-	0.000	0.000	Merged-chr6-129284661-64
NR2830--MA0002.2.RUNX1	chr13	13557176	13557186	-	0.000	0.000	Merged-chr13-13557258-36
NR1755--MA0511.2.RUNX2	chr11	57911898	57911906	+	0.000	0.000	Merged-chr11-57911963-18
NR2195--MA0511.2.RUNX2	chr11	116554672	116554680	+	0.000	0.000	Merged-chr11-116554635-8
NR5572--MA0511.2.RUNX2	chr18	84851323	84851331	-	0.000	0.000	Merged-chr18-84851440-69
NR1927--MA0002.2.RUNX1	chr11	85384533	85384543	+	0.000	0.000	Merged-chr11-85384605-20
NR6349--MA0511.2.RUNX2	chr2	117403614	117403622	+	0.000	0.000	Merged-chr2-117403597-27
NR8678--MA0684.1.RUNX3	chr5	148267019	148267028	-	0.000	0.000	Merged-chr5-148266957-7
NR10590--MA0002.2.RUNX1	chr8	124085843	124085853	+	0.000	0.000	Merged-chr8-124085760-17
NR9233--MA0684.1.RUNX3	chr6	128836399	128836408	+	0.000	0.000	Merged-chr6-128836446-70
NR9290--MA0002.2.RUNX1	chr6	136415932	136415942	-	0.000	0.000	Merged-chr6-136415785-62
NR1593--MA0511.2.RUNX2	chr11	11766269	11766277	+	0.000	0.000	Merged-chr11-11766225-56
NR7010--MA0002.2.RUNX1	chr3	102724062	102724072	-	0.000	0.000	Merged-chr3-102724263-19
NR3322--MA0684.1.RUNX3	chr13	117390204	117390213	-	0.000	0.000	Merged-chr13-117390259-3
NR9690--MA0684.1.RUNX3	chr7	75794082	75794091	+	0.000	0.000	Merged-chr7-75794140-5
NR875--MA0002.2.RUNX1	chr1	191519946	191519956	+	0.000	0.000	Merged-chr1-191519897-26
NR1437--MA0684.1.RUNX3	chr10	117975594	117975603	+	0.000	0.000	Merged-chr10-117975710-27
NR5681--MA0511.2.RUNX2	chr19	14805366	14805374	-	0.000	0.000	Merged-chr19-14805435-8
NR9213--MA0002.2.RUNX1	chr6	128334882	128334892	+	0.000	0.000	Merged-chr6-128334675-39
NR9879--MA0002.2.RUNX1	chr7	114480042	114480052	+	0.000	0.000	Merged-chr7-114480046-60
NR3845--MA0684.1.RUNX3	chr15	31440251	31440260	-	0.000	0.000	Merged-chr15-31440136-19
NR732--MA0002.2.RUNX1	chr1	173910926	173910936	+	0.000	0.000	Merged-chr1-173910910-9
NR861--MA0684.1.RUNX3	chr1	191152559	191152568	-	0.000	0.000	Merged-chr1-191152485-1
NR8439--MA0684.1.RUNX3	chr5	112273145	112273154	+	0.000	0.000	Merged-chr5-112273170-1
NR6660--MA0002.2.RUNX1	chr2	169702968	169702978	-	0.000	0.000	Merged-chr2-169702917-20
NR6931--MA0002.2.RUNX1	chr3	89871036	89871046	+	0.000	0.000	Merged-chr3-89871193-44
NR7371--MA0002.2.RUNX1	chr3	159495458	159495468	-	0.000	0.000	Merged-chr3-159495553-70
NR1354--MA0511.2.RUNX2	chr10	96400992	96401000	+	0.000	0.000	Merged-chr10-96400911-55
NR11128--MA0002.2.RUNX1	chr9	100400552	100400562	+	0.000	0.000	Merged-chr9-100400570-38
NR3683--MA0684.1.RUNX3	chr14	101480705	101480714	+	0.000	0.000	Merged-chr14-101480860-35
NR8148--MA0002.2.RUNX1	chr5	36722553	36722563	+	0.000	0.000	Merged-chr5-36722614-37
NR1403--MA0684.1.RUNX3	chr10	111996007	111996016	+	0.000	0.000	Merged-chr10-111995849-2
NR3557--MA0511.2.RUNX2	chr14	67911799	67911807	+	0.000	0.000	Merged-chr14-67911920-26
NR2681--MA0002.2.RUNX1	chr12	111913053	111913063	-	0.000	0.000	Merged-chr12-111913088-13
NR7023--MA0002.2.RUNX1	chr3	105133261	105133271	+	0.000	0.000	Merged-chr3-105133189-20
NR1877--MA0511.2.RUNX2	chr11	78780187	78780195	+	0.000	0.000	Merged-chr11-78780322-31
NR5614--MA0002.2.RUNX1	chr19	5724635	5724645	-	0.000	0.000	Merged-chr19-5724698-18
NR7850--MA0511.2.RUNX2	chr4	134059083	134059091	+	0.000	0.000	Merged-chr4-134059039-2
NR3663--MA0002.2.RUNX1	chr14	79591223	79591233	-	0.000	0.000	Merged-chr14-79591332-25
NR2588--MA0511.2.RUNX2	chr12	100895670	100895678	-	0.000	0.000	Merged-chr12-100895499-71
NR4046--MA0684.1.RUNX3	chr15	76757758	76757767	+	0.000	0.000	Merged-chr15-76757728-51
NR21--MA0684.1.RUNX3	chr1	10325539	10325548	+	0.000	0.000	Merged-chr1-10325689-27
NR9702--MA0002.2.RUNX1	chr7	79447450	79447460	-	0.000	0.000	Merged-chr7-79447631-31
NR7275--MA0002.2.RUNX1	chr3	145538053	145538063	-	0.000	0.000	Merged-chr3-145538069-30
NR10877--MA0511.2.RUNX2	chr9	63716249	63716257	-	0.000	0.000	Merged-chr9-63716338-3
NR10384--MA0684.1.RUNX3	chr8	83740326	83740335	+	0.000	0.000	Merged-chr8-83740218-49
NR7502--MA0511.2.RUNX2	chr4	46442684	46442692	-	0.000	0.000	Merged-chr4-46442731-25
NR745--MA0002.2.RUNX1	chr1	176939894	176939904	+	0.000	0.000	Merged-chr1-176939939-16
NR1364--MA0002.2.RUNX1	chr10	98776540	98776550	-	0.000	0.000	Merged-chr10-98776574-38
NR10778--MA0002.2.RUNX1	chr9	43096519	43096529	-	0.000	0.000	Merged-chr9-43096353-58
NR1906--MA0002.2.RUNX1	chr11	82214600	82214610	-	0.000	0.000	Merged-chr11-82214647-44
NR5617--MA0511.2.RUNX2	chr19	6452357	6452365	-	0.000	0.000	Merged-chr19-6452354-3
NR7798--MA0002.2.RUNX1	chr4	124646732	124646742	+	0.000	0.000	Merged-chr4-124646724-23
NR5452--MA0002.2.RUNX1	chr18	67464728	67464738	+	0.000	0.000	Merged-chr18-67464848-45
NR4377--MA0511.2.RUNX2	chr16	31205790	31205798	-	0.000	0.000	Merged-chr16-31205914-4
NR5723--MA0002.2.RUNX1	chr19	24971529	24971539	+	0.000	0.000	Merged-chr19-24971475-35
NR10512--MA0684.1.RUNX3	chr8	114879898	114879907	-	0.000	0.000	Merged-chr8-114879936-19
NR7754--MA0511.2.RUNX2	chr4	116678005	116678013	-	0.000	0.000	Merged-chr4-116678042-15
NR10364--MA0002.2.RUNX1	chr8	79046885	79046895	-	0.000	0.000	Merged-chr8-79046826-18
NR7532--MA0684.1.RUNX3	chr4	53826423	53826432	-	0.000	0.000	Merged-chr4-53826364-82
NR9335--MA0002.2.RUNX1	chr6	142735763	142735773	-	0.000	0.000	Merged-chr6-142735610-23
NR2713--MA0002.2.RUNX1	chr12	114932350	114932360	+	0.000	0.000	Merged-chr12-114932446-26
NR48--MA0002.2.RUNX1	chr1	35653481	35653491	+	0.000	0.000	Merged-chr1-35653441-55
NR1473--MA0002.2.RUNX1	chr10	121189372	121189382	+	0.000	0.000	Merged-chr10-121189304-59
NR2127--MA0684.1.RUNX3	chr11	109496315	109496324	+	0.000	0.000	Merged-chr11-109496356-118
NR8117--MA0511.2.RUNX2	chr5	29195825	29195833	+	0.000	0.000	Merged-chr5-29195906-68
NR9858--MA0002.2.RUNX1	chr7	110376353	110376363	+	0.000	0.000	Merged-chr7-110376386-11
NR7512--MA0002.2.RUNX1	chr4	47799367	47799377	-	0.000	0.000	Merged-chr4-47799329-53
NR3824--MA0684.1.RUNX3	chr15	18951818	18951827	-	0.000	0.000	Merged-chr15-18951851-25
NR1873--MA0684.1.RUNX3	chr11	77630648	77630657	-	0.000	0.000	Merged-chr11-77630549-32
NR10473--MA0002.2.RUNX1	chr8	106821447	106821457	+	0.000	0.000	Merged-chr8-106821433-20
NR10744--MA0002.2.RUNX1	chr9	37576710	37576720	+	0.000	0.000	Merged-chr9-37576736-24
NR6782--MA0002.2.RUNX1	chr3	27153223	27153233	+	0.000	0.000	Merged-chr3-27153075-15
NR9444--MA0002.2.RUNX1	chr6	149348341	149348351	-	0.000	0.000	Merged-chr6-149348388-7
NR91--MA0002.2.RUNX1	chr1	39478710	39478720	-	0.000	0.000	Merged-chr1-39478588-52
NR7764--MA0002.2.RUNX1	chr4	118331933	118331943	+	0.000	0.000	Merged-chr4-118331878-7
NR3410--MA0684.1.RUNX3	chr14	36932188	36932197	+	0.000	0.000	Merged-chr14-36932132-23
NR5213--MA0002.2.RUNX1	chr17	88423502	88423512	+	0.000	0.000	Merged-chr17-88423483-5
NR4409--MA0511.2.RUNX2	chr16	35905584	35905592	-	0.000	0.000	Merged-chr16-35905598-39
NR7244--MA0511.2.RUNX2	chr3	141690927	141690935	+	0.000	0.000	Merged-chr3-141690828-16
NR10939--MA0684.1.RUNX3	chr9	70080177	70080186	-	0.000	0.000	Merged-chr9-70080238-33
NR3328--MA0002.2.RUNX1	chr13	119681333	119681343	+	0.000	0.000	Merged-chr13-119681376-28
NR10601--MA0002.2.RUNX1	chr8	124509283	124509293	+	0.000	0.000	Merged-chr8-124509346-29
NR1377--MA0002.2.RUNX1	chr10	100543023	100543033	-	0.000	0.000	Merged-chr10-100543140-30
NR1062--MA0511.2.RUNX2	chr10	41984367	41984375	+	0.000	0.000	Merged-chr10-41984389-13
NR1999--MA0511.2.RUNX2	chr11	98568494	98568502	+	0.000	0.000	Merged-chr11-98568407-8
NR7416--MA0002.2.RUNX1	chr4	12778390	12778400	-	0.000	0.000	Merged-chr4-12778412-28
NR9701--MA0684.1.RUNX3	chr7	79423061	79423070	-	0.000	0.000	Merged-chr7-79423104-20
NR10377--MA0002.2.RUNX1	chr8	82383462	82383472	-	0.000	0.000	Merged-chr8-82383447-3
NR4439--MA0684.1.RUNX3	chr16	44305854	44305863	-	0.000	0.000	Merged-chr16-44305871-15
