#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR8616--MA0511.2.RUNX2	chr8	25274714	25274722	-	0.000	0.000	Merged-chr8-25274715-82
NR4985--MA0511.2.RUNX2	chr2	25913387	25913395	-	0.000	0.000	Merged-chr2-25913406-29
NR2163--MA0511.2.RUNX2	chr12	112861005	112861013	+	0.000	0.000	Merged-chr12-112860925-89
NR1624--MA0002.2.RUNX1	chr11	86683970	86683980	+	0.000	0.000	Merged-chr11-86683864-65
NR5170--MA0002.2.RUNX1	chr2	70425864	70425874	+	0.000	0.000	Merged-chr2-70425902-24
NR8917--MA0684.1.RUNX3	chr8	123034334	123034343	-	0.000	0.000	Merged-chr8-123034437-42
NR4637--MA0511.2.RUNX2	chr18	69196344	69196352	-	0.000	0.000	Merged-chr18-69196479-70
NR6966--MA0684.1.RUNX3	chr5	35166061	35166070	-	0.000	0.000	Merged-chr5-35166204-55
NR8498--MA0002.2.RUNX1	chr7	140137989	140137999	+	0.000	0.000	Merged-chr7-140137836-67
NR8769--MA0002.2.RUNX1	chr8	88279325	88279335	+	0.000	0.000	Merged-chr8-88279591-45
NR6218--MA0002.2.RUNX1	chr3	149262212	149262222	-	0.000	0.000	Merged-chr3-149262161-2
NR5964--MA0002.2.RUNX1	chr3	95722625	95722635	+	0.000	0.000	Merged-chr3-95722546-39
NR4396--MA0684.1.RUNX3	chr17	88562691	88562700	-	0.000	0.000	Merged-chr17-88562797-4
NR7773--MA0684.1.RUNX3	chr6	100255528	100255537	+	0.000	0.000	Merged-chr6-100255672-12
NR4124--MA0002.2.RUNX1	chr17	23617238	23617248	+	0.000	0.000	Merged-chr17-23617236-49
NR7501--MA0002.2.RUNX1	chr6	30671900	30671910	-	0.000	0.000	Merged-chr6-30671721-27
NR3542--MA0684.1.RUNX3	chr15	94478962	94478971	+	0.000	0.000	Merged-chr15-94478905-44
NR3394--MA0002.2.RUNX1	chr15	59374269	59374279	-	0.000	0.000	Merged-chr15-59374324-92
NR8292--MA0511.2.RUNX2	chr7	75600561	75600569	+	0.000	0.000	Merged-chr7-75600674-52
NR4603--MA0511.2.RUNX2	chr18	62164364	62164372	-	0.000	0.000	Merged-chr18-62164450-51
NR8136--MA0684.1.RUNX3	chr7	25756230	25756239	+	0.000	0.000	Merged-chr7-25756161-11
NR2348--MA0002.2.RUNX1	chr13	30742764	30742774	-	0.000	0.000	Merged-chr13-30742638-44
NR4379--MA0511.2.RUNX2	chr17	86394370	86394378	-	0.000	0.000	Merged-chr17-86394372-8
NR489--MA0002.2.RUNX1	chr1	131384533	131384543	+	0.000	0.000	Merged-chr1-131384650-38
NR3774--MA0002.2.RUNX1	chr16	52064537	52064547	+	0.000	0.000	Merged-chr16-52064719-40
NR2304--MA0511.2.RUNX2	chr13	15936316	15936324	+	0.000	0.000	Merged-chr13-15936339-55
NR2748--MA0684.1.RUNX3	chr13	119706666	119706675	-	0.000	0.000	Merged-chr13-119706684-31
NR7862--MA0002.2.RUNX1	chr6	120199716	120199726	+	0.000	0.000	Merged-chr6-120199707-32
NR4236--MA0511.2.RUNX2	chr17	51814345	51814353	+	0.000	0.000	Merged-chr17-51814512-17
NR4507--MA0511.2.RUNX2	chr18	39559518	39559526	+	0.000	0.000	Merged-chr18-39559520-6
NR1951--MA0002.2.RUNX1	chr12	52796715	52796725	+	0.000	0.000	Merged-chr12-52796893-1
NR1746--MA0002.2.RUNX1	chr11	118227849	118227859	-	0.000	0.000	Merged-chr11-118227847-19
NR6644--MA0511.2.RUNX2	chr4	108832959	108832967	+	0.000	0.000	Merged-chr4-108833099-2
NR1332--MA0002.2.RUNX1	chr10	128716497	128716507	-	0.000	0.000	Merged-chr10-128716299-65
NR3905--MA0511.2.RUNX2	chr16	87657463	87657471	-	0.000	0.000	Merged-chr16-87657392-20
NR7100--MA0002.2.RUNX1	chr5	74944225	74944235	+	0.000	0.000	Merged-chr5-74944215-40
NR8083--MA0684.1.RUNX3	chr7	6172089	6172098	+	0.000	0.000	Merged-chr7-6172024-124
NR8149--MA0684.1.RUNX3	chr7	28943732	28943741	-	0.000	0.000	Merged-chr7-28943644-10
NR7722--MA0511.2.RUNX2	chr6	86849016	86849024	+	0.000	0.000	Merged-chr6-86849148-101
NR4789--MA0684.1.RUNX3	chr19	18555860	18555869	+	0.000	0.000	Merged-chr19-18555822-23
NR8006--MA0684.1.RUNX3	chr6	140314110	140314119	+	0.000	0.000	Merged-chr6-140314075-23
NR2046--MA0511.2.RUNX2	chr12	85686662	85686670	+	0.000	0.000	Merged-chr12-85686710-55
NR3787--MA0002.2.RUNX1	chr16	55888327	55888337	+	0.000	0.000	Merged-chr16-55888204-77
NR2695--MA0684.1.RUNX3	chr13	109646938	109646947	-	0.000	0.000	Merged-chr13-109646929-2
NR9555--MA0002.2.RUNX1	chrX	137049665	137049675	+	0.000	0.000	Merged-chrX-137049718-53
NR3644--MA0002.2.RUNX1	chr16	19975599	19975609	+	0.000	0.000	Merged-chr16-19975535-20
NR1964--MA0002.2.RUNX1	chr12	59170020	59170030	-	0.000	0.000	Merged-chr12-59170039-43
NR1759--MA0002.2.RUNX1	chr11	119076033	119076043	-	0.000	0.000	Merged-chr11-119075997-48
NR3600--MA0511.2.RUNX2	chr16	10690240	10690248	+	0.000	0.000	Merged-chr16-10690218-33
NR1920--MA0511.2.RUNX2	chr12	40427673	40427681	-	0.000	0.000	Merged-chr12-40427719-34
NR7732--MA0002.2.RUNX1	chr6	88855819	88855829	+	0.000	0.000	Merged-chr6-88855847-15
NR488--MA0684.1.RUNX3	chr1	131200183	131200192	-	0.000	0.000	Merged-chr1-131199978-81
NR759--MA0684.1.RUNX3	chr1	189746648	189746657	-	0.000	0.000	Merged-chr1-189746591-10
NR8509--MA0002.2.RUNX1	chr7	141194083	141194093	+	0.000	0.000	Merged-chr7-141194198-81
NR7590--MA0684.1.RUNX3	chr6	50009528	50009537	-	0.000	0.000	Merged-chr6-50009459-48
NR7861--MA0684.1.RUNX3	chr6	120124865	120124874	-	0.000	0.000	Merged-chr6-120124865-39
NR5310--MA0684.1.RUNX3	chr2	114145113	114145122	+	0.000	0.000	Merged-chr2-114145226-70
NR8096--MA0684.1.RUNX3	chr7	12949615	12949624	-	0.000	0.000	Merged-chr7-12949725-56
NR5704--MA0002.2.RUNX1	chr3	36060286	36060296	+	0.000	0.000	Merged-chr3-36060425-51
NR6958--MA0684.1.RUNX3	chr5	32104328	32104337	+	0.000	0.000	Merged-chr5-32104376-51
NR1202--MA0002.2.RUNX1	chr10	96274204	96274214	+	0.000	0.000	Merged-chr10-96274144-52
NR7907--MA0002.2.RUNX1	chr6	128796540	128796550	+	0.000	0.000	Merged-chr6-128796510-47
NR5956--MA0002.2.RUNX1	chr3	93607828	93607838	+	0.000	0.000	Merged-chr3-93607971-30
NR6068--MA0684.1.RUNX3	chr3	122202354	122202363	+	0.000	0.000	Merged-chr3-122202498-54
NR8618--MA0002.2.RUNX1	chr8	25274712	25274722	+	0.000	0.000	Merged-chr8-25274715-82
NR4388--MA0684.1.RUNX3	chr17	87282093	87282102	-	0.000	0.000	Merged-chr17-87282284-1
NR8476--MA0684.1.RUNX3	chr7	131055152	131055161	+	0.000	0.000	Merged-chr7-131055187-30
NR4467--MA0511.2.RUNX2	chr18	23734927	23734935	-	0.000	0.000	Merged-chr18-23734973-16
NR2121--MA0511.2.RUNX2	chr12	98453479	98453487	+	0.000	0.000	Merged-chr12-98453618-41
NR5608--MA0002.2.RUNX1	chr3	10466141	10466151	-	0.000	0.000	Merged-chr3-10466039-18
NR1311--MA0002.2.RUNX1	chr10	121282663	121282673	+	0.000	0.000	Merged-chr10-121282719-28
NR328--MA0511.2.RUNX2	chr1	85763516	85763524	+	0.000	0.000	Merged-chr1-85763508-29
NR7474--MA0002.2.RUNX1	chr6	22424382	22424392	+	0.000	0.000	Merged-chr6-22424289-78
NR3991--MA0684.1.RUNX3	chr16	97964347	97964356	-	0.000	0.000	Merged-chr16-97964279-31
NR2373--MA0511.2.RUNX2	chr13	37628612	37628620	+	0.000	0.000	Merged-chr13-37628578-23
NR1292--MA0002.2.RUNX1	chr10	119382418	119382428	+	0.000	0.000	Merged-chr10-119382475-33
NR1834--MA0002.2.RUNX1	chr12	16532566	16532576	-	0.000	0.000	Merged-chr12-16532570-85
NR8207--MA0511.2.RUNX2	chr7	49335378	49335386	-	0.000	0.000	Merged-chr7-49335315-27
NR6256--MA0511.2.RUNX2	chr3	157572189	157572197	-	0.000	0.000	Merged-chr3-157572162-49
NR3643--MA0684.1.RUNX3	chr16	18626674	18626683	-	0.000	0.000	Merged-chr16-18626617-64
NR5717--MA0002.2.RUNX1	chr3	37978660	37978670	+	0.000	0.000	Merged-chr3-37978790-50
NR6305--MA0684.1.RUNX3	chr4	10770174	10770183	+	0.000	0.000	Merged-chr4-10770192-53
NR3766--MA0002.2.RUNX1	chr16	50030844	50030854	+	0.000	0.000	Merged-chr16-50030749-51
NR7731--MA0684.1.RUNX3	chr6	88518899	88518908	+	0.000	0.000	Merged-chr6-88518766-67
NR8171--MA0684.1.RUNX3	chr7	34313586	34313595	-	0.000	0.000	Merged-chr7-34313409-64
NR5846--MA0684.1.RUNX3	chr3	65650568	65650577	-	0.000	0.000	Merged-chr3-65650597-39
NR196--MA0684.1.RUNX3	chr1	60777110	60777119	-	0.000	0.000	Merged-chr1-60777260-88
NR1423--MA0511.2.RUNX2	chr11	22762816	22762824	+	0.000	0.000	Merged-chr11-22762651-14
NR4685--MA0511.2.RUNX2	chr18	77822831	77822839	+	0.000	0.000	Merged-chr18-77822747-6
NR5826--MA0002.2.RUNX1	chr3	61409825	61409835	+	0.000	0.000	Merged-chr3-61409766-58
NR6414--MA0684.1.RUNX3	chr4	41327100	41327109	-	0.000	0.000	Merged-chr4-41327094-33
NR8839--MA0511.2.RUNX2	chr8	109595868	109595876	-	0.000	0.000	Merged-chr8-109596037-26
NR3190--MA0002.2.RUNX1	chr14	121291071	121291081	-	0.000	0.000	Merged-chr14-121291161-18
NR1576--MA0002.2.RUNX1	chr11	76217698	76217708	-	0.000	0.000	Merged-chr11-76217513-52
NR8425--MA0511.2.RUNX2	chr7	117635774	117635782	+	0.000	0.000	Merged-chr7-117635751-13
NR5812--MA0684.1.RUNX3	chr3	59858889	59858898	-	0.000	0.000	Merged-chr3-59858951-1
NR9580--MA0511.2.RUNX2	chrX	153139983	153139991	-	0.000	0.000	Merged-chrX-153140079-69
NR7473--MA0684.1.RUNX3	chr6	22314677	22314686	+	0.000	0.000	Merged-chr6-22314730-22
NR7867--MA0002.2.RUNX1	chr6	120539196	120539206	+	0.000	0.000	Merged-chr6-120539283-23
NR3094--MA0002.2.RUNX1	chr14	101842696	101842706	-	0.000	0.000	Merged-chr14-101842574-67
NR3365--MA0002.2.RUNX1	chr15	50697988	50697998	-	0.000	0.000	Merged-chr15-50698255-117
NR1685--MA0002.2.RUNX1	chr11	104609515	104609525	+	0.000	0.000	Merged-chr11-104609685-47
NR9404--MA0002.2.RUNX1	chr9	122233149	122233159	-	0.000	0.000	Merged-chr9-122233247-97
NR51--MA0002.2.RUNX1	chr1	13559517	13559527	-	0.000	0.000	Merged-chr1-13559747-54
NR3765--MA0684.1.RUNX3	chr16	49839886	49839895	-	0.000	0.000	Merged-chr16-49840085-71
NR6156--MA0684.1.RUNX3	chr3	142674814	142674823	-	0.000	0.000	Merged-chr3-142674758-15
NR5839--MA0002.2.RUNX1	chr3	65435375	65435385	-	0.000	0.000	Merged-chr3-65435198-48
NR6279--MA0002.2.RUNX1	chr4	7207179	7207189	-	0.000	0.000	Merged-chr4-7207158-12
NR288--MA0511.2.RUNX2	chr1	82819631	82819639	+	0.000	0.000	Merged-chr1-82819589-51
NR1608--MA0002.2.RUNX1	chr11	82183450	82183460	+	0.000	0.000	Merged-chr11-82183511-55
NR5302--MA0684.1.RUNX3	chr2	113494829	113494838	-	0.000	0.000	Merged-chr2-113494702-50
NR2319--MA0002.2.RUNX1	chr13	21579853	21579863	+	0.000	0.000	Merged-chr13-21579773-26
NR9341--MA0511.2.RUNX2	chr9	108617517	108617525	-	0.000	0.000	Merged-chr9-108617434-16
NR4079--MA0511.2.RUNX2	chr17	18458391	18458399	+	0.000	0.000	Merged-chr17-18458447-27
NR7390--MA0511.2.RUNX2	chr5	149016051	149016059	+	0.000	0.000	Merged-chr5-149015984-54
NR3474--MA0002.2.RUNX1	chr15	77805846	77805856	-	0.000	0.000	Merged-chr15-77805872-26
NR6679--MA0684.1.RUNX3	chr4	124759622	124759631	+	0.000	0.000	Merged-chr4-124759655-6
NR1589--MA0002.2.RUNX1	chr11	78678831	78678841	-	0.000	0.000	Merged-chr11-78678960-17
NR6758--MA0511.2.RUNX2	chr4	145099991	145099999	+	0.000	0.000	Merged-chr4-145100023-41
NR1816--MA0511.2.RUNX2	chr12	12937241	12937249	-	0.000	0.000	Merged-chr12-12937442-17
NR490--MA0002.2.RUNX1	chr1	131566170	131566180	+	0.000	0.000	Merged-chr1-131566296-22
NR5948--MA0002.2.RUNX1	chr3	89859202	89859212	+	0.000	0.000	Merged-chr3-89859208-1
NR8068--MA0002.2.RUNX1	chr6	149120016	149120026	+	0.000	0.000	Merged-chr6-149120049-30
NR1989--MA0684.1.RUNX3	chr12	70123785	70123794	+	0.000	0.000	Merged-chr12-70123693-6
NR1175--MA0002.2.RUNX1	chr10	91167021	91167031	-	0.000	0.000	Merged-chr10-91167120-36
NR2157--MA0002.2.RUNX1	chr12	110505001	110505011	-	0.000	0.000	Merged-chr12-110505059-48
NR1131--MA0511.2.RUNX2	chr10	82887536	82887544	+	0.000	0.000	Merged-chr10-82887554-36
NR5805--MA0002.2.RUNX1	chr3	59101875	59101885	+	0.000	0.000	Merged-chr3-59101725-81
NR3583--MA0002.2.RUNX1	chr16	4077539	4077549	+	0.000	0.000	Merged-chr16-4077734-57
NR6960--MA0002.2.RUNX1	chr5	34196644	34196654	-	0.000	0.000	Merged-chr5-34196616-50
NR5885--MA0511.2.RUNX2	chr3	76268631	76268639	-	0.000	0.000	Merged-chr3-76268438-1
NR8818--MA0511.2.RUNX2	chr8	106718345	106718353	-	0.000	0.000	Merged-chr8-106718294-10
NR8325--MA0684.1.RUNX3	chr7	80995604	80995613	-	0.000	0.000	Merged-chr7-80995818-16
NR8448--MA0002.2.RUNX1	chr7	123030901	123030911	+	0.000	0.000	Merged-chr7-123030929-30
NR4568--MA0511.2.RUNX2	chr18	54970020	54970028	-	0.000	0.000	Merged-chr18-54970177-21
NR5914--MA0002.2.RUNX1	chr3	81783106	81783116	-	0.000	0.000	Merged-chr3-81783133-49
NR7723--MA0684.1.RUNX3	chr6	86849016	86849025	+	0.000	0.000	Merged-chr6-86849148-101
NR5772--MA0684.1.RUNX3	chr3	52343737	52343746	+	0.000	0.000	Merged-chr3-52343640-60
NR4770--MA0002.2.RUNX1	chr19	10979850	10979860	+	0.000	0.000	Merged-chr19-10979908-59
NR1620--MA0511.2.RUNX2	chr11	85324193	85324201	-	0.000	0.000	Merged-chr11-85324179-42
NR5276--MA0002.2.RUNX1	chr2	102913219	102913229	+	0.000	0.000	Merged-chr2-102913155-52
NR6406--MA0684.1.RUNX3	chr4	40721076	40721085	+	0.000	0.000	Merged-chr4-40721165-38
NR4184--MA0684.1.RUNX3	chr17	35246463	35246472	-	0.000	0.000	Merged-chr17-35246340-22
NR1521--MA0002.2.RUNX1	chr11	53097005	53097015	-	0.000	0.000	Merged-chr11-53097142-34
NR8289--MA0511.2.RUNX2	chr7	74599963	74599971	-	0.000	0.000	Merged-chr7-74599992-6
NR2027--MA0002.2.RUNX1	chr12	77788440	77788450	+	0.000	0.000	Merged-chr12-77788504-44
NR5947--MA0684.1.RUNX3	chr3	89820109	89820118	+	0.000	0.000	Merged-chr3-89820080-6
NR1445--MA0684.1.RUNX3	chr11	30182878	30182887	-	0.000	0.000	Merged-chr11-30182963-54
NR1773--MA0002.2.RUNX1	chr11	119847277	119847287	+	0.000	0.000	Merged-chr11-119847373-20
NR1297--MA0002.2.RUNX1	chr10	120189409	120189419	-	0.000	0.000	Merged-chr10-120189510-27
NR7270--MA0002.2.RUNX1	chr5	115516845	115516855	-	0.000	0.000	Merged-chr5-115516638-85
NR1524--MA0511.2.RUNX2	chr11	53795093	53795101	+	0.000	0.000	Merged-chr11-53795155-60
NR1981--MA0511.2.RUNX2	chr12	69539513	69539521	+	0.000	0.000	Merged-chr12-69539558-45
NR3562--MA0002.2.RUNX1	chr15	98869571	98869581	-	0.000	0.000	Merged-chr15-98869705-35
NR992--MA0002.2.RUNX1	chr10	40192672	40192682	-	0.000	0.000	Merged-chr10-40192592-2
NR1948--MA0002.2.RUNX1	chr12	52035366	52035376	+	0.000	0.000	Merged-chr12-52035285-2
NR5765--MA0002.2.RUNX1	chr3	51131504	51131514	+	0.000	0.000	Merged-chr3-51131493-3
NR3770--MA0511.2.RUNX2	chr16	52007169	52007177	-	0.000	0.000	Merged-chr16-52007257-28
NR8112--MA0511.2.RUNX2	chr7	16898942	16898950	-	0.000	0.000	Merged-chr7-16898857-1
NR5894--MA0684.1.RUNX3	chr3	79227567	79227576	+	0.000	0.000	Merged-chr3-79227479-60
NR4547--MA0511.2.RUNX2	chr18	50016980	50016988	+	0.000	0.000	Merged-chr18-50017066-69
NR3195--MA0002.2.RUNX1	chr14	121545670	121545680	+	0.000	0.000	Merged-chr14-121545671-6
NR3737--MA0002.2.RUNX1	chr16	44320315	44320325	-	0.000	0.000	Merged-chr16-44320422-17
NR1120--MA0002.2.RUNX1	chr10	80610300	80610310	+	0.000	0.000	Merged-chr10-80610277-9
NR5973--MA0511.2.RUNX2	chr3	97076620	97076628	-	0.000	0.000	Merged-chr3-97076384-70
NR3200--MA0684.1.RUNX3	chr14	122063832	122063841	-	0.000	0.000	Merged-chr14-122063804-67
NR4799--MA0511.2.RUNX2	chr19	21623559	21623567	-	0.000	0.000	Merged-chr19-21623609-22
NR3323--MA0002.2.RUNX1	chr15	40131070	40131080	+	0.000	0.000	Merged-chr15-40131241-26
NR1643--MA0002.2.RUNX1	chr11	94591604	94591614	-	0.000	0.000	Merged-chr11-94591721-35
NR7954--MA0684.1.RUNX3	chr6	134863293	134863302	-	0.000	0.000	Merged-chr6-134863316-31
NR1123--MA0511.2.RUNX2	chr10	80622478	80622486	-	0.000	0.000	Merged-chr10-80622471-84
NR6952--MA0002.2.RUNX1	chr5	31831715	31831725	-	0.000	0.000	Merged-chr5-31831785-25
NR7663--MA0002.2.RUNX1	chr6	71920780	71920790	+	0.000	0.000	Merged-chr6-71920942-9
NR6095--MA0684.1.RUNX3	chr3	131157634	131157643	-	0.000	0.000	Merged-chr3-131157614-46
NR5778--MA0002.2.RUNX1	chr3	52498988	52498998	+	0.000	0.000	Merged-chr3-52498930-55
NR591--MA0002.2.RUNX1	chr1	157412539	157412549	-	0.000	0.000	Merged-chr1-157412445-85
NR1547--MA0002.2.RUNX1	chr11	61602865	61602875	-	0.000	0.000	Merged-chr11-61602995-47
NR3783--MA0511.2.RUNX2	chr16	55758395	55758403	+	0.000	0.000	Merged-chr16-55758589-1
NR6174--MA0511.2.RUNX2	chr3	144232151	144232159	-	0.000	0.000	Merged-chr3-144232172-58
NR5364--MA0002.2.RUNX1	chr2	132292338	132292348	+	0.000	0.000	Merged-chr2-132292299-25
NR5906--MA0002.2.RUNX1	chr3	81172263	81172273	+	0.000	0.000	Merged-chr3-81172380-11
NR4609--MA0684.1.RUNX3	chr18	62186217	62186226	+	0.000	0.000	Merged-chr18-62186304-32
NR3640--MA0511.2.RUNX2	chr16	18377258	18377266	-	0.000	0.000	Merged-chr16-18377300-20
NR7444--MA0684.1.RUNX3	chr6	12038491	12038500	-	0.000	0.000	Merged-chr6-12038478-25
NR7772--MA0002.2.RUNX1	chr6	100255528	100255538	-	0.000	0.000	Merged-chr6-100255672-12
NR6697--MA0511.2.RUNX2	chr4	132040469	132040477	+	0.000	0.000	Merged-chr4-132040319-80
NR5764--MA0684.1.RUNX3	chr3	51128998	51129007	-	0.000	0.000	Merged-chr3-51128926-47
NR5221--MA0002.2.RUNX1	chr2	80684857	80684867	-	0.000	0.000	Merged-chr2-80684823-58
NR5016--MA0002.2.RUNX1	chr2	32062951	32062961	-	0.000	0.000	Merged-chr2-32063200-64
NR3541--MA0002.2.RUNX1	chr15	94478962	94478972	-	0.000	0.000	Merged-chr15-94478905-44
NR2039--MA0684.1.RUNX3	chr12	80795094	80795103	-	0.000	0.000	Merged-chr12-80795087-3
NR9104--MA0002.2.RUNX1	chr9	51402043	51402053	+	0.000	0.000	Merged-chr9-51401998-48
NR3958--MA0511.2.RUNX2	chr16	95263159	95263167	+	0.000	0.000	Merged-chr16-95263048-64
NR3670--MA0684.1.RUNX3	chr16	24215620	24215629	-	0.000	0.000	Merged-chr16-24215617-40
NR1513--MA0002.2.RUNX1	chr11	52232060	52232070	+	0.000	0.000	Merged-chr11-52232101-58
NR9561--MA0002.2.RUNX1	chrX	140531489	140531499	+	0.000	0.000	Merged-chrX-140531486-7
NR2019--MA0002.2.RUNX1	chr12	76923257	76923267	+	0.000	0.000	Merged-chr12-76923289-32
NR5330--MA0002.2.RUNX1	chr2	122306952	122306962	+	0.000	0.000	Merged-chr2-122306936-2
NR5996--MA0002.2.RUNX1	chr3	103868201	103868211	-	0.000	0.000	Merged-chr3-103868053-73
NR9312--MA0511.2.RUNX2	chr9	99243137	99243145	+	0.000	0.000	Merged-chr9-99243262-100
NR7361--MA0511.2.RUNX2	chr5	140872748	140872756	-	0.000	0.000	Merged-chr5-140872723-52
NR1450--MA0511.2.RUNX2	chr11	32486696	32486704	-	0.000	0.000	Merged-chr11-32486832-15
NR6729--MA0511.2.RUNX2	chr4	135895352	135895360	+	0.000	0.000	Merged-chr4-135895375-12
NR5919--MA0002.2.RUNX1	chr3	82365230	82365240	-	0.000	0.000	Merged-chr3-82365236-33
NR1689--MA0684.1.RUNX3	chr11	106201958	106201967	+	0.000	0.000	Merged-chr11-106202086-45
NR3382--MA0511.2.RUNX2	chr15	53324887	53324895	-	0.000	0.000	Merged-chr15-53324911-2
NR1417--MA0002.2.RUNX1	chr11	20644338	20644348	+	0.000	0.000	Merged-chr11-20644270-6
NR9465--MA0002.2.RUNX1	chrX	52679311	52679321	-	0.000	0.000	Merged-chrX-52679336-26
NR4093--MA0511.2.RUNX2	chr17	18957940	18957948	+	0.000	0.000	Merged-chr17-18957901-23
NR3702--MA0684.1.RUNX3	chr16	32520609	32520618	-	0.000	0.000	Merged-chr16-32520584-37
NR5505--MA0002.2.RUNX1	chr2	164087549	164087559	-	0.000	0.000	Merged-chr2-164087575-6
NR1817--MA0684.1.RUNX3	chr12	12937240	12937249	-	0.000	0.000	Merged-chr12-12937442-17
NR1625--MA0511.2.RUNX2	chr11	86925383	86925391	+	0.000	0.000	Merged-chr11-86925412-36
NR8148--MA0002.2.RUNX1	chr7	28943731	28943741	+	0.000	0.000	Merged-chr7-28943644-10
NR1526--MA0002.2.RUNX1	chr11	53852083	53852093	-	0.000	0.000	Merged-chr11-53851984-46
NR8499--MA0511.2.RUNX2	chr7	140195064	140195072	-	0.000	0.000	Merged-chr7-140195109-1
NR8104--MA0511.2.RUNX2	chr7	15949386	15949394	-	0.000	0.000	Merged-chr7-15949519-32
NR7894--MA0002.2.RUNX1	chr6	127307409	127307419	+	0.000	0.000	Merged-chr6-127307394-44
NR4903--MA0002.2.RUNX1	chr2	11040240	11040250	-	0.000	0.000	Merged-chr2-11040200-20
NR7023--MA0002.2.RUNX1	chr5	52126036	52126046	+	0.000	0.000	Merged-chr5-52126006-25
NR3392--MA0002.2.RUNX1	chr15	59263620	59263630	+	0.000	0.000	Merged-chr15-59263707-44
NR5138--MA0002.2.RUNX1	chr2	60504849	60504859	+	0.000	0.000	Merged-chr2-60505033-24
NR21--MA0684.1.RUNX3	chr1	7147198	7147207	+	0.000	0.000	Merged-chr1-7147128-26
NR5472--MA0684.1.RUNX3	chr2	154754296	154754305	+	0.000	0.000	Merged-chr2-154754253-27
NR7546--MA0002.2.RUNX1	chr6	41198824	41198834	-	0.000	0.000	Merged-chr6-41198915-10
NR4569--MA0684.1.RUNX3	chr18	54970019	54970028	-	0.000	0.000	Merged-chr18-54970177-21
NR1635--MA0002.2.RUNX1	chr11	89100992	89101002	+	0.000	0.000	Merged-chr11-89100844-64
NR4470--MA0002.2.RUNX1	chr18	23803912	23803922	-	0.000	0.000	Merged-chr18-23803965-77
NR7675--MA0684.1.RUNX3	chr6	72550912	72550921	-	0.000	0.000	Merged-chr6-72550842-35
NR3666--MA0511.2.RUNX2	chr16	23844809	23844817	+	0.000	0.000	Merged-chr16-23844946-41
NR5181--MA0002.2.RUNX1	chr2	72169896	72169906	+	0.000	0.000	Merged-chr2-72169976-4
NR3173--MA0684.1.RUNX3	chr14	118816676	118816685	-	0.000	0.000	Merged-chr14-118816766-15
NR5247--MA0002.2.RUNX1	chr2	90667330	90667340	-	0.000	0.000	Merged-chr2-90667222-1
NR3296--MA0002.2.RUNX1	chr15	36214893	36214903	+	0.000	0.000	Merged-chr15-36214970-54
NR6106--MA0684.1.RUNX3	chr3	133339538	133339547	+	0.000	0.000	Merged-chr3-133339521-12
NR997--MA0002.2.RUNX1	chr10	43954170	43954180	-	0.000	0.000	Merged-chr10-43954194-45
NR3030--MA0684.1.RUNX3	chr14	75068999	75069008	-	0.000	0.000	Merged-chr14-75068888-3
NR3775--MA0511.2.RUNX2	chr16	52129660	52129668	-	0.000	0.000	Merged-chr16-52129675-51
NR3619--MA0684.1.RUNX3	chr16	13409816	13409825	+	0.000	0.000	Merged-chr16-13409957-27
NR3010--MA0002.2.RUNX1	chr14	70065880	70065890	-	0.000	0.000	Merged-chr14-70065995-72
NR6930--MA0684.1.RUNX3	chr5	23631660	23631669	+	0.000	0.000	Merged-chr5-23631694-6
NR3676--MA0002.2.RUNX1	chr16	25426502	25426512	+	0.000	0.000	Merged-chr16-25426499-60
NR711--MA0002.2.RUNX1	chr1	179578841	179578851	-	0.000	0.000	Merged-chr1-179578897-31
NR3361--MA0511.2.RUNX2	chr15	50667820	50667828	+	0.000	0.000	Merged-chr15-50667671-62
NR5961--MA0684.1.RUNX3	chr3	94851980	94851989	+	0.000	0.000	Merged-chr3-94852086-36
NR2551--MA0002.2.RUNX1	chr13	89239227	89239237	+	0.000	0.000	Merged-chr13-89239242-1
NR7288--MA0002.2.RUNX1	chr5	118710115	118710125	+	0.000	0.000	Merged-chr5-118710096-15
NR3262--MA0002.2.RUNX1	chr15	25844997	25845007	-	0.000	0.000	Merged-chr15-25844896-23
NR692--MA0002.2.RUNX1	chr1	176733132	176733142	+	0.000	0.000	Merged-chr1-176733027-1
NR3533--MA0002.2.RUNX1	chr15	93302036	93302046	+	0.000	0.000	Merged-chr15-93302109-22
NR1525--MA0684.1.RUNX3	chr11	53795093	53795102	+	0.000	0.000	Merged-chr11-53795155-60
NR8226--MA0511.2.RUNX2	chr7	58181740	58181748	+	0.000	0.000	Merged-chr7-58181650-26
NR4039--MA0002.2.RUNX1	chr17	12745964	12745974	-	0.000	0.000	Merged-chr17-12746015-29
NR1604--MA0511.2.RUNX2	chr11	81613446	81613454	-	0.000	0.000	Merged-chr11-81613412-31
NR7416--MA0002.2.RUNX1	chr6	5867022	5867032	+	0.000	0.000	Merged-chr6-5867138-2
