#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR411--MA0659.1.MAFG	chr1	92123047	92123067	-	0.000	0.000	Merged-chr1-92122947-14
NR2081--MA0089.1.MAFG::NFE2L1	chr11	44581384	44581389	-	0.000	0.000	Merged-chr11-44581458-41
NR5480--MA0501.1.MAF::NFE2	chr16	97309072	97309086	-	0.000	0.000	Merged-chr16-97309181-12
NR9001--MA0117.2.Mafb	chr4	43172577	43172588	+	0.000	0.000	Merged-chr4-43172681-14
NR7166--MA0591.1.Bach1::Mafk	chr2	70825218	70825232	+	0.000	0.000	Merged-chr2-70825351-152
NR890--MA0659.1.MAFG	chr1	171767103	171767123	+	0.000	0.000	Merged-chr1-171767245-53
NR6601--MA0089.1.MAFG::NFE2L1	chr19	21144874	21144879	+	0.000	0.000	Merged-chr19-21144812-47
NR4442--MA0089.1.MAFG::NFE2L1	chr14	102811529	102811534	+	0.000	0.000	Merged-chr14-102811644-20
NR2870--MA0495.2.MAFF	chr12	76385221	76385241	+	0.000	0.000	Merged-chr12-76385327-16
NR11615--MA0117.2.Mafb	chr7	19228404	19228415	-	0.000	0.000	Merged-chr7-19228320-141
NR11619--MA0591.1.Bach1::Mafk	chr7	19797131	19797145	-	0.000	0.000	Merged-chr7-19797327-39
NR118--MA0089.1.MAFG::NFE2L1	chr1	36797660	36797665	-	0.000	0.000	Merged-chr1-36797700-29
NR3387--MA0495.2.MAFF	chr13	29805496	29805516	+	0.000	0.000	Merged-chr13-29805422-4
NR5103--MA0591.1.Bach1::Mafk	chr16	30722612	30722626	+	0.000	0.000	Merged-chr16-30722513-29
NR5662--MA0591.1.Bach1::Mafk	chr17	27658980	27658994	+	0.000	0.000	Merged-chr17-27658898-8
NR10617--MA0496.2.MAFK	chr6	15726620	15726638	+	0.000	0.000	Merged-chr6-15726718-35
NR11618--MA0495.2.MAFF	chr7	19797128	19797148	+	0.000	0.000	Merged-chr7-19797327-39
NR12566--MA0089.1.MAFG::NFE2L1	chr8	71324981	71324986	-	0.000	0.000	Merged-chr8-71324961-29
NR3443--MA0501.1.MAF::NFE2	chr13	37148872	37148886	-	0.000	0.000	Merged-chr13-37148832-23
NR7732--MA0089.1.MAFG::NFE2L1	chr2	150909716	150909721	-	0.000	0.000	Merged-chr2-150909929-87
NR130--MA0501.1.MAF::NFE2	chr1	39923371	39923385	-	0.000	0.000	Merged-chr1-39923270-90
NR11882--MA0495.2.MAFF	chr7	80936802	80936822	+	0.000	0.000	Merged-chr7-80936896-39
NR9234--MA0117.2.Mafb	chr4	100126578	100126589	+	0.000	0.000	Merged-chr4-100126685-1
NR9273--MA0591.1.Bach1::Mafk	chr4	102982009	102982023	-	0.000	0.000	Merged-chr4-102981884-20
NR6518--MA0495.2.MAFF	chr19	8997796	8997816	-	0.000	0.000	Merged-chr19-8997882-60
NR8587--MA0089.1.MAFG::NFE2L1	chr3	126831607	126831612	-	0.000	0.000	Merged-chr3-126831628-17
NR11955--MA0501.1.MAF::NFE2	chr7	99980510	99980524	-	0.000	0.000	Merged-chr7-99980241-66
NR288--MA0496.2.MAFK	chr1	75533527	75533545	+	0.000	0.000	Merged-chr1-75533497-24
NR8963--MA0089.1.MAFG::NFE2L1	chr4	32179882	32179887	-	0.000	0.000	Merged-chr4-32179914-44
NR2233--MA0501.1.MAF::NFE2	chr11	75530549	75530563	-	0.000	0.000	Merged-chr11-75530665-33
NR4589--MA0495.2.MAFF	chr15	6586259	6586279	+	0.000	0.000	Merged-chr15-6586508-38
NR8133--MA0496.2.MAFK	chr3	35802267	35802285	-	0.000	0.000	Merged-chr3-35802225-4
NR13255--MA0591.1.Bach1::Mafk	chr9	83023930	83023944	+	0.000	0.000	Merged-chr9-83023833-29
NR4642--MA0591.1.Bach1::Mafk	chr15	28081379	28081393	+	0.000	0.000	Merged-chr15-28081319-36
NR5975--MA0089.1.MAFG::NFE2L1	chr17	83654746	83654751	-	0.000	0.000	Merged-chr17-83654883-58
NR12342--MA0591.1.Bach1::Mafk	chr8	10481067	10481081	-	0.000	0.000	Merged-chr8-10480951-33
NR4555--MA0089.1.MAFG::NFE2L1	chr14	121879680	121879685	-	0.000	0.000	Merged-chr14-121879691-39
NR5544--MA0496.2.MAFK	chr17	8872196	8872214	-	0.000	0.000	Merged-chr17-8872173-14
NR2402--MA0117.2.Mafb	chr11	103383756	103383767	-	0.000	0.000	Merged-chr11-103383822-2
NR2532--MA0659.1.MAFG	chr11	119345104	119345124	-	0.000	0.000	Merged-chr11-119345028-19
NR10706--MA0089.1.MAFG::NFE2L1	chr6	39725692	39725697	-	0.000	0.000	Merged-chr6-39725742-2
NR10215--MA0089.1.MAFG::NFE2L1	chr5	103719956	103719961	-	0.000	0.000	Merged-chr5-103720100-12
NR3222--MA0089.1.MAFG::NFE2L1	chr12	115008673	115008678	-	0.000	0.000	Merged-chr12-115008718-17
NR4246--MA0117.2.Mafb	chr14	61971194	61971205	+	0.000	0.000	Merged-chr14-61971047-1
NR11837--MA0089.1.MAFG::NFE2L1	chr7	75416082	75416087	+	0.000	0.000	Merged-chr7-75416159-31
NR3389--MA0117.2.Mafb	chr13	29805496	29805507	+	0.000	0.000	Merged-chr13-29805422-4
NR7314--MA0501.1.MAF::NFE2	chr2	101678621	101678635	+	0.000	0.000	Merged-chr2-101678794-92
NR4857--MA0089.1.MAFG::NFE2L1	chr15	81094011	81094016	-	0.000	0.000	Merged-chr15-81094091-10
NR393--MA0089.1.MAFG::NFE2L1	chr1	91755238	91755243	-	0.000	0.000	Merged-chr1-91755348-8
NR2302--MA0495.2.MAFF	chr11	85324146	85324166	-	0.000	0.000	Merged-chr11-85324179-42
NR491--MA0501.1.MAF::NFE2	chr1	106268523	106268537	+	0.000	0.000	Merged-chr1-106268464-31
NR8046--MA0117.2.Mafb	chr3	9568271	9568282	-	0.000	0.000	Merged-chr3-9568490-10
NR1780--MA0496.2.MAFK	chr10	111233595	111233613	-	0.000	0.000	Merged-chr10-111233803-22
NR12853--MA0089.1.MAFG::NFE2L1	chr8	122561297	122561302	-	0.000	0.000	Merged-chr8-122561364-37
NR9456--MA0496.2.MAFK	chr4	134483936	134483954	+	0.000	0.000	Merged-chr4-134483836-10
NR9241--MA0496.2.MAFK	chr4	100126579	100126597	-	0.000	0.000	Merged-chr4-100126685-1
NR13782--MA0089.1.MAFG::NFE2L1	chrX	134566714	134566719	+	0.000	0.000	Merged-chrX-134566845-16
NR7598--MA0591.1.Bach1::Mafk	chr2	132874103	132874117	+	0.000	0.000	Merged-chr2-132874056-29
NR11322--MA0591.1.Bach1::Mafk	chr6	128889033	128889047	+	0.000	0.000	Merged-chr6-128889092-57
NR5891--MA0501.1.MAF::NFE2	chr17	69423001	69423015	+	0.000	0.000	Merged-chr17-69422874-19
NR5674--MA0496.2.MAFK	chr17	28590796	28590814	-	0.000	0.000	Merged-chr17-28590948-24
NR8384--MA0496.2.MAFK	chr3	93444321	93444339	-	0.000	0.000	Merged-chr3-93444465-128
NR556--MA0501.1.MAF::NFE2	chr1	127215125	127215139	-	0.000	0.000	Merged-chr1-127215096-15
NR11648--MA0089.1.MAFG::NFE2L1	chr7	27361383	27361388	-	0.000	0.000	Merged-chr7-27361571-54
NR4386--MA0591.1.Bach1::Mafk	chr14	84444335	84444349	-	0.000	0.000	Merged-chr14-84444498-1
NR8297--MA0659.1.MAFG	chr3	84686964	84686984	-	0.000	0.000	Merged-chr3-84686985-16
NR2893--MA0495.2.MAFF	chr12	77666582	77666602	+	0.000	0.000	Merged-chr12-77666709-12
NR2304--MA0659.1.MAFG	chr11	85324146	85324166	+	0.000	0.000	Merged-chr11-85324179-42
NR2560--MA0591.1.Bach1::Mafk	chr11	121354430	121354444	-	0.000	0.000	Merged-chr11-121354241-105
NR2323--MA0591.1.Bach1::Mafk	chr11	88103550	88103564	+	0.000	0.000	Merged-chr11-88103479-31
NR12288--MA0089.1.MAFG::NFE2L1	chr7	141447311	141447316	-	0.000	0.000	Merged-chr7-141447520-63
NR13802--MA0496.2.MAFK	chrX	150413724	150413742	-	0.000	0.000	Merged-chrX-150413593-17
NR6088--MA0496.2.MAFK	chr18	6281373	6281391	+	0.000	0.000	Merged-chr18-6281338-48
NR8805--MA0496.2.MAFK	chr3	152432569	152432587	-	0.000	0.000	Merged-chr3-152432739-55
NR3092--MA0495.2.MAFF	chr12	102614222	102614242	+	0.000	0.000	Merged-chr12-102614329-10
NR1360--MA0495.2.MAFF	chr10	44434865	44434885	+	0.000	0.000	Merged-chr10-44434814-22
NR3422--MA0089.1.MAFG::NFE2L1	chr13	34078064	34078069	-	0.000	0.000	Merged-chr13-34078203-66
NR9890--MA0089.1.MAFG::NFE2L1	chr5	37044873	37044878	+	0.000	0.000	Merged-chr5-37044965-52
NR5469--MA0495.2.MAFF	chr16	96358152	96358172	+	0.000	0.000	Merged-chr16-96358039-35
NR11213--MA0659.1.MAFG	chr6	116287117	116287137	+	0.000	0.000	Merged-chr6-116287137-8
NR9411--MA0089.1.MAFG::NFE2L1	chr4	126813418	126813423	-	0.000	0.000	Merged-chr4-126813400-21
NR3396--MA0496.2.MAFK	chr13	29805497	29805515	+	0.000	0.000	Merged-chr13-29805422-4
NR2131--MA0591.1.Bach1::Mafk	chr11	55121072	55121086	-	0.000	0.000	Merged-chr11-55121040-53
NR3179--MA0117.2.Mafb	chr12	111809987	111809998	-	0.000	0.000	Merged-chr12-111809959-15
NR2548--MA0501.1.MAF::NFE2	chr11	120353796	120353810	-	0.000	0.000	Merged-chr11-120353921-57
NR1540--MA0591.1.Bach1::Mafk	chr10	79937283	79937297	-	0.000	0.000	Merged-chr10-79937148-47
NR1449--MA0501.1.MAF::NFE2	chr10	60760476	60760490	+	0.000	0.000	Merged-chr10-60760629-44
NR4653--MA0089.1.MAFG::NFE2L1	chr15	31649912	31649917	+	0.000	0.000	Merged-chr15-31649789-27
NR6638--MA0089.1.MAFG::NFE2L1	chr19	32292612	32292617	+	0.000	0.000	Merged-chr19-32292783-63
NR9666--MA0501.1.MAF::NFE2	chr4	155318714	155318728	+	0.000	0.000	Merged-chr4-155318568-19
NR10994--MA0089.1.MAFG::NFE2L1	chr6	83273963	83273968	-	0.000	0.000	Merged-chr6-83273927-28
NR5464--MA0496.2.MAFK	chr16	95893699	95893717	-	0.000	0.000	Merged-chr16-95893684-47
NR2533--MA0501.1.MAF::NFE2	chr11	119345110	119345124	+	0.000	0.000	Merged-chr11-119345028-19
NR5558--MA0591.1.Bach1::Mafk	chr17	12301064	12301078	-	0.000	0.000	Merged-chr17-12301160-36
NR8982--MA0117.2.Mafb	chr4	33588318	33588329	-	0.000	0.000	Merged-chr4-33588346-4
NR5901--MA0591.1.Bach1::Mafk	chr17	70748092	70748106	+	0.000	0.000	Merged-chr17-70748240-30
NR5462--MA0501.1.MAF::NFE2	chr16	95893704	95893718	+	0.000	0.000	Merged-chr16-95893684-47
NR12023--MA0591.1.Bach1::Mafk	chr7	112238996	112239010	+	0.000	0.000	Merged-chr7-112238810-51
NR8698--MA0089.1.MAFG::NFE2L1	chr3	142490454	142490459	-	0.000	0.000	Merged-chr3-142490676-34
NR10109--MA0501.1.MAF::NFE2	chr5	92142623	92142637	+	0.000	0.000	Merged-chr5-92142734-12
NR3535--MA0089.1.MAFG::NFE2L1	chr13	51814101	51814106	+	0.000	0.000	Merged-chr13-51814319-87
NR10192--MA0501.1.MAF::NFE2	chr5	101238722	101238736	+	0.000	0.000	Merged-chr5-101238910-7
NR8583--MA0089.1.MAFG::NFE2L1	chr3	126589772	126589777	+	0.000	0.000	Merged-chr3-126589665-27
NR2109--MA0591.1.Bach1::Mafk	chr11	52046566	52046580	+	0.000	0.000	Merged-chr11-52046638-57
NR2101--MA0495.2.MAFF	chr11	50849555	50849575	+	0.000	0.000	Merged-chr11-50849600-5
NR5380--MA0089.1.MAFG::NFE2L1	chr16	87661360	87661365	+	0.000	0.000	Merged-chr16-87661497-81
NR10096--MA0501.1.MAF::NFE2	chr5	90742151	90742165	+	0.000	0.000	Merged-chr5-90742238-22
NR1992--MA0591.1.Bach1::Mafk	chr11	23570309	23570323	-	0.000	0.000	Merged-chr11-23570355-13
NR2261--MA0501.1.MAF::NFE2	chr11	79224737	79224751	-	0.000	0.000	Merged-chr11-79224672-8
NR5029--MA0089.1.MAFG::NFE2L1	chr16	11501222	11501227	+	0.000	0.000	Merged-chr16-11501282-30
NR242--MA0659.1.MAFG	chr1	69831153	69831173	+	0.000	0.000	Merged-chr1-69831096-32
NR8521--MA0117.2.Mafb	chr3	110250667	110250678	+	0.000	0.000	Merged-chr3-110250588-142
NR8493--MA0591.1.Bach1::Mafk	chr3	108226660	108226674	-	0.000	0.000	Merged-chr3-108226651-37
NR8294--MA0089.1.MAFG::NFE2L1	chr3	84666351	84666356	+	0.000	0.000	Merged-chr3-84666223-45
NR8256--MA0591.1.Bach1::Mafk	chr3	78958964	78958978	-	0.000	0.000	Merged-chr3-78959037-23
NR8456--MA0501.1.MAF::NFE2	chr3	103386721	103386735	+	0.000	0.000	Merged-chr3-103386678-46
NR5595--MA0089.1.MAFG::NFE2L1	chr17	21009212	21009217	+	0.000	0.000	Merged-chr17-21009057-52
NR1362--MA0117.2.Mafb	chr10	44434874	44434885	-	0.000	0.000	Merged-chr10-44434814-22
NR2414--MA0496.2.MAFK	chr11	104664025	104664043	+	0.000	0.000	Merged-chr11-104664090-22
NR5044--MA0591.1.Bach1::Mafk	chr16	17210352	17210366	+	0.000	0.000	Merged-chr16-17210182-37
NR3956--MA0496.2.MAFK	chr13	113322204	113322222	+	0.000	0.000	Merged-chr13-113322180-25
NR8501--MA0496.2.MAFK	chr3	108537561	108537579	-	0.000	0.000	Merged-chr3-108537509-16
NR2947--MA0591.1.Bach1::Mafk	chr12	85705547	85705561	-	0.000	0.000	Merged-chr12-85705502-111
NR6912--MA0089.1.MAFG::NFE2L1	chr2	25111518	25111523	+	0.000	0.000	Merged-chr2-25111409-51
NR13023--MA0501.1.MAF::NFE2	chr9	35475547	35475561	-	0.000	0.000	Merged-chr9-35475679-27
NR1563--MA0089.1.MAFG::NFE2L1	chr10	81266888	81266893	+	0.000	0.000	Merged-chr10-81266768-46
NR4184--MA0117.2.Mafb	chr14	52004441	52004452	+	0.000	0.000	Merged-chr14-52004381-49
NR7176--MA0089.1.MAFG::NFE2L1	chr2	71837910	71837915	-	0.000	0.000	Merged-chr2-71837940-9
NR1228--MA0117.2.Mafb	chr10	17920071	17920082	-	0.000	0.000	Merged-chr10-17920210-30
NR5418--MA0089.1.MAFG::NFE2L1	chr16	92307690	92307695	+	0.000	0.000	Merged-chr16-92307633-7
NR3391--MA0591.1.Bach1::Mafk	chr13	29805499	29805513	-	0.000	0.000	Merged-chr13-29805422-4
NR8386--MA0591.1.Bach1::Mafk	chr3	93514991	93515005	-	0.000	0.000	Merged-chr3-93514843-36
NR2564--MA0117.2.Mafb	chr12	3441356	3441367	-	0.000	0.000	Merged-chr12-3441534-29
NR8192--MA0089.1.MAFG::NFE2L1	chr3	58583003	58583008	-	0.000	0.000	Merged-chr3-58583098-16
NR3542--MA0117.2.Mafb	chr13	52004069	52004080	-	0.000	0.000	Merged-chr13-52004248-54
NR11759--MA0089.1.MAFG::NFE2L1	chr7	58584554	58584559	-	0.000	0.000	Merged-chr7-58584520-36
NR5944--MA0495.2.MAFF	chr17	80139917	80139937	+	0.000	0.000	Merged-chr17-80140059-47
NR7653--MA0496.2.MAFK	chr2	144245719	144245737	+	0.000	0.000	Merged-chr2-144245539-27
NR6434--MA0089.1.MAFG::NFE2L1	chr18	80699210	80699215	+	0.000	0.000	Merged-chr18-80699157-2
NR13110--MA0591.1.Bach1::Mafk	chr9	55410490	55410504	+	0.000	0.000	Merged-chr9-55410514-19
NR484--MA0659.1.MAFG	chr1	106187695	106187715	-	0.000	0.000	Merged-chr1-106187715-26
NR8405--MA0117.2.Mafb	chr3	95523976	95523987	-	0.000	0.000	Merged-chr3-95523820-51
NR6174--MA0591.1.Bach1::Mafk	chr18	36454224	36454238	+	0.000	0.000	Merged-chr18-36454409-61
NR11218--MA0591.1.Bach1::Mafk	chr6	116628692	116628706	-	0.000	0.000	Merged-chr6-116628813-88
NR5725--MA0501.1.MAF::NFE2	chr17	35064968	35064982	-	0.000	0.000	Merged-chr17-35065202-25
NR7289--MA0089.1.MAFG::NFE2L1	chr2	93454540	93454545	+	0.000	0.000	Merged-chr2-93454506-54
NR2371--MA0591.1.Bach1::Mafk	chr11	98682597	98682611	-	0.000	0.000	Merged-chr11-98682471-63
NR8996--MA0117.2.Mafb	chr4	41314273	41314284	+	0.000	0.000	Merged-chr4-41314225-1
NR2328--MA0089.1.MAFG::NFE2L1	chr11	88567047	88567052	-	0.000	0.000	Merged-chr11-88567097-31
NR9298--MA0117.2.Mafb	chr4	106842119	106842130	-	0.000	0.000	Merged-chr4-106841993-21
NR12344--MA0659.1.MAFG	chr8	10481064	10481084	-	0.000	0.000	Merged-chr8-10480951-33
NR4650--MA0117.2.Mafb	chr15	31460756	31460767	+	0.000	0.000	Merged-chr15-31460865-20
NR10122--MA0089.1.MAFG::NFE2L1	chr5	93136944	93136949	+	0.000	0.000	Merged-chr5-93137054-42
NR3460--MA0495.2.MAFF	chr13	41634642	41634662	-	0.000	0.000	Merged-chr13-41634696-29
NR10229--MA0496.2.MAFK	chr5	105354001	105354019	+	0.000	0.000	Merged-chr5-105353957-58
NR1267--MA0495.2.MAFF	chr10	21504634	21504654	-	0.000	0.000	Merged-chr10-21504659-28
NR9622--MA0089.1.MAFG::NFE2L1	chr4	149854401	149854406	+	0.000	0.000	Merged-chr4-149854542-67
NR9151--MA0591.1.Bach1::Mafk	chr4	89137848	89137862	-	0.000	0.000	Merged-chr4-89137676-98
NR110--MA0089.1.MAFG::NFE2L1	chr1	36242289	36242294	+	0.000	0.000	Merged-chr1-36242221-4
NR5828--MA0495.2.MAFF	chr17	53689592	53689612	+	0.000	0.000	Merged-chr17-53689548-63
NR13653--MA0117.2.Mafb	chrX	48455162	48455173	+	0.000	0.000	Merged-chrX-48455147-3
NR7259--MA0591.1.Bach1::Mafk	chr2	90528312	90528326	-	0.000	0.000	Merged-chr2-90528384-23
NR238--MA0117.2.Mafb	chr1	69537799	69537810	+	0.000	0.000	Merged-chr1-69537947-48
NR13177--MA0501.1.MAF::NFE2	chr9	69072231	69072245	-	0.000	0.000	Merged-chr9-69072353-12
NR1314--MA0501.1.MAF::NFE2	chr10	34418439	34418453	-	0.000	0.000	Merged-chr10-34418340-93
NR2348--MA0495.2.MAFF	chr11	94275920	94275940	+	0.000	0.000	Merged-chr11-94275707-70
NR4092--MA0591.1.Bach1::Mafk	chr14	27351647	27351661	+	0.000	0.000	Merged-chr14-27351647-44
NR9924--MA0089.1.MAFG::NFE2L1	chr5	52669686	52669691	+	0.000	0.000	Merged-chr5-52669668-56
NR7765--MA0089.1.MAFG::NFE2L1	chr2	154603870	154603875	+	0.000	0.000	Merged-chr2-154603925-61
NR489--MA0659.1.MAFG	chr1	106268517	106268537	+	0.000	0.000	Merged-chr1-106268464-31
NR3646--MA0089.1.MAFG::NFE2L1	chr13	76845007	76845012	+	0.000	0.000	Merged-chr13-76844868-28
NR9635--MA0089.1.MAFG::NFE2L1	chr4	150656085	150656090	+	0.000	0.000	Merged-chr4-150656116-25
NR6947--MA0591.1.Bach1::Mafk	chr2	31062429	31062443	+	0.000	0.000	Merged-chr2-31062467-40
NR11151--MA0089.1.MAFG::NFE2L1	chr6	108895319	108895324	-	0.000	0.000	Merged-chr6-108895381-27
NR368--MA0117.2.Mafb	chr1	89741132	89741143	-	0.000	0.000	Merged-chr1-89741042-1
NR7596--MA0495.2.MAFF	chr2	132874100	132874120	-	0.000	0.000	Merged-chr2-132874056-29
NR12020--MA0495.2.MAFF	chr7	112213250	112213270	+	0.000	0.000	Merged-chr7-112213302-61
NR13026--MA0591.1.Bach1::Mafk	chr9	35475643	35475657	-	0.000	0.000	Merged-chr9-35475679-27
NR575--MA0501.1.MAF::NFE2	chr1	131384569	131384583	+	0.000	0.000	Merged-chr1-131384650-38
NR10966--MA0659.1.MAFG	chr6	72881452	72881472	-	0.000	0.000	Merged-chr6-72881581-61
NR6499--MA0117.2.Mafb	chr19	5532736	5532747	-	0.000	0.000	Merged-chr19-5532720-31
NR8668--MA0591.1.Bach1::Mafk	chr3	137962193	137962207	+	0.000	0.000	Merged-chr3-137962071-28
NR6175--MA0501.1.MAF::NFE2	chr18	36700477	36700491	+	0.000	0.000	Merged-chr18-36700596-10
NR7589--MA0089.1.MAFG::NFE2L1	chr2	132497709	132497714	-	0.000	0.000	Merged-chr2-132497706-22
NR12799--MA0089.1.MAFG::NFE2L1	chr8	114815498	114815503	-	0.000	0.000	Merged-chr8-114815485-46
NR6520--MA0591.1.Bach1::Mafk	chr19	8997799	8997813	-	0.000	0.000	Merged-chr19-8997882-60
NR1072--MA0117.2.Mafb	chr1	188961116	188961127	-	0.000	0.000	Merged-chr1-188960922-2
NR4879--MA0117.2.Mafb	chr15	83602907	83602918	+	0.000	0.000	Merged-chr15-83602865-55
NR4664--MA0117.2.Mafb	chr15	36640982	36640993	+	0.000	0.000	Merged-chr15-36640954-48
NR5219--MA0591.1.Bach1::Mafk	chr16	50737730	50737744	+	0.000	0.000	Merged-chr16-50737708-13
NR9459--MA0089.1.MAFG::NFE2L1	chr4	134924621	134924626	-	0.000	0.000	Merged-chr4-134924520-27
NR4865--MA0591.1.Bach1::Mafk	chr15	81811332	81811346	+	0.000	0.000	Merged-chr15-81811152-87
NR6161--MA0496.2.MAFK	chr18	33060133	33060151	-	0.000	0.000	Merged-chr18-33060171-12
NR4977--MA0089.1.MAFG::NFE2L1	chr15	101241154	101241159	+	0.000	0.000	Merged-chr15-101241005-42
NR6611--MA0117.2.Mafb	chr19	24476575	24476586	+	0.000	0.000	Merged-chr19-24476659-2
NR10659--MA0501.1.MAF::NFE2	chr6	30162234	30162248	+	0.000	0.000	Merged-chr6-30162256-14
NR10738--MA0659.1.MAFG	chr6	49128468	49128488	+	0.000	0.000	Merged-chr6-49128471-29
NR3485--MA0659.1.MAFG	chr13	44819586	44819606	-	0.000	0.000	Merged-chr13-44819494-25
NR9431--MA0089.1.MAFG::NFE2L1	chr4	129008941	129008946	-	0.000	0.000	Merged-chr4-129008820-34
NR7241--MA0591.1.Bach1::Mafk	chr2	84840305	84840319	-	0.000	0.000	Merged-chr2-84840392-41
NR5748--MA0495.2.MAFF	chr17	36042869	36042889	-	0.000	0.000	Merged-chr17-36042760-57
NR10937--MA0496.2.MAFK	chr6	70714456	70714474	+	0.000	0.000	Merged-chr6-70714490-34
NR11588--MA0591.1.Bach1::Mafk	chr7	16057373	16057387	+	0.000	0.000	Merged-chr7-16057177-61
NR1019--MA0089.1.MAFG::NFE2L1	chr1	184060600	184060605	+	0.000	0.000	Merged-chr1-184060676-8
NR8602--MA0089.1.MAFG::NFE2L1	chr3	129879563	129879568	-	0.000	0.000	Merged-chr3-129879420-1
NR6168--MA0117.2.Mafb	chr18	35703076	35703087	-	0.000	0.000	Merged-chr18-35703076-56
NR13685--MA0117.2.Mafb	chrX	74400167	74400178	+	0.000	0.000	Merged-chrX-74400032-30
NR10289--MA0591.1.Bach1::Mafk	chr5	115126766	115126780	+	0.000	0.000	Merged-chr5-115126925-31
NR5351--MA0591.1.Bach1::Mafk	chr16	78532154	78532168	+	0.000	0.000	Merged-chr16-78532286-51
NR6741--MA0117.2.Mafb	chr19	53972147	53972158	-	0.000	0.000	Merged-chr19-53972113-29
NR9433--MA0591.1.Bach1::Mafk	chr4	129263600	129263614	-	0.000	0.000	Merged-chr4-129263671-18
NR10740--MA0496.2.MAFK	chr6	49128469	49128487	+	0.000	0.000	Merged-chr6-49128471-29
NR7789--MA0089.1.MAFG::NFE2L1	chr2	158666585	158666590	+	0.000	0.000	Merged-chr2-158666771-26
NR12782--MA0591.1.Bach1::Mafk	chr8	111923828	111923842	+	0.000	0.000	Merged-chr8-111923697-28
NR4799--MA0659.1.MAFG	chr15	67290240	67290260	-	0.000	0.000	Merged-chr15-67290142-69
NR2249--MA0501.1.MAF::NFE2	chr11	76734804	76734818	+	0.000	0.000	Merged-chr11-76734853-48
NR12405--MA0089.1.MAFG::NFE2L1	chr8	27137160	27137165	-	0.000	0.000	Merged-chr8-27137178-38
NR1503--MA0501.1.MAF::NFE2	chr10	74823560	74823574	-	0.000	0.000	Merged-chr10-74823662-27
NR5305--MA0495.2.MAFF	chr16	64796757	64796777	-	0.000	0.000	Merged-chr16-64796887-9
NR6341--MA0089.1.MAFG::NFE2L1	chr18	67441275	67441280	+	0.000	0.000	Merged-chr18-67441262-43
NR12971--MA0089.1.MAFG::NFE2L1	chr9	14926806	14926811	-	0.000	0.000	Merged-chr9-14926732-51
NR12396--MA0591.1.Bach1::Mafk	chr8	22807303	22807317	+	0.000	0.000	Merged-chr8-22807240-64
NR10781--MA0495.2.MAFF	chr6	54760017	54760037	+	0.000	0.000	Merged-chr6-54760187-57
NR7270--MA0089.1.MAFG::NFE2L1	chr2	91835236	91835241	-	0.000	0.000	Merged-chr2-91835374-51
NR12347--MA0496.2.MAFK	chr8	10481065	10481083	+	0.000	0.000	Merged-chr8-10480951-33
NR13339--MA0495.2.MAFF	chr9	94441517	94441537	+	0.000	0.000	Merged-chr9-94441414-62
NR1698--MA0089.1.MAFG::NFE2L1	chr10	96725018	96725023	+	0.000	0.000	Merged-chr10-96724956-66
NR3494--MA0117.2.Mafb	chr13	45455795	45455806	+	0.000	0.000	Merged-chr13-45455779-40
NR13588--MA0591.1.Bach1::Mafk	chr9	123366842	123366856	-	0.000	0.000	Merged-chr9-123366861-57
NR12707--MA0089.1.MAFG::NFE2L1	chr8	94634417	94634422	+	0.000	0.000	Merged-chr8-94634294-63
NR8972--MA0591.1.Bach1::Mafk	chr4	33031345	33031359	+	0.000	0.000	Merged-chr4-33031419-61
NR1135--MA0501.1.MAF::NFE2	chr1	193405516	193405530	-	0.000	0.000	Merged-chr1-193405587-3
NR8426--MA0089.1.MAFG::NFE2L1	chr3	96936772	96936777	-	0.000	0.000	Merged-chr3-96936595-28
NR2148--MA0089.1.MAFG::NFE2L1	chr11	58009747	58009752	-	0.000	0.000	Merged-chr11-58009540-200
NR5538--MA0495.2.MAFF	chr17	8872195	8872215	-	0.000	0.000	Merged-chr17-8872173-14
NR10868--MA0117.2.Mafb	chr6	65818513	65818524	-	0.000	0.000	Merged-chr6-65818480-32
NR13159--MA0501.1.MAF::NFE2	chr9	66615320	66615334	+	0.000	0.000	Merged-chr9-66615364-32
NR11153--MA0501.1.MAF::NFE2	chr6	108895322	108895336	+	0.000	0.000	Merged-chr6-108895381-27
NR3474--MA0496.2.MAFK	chr13	43485423	43485441	+	0.000	0.000	Merged-chr13-43485409-24
NR4699--MA0089.1.MAFG::NFE2L1	chr15	44748013	44748018	+	0.000	0.000	Merged-chr15-44748003-1
NR13545--MA0591.1.Bach1::Mafk	chr9	119271610	119271624	-	0.000	0.000	Merged-chr9-119271668-22
NR4932--MA0591.1.Bach1::Mafk	chr15	95763138	95763152	-	0.000	0.000	Merged-chr15-95763066-31
NR6625--MA0117.2.Mafb	chr19	29501324	29501335	+	0.000	0.000	Merged-chr19-29501491-28
