#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR13123--MA0089.1.MAFG::NFE2L1	chr9	40814174	40814179	+	0.000	0.000	Merged-chr9-40814234-32
NR7658--MA0496.2.MAFK	chr2	135748540	135748558	-	0.000	0.000	Merged-chr2-135748609-5
NR13098--MA0117.2.Mafb	chr9	31926099	31926110	-	0.000	0.000	Merged-chr9-31926130-58
NR10923--MA0496.2.MAFK	chr6	41526528	41526546	-	0.000	0.000	Merged-chr6-41526509-3
NR1661--MA0089.1.MAFG::NFE2L1	chr10	78399418	78399423	+	0.000	0.000	Merged-chr10-78399498-14
NR13133--MA0591.1.Bach1::Mafk	chr9	44510603	44510617	-	0.000	0.000	Merged-chr9-44510535-66
NR8128--MA0089.1.MAFG::NFE2L1	chr3	21639160	21639165	+	0.000	0.000	Merged-chr3-21639019-3
NR6345--MA0089.1.MAFG::NFE2L1	chr18	33060293	33060298	-	0.000	0.000	Merged-chr18-33060171-12
NR4199--MA0089.1.MAFG::NFE2L1	chr14	53763004	53763009	+	0.000	0.000	Merged-chr14-53763076-10
NR4404--MA0501.1.MAF::NFE2	chr14	103979913	103979927	-	0.000	0.000	Merged-chr14-103979829-3
NR11931--MA0089.1.MAFG::NFE2L1	chr7	68250580	68250585	-	0.000	0.000	Merged-chr7-68250535-42
NR13553--MA0495.2.MAFF	chrX	48310730	48310750	+	0.000	0.000	Merged-chrX-48310773-8
NR8748--MA0496.2.MAFK	chr3	122419704	122419722	+	0.000	0.000	Merged-chr3-122419865-81
NR1107--MA0501.1.MAF::NFE2	chr1	194458985	194458999	+	0.000	0.000	Merged-chr1-194458833-1
NR1190--MA0501.1.MAF::NFE2	chr10	15300269	15300283	-	0.000	0.000	Merged-chr10-15300322-38
NR2352--MA0496.2.MAFK	chr11	87240402	87240420	-	0.000	0.000	Merged-chr11-87240422-3
NR2484--MA0117.2.Mafb	chr12	3359592	3359603	-	0.000	0.000	Merged-chr12-3359484-30
NR6156--MA0089.1.MAFG::NFE2L1	chr17	90584914	90584919	+	0.000	0.000	Merged-chr17-90584886-65
NR6913--MA0496.2.MAFK	chr2	6478401	6478419	-	0.000	0.000	Merged-chr2-6478572-51
NR12113--MA0501.1.MAF::NFE2	chr7	98120561	98120575	+	0.000	0.000	Merged-chr7-98120517-47
NR6949--MA0089.1.MAFG::NFE2L1	chr2	11205822	11205827	+	0.000	0.000	Merged-chr2-11205998-7
NR11965--MA0501.1.MAF::NFE2	chr7	74471957	74471971	+	0.000	0.000	Merged-chr7-74471905-6
NR6808--MA0117.2.Mafb	chr19	24476575	24476586	+	0.000	0.000	Merged-chr19-24476659-2
NR10807--MA0496.2.MAFK	chr6	17629865	17629883	+	0.000	0.000	Merged-chr6-17630018-29
NR3436--MA0591.1.Bach1::Mafk	chr13	73331172	73331186	+	0.000	0.000	Merged-chr13-73331232-64
NR7474--MA0089.1.MAFG::NFE2L1	chr2	103583501	103583506	+	0.000	0.000	Merged-chr2-103583427-9
NR11264--MA0089.1.MAFG::NFE2L1	chr6	100255720	100255725	+	0.000	0.000	Merged-chr6-100255672-12
NR11640--MA0089.1.MAFG::NFE2L1	chr6	146387218	146387223	+	0.000	0.000	Merged-chr6-146387186-17
NR4543--MA0591.1.Bach1::Mafk	chr14	121965185	121965199	+	0.000	0.000	Merged-chr14-121965362-59
NR3308--MA0496.2.MAFK	chr13	52144300	52144318	+	0.000	0.000	Merged-chr13-52144310-15
NR1399--MA0117.2.Mafb	chr10	39293245	39293256	+	0.000	0.000	Merged-chr10-39293099-66
NR1787--MA0089.1.MAFG::NFE2L1	chr10	94689283	94689288	-	0.000	0.000	Merged-chr10-94689288-1
NR13591--MA0659.1.MAFG	chrX	59568329	59568349	-	0.000	0.000	Merged-chrX-59568240-6
NR6852--MA0501.1.MAF::NFE2	chr19	47330905	47330919	+	0.000	0.000	Merged-chr19-47330943-31
NR538--MA0089.1.MAFG::NFE2L1	chr1	97910858	97910863	-	0.000	0.000	Merged-chr1-97910760-1
NR12669--MA0496.2.MAFK	chr8	72571104	72571122	+	0.000	0.000	Merged-chr8-72571324-95
NR9865--MA0496.2.MAFK	chr4	155129614	155129632	-	0.000	0.000	Merged-chr4-155129607-22
NR10522--MA0089.1.MAFG::NFE2L1	chr5	122163508	122163513	-	0.000	0.000	Merged-chr5-122163401-39
NR183--MA0495.2.MAFF	chr1	40382980	40383000	-	0.000	0.000	Merged-chr1-40383046-56
NR10031--MA0591.1.Bach1::Mafk	chr5	20470653	20470667	-	0.000	0.000	Merged-chr5-20470671-36
NR12018--MA0659.1.MAFG	chr7	80444698	80444718	+	0.000	0.000	Merged-chr7-80444672-5
NR6917--MA0501.1.MAF::NFE2	chr2	6787034	6787048	+	0.000	0.000	Merged-chr2-6786921-10
NR249--MA0089.1.MAFG::NFE2L1	chr1	55215700	55215705	-	0.000	0.000	Merged-chr1-55215600-38
NR1966--MA0495.2.MAFF	chr10	117829926	117829946	-	0.000	0.000	Merged-chr10-117829855-64
NR1961--MA0089.1.MAFG::NFE2L1	chr10	116853299	116853304	-	0.000	0.000	Merged-chr10-116853312-9
NR12217--MA0496.2.MAFK	chr7	112369097	112369115	-	0.000	0.000	Merged-chr7-112369142-36
NR3024--MA0659.1.MAFG	chr12	114991122	114991142	+	0.000	0.000	Merged-chr12-114991248-55
NR4758--MA0591.1.Bach1::Mafk	chr15	41447452	41447466	-	0.000	0.000	Merged-chr15-41447450-62
NR8747--MA0501.1.MAF::NFE2	chr3	122419703	122419717	-	0.000	0.000	Merged-chr3-122419865-81
NR3796--MA0496.2.MAFK	chr13	120300086	120300104	-	0.000	0.000	Merged-chr13-120300021-103
NR12931--MA0591.1.Bach1::Mafk	chr8	120101458	120101472	+	0.000	0.000	Merged-chr8-120101369-97
NR393--MA0591.1.Bach1::Mafk	chr1	74854905	74854919	+	0.000	0.000	Merged-chr1-74854969-34
NR6815--MA0496.2.MAFK	chr19	32320555	32320573	+	0.000	0.000	Merged-chr19-32320426-40
NR3340--MA0089.1.MAFG::NFE2L1	chr13	62653302	62653307	+	0.000	0.000	Merged-chr13-62653213-52
NR7456--MA0591.1.Bach1::Mafk	chr2	101732927	101732941	-	0.000	0.000	Merged-chr2-101732901-49
NR10911--MA0089.1.MAFG::NFE2L1	chr6	37636754	37636759	+	0.000	0.000	Merged-chr6-37636634-7
NR4886--MA0496.2.MAFK	chr15	69158261	69158279	+	0.000	0.000	Merged-chr15-69158261-1
NR7164--MA0117.2.Mafb	chr2	50813941	50813952	-	0.000	0.000	Merged-chr2-50813926-46
NR3757--MA0089.1.MAFG::NFE2L1	chr13	112472606	112472611	+	0.000	0.000	Merged-chr13-112472565-14
NR147--MA0496.2.MAFK	chr1	31616475	31616493	-	0.000	0.000	Merged-chr1-31616471-4
NR2852--MA0659.1.MAFG	chr12	81845168	81845188	+	0.000	0.000	Merged-chr12-81845150-28
NR7270--MA0089.1.MAFG::NFE2L1	chr2	61474866	61474871	+	0.000	0.000	Merged-chr2-61474781-19
NR5244--MA0591.1.Bach1::Mafk	chr16	29814161	29814175	+	0.000	0.000	Merged-chr16-29814134-35
NR6753--MA0495.2.MAFF	chr19	8997796	8997816	+	0.000	0.000	Merged-chr19-8997882-60
NR9885--MA0591.1.Bach1::Mafk	chr5	4104555	4104569	+	0.000	0.000	Merged-chr5-4104538-75
NR12252--MA0501.1.MAF::NFE2	chr7	122414410	122414424	+	0.000	0.000	Merged-chr7-122414418-49
NR4160--MA0501.1.MAF::NFE2	chr14	46578214	46578228	-	0.000	0.000	Merged-chr14-46578431-37
NR2439--MA0591.1.Bach1::Mafk	chr11	115465166	115465180	+	0.000	0.000	Merged-chr11-115464985-7
NR9584--MA0495.2.MAFF	chr4	95765628	95765648	+	0.000	0.000	Merged-chr4-95765748-2
NR8915--MA0495.2.MAFF	chr3	146063412	146063432	+	0.000	0.000	Merged-chr3-146063322-20
NR2946--MA0117.2.Mafb	chr12	98901219	98901230	+	0.000	0.000	Merged-chr12-98901139-88
NR5523--MA0591.1.Bach1::Mafk	chr16	76341851	76341865	-	0.000	0.000	Merged-chr16-76341927-28
NR12365--MA0496.2.MAFK	chr8	10927703	10927721	-	0.000	0.000	Merged-chr8-10927860-5
NR10520--MA0089.1.MAFG::NFE2L1	chr5	121843014	121843019	-	0.000	0.000	Merged-chr5-121843055-34
NR12717--MA0591.1.Bach1::Mafk	chr8	77713973	77713987	-	0.000	0.000	Merged-chr8-77713879-9
NR12809--MA0495.2.MAFF	chr8	90961803	90961823	+	0.000	0.000	Merged-chr8-90961787-20
NR10735--MA0089.1.MAFG::NFE2L1	chr6	8648661	8648666	+	0.000	0.000	Merged-chr6-8648625-101
NR2826--MA0089.1.MAFG::NFE2L1	chr12	73631334	73631339	+	0.000	0.000	Merged-chr12-73631279-56
NR1805--MA0591.1.Bach1::Mafk	chr10	96599773	96599787	-	0.000	0.000	Merged-chr10-96599778-54
NR6746--MA0117.2.Mafb	chr19	6858291	6858302	-	0.000	0.000	Merged-chr19-6858226-46
NR4295--MA0089.1.MAFG::NFE2L1	chr14	86681477	86681482	+	0.000	0.000	Merged-chr14-86681572-3
NR1596--MA0089.1.MAFG::NFE2L1	chr10	67698098	67698103	-	0.000	0.000	Merged-chr10-67697981-39
NR9228--MA0659.1.MAFG	chr4	40785958	40785978	-	0.000	0.000	Merged-chr4-40785986-16
NR12009--MA0591.1.Bach1::Mafk	chr7	78766234	78766248	-	0.000	0.000	Merged-chr7-78766372-38
NR12191--MA0495.2.MAFF	chr7	111015013	111015033	+	0.000	0.000	Merged-chr7-111015040-32
NR8628--MA0591.1.Bach1::Mafk	chr3	103927755	103927769	+	0.000	0.000	Merged-chr3-103927636-31
NR7961--MA0089.1.MAFG::NFE2L1	chr2	177206421	177206426	+	0.000	0.000	Merged-chr2-177206510-82
NR8046--MA0501.1.MAF::NFE2	chr3	9500065	9500079	-	0.000	0.000	Merged-chr3-9499976-58
NR5712--MA0089.1.MAFG::NFE2L1	chr17	12318646	12318651	+	0.000	0.000	Merged-chr17-12318588-111
NR891--MA0495.2.MAFF	chr1	165730383	165730403	+	0.000	0.000	Merged-chr1-165730262-25
NR10356--MA0591.1.Bach1::Mafk	chr5	90595048	90595062	+	0.000	0.000	Merged-chr5-90595203-46
NR2839--MA0089.1.MAFG::NFE2L1	chr12	79623495	79623500	-	0.000	0.000	Merged-chr12-79623487-16
NR381--MA0501.1.MAF::NFE2	chr1	72870505	72870519	+	0.000	0.000	Merged-chr1-72870469-25
NR7206--MA0089.1.MAFG::NFE2L1	chr2	53809317	53809322	-	0.000	0.000	Merged-chr2-53809276-5
NR9542--MA0089.1.MAFG::NFE2L1	chr4	89311075	89311080	-	0.000	0.000	Merged-chr4-89310885-77
NR9230--MA0496.2.MAFK	chr4	40785959	40785977	-	0.000	0.000	Merged-chr4-40785986-16
NR8713--MA0089.1.MAFG::NFE2L1	chr3	116751425	116751430	+	0.000	0.000	Merged-chr3-116751371-23
NR4916--MA0659.1.MAFG	chr15	73627474	73627494	-	0.000	0.000	Merged-chr15-73627530-51
NR10635--MA0591.1.Bach1::Mafk	chr5	146784137	146784151	-	0.000	0.000	Merged-chr5-146784100-8
NR5446--MA0117.2.Mafb	chr16	62847008	62847019	+	0.000	0.000	Merged-chr16-62846958-66
NR4374--MA0117.2.Mafb	chr14	100461772	100461783	+	0.000	0.000	Merged-chr14-100461621-38
NR4305--MA0089.1.MAFG::NFE2L1	chr14	87498403	87498408	-	0.000	0.000	Merged-chr14-87498346-23
NR9711--MA0501.1.MAF::NFE2	chr4	129276768	129276782	-	0.000	0.000	Merged-chr4-129276649-33
NR6546--MA0591.1.Bach1::Mafk	chr18	63692318	63692332	-	0.000	0.000	Merged-chr18-63692384-62
NR1776--MA0117.2.Mafb	chr10	93179961	93179972	+	0.000	0.000	Merged-chr10-93180050-46
NR6666--MA0659.1.MAFG	chr18	82826227	82826247	-	0.000	0.000	Merged-chr18-82826025-87
NR7785--MA0089.1.MAFG::NFE2L1	chr2	150910463	150910468	-	0.000	0.000	Merged-chr2-150910563-2
NR13503--MA0501.1.MAF::NFE2	chr9	121985255	121985269	+	0.000	0.000	Merged-chr9-121985208-26
NR13498--MA0117.2.Mafb	chr9	121286238	121286249	-	0.000	0.000	Merged-chr9-121286095-53
NR967--MA0496.2.MAFK	chr1	174921247	174921265	+	0.000	0.000	Merged-chr1-174921307-1
NR11625--MA0496.2.MAFK	chr6	144679047	144679065	+	0.000	0.000	Merged-chr6-144679049-11
NR3027--MA0496.2.MAFK	chr12	114991123	114991141	+	0.000	0.000	Merged-chr12-114991248-55
NR6117--MA0591.1.Bach1::Mafk	chr17	85023740	85023754	+	0.000	0.000	Merged-chr17-85023702-53
NR1681--MA0591.1.Bach1::Mafk	chr10	81551731	81551745	-	0.000	0.000	Merged-chr10-81551750-43
NR2924--MA0089.1.MAFG::NFE2L1	chr12	94059761	94059766	+	0.000	0.000	Merged-chr12-94059824-14
NR11386--MA0089.1.MAFG::NFE2L1	chr6	117146752	117146757	-	0.000	0.000	Merged-chr6-117146729-2
NR13041--MA0089.1.MAFG::NFE2L1	chr9	15550737	15550742	+	0.000	0.000	Merged-chr9-15550755-58
NR6451--MA0117.2.Mafb	chr18	50016872	50016883	+	0.000	0.000	Merged-chr18-50017066-69
NR10381--MA0591.1.Bach1::Mafk	chr5	92348953	92348967	+	0.000	0.000	Merged-chr5-92348973-52
NR3940--MA0089.1.MAFG::NFE2L1	chr14	14800874	14800879	-	0.000	0.000	Merged-chr14-14800962-8
NR2958--MA0591.1.Bach1::Mafk	chr12	101718519	101718533	+	0.000	0.000	Merged-chr12-101718493-65
NR7898--MA0089.1.MAFG::NFE2L1	chr2	169398676	169398681	-	0.000	0.000	Merged-chr2-169398588-9
NR6478--MA0089.1.MAFG::NFE2L1	chr18	54466011	54466016	+	0.000	0.000	Merged-chr18-54466026-1
NR10870--MA0501.1.MAF::NFE2	chr6	31803378	31803392	+	0.000	0.000	Merged-chr6-31803356-16
NR2855--MA0496.2.MAFK	chr12	81845169	81845187	-	0.000	0.000	Merged-chr12-81845150-28
NR2446--MA0089.1.MAFG::NFE2L1	chr11	116413961	116413966	+	0.000	0.000	Merged-chr11-116413777-2
NR9253--MA0496.2.MAFK	chr4	46617720	46617738	-	0.000	0.000	Merged-chr4-46617709-8
NR5030--MA0089.1.MAFG::NFE2L1	chr15	94139615	94139620	-	0.000	0.000	Merged-chr15-94139669-13
NR12206--MA0591.1.Bach1::Mafk	chr7	111782121	111782135	+	0.000	0.000	Merged-chr7-111782187-19
NR430--MA0496.2.MAFK	chr1	81301964	81301982	+	0.000	0.000	Merged-chr1-81301857-6
