#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR4384--MA0002.2.RUNX1	chr18	34856379	34856389	-	0.000	0.000	Merged-chr18-34856324-36
NR4179--MA0002.2.RUNX1	chr17	65870191	65870201	+	0.000	0.000	Merged-chr17-65870335-22
NR2104--MA0002.2.RUNX1	chr12	100988529	100988539	-	0.000	0.000	Merged-chr12-100988724-71
NR960--MA0002.2.RUNX1	chr10	67065738	67065748	+	0.000	0.000	Merged-chr10-67065679-35
NR1916--MA0002.2.RUNX1	chr12	41325943	41325953	+	0.000	0.000	Merged-chr12-41326029-14
NR6272--MA0511.2.RUNX2	chr4	35138189	35138197	+	0.000	0.000	Merged-chr4-35138282-17
NR6814--MA0511.2.RUNX2	chr5	3968623	3968631	-	0.000	0.000	Merged-chr5-3968600-20
NR1601--MA0511.2.RUNX2	chr11	82746990	82746998	+	0.000	0.000	Merged-chr11-82746953-51
NR7413--MA0002.2.RUNX1	chr6	3383616	3383626	+	0.000	0.000	Merged-chr6-3383636-5
NR6609--MA0511.2.RUNX2	chr4	122923027	122923035	-	0.000	0.000	Merged-chr4-122923030-28
NR1502--MA0002.2.RUNX1	chr11	61639251	61639261	-	0.000	0.000	Merged-chr11-61639314-57
NR519--MA0511.2.RUNX2	chr1	155836303	155836311	-	0.000	0.000	Merged-chr1-155836180-11
NR4244--MA0511.2.RUNX2	chr17	83990690	83990698	-	0.000	0.000	Merged-chr17-83990876-14
NR3434--MA0002.2.RUNX1	chr15	88828460	88828470	+	0.000	0.000	Merged-chr15-88828677-52
NR1483--MA0002.2.RUNX1	chr11	59212452	59212462	-	0.000	0.000	Merged-chr11-59212517-38
NR3990--MA0511.2.RUNX2	chr17	21463758	21463766	+	0.000	0.000	Merged-chr17-21463736-49
NR6652--MA0511.2.RUNX2	chr4	134041640	134041648	+	0.000	0.000	Merged-chr4-134041766-28
NR4101--MA0511.2.RUNX2	chr17	47710165	47710173	-	0.000	0.000	Merged-chr17-47710307-11
NR8028--MA0002.2.RUNX1	chr7	25155920	25155930	-	0.000	0.000	Merged-chr7-25155994-40
NR6619--MA0002.2.RUNX1	chr4	124695931	124695941	+	0.000	0.000	Merged-chr4-124696004-25
NR4397--MA0002.2.RUNX1	chr18	37877744	37877754	+	0.000	0.000	Merged-chr18-37877604-30
NR4002--MA0002.2.RUNX1	chr17	25829009	25829019	+	0.000	0.000	Merged-chr17-25828970-38
NR4939--MA0002.2.RUNX1	chr2	6378873	6378883	+	0.000	0.000	Merged-chr2-6378947-26
NR1962--MA0511.2.RUNX2	chr12	73382530	73382538	-	0.000	0.000	Merged-chr12-73382539-19
NR2117--MA0002.2.RUNX1	chr12	102698398	102698408	-	0.000	0.000	Merged-chr12-102698328-12
NR4353--MA0511.2.RUNX2	chr18	25367588	25367596	+	0.000	0.000	Merged-chr18-25367708-17
NR4148--MA0511.2.RUNX2	chr17	62784252	62784260	+	0.000	0.000	Merged-chr17-62784192-42
NR3814--MA0002.2.RUNX1	chr16	78546726	78546736	-	0.000	0.000	Merged-chr16-78546881-68
NR6205--MA0002.2.RUNX1	chr4	6682088	6682098	+	0.000	0.000	Merged-chr4-6682175-50
NR9311--MA0002.2.RUNX1	chr9	72400244	72400254	-	0.000	0.000	Merged-chr9-72400300-19
NR8507--MA0511.2.RUNX2	chr7	137476760	137476768	-	0.000	0.000	Merged-chr7-137476773-22
NR658--MA0684.1.RUNX3	chr1	178867759	178867768	+	0.000	0.000	Merged-chr1-178867778-2
NR3943--MA0684.1.RUNX3	chr17	7889095	7889104	+	0.000	0.000	Merged-chr17-7889151-33
NR7982--MA0511.2.RUNX2	chr7	5363900	5363908	+	0.000	0.000	Merged-chr7-5363814-17
NR6457--MA0002.2.RUNX1	chr4	89393388	89393398	+	0.000	0.000	Merged-chr4-89393499-15
NR8693--MA0511.2.RUNX2	chr8	36182455	36182463	+	0.000	0.000	Merged-chr8-36182321-59
NR7760--MA0684.1.RUNX3	chr6	119918903	119918912	-	0.000	0.000	Merged-chr6-119918835-40
NR1515--MA0002.2.RUNX1	chr11	67522812	67522822	+	0.000	0.000	Merged-chr11-67522836-19
NR8488--MA0511.2.RUNX2	chr7	132749006	132749014	+	0.000	0.000	Merged-chr7-132748920-16
NR9199--MA0511.2.RUNX2	chr9	52259694	52259702	+	0.000	0.000	Merged-chr9-52259787-26
NR6208--MA0511.2.RUNX2	chr4	6924977	6924985	+	0.000	0.000	Merged-chr4-6924913-49
NR5332--MA0002.2.RUNX1	chr2	120658504	120658514	+	0.000	0.000	Merged-chr2-120658645-18
NR2577--MA0511.2.RUNX2	chr13	91541189	91541197	-	0.000	0.000	Merged-chr13-91541138-52
NR1767--MA0002.2.RUNX1	chr11	115589156	115589166	-	0.000	0.000	Merged-chr11-115589146-15
NR2355--MA0684.1.RUNX3	chr13	28685041	28685050	-	0.000	0.000	Merged-chr13-28685106-11
NR5855--MA0002.2.RUNX1	chr3	88775107	88775117	+	0.000	0.000	Merged-chr3-88775263-42
NR6443--MA0684.1.RUNX3	chr4	88088943	88088952	-	0.000	0.000	Merged-chr4-88088936-18
NR8246--MA0002.2.RUNX1	chr7	88459937	88459947	+	0.000	0.000	Merged-chr7-88459917-15
NR5984--MA0684.1.RUNX3	chr3	116652129	116652138	-	0.000	0.000	Merged-chr3-116652176-28
NR6695--MA0684.1.RUNX3	chr4	138130510	138130519	-	0.000	0.000	Merged-chr4-138130450-19
NR2020--MA0511.2.RUNX2	chr12	85603049	85603057	-	0.000	0.000	Merged-chr12-85603037-13
NR4809--MA0002.2.RUNX1	chr19	40821498	40821508	-	0.000	0.000	Merged-chr19-40821418-1
NR1610--MA0684.1.RUNX3	chr11	84829256	84829265	-	0.000	0.000	Merged-chr11-84829158-56
NR1462--MA0002.2.RUNX1	chr11	55031376	55031386	-	0.000	0.000	Merged-chr11-55031517-56
NR8106--MA0511.2.RUNX2	chr7	55890220	55890228	-	0.000	0.000	Merged-chr7-55890160-26
NR2239--MA0002.2.RUNX1	chr12	116048903	116048913	-	0.000	0.000	Merged-chr12-116048965-10
NR4475--MA0511.2.RUNX2	chr18	56413122	56413130	-	0.000	0.000	Merged-chr18-56413005-50
NR5821--MA0002.2.RUNX1	chr3	84069505	84069515	+	0.000	0.000	Merged-chr3-84069466-34
NR3870--MA0002.2.RUNX1	chr16	91562219	91562229	+	0.000	0.000	Merged-chr16-91562152-19
NR3665--MA0002.2.RUNX1	chr16	32430850	32430860	+	0.000	0.000	Merged-chr16-32431022-65
NR6949--MA0511.2.RUNX2	chr5	37083389	37083397	-	0.000	0.000	Merged-chr5-37083387-28
NR6579--MA0002.2.RUNX1	chr4	114468435	114468445	+	0.000	0.000	Merged-chr4-114468336-4
NR4028--MA0002.2.RUNX1	chr17	31165337	31165347	-	0.000	0.000	Merged-chr17-31165275-2
NR6264--MA0511.2.RUNX2	chr4	33110238	33110246	+	0.000	0.000	Merged-chr4-33110299-20
NR5930--MA0002.2.RUNX1	chr3	105133254	105133264	+	0.000	0.000	Merged-chr3-105133189-20
NR5454--MA0002.2.RUNX1	chr2	148902581	148902591	+	0.000	0.000	Merged-chr2-148902521-46
NR1223--MA0002.2.RUNX1	chr10	118407016	118407026	-	0.000	0.000	Merged-chr10-118407091-36
NR5040--MA0002.2.RUNX1	chr2	33748261	33748271	+	0.000	0.000	Merged-chr2-33748310-7
NR4236--MA0511.2.RUNX2	chr17	80772670	80772678	-	0.000	0.000	Merged-chr17-80772766-52
NR3360--MA0002.2.RUNX1	chr15	74709455	74709465	-	0.000	0.000	Merged-chr15-74709474-59
NR8368--MA0002.2.RUNX1	chr7	110796768	110796778	+	0.000	0.000	Merged-chr7-110796753-46
NR3426--MA0002.2.RUNX1	chr15	86173792	86173802	-	0.000	0.000	Merged-chr15-86173737-35
NR4014--MA0684.1.RUNX3	chr17	28207760	28207769	-	0.000	0.000	Merged-chr17-28207912-68
NR4408--MA0002.2.RUNX1	chr18	39020733	39020743	+	0.000	0.000	Merged-chr18-39020827-46
NR2186--MA0002.2.RUNX1	chr12	114809400	114809410	+	0.000	0.000	Merged-chr12-114809482-22
NR2413--MA0511.2.RUNX2	chr13	41445481	41445489	-	0.000	0.000	Merged-chr13-41445652-2
NR4266--MA0684.1.RUNX3	chr17	86038397	86038406	+	0.000	0.000	Merged-chr17-86038391-20
NR6069--MA0002.2.RUNX1	chr3	136736207	136736217	+	0.000	0.000	Merged-chr3-136736233-12
NR9380--MA0002.2.RUNX1	chr9	85671750	85671760	+	0.000	0.000	Merged-chr9-85671881-60
NR8576--MA0511.2.RUNX2	chr7	144529527	144529535	+	0.000	0.000	Merged-chr7-144529729-5
NR127--MA0684.1.RUNX3	chr1	54421901	54421910	+	0.000	0.000	Merged-chr1-54421982-33
NR3740--MA0002.2.RUNX1	chr16	50070892	50070902	-	0.000	0.000	Merged-chr16-50070751-51
NR8162--MA0511.2.RUNX2	chr7	72350238	72350246	+	0.000	0.000	Merged-chr7-72350151-23
NR2238--MA0684.1.RUNX3	chr12	116000042	116000051	+	0.000	0.000	Merged-chr12-116000112-33
NR4202--MA0511.2.RUNX2	chr17	73815029	73815037	-	0.000	0.000	Merged-chr17-73814943-62
NR6055--MA0684.1.RUNX3	chr3	135402594	135402603	+	0.000	0.000	Merged-chr3-135402581-53
NR1792--MA0511.2.RUNX2	chr11	119671401	119671409	-	0.000	0.000	Merged-chr11-119671227-50
NR4454--MA0511.2.RUNX2	chr18	54940565	54940573	+	0.000	0.000	Merged-chr18-54940674-40
NR4249--MA0511.2.RUNX2	chr17	84306339	84306347	-	0.000	0.000	Merged-chr17-84306486-55
NR359--MA0002.2.RUNX1	chr1	118322928	118322938	+	0.000	0.000	Merged-chr1-118322780-5
NR9412--MA0002.2.RUNX1	chr9	92384627	92384637	+	0.000	0.000	Merged-chr9-92384528-56
NR3896--MA0002.2.RUNX1	chr16	95999472	95999482	-	0.000	0.000	Merged-chr16-95999409-48
NR931--MA0002.2.RUNX1	chr10	59436001	59436011	-	0.000	0.000	Merged-chr10-59436019-23
NR2204--MA0684.1.RUNX3	chr12	115359154	115359163	+	0.000	0.000	Merged-chr12-115359237-46
NR7984--MA0002.2.RUNX1	chr7	5363878	5363888	+	0.000	0.000	Merged-chr7-5363814-17
NR345--MA0684.1.RUNX3	chr1	106152017	106152026	-	0.000	0.000	Merged-chr1-106152101-46
NR5433--MA0002.2.RUNX1	chr2	144300253	144300263	-	0.000	0.000	Merged-chr2-144300316-30
NR6021--MA0684.1.RUNX3	chr3	126691154	126691163	+	0.000	0.000	Merged-chr3-126690917-48
NR6766--MA0511.2.RUNX2	chr4	150808645	150808653	-	0.000	0.000	Merged-chr4-150808794-106
NR5685--MA0002.2.RUNX1	chr3	30876915	30876925	+	0.000	0.000	Merged-chr3-30876888-40
NR2108--MA0684.1.RUNX3	chr12	102067865	102067874	+	0.000	0.000	Merged-chr12-102067904-11
NR8476--MA0684.1.RUNX3	chr7	132226872	132226881	+	0.000	0.000	Merged-chr7-132226896-31
NR4196--MA0511.2.RUNX2	chr17	73034704	73034712	-	0.000	0.000	Merged-chr17-73034797-58
NR6048--MA0002.2.RUNX1	chr3	133506492	133506502	-	0.000	0.000	Merged-chr3-133506515-24
NR7622--MA0684.1.RUNX3	chr6	86548166	86548175	-	0.000	0.000	Merged-chr6-86548021-53
NR9425--MA0002.2.RUNX1	chr9	94668705	94668715	+	0.000	0.000	Merged-chr9-94668774-42
NR1440--MA0684.1.RUNX3	chr11	52579413	52579422	-	0.000	0.000	Merged-chr11-52579500-3
NR1834--MA0002.2.RUNX1	chr12	13512612	13512622	-	0.000	0.000	Merged-chr12-13512538-15
NR1629--MA0002.2.RUNX1	chr11	90675679	90675689	-	0.000	0.000	Merged-chr11-90675808-18
NR4940--MA0002.2.RUNX1	chr2	6444897	6444907	+	0.000	0.000	Merged-chr2-6444990-17
NR3865--MA0511.2.RUNX2	chr16	91476001	91476009	+	0.000	0.000	Merged-chr16-91475994-53
NR2069--MA0002.2.RUNX1	chr12	98601152	98601162	+	0.000	0.000	Merged-chr12-98601119-23
NR5922--MA0002.2.RUNX1	chr3	102724374	102724384	-	0.000	0.000	Merged-chr3-102724263-19
NR1963--MA0684.1.RUNX3	chr12	73382529	73382538	-	0.000	0.000	Merged-chr12-73382539-19
NR3180--MA0511.2.RUNX2	chr15	8280359	8280367	+	0.000	0.000	Merged-chr15-8280344-8
NR1215--MA0002.2.RUNX1	chr10	118083228	118083238	-	0.000	0.000	Merged-chr10-118083304-59
NR8664--MA0511.2.RUNX2	chr8	31692446	31692454	-	0.000	0.000	Merged-chr8-31692615-1
NR7583--MA0002.2.RUNX1	chr6	72566266	72566276	-	0.000	0.000	Merged-chr6-72566205-29
NR4162--MA0511.2.RUNX2	chr17	64617871	64617879	+	0.000	0.000	Merged-chr17-64617840-28
NR3352--MA0002.2.RUNX1	chr15	73140525	73140535	-	0.000	0.000	Merged-chr15-73140453-54
NR3623--MA0002.2.RUNX1	chr16	23300116	23300126	+	0.000	0.000	Merged-chr16-23300229-19
NR1738--MA0002.2.RUNX1	chr11	110537707	110537717	-	0.000	0.000	Merged-chr11-110537806-33
NR2326--MA0684.1.RUNX3	chr13	17975976	17975985	+	0.000	0.000	Merged-chr13-17976038-42
NR9786--MA0002.2.RUNX1	chrX	167025153	167025163	-	0.000	0.000	Merged-chrX-167025120-15
NR5703--MA0684.1.RUNX3	chr3	37484115	37484124	+	0.000	0.000	Merged-chr3-37484009-38
NR3481--MA0684.1.RUNX3	chr15	97455694	97455703	-	0.000	0.000	Merged-chr15-97455795-23
NR3875--MA0002.2.RUNX1	chr16	92904141	92904151	-	0.000	0.000	Merged-chr16-92904166-16
NR2578--MA0684.1.RUNX3	chr13	91541188	91541197	-	0.000	0.000	Merged-chr13-91541138-52
NR8568--MA0511.2.RUNX2	chr7	143644145	143644153	+	0.000	0.000	Merged-chr7-143644190-29
NR1880--MA0511.2.RUNX2	chr12	32292954	32292962	+	0.000	0.000	Merged-chr12-32292976-7
NR2035--MA0002.2.RUNX1	chr12	87470305	87470315	+	0.000	0.000	Merged-chr12-87470490-42
NR85--MA0002.2.RUNX1	chr1	40236408	40236418	-	0.000	0.000	Merged-chr1-40236250-26
NR6017--MA0511.2.RUNX2	chr3	126690816	126690824	-	0.000	0.000	Merged-chr3-126690917-48
NR3190--MA0002.2.RUNX1	chr15	12268199	12268209	+	0.000	0.000	Merged-chr15-12268204-21
NR3732--MA0002.2.RUNX1	chr16	48594584	48594594	-	0.000	0.000	Merged-chr16-48594719-53
NR9772--MA0684.1.RUNX3	chrX	159829374	159829383	-	0.000	0.000	Merged-chrX-159829427-31
NR1576--MA0002.2.RUNX1	chr11	78698071	78698081	+	0.000	0.000	Merged-chr11-78698045-1
NR4238--MA0002.2.RUNX1	chr17	81045692	81045702	-	0.000	0.000	Merged-chr17-81045626-69
NR8326--MA0002.2.RUNX1	chr7	105554416	105554426	-	0.000	0.000	Merged-chr7-105554530-56
NR3113--MA0002.2.RUNX1	chr14	118919218	118919228	+	0.000	0.000	Merged-chr14-118919285-17
NR8011--MA0511.2.RUNX2	chr7	19344998	19345006	+	0.000	0.000	Merged-chr7-19345108-73
NR71--MA0684.1.RUNX3	chr1	38557783	38557792	+	0.000	0.000	Merged-chr1-38557840-50
NR3735--MA0511.2.RUNX2	chr16	49818780	49818788	+	0.000	0.000	Merged-chr16-49818889-55
NR9547--MA0002.2.RUNX1	chr9	116214505	116214515	+	0.000	0.000	Merged-chr9-116214567-36
NR5793--MA0684.1.RUNX3	chr3	68240113	68240122	+	0.000	0.000	Merged-chr3-68240034-18
NR1784--MA0511.2.RUNX2	chr11	117989984	117989992	-	0.000	0.000	Merged-chr11-117990122-16
NR7867--MA0002.2.RUNX1	chr6	134048226	134048236	+	0.000	0.000	Merged-chr6-134048216-52
NR5521--MA0002.2.RUNX1	chr2	163084463	163084473	+	0.000	0.000	Merged-chr2-163084384-15
NR1291--MA0684.1.RUNX3	chr10	130439221	130439230	-	0.000	0.000	Merged-chr10-130439179-24
NR7823--MA0511.2.RUNX2	chr6	127446907	127446915	+	0.000	0.000	Merged-chr6-127446764-51
NR2273--MA0684.1.RUNX3	chr12	118373365	118373374	-	0.000	0.000	Merged-chr12-118373393-48
NR7601--MA0684.1.RUNX3	chr6	82956789	82956798	+	0.000	0.000	Merged-chr6-82956843-32
NR7724--MA0002.2.RUNX1	chr6	108736419	108736429	+	0.000	0.000	Merged-chr6-108736324-30
NR4303--MA0511.2.RUNX2	chr18	4375553	4375561	-	0.000	0.000	Merged-chr18-4375655-46
NR8293--MA0684.1.RUNX3	chr7	99798454	99798463	-	0.000	0.000	Merged-chr7-99798520-10
NR9341--MA0511.2.RUNX2	chr9	79810696	79810704	+	0.000	0.000	Merged-chr9-79810670-36
NR5425--MA0002.2.RUNX1	chr2	143063121	143063131	+	0.000	0.000	Merged-chr2-143063164-73
NR3474--MA0002.2.RUNX1	chr15	96684620	96684630	-	0.000	0.000	Merged-chr15-96684531-29
NR2399--MA0511.2.RUNX2	chr13	37541894	37541902	+	0.000	0.000	Merged-chr13-37541855-48
NR4128--MA0684.1.RUNX3	chr17	52125414	52125423	-	0.000	0.000	Merged-chr17-52125389-32
NR8167--MA0511.2.RUNX2	chr7	74544586	74544594	-	0.000	0.000	Merged-chr7-74544568-34
NR2719--MA0684.1.RUNX3	chr13	113023973	113023982	+	0.000	0.000	Merged-chr13-113023939-34
NR7833--MA0002.2.RUNX1	chr6	127617437	127617447	-	0.000	0.000	Merged-chr6-127617353-34
NR8068--MA0002.2.RUNX1	chr7	38071331	38071341	+	0.000	0.000	Merged-chr7-38071224-22
NR3997--MA0002.2.RUNX1	chr17	24720021	24720031	-	0.000	0.000	Merged-chr17-24720071-62
NR3602--MA0002.2.RUNX1	chr16	21689352	21689362	-	0.000	0.000	Merged-chr16-21689391-19
NR6388--MA0002.2.RUNX1	chr4	63399419	63399429	-	0.000	0.000	Merged-chr4-63399469-54
NR5362--MA0511.2.RUNX2	chr2	128318463	128318471	+	0.000	0.000	Merged-chr2-128318457-15
NR3682--MA0511.2.RUNX2	chr16	35984081	35984089	+	0.000	0.000	Merged-chr16-35984000-4
NR9765--MA0002.2.RUNX1	chrX	157597018	157597028	-	0.000	0.000	Merged-chrX-157597142-28
NR9721--MA0511.2.RUNX2	chrX	101734130	101734138	-	0.000	0.000	Merged-chrX-101734120-41
NR1032--MA0002.2.RUNX1	chr10	80989745	80989755	+	0.000	0.000	Merged-chr10-80989711-24
NR1303--MA0002.2.RUNX1	chr11	4135370	4135380	+	0.000	0.000	Merged-chr11-4135322-68
NR7942--MA0002.2.RUNX1	chr6	144910469	144910479	+	0.000	0.000	Merged-chr6-144910390-40
NR7737--MA0002.2.RUNX1	chr6	115594677	115594687	-	0.000	0.000	Merged-chr6-115594731-47
NR8177--MA0002.2.RUNX1	chr7	75596252	75596262	+	0.000	0.000	Merged-chr7-75596193-49
NR1432--MA0684.1.RUNX3	chr11	52076480	52076489	-	0.000	0.000	Merged-chr11-52076354-71
NR3506--MA0002.2.RUNX1	chr15	100420548	100420558	-	0.000	0.000	Merged-chr15-100420424-27
NR1826--MA0002.2.RUNX1	chr12	11230296	11230306	-	0.000	0.000	Merged-chr12-11230454-37
NR8799--MA0511.2.RUNX2	chr8	83086819	83086827	+	0.000	0.000	Merged-chr8-83086902-25
NR1511--MA0511.2.RUNX2	chr11	64116920	64116928	-	0.000	0.000	Merged-chr11-64116814-48
NR5--MA0002.2.RUNX1	chr1	6519342	6519352	-	0.000	0.000	Merged-chr1-6519375-11
NR1412--MA0002.2.RUNX1	chr11	46344380	46344390	-	0.000	0.000	Merged-chr11-46344217-70
NR2395--MA0684.1.RUNX3	chr13	36808165	36808174	+	0.000	0.000	Merged-chr13-36808291-60
NR9460--MA0002.2.RUNX1	chr9	101249834	101249844	+	0.000	0.000	Merged-chr9-101249791-43
NR8385--MA0511.2.RUNX2	chr7	114356569	114356577	-	0.000	0.000	Merged-chr7-114356592-29
NR50--MA0684.1.RUNX3	chr1	21780945	21780954	-	0.000	0.000	Merged-chr1-21781098-42
NR9255--MA0002.2.RUNX1	chr9	66142450	66142460	+	0.000	0.000	Merged-chr9-66142492-15
NR3714--MA0511.2.RUNX2	chr16	44210795	44210803	-	0.000	0.000	Merged-chr16-44210859-20
NR5500--MA0002.2.RUNX1	chr2	158450879	158450889	-	0.000	0.000	Merged-chr2-158450944-19
NR1664--MA0002.2.RUNX1	chr11	102061325	102061335	-	0.000	0.000	Merged-chr11-102061381-17
NR1935--MA0002.2.RUNX1	chr12	55041257	55041267	+	0.000	0.000	Merged-chr12-55041186-21
NR3300--MA0511.2.RUNX2	chr15	55327443	55327451	-	0.000	0.000	Merged-chr15-55327422-12
NR9734--MA0511.2.RUNX2	chrX	104760589	104760597	-	0.000	0.000	Merged-chrX-104760741-26
NR3201--MA0002.2.RUNX1	chr15	25843519	25843529	+	0.000	0.000	Merged-chr15-25843481-99
NR1521--MA0002.2.RUNX1	chr11	68204512	68204522	-	0.000	0.000	Merged-chr11-68204624-12
NR1316--MA0002.2.RUNX1	chr11	5411827	5411837	+	0.000	0.000	Merged-chr11-5411816-25
NR9093--MA0002.2.RUNX1	chr9	14568450	14568460	-	0.000	0.000	Merged-chr9-14568666-36
NR9364--MA0002.2.RUNX1	chr9	82961606	82961616	+	0.000	0.000	Merged-chr9-82961653-22
NR8289--MA0511.2.RUNX2	chr7	99428990	99428998	-	0.000	0.000	Merged-chr7-99429027-29
NR5947--MA0684.1.RUNX3	chr3	107819324	107819333	-	0.000	0.000	Merged-chr3-107819260-44
NR6387--MA0684.1.RUNX3	chr4	62757065	62757074	-	0.000	0.000	Merged-chr4-62756958-63
NR5960--MA0511.2.RUNX2	chr3	108721367	108721375	+	0.000	0.000	Merged-chr3-108721392-4
NR1568--MA0002.2.RUNX1	chr11	76993050	76993060	-	0.000	0.000	Merged-chr11-76993098-31
NR7812--MA0002.2.RUNX1	chr6	125678698	125678708	+	0.000	0.000	Merged-chr6-125678786-19
NR5590--MA0002.2.RUNX1	chr2	173187030	173187040	-	0.000	0.000	Merged-chr2-173186848-48
NR740--MA0002.2.RUNX1	chr1	192510749	192510759	-	0.000	0.000	Merged-chr1-192510804-31
NR9744--MA0002.2.RUNX1	chrX	132288301	132288311	+	0.000	0.000	Merged-chrX-132288230-18
NR9330--MA0002.2.RUNX1	chr9	77431104	77431114	+	0.000	0.000	Merged-chr9-77430950-36
NR4068--MA0002.2.RUNX1	chr17	43645395	43645405	-	0.000	0.000	Merged-chr17-43645396-23
NR5371--MA0684.1.RUNX3	chr2	128544656	128544665	+	0.000	0.000	Merged-chr2-128544786-45
NR5642--MA0684.1.RUNX3	chr3	9828679	9828688	+	0.000	0.000	Merged-chr3-9828773-58
NR7174--MA0002.2.RUNX1	chr5	107612411	107612421	-	0.000	0.000	Merged-chr5-107612497-14
NR8033--MA0684.1.RUNX3	chr7	25674667	25674676	+	0.000	0.000	Merged-chr7-25674756-20
NR6082--MA0684.1.RUNX3	chr3	137950405	137950414	+	0.000	0.000	Merged-chr3-137950454-34
NR1140--MA0684.1.RUNX3	chr10	96609528	96609537	+	0.000	0.000	Merged-chr10-96609713-52
NR9730--MA0684.1.RUNX3	chrX	104587500	104587509	+	0.000	0.000	Merged-chrX-104587558-7
NR7697--MA0002.2.RUNX1	chr6	100259790	100259800	-	0.000	0.000	Merged-chr6-100259795-9
NR5351--MA0002.2.RUNX1	chr2	127587255	127587265	+	0.000	0.000	Merged-chr2-127587331-50
NR5146--MA0002.2.RUNX1	chr2	66120188	66120198	+	0.000	0.000	Merged-chr2-66120274-20
NR5398--MA0002.2.RUNX1	chr2	133114322	133114332	+	0.000	0.000	Merged-chr2-133114204-1
NR3989--MA0002.2.RUNX1	chr17	18838111	18838121	-	0.000	0.000	Merged-chr17-18838117-38
NR1315--MA0684.1.RUNX3	chr11	5336951	5336960	+	0.000	0.000	Merged-chr11-5336904-17
NR9757--MA0002.2.RUNX1	chrX	142384585	142384595	-	0.000	0.000	Merged-chrX-142384466-2
NR7411--MA0002.2.RUNX1	chr5	151645086	151645096	-	0.000	0.000	Merged-chr5-151645024-26
NR2149--MA0002.2.RUNX1	chr12	108983740	108983750	-	0.000	0.000	Merged-chr12-108983656-1
NR6607--MA0511.2.RUNX2	chr4	122872167	122872175	+	0.000	0.000	Merged-chr4-122872187-66
NR9072--MA0002.2.RUNX1	chr9	13446402	13446412	-	0.000	0.000	Merged-chr9-13446463-33
NR3531--MA0511.2.RUNX2	chr16	4584024	4584032	+	0.000	0.000	Merged-chr16-4584045-35
NR9343--MA0002.2.RUNX1	chr9	79810696	79810706	-	0.000	0.000	Merged-chr9-79810670-36
NR8539--MA0511.2.RUNX2	chr7	140987339	140987347	+	0.000	0.000	Merged-chr7-140987400-4
NR7392--MA0002.2.RUNX1	chr5	149160598	149160608	-	0.000	0.000	Merged-chr5-149160687-30
NR1375--MA0511.2.RUNX2	chr11	30187285	30187293	+	0.000	0.000	Merged-chr11-30187397-59
NR6095--MA0684.1.RUNX3	chr3	138877038	138877047	+	0.000	0.000	Merged-chr3-138877299-79
NR591--MA0002.2.RUNX1	chr1	165985849	165985859	-	0.000	0.000	Merged-chr1-165985990-54
NR1818--MA0002.2.RUNX1	chr12	8208225	8208235	+	0.000	0.000	Merged-chr12-8208226-52
NR8569--MA0684.1.RUNX3	chr7	143644145	143644154	+	0.000	0.000	Merged-chr7-143644190-29
NR5906--MA0002.2.RUNX1	chr3	99141345	99141355	-	0.000	0.000	Merged-chr3-99141311-74
NR7000--MA0511.2.RUNX2	chr5	65322208	65322216	+	0.000	0.000	Merged-chr5-65322314-18
NR9723--MA0002.2.RUNX1	chrX	101734249	101734259	+	0.000	0.000	Merged-chrX-101734120-41
NR2830--MA0002.2.RUNX1	chr14	32388531	32388541	+	0.000	0.000	Merged-chr14-32388438-6
NR4417--MA0511.2.RUNX2	chr18	39282250	39282258	+	0.000	0.000	Merged-chr18-39282313-47
NR1385--MA0002.2.RUNX1	chr11	32542357	32542367	+	0.000	0.000	Merged-chr11-32542195-1
NR5843--MA0511.2.RUNX2	chr3	86961165	86961173	-	0.000	0.000	Merged-chr3-86961231-31
NR8234--MA0511.2.RUNX2	chr7	84196336	84196344	+	0.000	0.000	Merged-chr7-84196453-50
NR3687--MA0511.2.RUNX2	chr16	38197267	38197275	-	0.000	0.000	Merged-chr16-38197383-22
NR9104--MA0002.2.RUNX1	chr9	15584583	15584593	+	0.000	0.000	Merged-chr9-15584561-2
NR8029--MA0511.2.RUNX2	chr7	25155974	25155982	+	0.000	0.000	Merged-chr7-25155994-40
NR5416--MA0684.1.RUNX3	chr2	140066580	140066589	+	0.000	0.000	Merged-chr2-140066734-59
NR5268--MA0002.2.RUNX1	chr2	102886954	102886964	-	0.000	0.000	Merged-chr2-102886878-67
NR3793--MA0002.2.RUNX1	chr16	72679264	72679274	+	0.000	0.000	Merged-chr16-72679259-14
NR6127--MA0684.1.RUNX3	chr3	144411166	144411175	-	0.000	0.000	Merged-chr3-144411311-32
NR1242--MA0002.2.RUNX1	chr10	120064612	120064622	-	0.000	0.000	Merged-chr10-120064614-24
NR9233--MA0684.1.RUNX3	chr9	58280707	58280716	-	0.000	0.000	Merged-chr9-58280700-28
