#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR5403--MA0089.1.MAFG::NFE2L1	chr16	57423180	57423185	+	0.000	0.000	Merged-chr16-57423352-49
NR6369--MA0659.1.MAFG	chr18	39068273	39068293	-	0.000	0.000	Merged-chr18-39068377-42
NR2213--MA0089.1.MAFG::NFE2L1	chr11	40718371	40718376	+	0.000	0.000	Merged-chr11-40718408-12
NR11015--MA0495.2.MAFF	chr6	57583829	57583849	-	0.000	0.000	Merged-chr6-57584006-3
NR6617--MA0501.1.MAF::NFE2	chr18	74431574	74431588	+	0.000	0.000	Merged-chr18-74431355-25
NR2413--MA0591.1.Bach1::Mafk	chr11	109375549	109375563	+	0.000	0.000	Merged-chr11-109375589-56
NR10135--MA0496.2.MAFK	chr5	43425121	43425139	-	0.000	0.000	Merged-chr5-43425059-17
NR12263--MA0591.1.Bach1::Mafk	chr7	127573111	127573125	-	0.000	0.000	Merged-chr7-127573236-53
NR9707--MA0501.1.MAF::NFE2	chr4	127060909	127060923	-	0.000	0.000	Merged-chr4-127061069-56
NR1673--MA0591.1.Bach1::Mafk	chr10	80342883	80342897	+	0.000	0.000	Merged-chr10-80342924-40
NR13098--MA0117.2.Mafb	chr9	31926099	31926110	-	0.000	0.000	Merged-chr9-31926130-58
NR12335--MA0501.1.MAF::NFE2	chr7	144181110	144181124	-	0.000	0.000	Merged-chr7-144181072-30
NR13133--MA0591.1.Bach1::Mafk	chr9	44510603	44510617	-	0.000	0.000	Merged-chr9-44510535-66
NR8128--MA0089.1.MAFG::NFE2L1	chr3	21639160	21639165	+	0.000	0.000	Merged-chr3-21639019-3
NR6371--MA0496.2.MAFK	chr18	39068274	39068292	+	0.000	0.000	Merged-chr18-39068377-42
NR4199--MA0089.1.MAFG::NFE2L1	chr14	53763004	53763009	+	0.000	0.000	Merged-chr14-53763076-10
NR13553--MA0495.2.MAFF	chrX	48310730	48310750	+	0.000	0.000	Merged-chrX-48310773-8
NR6069--MA0089.1.MAFG::NFE2L1	chr17	78163511	78163516	+	0.000	0.000	Merged-chr17-78163485-40
NR8748--MA0496.2.MAFK	chr3	122419704	122419722	+	0.000	0.000	Merged-chr3-122419865-81
NR1190--MA0501.1.MAF::NFE2	chr10	15300269	15300283	-	0.000	0.000	Merged-chr10-15300322-38
NR6647--MA0089.1.MAFG::NFE2L1	chr18	80206786	80206791	+	0.000	0.000	Merged-chr18-80206935-61
NR2484--MA0117.2.Mafb	chr12	3359592	3359603	-	0.000	0.000	Merged-chr12-3359484-30
NR8645--MA0496.2.MAFK	chr3	105892540	105892558	+	0.000	0.000	Merged-chr3-105892493-111
NR12113--MA0501.1.MAF::NFE2	chr7	98120561	98120575	+	0.000	0.000	Merged-chr7-98120517-47
NR11951--MA0495.2.MAFF	chr7	73588797	73588817	+	0.000	0.000	Merged-chr7-73589087-116
NR6072--MA0495.2.MAFF	chr17	80139917	80139937	+	0.000	0.000	Merged-chr17-80140059-47
NR10807--MA0496.2.MAFK	chr6	17629865	17629883	+	0.000	0.000	Merged-chr6-17630018-29
NR8663--MA0496.2.MAFK	chr3	107278813	107278831	-	0.000	0.000	Merged-chr3-107279033-49
NR3436--MA0591.1.Bach1::Mafk	chr13	73331172	73331186	+	0.000	0.000	Merged-chr13-73331232-64
NR1932--MA0501.1.MAF::NFE2	chr10	111422709	111422723	+	0.000	0.000	Merged-chr10-111422684-38
NR1006--MA0089.1.MAFG::NFE2L1	chr1	183987870	183987875	+	0.000	0.000	Merged-chr1-183987914-47
NR3308--MA0496.2.MAFK	chr13	52144300	52144318	+	0.000	0.000	Merged-chr13-52144310-15
NR11953--MA0659.1.MAFG	chr7	73588797	73588817	+	0.000	0.000	Merged-chr7-73589087-116
NR12264--MA0659.1.MAFG	chr7	127573108	127573128	+	0.000	0.000	Merged-chr7-127573236-53
NR11415--MA0591.1.Bach1::Mafk	chr6	120799651	120799665	+	0.000	0.000	Merged-chr6-120799783-44
NR1787--MA0089.1.MAFG::NFE2L1	chr10	94689283	94689288	-	0.000	0.000	Merged-chr10-94689288-1
NR8131--MA0495.2.MAFF	chr3	21917647	21917667	-	0.000	0.000	Merged-chr3-21917648-70
NR6852--MA0501.1.MAF::NFE2	chr19	47330905	47330919	+	0.000	0.000	Merged-chr19-47330943-31
NR538--MA0089.1.MAFG::NFE2L1	chr1	97910858	97910863	-	0.000	0.000	Merged-chr1-97910760-1
NR11029--MA0591.1.Bach1::Mafk	chr6	60815585	60815599	+	0.000	0.000	Merged-chr6-60815529-1
NR2348--MA0496.2.MAFK	chr11	87074102	87074120	+	0.000	0.000	Merged-chr11-87073947-35
NR6917--MA0501.1.MAF::NFE2	chr2	6787034	6787048	+	0.000	0.000	Merged-chr2-6786921-10
NR2324--MA0089.1.MAFG::NFE2L1	chr11	78169430	78169435	-	0.000	0.000	Merged-chr11-78169320-42
NR12217--MA0496.2.MAFK	chr7	112369097	112369115	-	0.000	0.000	Merged-chr7-112369142-36
NR3024--MA0659.1.MAFG	chr12	114991122	114991142	+	0.000	0.000	Merged-chr12-114991248-55
NR4758--MA0591.1.Bach1::Mafk	chr15	41447452	41447466	-	0.000	0.000	Merged-chr15-41447450-62
NR8747--MA0501.1.MAF::NFE2	chr3	122419703	122419717	-	0.000	0.000	Merged-chr3-122419865-81
NR13410--MA0501.1.MAF::NFE2	chr9	108150735	108150749	-	0.000	0.000	Merged-chr9-108150702-30
NR393--MA0591.1.Bach1::Mafk	chr1	74854905	74854919	+	0.000	0.000	Merged-chr1-74854969-34
NR3340--MA0089.1.MAFG::NFE2L1	chr13	62653302	62653307	+	0.000	0.000	Merged-chr13-62653213-52
NR5546--MA0501.1.MAF::NFE2	chr16	78532157	78532171	+	0.000	0.000	Merged-chr16-78532286-51
NR1626--MA0495.2.MAFF	chr10	70903743	70903763	-	0.000	0.000	Merged-chr10-70903939-1
NR4886--MA0496.2.MAFK	chr15	69158261	69158279	+	0.000	0.000	Merged-chr15-69158261-1
NR6373--MA0501.1.MAF::NFE2	chr18	39137705	39137719	+	0.000	0.000	Merged-chr18-39137711-66
NR3118--MA0117.2.Mafb	chr13	8274573	8274584	+	0.000	0.000	Merged-chr13-8274662-3
NR5630--MA0591.1.Bach1::Mafk	chr16	95168392	95168406	+	0.000	0.000	Merged-chr16-95168544-53
NR10973--MA0496.2.MAFK	chr6	49128469	49128487	+	0.000	0.000	Merged-chr6-49128471-29
NR1628--MA0659.1.MAFG	chr10	70903743	70903763	-	0.000	0.000	Merged-chr10-70903939-1
NR2158--MA0117.2.Mafb	chr11	21082905	21082916	-	0.000	0.000	Merged-chr11-21082954-17
NR6753--MA0495.2.MAFF	chr19	8997796	8997816	+	0.000	0.000	Merged-chr19-8997882-60
NR4160--MA0501.1.MAF::NFE2	chr14	46578214	46578228	-	0.000	0.000	Merged-chr14-46578431-37
NR2439--MA0591.1.Bach1::Mafk	chr11	115465166	115465180	+	0.000	0.000	Merged-chr11-115464985-7
NR12156--MA0501.1.MAF::NFE2	chr7	104465143	104465157	+	0.000	0.000	Merged-chr7-104465292-53
NR9584--MA0495.2.MAFF	chr4	95765628	95765648	+	0.000	0.000	Merged-chr4-95765748-2
NR8915--MA0495.2.MAFF	chr3	146063412	146063432	+	0.000	0.000	Merged-chr3-146063322-20
NR2946--MA0117.2.Mafb	chr12	98901219	98901230	+	0.000	0.000	Merged-chr12-98901139-88
NR5929--MA0089.1.MAFG::NFE2L1	chr17	51732725	51732730	+	0.000	0.000	Merged-chr17-51732863-12
NR10054--MA0501.1.MAF::NFE2	chr5	25011121	25011135	+	0.000	0.000	Merged-chr5-25010923-94
NR7351--MA0591.1.Bach1::Mafk	chr2	75823975	75823989	+	0.000	0.000	Merged-chr2-75823994-29
NR10520--MA0089.1.MAFG::NFE2L1	chr5	121843014	121843019	-	0.000	0.000	Merged-chr5-121843055-34
NR3309--MA0591.1.Bach1::Mafk	chr13	52922210	52922224	+	0.000	0.000	Merged-chr13-52922066-27
NR1187--MA0501.1.MAF::NFE2	chr10	14207915	14207929	-	0.000	0.000	Merged-chr10-14207893-35
NR1596--MA0089.1.MAFG::NFE2L1	chr10	67698098	67698103	-	0.000	0.000	Merged-chr10-67697981-39
NR844--MA0591.1.Bach1::Mafk	chr1	155087011	155087025	+	0.000	0.000	Merged-chr1-155087045-33
NR12009--MA0591.1.Bach1::Mafk	chr7	78766234	78766248	-	0.000	0.000	Merged-chr7-78766372-38
NR7961--MA0089.1.MAFG::NFE2L1	chr2	177206421	177206426	+	0.000	0.000	Merged-chr2-177206510-82
NR7094--MA0089.1.MAFG::NFE2L1	chr2	37565818	37565823	+	0.000	0.000	Merged-chr2-37565860-32
NR2422--MA0089.1.MAFG::NFE2L1	chr11	113174285	113174290	-	0.000	0.000	Merged-chr11-113174221-33
NR10307--MA0495.2.MAFF	chr5	76565520	76565540	+	0.000	0.000	Merged-chr5-76565486-34
NR2194--MA0117.2.Mafb	chr11	32561585	32561596	+	0.000	0.000	Merged-chr11-32561785-56
NR13209--MA0496.2.MAFK	chr9	75582155	75582173	+	0.000	0.000	Merged-chr9-75582194-17
NR5827--MA0089.1.MAFG::NFE2L1	chr17	29552560	29552565	+	0.000	0.000	Merged-chr17-29552502-38
NR1701--MA0501.1.MAF::NFE2	chr10	84517747	84517761	+	0.000	0.000	Merged-chr10-84517776-8
NR3378--MA0117.2.Mafb	chr13	67683322	67683333	-	0.000	0.000	Merged-chr13-67683532-62
NR891--MA0495.2.MAFF	chr1	165730383	165730403	+	0.000	0.000	Merged-chr1-165730262-25
NR8713--MA0089.1.MAFG::NFE2L1	chr3	116751425	116751430	+	0.000	0.000	Merged-chr3-116751371-23
NR245--MA0089.1.MAFG::NFE2L1	chr1	54492655	54492660	-	0.000	0.000	Merged-chr1-54492864-67
NR4916--MA0659.1.MAFG	chr15	73627474	73627494	-	0.000	0.000	Merged-chr15-73627530-51
NR1700--MA0591.1.Bach1::Mafk	chr10	84517744	84517758	+	0.000	0.000	Merged-chr10-84517776-8
NR5446--MA0117.2.Mafb	chr16	62847008	62847019	+	0.000	0.000	Merged-chr16-62846958-66
NR9844--MA0089.1.MAFG::NFE2L1	chr4	150964759	150964764	+	0.000	0.000	Merged-chr4-150964729-1
NR7459--MA0591.1.Bach1::Mafk	chr2	101871227	101871241	+	0.000	0.000	Merged-chr2-101871394-25
NR7751--MA0117.2.Mafb	chr2	148408360	148408371	-	0.000	0.000	Merged-chr2-148408263-26
NR6666--MA0659.1.MAFG	chr18	82826227	82826247	-	0.000	0.000	Merged-chr18-82826025-87
NR2737--MA0089.1.MAFG::NFE2L1	chr12	52818837	52818842	-	0.000	0.000	Merged-chr12-52818712-31
NR7785--MA0089.1.MAFG::NFE2L1	chr2	150910463	150910468	-	0.000	0.000	Merged-chr2-150910563-2
NR10591--MA0659.1.MAFG	chr5	135134345	135134365	-	0.000	0.000	Merged-chr5-135134293-53
NR9598--MA0495.2.MAFF	chr4	98035568	98035588	+	0.000	0.000	Merged-chr4-98035513-10
NR4274--MA0495.2.MAFF	chr14	78273820	78273840	+	0.000	0.000	Merged-chr14-78273841-14
NR5484--MA0591.1.Bach1::Mafk	chr16	69946793	69946807	-	0.000	0.000	Merged-chr16-69946695-9
NR11401--MA0501.1.MAF::NFE2	chr6	118099638	118099652	+	0.000	0.000	Merged-chr6-118099551-27
NR10528--MA0591.1.Bach1::Mafk	chr5	122950752	122950766	+	0.000	0.000	Merged-chr5-122950770-15
NR2866--MA0117.2.Mafb	chr12	86891607	86891618	-	0.000	0.000	Merged-chr12-86891663-3
NR10215--MA0117.2.Mafb	chr5	62772412	62772423	-	0.000	0.000	Merged-chr5-62772215-28
NR967--MA0496.2.MAFK	chr1	174921247	174921265	+	0.000	0.000	Merged-chr1-174921307-1
NR909--MA0591.1.Bach1::Mafk	chr1	166360345	166360359	+	0.000	0.000	Merged-chr1-166360361-34
NR11625--MA0496.2.MAFK	chr6	144679047	144679065	+	0.000	0.000	Merged-chr6-144679049-11
NR1435--MA0501.1.MAF::NFE2	chr10	43954148	43954162	-	0.000	0.000	Merged-chr10-43954194-45
NR1318--MA0495.2.MAFF	chr10	29313190	29313210	-	0.000	0.000	Merged-chr10-29313390-69
NR3027--MA0496.2.MAFK	chr12	114991123	114991141	+	0.000	0.000	Merged-chr12-114991248-55
NR3703--MA0496.2.MAFK	chr13	107095408	107095426	-	0.000	0.000	Merged-chr13-107095527-25
NR6117--MA0591.1.Bach1::Mafk	chr17	85023740	85023754	+	0.000	0.000	Merged-chr17-85023702-53
NR3974--MA0659.1.MAFG	chr14	17414421	17414441	-	0.000	0.000	Merged-chr14-17414498-32
NR11323--MA0659.1.MAFG	chr6	108426942	108426962	+	0.000	0.000	Merged-chr6-108426934-21
NR13532--MA0089.1.MAFG::NFE2L1	chrX	23673304	23673309	-	0.000	0.000	Merged-chrX-23673581-22
NR11330--MA0495.2.MAFF	chr6	108535550	108535570	-	0.000	0.000	Merged-chr6-108535473-34
NR6207--MA0501.1.MAF::NFE2	chr18	5604328	5604342	-	0.000	0.000	Merged-chr18-5604143-2
NR9232--MA0501.1.MAF::NFE2	chr4	40823826	40823840	-	0.000	0.000	Merged-chr4-40823922-38
NR10381--MA0591.1.Bach1::Mafk	chr5	92348953	92348967	+	0.000	0.000	Merged-chr5-92348973-52
NR3940--MA0089.1.MAFG::NFE2L1	chr14	14800874	14800879	-	0.000	0.000	Merged-chr14-14800962-8
NR2958--MA0591.1.Bach1::Mafk	chr12	101718519	101718533	+	0.000	0.000	Merged-chr12-101718493-65
NR9668--MA0089.1.MAFG::NFE2L1	chr4	120120476	120120481	+	0.000	0.000	Merged-chr4-120120491-32
NR7898--MA0089.1.MAFG::NFE2L1	chr2	169398676	169398681	-	0.000	0.000	Merged-chr2-169398588-9
NR8546--MA0591.1.Bach1::Mafk	chr3	89872366	89872380	-	0.000	0.000	Merged-chr3-89872416-43
NR9264--MA0089.1.MAFG::NFE2L1	chr4	48267945	48267950	-	0.000	0.000	Merged-chr4-48268039-50
NR2446--MA0089.1.MAFG::NFE2L1	chr11	116413961	116413966	+	0.000	0.000	Merged-chr11-116413777-2
NR6941--MA0089.1.MAFG::NFE2L1	chr2	9681686	9681691	-	0.000	0.000	Merged-chr2-9681902-51
NR231--MA0659.1.MAFG	chr1	52631241	52631261	-	0.000	0.000	Merged-chr1-52631121-87
NR2976--MA0496.2.MAFK	chr12	103341440	103341458	-	0.000	0.000	Merged-chr12-103341437-53
NR12206--MA0591.1.Bach1::Mafk	chr7	111782121	111782135	+	0.000	0.000	Merged-chr7-111782187-19
NR3968--MA0495.2.MAFF	chr14	17414421	17414441	-	0.000	0.000	Merged-chr14-17414498-32
NR430--MA0496.2.MAFK	chr1	81301964	81301982	+	0.000	0.000	Merged-chr1-81301857-6
NR10596--MA0591.1.Bach1::Mafk	chr5	136186816	136186830	-	0.000	0.000	Merged-chr5-136186956-28
