#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR8515--MA0501.1.MAF::NFE2	chr2	155868716	155868730	-	0.000	0.000	Merged-chr2-155868757-5
NR3348--MA0089.1.MAFG::NFE2L1	chr12	105962864	105962869	-	0.000	0.000	Merged-chr12-105963076-63
NR14601--MA0501.1.MAF::NFE2	chr9	102587552	102587566	+	0.000	0.000	Merged-chr9-102587549-11
NR5622--MA0591.1.Bach1::Mafk	chr16	30835839	30835853	-	0.000	0.000	Merged-chr16-30835919-12
NR13982--MA0089.1.MAFG::NFE2L1	chr8	120890502	120890507	+	0.000	0.000	Merged-chr8-120890385-4
NR9941--MA0591.1.Bach1::Mafk	chr4	57295324	57295338	-	0.000	0.000	Merged-chr4-57295265-18
NR13407--MA0591.1.Bach1::Mafk	chr8	13551186	13551200	-	0.000	0.000	Merged-chr8-13551195-28
NR1776--MA0496.2.MAFK	chr10	85128228	85128246	+	0.000	0.000	Merged-chr10-85128174-62
NR5103--MA0089.1.MAFG::NFE2L1	chr15	35465177	35465182	+	0.000	0.000	Merged-chr15-35465086-12
NR7785--MA0659.1.MAFG	chr2	61454515	61454535	+	0.000	0.000	Merged-chr2-61454563-42
NR5473--MA0591.1.Bach1::Mafk	chr15	102376995	102377009	-	0.000	0.000	Merged-chr15-102377119-58
NR5558--MA0591.1.Bach1::Mafk	chr16	22661305	22661319	+	0.000	0.000	Merged-chr16-22661270-2
NR14355--MA0496.2.MAFK	chr9	62425368	62425386	-	0.000	0.000	Merged-chr9-62425384-15
NR12294--MA0501.1.MAF::NFE2	chr6	129304201	129304215	-	0.000	0.000	Merged-chr6-129304354-36
NR10515--MA0089.1.MAFG::NFE2L1	chr4	147339835	147339840	+	0.000	0.000	Merged-chr4-147339814-17
NR12582--MA0591.1.Bach1::Mafk	chr7	16314090	16314104	-	0.000	0.000	Merged-chr7-16314036-50
NR10905--MA0495.2.MAFF	chr5	58084183	58084203	+	0.000	0.000	Merged-chr5-58084122-29
NR10280--MA0659.1.MAFG	chr4	116018506	116018526	-	0.000	0.000	Merged-chr4-116018460-3
NR5576--MA0496.2.MAFK	chr16	23274636	23274654	-	0.000	0.000	Merged-chr16-23274580-84
NR5087--MA0591.1.Bach1::Mafk	chr15	31239948	31239962	-	0.000	0.000	Merged-chr15-31239940-27
NR1261--MA0089.1.MAFG::NFE2L1	chr1	192727042	192727047	+	0.000	0.000	Merged-chr1-192727187-32
NR5359--MA0117.2.Mafb	chr15	83602907	83602918	+	0.000	0.000	Merged-chr15-83602865-55
NR3264--MA0501.1.MAF::NFE2	chr12	98470498	98470512	+	0.000	0.000	Merged-chr12-98470416-8
NR4200--MA0501.1.MAF::NFE2	chr13	112385239	112385253	+	0.000	0.000	Merged-chr13-112385232-32
NR14358--MA0089.1.MAFG::NFE2L1	chr9	63602415	63602420	+	0.000	0.000	Merged-chr9-63602538-63
NR503--MA0089.1.MAFG::NFE2L1	chr1	92473816	92473821	+	0.000	0.000	Merged-chr1-92473909-79
NR6554--MA0496.2.MAFK	chr17	80139918	80139936	-	0.000	0.000	Merged-chr17-80140059-47
NR3622--MA0089.1.MAFG::NFE2L1	chr13	23556211	23556216	-	0.000	0.000	Merged-chr13-23556170-26
NR3618--MA0117.2.Mafb	chr13	22043125	22043136	-	0.000	0.000	Merged-chr13-22043154-75
NR6113--MA0117.2.Mafb	chr17	3092893	3092904	-	0.000	0.000	Merged-chr17-3092916-34
NR15013--MA0117.2.Mafb	chrX	135752939	135752950	+	0.000	0.000	Merged-chrX-135752954-36
NR7357--MA0501.1.MAF::NFE2	chr19	46478915	46478929	-	0.000	0.000	Merged-chr19-46479050-50
NR3074--MA0496.2.MAFK	chr12	69402917	69402935	+	0.000	0.000	Merged-chr12-69402921-11
NR7436--MA0659.1.MAFG	chr19	58051237	58051257	+	0.000	0.000	Merged-chr19-58051277-2
NR11711--MA0591.1.Bach1::Mafk	chr6	52825671	52825685	-	0.000	0.000	Merged-chr6-52825813-18
NR11746--MA0089.1.MAFG::NFE2L1	chr6	54972259	54972264	+	0.000	0.000	Merged-chr6-54972195-1
NR1678--MA0089.1.MAFG::NFE2L1	chr10	75303954	75303959	-	0.000	0.000	Merged-chr10-75303775-85
NR12299--MA0089.1.MAFG::NFE2L1	chr6	129552655	129552660	-	0.000	0.000	Merged-chr6-129552660-25
NR5366--MA0591.1.Bach1::Mafk	chr15	84450763	84450777	-	0.000	0.000	Merged-chr15-84450776-14
NR8885--MA0089.1.MAFG::NFE2L1	chr3	37483947	37483952	-	0.000	0.000	Merged-chr3-37484009-38
NR6707--MA0591.1.Bach1::Mafk	chr18	23754632	23754646	-	0.000	0.000	Merged-chr18-23754514-42
NR215--MA0117.2.Mafb	chr1	52631153	52631164	+	0.000	0.000	Merged-chr1-52631121-87
NR10892--MA0089.1.MAFG::NFE2L1	chr5	57964485	57964490	-	0.000	0.000	Merged-chr5-57964492-18
NR2983--MA0089.1.MAFG::NFE2L1	chr12	38929180	38929185	+	0.000	0.000	Merged-chr12-38929031-63
NR7776--MA0117.2.Mafb	chr2	59617055	59617066	-	0.000	0.000	Merged-chr2-59617159-6
NR3876--MA0495.2.MAFF	chr13	63431573	63431593	+	0.000	0.000	Merged-chr13-63431477-108
NR10773--MA0501.1.MAF::NFE2	chr5	31576931	31576945	-	0.000	0.000	Merged-chr5-31576784-60
NR6623--MA0089.1.MAFG::NFE2L1	chr17	90584914	90584919	+	0.000	0.000	Merged-chr17-90584886-65
NR260--MA0659.1.MAFG	chr1	60902847	60902867	+	0.000	0.000	Merged-chr1-60902675-29
NR14053--MA0117.2.Mafb	chr8	127619294	127619305	-	0.000	0.000	Merged-chr8-127619122-1
NR2842--MA0501.1.MAF::NFE2	chr12	3349532	3349546	-	0.000	0.000	Merged-chr12-3349585-15
NR1650--MA0089.1.MAFG::NFE2L1	chr10	68300260	68300265	+	0.000	0.000	Merged-chr10-68300314-9
NR12321--MA0117.2.Mafb	chr6	130538555	130538566	-	0.000	0.000	Merged-chr6-130538609-12
NR4614--MA0117.2.Mafb	chr14	55540238	55540249	+	0.000	0.000	Merged-chr14-55540407-42
NR7324--MA0117.2.Mafb	chr19	36816157	36816168	-	0.000	0.000	Merged-chr19-36816091-29
NR4744--MA0659.1.MAFG	chr14	73472443	73472463	+	0.000	0.000	Merged-chr14-73472602-8
NR4940--MA0089.1.MAFG::NFE2L1	chr14	116210381	116210386	+	0.000	0.000	Merged-chr14-116210530-30
NR6935--MA0501.1.MAF::NFE2	chr18	66471586	66471600	-	0.000	0.000	Merged-chr18-66471661-3
NR3748--MA0117.2.Mafb	chr13	44819586	44819597	+	0.000	0.000	Merged-chr13-44819494-25
NR6560--MA0591.1.Bach1::Mafk	chr17	80762648	80762662	+	0.000	0.000	Merged-chr17-80762560-27
NR12839--MA0591.1.Bach1::Mafk	chr7	78383907	78383921	-	0.000	0.000	Merged-chr7-78384000-1
NR1499--MA0591.1.Bach1::Mafk	chr10	43901035	43901049	+	0.000	0.000	Merged-chr10-43901198-1
NR12688--MA0089.1.MAFG::NFE2L1	chr7	47146263	47146268	-	0.000	0.000	Merged-chr7-47146350-32
NR903--MA0495.2.MAFF	chr1	157020024	157020044	-	0.000	0.000	Merged-chr1-157020072-9
NR10907--MA0117.2.Mafb	chr5	58084192	58084203	-	0.000	0.000	Merged-chr5-58084122-29
NR966--MA0591.1.Bach1::Mafk	chr1	165075763	165075777	+	0.000	0.000	Merged-chr1-165075837-38
NR729--MA0591.1.Bach1::Mafk	chr1	133146151	133146165	+	0.000	0.000	Merged-chr1-133146237-29
NR6579--MA0117.2.Mafb	chr17	85189690	85189701	+	0.000	0.000	Merged-chr17-85189630-51
NR12209--MA0089.1.MAFG::NFE2L1	chr6	121230040	121230045	+	0.000	0.000	Merged-chr6-121230042-8
NR4388--MA0496.2.MAFK	chr14	20253560	20253578	-	0.000	0.000	Merged-chr14-20253489-29
NR491--MA0495.2.MAFF	chr1	92119341	92119361	+	0.000	0.000	Merged-chr1-92119439-48
NR7515--MA0591.1.Bach1::Mafk	chr2	14712050	14712064	+	0.000	0.000	Merged-chr2-14711970-14
NR14934--MA0089.1.MAFG::NFE2L1	chrX	85839387	85839392	+	0.000	0.000	Merged-chrX-85839388-40
NR2656--MA0496.2.MAFK	chr11	97531807	97531825	-	0.000	0.000	Merged-chr11-97531954-28
NR212--MA0089.1.MAFG::NFE2L1	chr1	52079999	52080004	+	0.000	0.000	Merged-chr1-52080119-7
NR11731--MA0089.1.MAFG::NFE2L1	chr6	54107492	54107497	+	0.000	0.000	Merged-chr6-54107486-10
NR1909--MA0659.1.MAFG	chr10	99221678	99221698	-	0.000	0.000	Merged-chr10-99221651-27
NR5292--MA0117.2.Mafb	chr15	74934336	74934347	+	0.000	0.000	Merged-chr15-74934316-77
NR1392--MA0495.2.MAFF	chr10	21659609	21659629	-	0.000	0.000	Merged-chr10-21659696-16
NR466--MA0117.2.Mafb	chr1	90676810	90676821	-	0.000	0.000	Merged-chr1-90676812-13
NR10864--MA0591.1.Bach1::Mafk	chr5	52609888	52609902	+	0.000	0.000	Merged-chr5-52609918-24
NR3047--MA0591.1.Bach1::Mafk	chr12	59212693	59212707	+	0.000	0.000	Merged-chr12-59212694-6
NR231--MA0496.2.MAFK	chr1	55448119	55448137	+	0.000	0.000	Merged-chr1-55448277-23
NR8090--MA0089.1.MAFG::NFE2L1	chr2	112556687	112556692	-	0.000	0.000	Merged-chr2-112556688-44
NR310--MA0501.1.MAF::NFE2	chr1	72449870	72449884	-	0.000	0.000	Merged-chr1-72450027-13
NR138--MA0089.1.MAFG::NFE2L1	chr1	36797660	36797665	-	0.000	0.000	Merged-chr1-36797700-29
NR582--MA0591.1.Bach1::Mafk	chr1	106187589	106187603	-	0.000	0.000	Merged-chr1-106187715-26
NR8796--MA0089.1.MAFG::NFE2L1	chr3	10466083	10466088	+	0.000	0.000	Merged-chr3-10466039-18
NR6369--MA0659.1.MAFG	chr17	46807793	46807813	+	0.000	0.000	Merged-chr17-46807874-5
NR7233--MA0495.2.MAFF	chr19	18766585	18766605	+	0.000	0.000	Merged-chr19-18766611-24
NR4239--MA0591.1.Bach1::Mafk	chr13	113418362	113418376	-	0.000	0.000	Merged-chr13-113418245-6
NR2704--MA0089.1.MAFG::NFE2L1	chr11	104001378	104001383	+	0.000	0.000	Merged-chr11-104001412-21
NR10122--MA0089.1.MAFG::NFE2L1	chr4	95530989	95530994	+	0.000	0.000	Merged-chr4-95530923-13
NR2213--MA0089.1.MAFG::NFE2L1	chr11	16956633	16956638	+	0.000	0.000	Merged-chr11-16956809-36
NR2316--MA0496.2.MAFK	chr11	43362488	43362506	+	0.000	0.000	Merged-chr11-43362318-2,Merged-chr11-43362621-15
NR1850--MA0089.1.MAFG::NFE2L1	chr10	93343646	93343651	+	0.000	0.000	Merged-chr10-93343616-39
NR3648--MA0591.1.Bach1::Mafk	chr13	29805499	29805513	-	0.000	0.000	Merged-chr13-29805422-4
NR12446--MA0501.1.MAF::NFE2	chr6	143132513	143132527	+	0.000	0.000	Merged-chr6-143132490-15
NR5908--MA0496.2.MAFK	chr16	75903185	75903203	+	0.000	0.000	Merged-chr16-75903251-33
NR6410--MA0591.1.Bach1::Mafk	chr17	53658760	53658774	-	0.000	0.000	Merged-chr17-53658882-10
NR6389--MA0591.1.Bach1::Mafk	chr17	50132922	50132936	-	0.000	0.000	Merged-chr17-50132792-1
NR13903--MA0089.1.MAFG::NFE2L1	chr8	111527337	111527342	-	0.000	0.000	Merged-chr8-111527388-53
NR12297--MA0089.1.MAFG::NFE2L1	chr6	129532678	129532683	-	0.000	0.000	Merged-chr6-129532733-4
NR6136--MA0117.2.Mafb	chr17	6746195	6746206	+	0.000	0.000	Merged-chr17-6746171-15
NR17--MA0501.1.MAF::NFE2	chr1	13155550	13155564	+	0.000	0.000	Merged-chr1-13155528-52
NR1911--MA0496.2.MAFK	chr10	99221679	99221697	+	0.000	0.000	Merged-chr10-99221651-27
NR13727--MA0496.2.MAFK	chr8	85515649	85515667	+	0.000	0.000	Merged-chr8-85515665-21
NR6749--MA0089.1.MAFG::NFE2L1	chr18	32598298	32598303	-	0.000	0.000	Merged-chr18-32598271-33
NR10539--MA0089.1.MAFG::NFE2L1	chr4	147918699	147918704	-	0.000	0.000	Merged-chr4-147918636-27
NR11113--MA0496.2.MAFK	chr5	100466828	100466846	-	0.000	0.000	Merged-chr5-100466890-43
NR4979--MA0089.1.MAFG::NFE2L1	chr14	120572338	120572343	-	0.000	0.000	Merged-chr14-120572441-59
NR14543--MA0089.1.MAFG::NFE2L1	chr9	96299846	96299851	+	0.000	0.000	Merged-chr9-96299738-12
NR14631--MA0117.2.Mafb	chr9	106234135	106234146	+	0.000	0.000	Merged-chr9-106234085-16
NR7187--MA0089.1.MAFG::NFE2L1	chr19	10740845	10740850	+	0.000	0.000	Merged-chr19-10740787-51
NR2142--MA0495.2.MAFF	chr11	3161116	3161136	-	0.000	0.000	Merged-chr11-3161151-10
NR11627--MA0591.1.Bach1::Mafk	chr6	30162231	30162245	-	0.000	0.000	Merged-chr6-30162256-14
NR11179--MA0089.1.MAFG::NFE2L1	chr5	105541195	105541200	+	0.000	0.000	Merged-chr5-105541026-23
NR797--MA0591.1.Bach1::Mafk	chr1	144141074	144141088	-	0.000	0.000	Merged-chr1-144141131-13
NR9924--MA0089.1.MAFG::NFE2L1	chr4	53826344	53826349	-	0.000	0.000	Merged-chr4-53826364-82
NR8627--MA0496.2.MAFK	chr2	168583322	168583340	-	0.000	0.000	Merged-chr2-168583356-49
NR209--MA0496.2.MAFK	chr1	52012516	52012534	+	0.000	0.000	Merged-chr1-52012625-13
NR6703--MA0495.2.MAFF	chr18	23754629	23754649	+	0.000	0.000	Merged-chr18-23754514-42
NR14602--MA0496.2.MAFK	chr9	102587547	102587565	+	0.000	0.000	Merged-chr9-102587549-11
NR3303--MA0496.2.MAFK	chr12	102588573	102588591	+	0.000	0.000	Merged-chr12-102588735-27
NR2469--MA0495.2.MAFF	chr11	62822164	62822184	+	0.000	0.000	Merged-chr11-62822095-14
NR13162--MA0501.1.MAF::NFE2	chr7	122414410	122414424	+	0.000	0.000	Merged-chr7-122414418-49
NR9259--MA0089.1.MAFG::NFE2L1	chr3	101238924	101238929	+	0.000	0.000	Merged-chr3-101238930-30
NR14370--MA0591.1.Bach1::Mafk	chr9	66615317	66615331	+	0.000	0.000	Merged-chr9-66615364-32
NR110--MA0591.1.Bach1::Mafk	chr1	33454544	33454558	+	0.000	0.000	Merged-chr1-33454547-11
NR1952--MA0591.1.Bach1::Mafk	chr10	111378296	111378310	+	0.000	0.000	Merged-chr10-111378501-63
NR115--MA0496.2.MAFK	chr1	33454542	33454560	-	0.000	0.000	Merged-chr1-33454547-11
NR2144--MA0659.1.MAFG	chr11	3161116	3161136	+	0.000	0.000	Merged-chr11-3161151-10
NR5712--MA0591.1.Bach1::Mafk	chr16	43253287	43253301	-	0.000	0.000	Merged-chr16-43253230-31
NR13519--MA0117.2.Mafb	chr8	46197117	46197128	+	0.000	0.000	Merged-chr8-46197044-15
NR4966--MA0496.2.MAFK	chr14	119227931	119227949	-	0.000	0.000	Merged-chr14-119227938-9
NR3122--MA0659.1.MAFG	chr12	76052065	76052085	+	0.000	0.000	Merged-chr12-76052186-4
NR12241--MA0117.2.Mafb	chr6	125222366	125222377	+	0.000	0.000	Merged-chr6-125222318-50
NR585--MA0496.2.MAFK	chr1	106187587	106187605	-	0.000	0.000	Merged-chr1-106187715-26
NR3033--MA0501.1.MAF::NFE2	chr12	54313285	54313299	+	0.000	0.000	Merged-chr12-54313214-97
NR2904--MA0089.1.MAFG::NFE2L1	chr12	25209010	25209015	-	0.000	0.000	Merged-chr12-25209047-25
NR11243--MA0496.2.MAFK	chr5	112286791	112286809	-	0.000	0.000	Merged-chr5-112286717-1
NR5004--MA0591.1.Bach1::Mafk	chr14	121906549	121906563	-	0.000	0.000	Merged-chr14-121906463-47
NR7788--MA0496.2.MAFK	chr2	61454516	61454534	+	0.000	0.000	Merged-chr2-61454563-42
NR4413--MA0591.1.Bach1::Mafk	chr14	24779274	24779288	-	0.000	0.000	Merged-chr14-24779334-63
NR5864--MA0495.2.MAFF	chr16	65351162	65351182	-	0.000	0.000	Merged-chr16-65351191-13
NR2464--MA0496.2.MAFK	chr11	62185076	62185094	-	0.000	0.000	Merged-chr11-62185170-13
NR4431--MA0117.2.Mafb	chr14	27390718	27390729	+	0.000	0.000	Merged-chr14-27390836-41
NR10966--MA0659.1.MAFG	chr5	68033468	68033488	-	0.000	0.000	Merged-chr5-68033501-23
NR2481--MA0591.1.Bach1::Mafk	chr11	65740619	65740633	-	0.000	0.000	Merged-chr11-65740593-21
NR12757--MA0591.1.Bach1::Mafk	chr7	58500906	58500920	-	0.000	0.000	Merged-chr7-58501010-19
NR2500--MA0089.1.MAFG::NFE2L1	chr11	69881205	69881210	+	0.000	0.000	Merged-chr11-69881120-86
NR6518--MA0591.1.Bach1::Mafk	chr17	73272006	73272020	-	0.000	0.000	Merged-chr17-73272015-7
NR11965--MA0501.1.MAF::NFE2	chr6	92067252	92067266	-	0.000	0.000	Merged-chr6-92067361-32
NR14263--MA0591.1.Bach1::Mafk	chr9	44999341	44999355	+	0.000	0.000	Merged-chr9-44999415-9
NR11805--MA0117.2.Mafb	chr6	65569870	65569881	-	0.000	0.000	Merged-chr6-65569933-17
NR5094--MA0495.2.MAFF	chr15	32526185	32526205	+	0.000	0.000	Merged-chr15-32526016-1
NR10739--MA0089.1.MAFG::NFE2L1	chr5	24973402	24973407	+	0.000	0.000	Merged-chr5-24973426-11
NR5414--MA0089.1.MAFG::NFE2L1	chr15	94276645	94276650	-	0.000	0.000	Merged-chr15-94276800-21
NR12286--MA0591.1.Bach1::Mafk	chr6	128854125	128854139	-	0.000	0.000	Merged-chr6-128854319-31
NR14867--MA0495.2.MAFF	chrX	53607939	53607959	+	0.000	0.000	Merged-chrX-53607978-28
NR14853--MA0496.2.MAFK	chrX	42336961	42336979	-	0.000	0.000	Merged-chrX-42336875-23
NR8819--MA0089.1.MAFG::NFE2L1	chr3	19707067	19707072	-	0.000	0.000	Merged-chr3-19706982-40
NR7589--MA0089.1.MAFG::NFE2L1	chr2	30699950	30699955	-	0.000	0.000	Merged-chr2-30700028-24
NR1048--MA0501.1.MAF::NFE2	chr1	176986349	176986363	-	0.000	0.000	Merged-chr1-176986467-25
NR11379--MA0089.1.MAFG::NFE2L1	chr5	139344309	139344314	+	0.000	0.000	Merged-chr5-139344322-30
NR10460--MA0591.1.Bach1::Mafk	chr4	142015045	142015059	-	0.000	0.000	Merged-chr4-142015063-42
NR8704--MA0089.1.MAFG::NFE2L1	chr2	175142013	175142018	+	0.000	0.000	Merged-chr2-175142096-64
NR6545--MA0089.1.MAFG::NFE2L1	chr17	78602471	78602476	-	0.000	0.000	Merged-chr17-78602510-15
NR6038--MA0117.2.Mafb	chr16	93392260	93392271	-	0.000	0.000	Merged-chr16-93392289-32
NR6705--MA0117.2.Mafb	chr18	23754638	23754649	-	0.000	0.000	Merged-chr18-23754514-42
NR7850--MA0089.1.MAFG::NFE2L1	chr2	71964270	71964275	-	0.000	0.000	Merged-chr2-71964438-14
NR8303--MA0591.1.Bach1::Mafk	chr2	131191218	131191232	-	0.000	0.000	Merged-chr2-131191019-12
NR12006--MA0591.1.Bach1::Mafk	chr6	97915933	97915947	-	0.000	0.000	Merged-chr6-97915834-2
NR14669--MA0089.1.MAFG::NFE2L1	chr9	112197801	112197806	-	0.000	0.000	Merged-chr9-112197700-1
NR731--MA0659.1.MAFG	chr1	133146148	133146168	+	0.000	0.000	Merged-chr1-133146237-29
NR12483--MA0117.2.Mafb	chr6	144927578	144927589	-	0.000	0.000	Merged-chr6-144927646-14
NR2594--MA0496.2.MAFK	chr11	86618708	86618726	+	0.000	0.000	Merged-chr11-86618782-14
NR4862--MA0089.1.MAFG::NFE2L1	chr14	100222466	100222471	-	0.000	0.000	Merged-chr14-100222353-13
NR2802--MA0591.1.Bach1::Mafk	chr11	117194556	117194570	+	0.000	0.000	Merged-chr11-117194632-5
NR13684--MA0501.1.MAF::NFE2	chr8	78738757	78738771	+	0.000	0.000	Merged-chr8-78738869-6
NR5613--MA0496.2.MAFK	chr16	30510716	30510734	-	0.000	0.000	Merged-chr16-30510671-63
NR9198--MA0496.2.MAFK	chr3	93506443	93506461	+	0.000	0.000	Merged-chr3-93506465-61
NR1498--MA0089.1.MAFG::NFE2L1	chr10	43742748	43742753	+	0.000	0.000	Merged-chr10-43742761-23
NR1874--MA0089.1.MAFG::NFE2L1	chr10	95691088	95691093	-	0.000	0.000	Merged-chr10-95691143-13
NR12489--MA0501.1.MAF::NFE2	chr6	145276496	145276510	-	0.000	0.000	Merged-chr6-145276388-70
NR11486--MA0501.1.MAF::NFE2	chr6	3345469	3345483	+	0.000	0.000	Merged-chr6-3345422-65
NR2653--MA0591.1.Bach1::Mafk	chr11	97531809	97531823	-	0.000	0.000	Merged-chr11-97531954-28
NR11588--MA0591.1.Bach1::Mafk	chr6	24894759	24894773	+	0.000	0.000	Merged-chr6-24894743-37
NR10863--MA0117.2.Mafb	chr5	52609894	52609905	-	0.000	0.000	Merged-chr5-52609918-24
NR5072--MA0591.1.Bach1::Mafk	chr15	25692550	25692564	-	0.000	0.000	Merged-chr15-25692698-43
NR3651--MA0501.1.MAF::NFE2	chr13	29805502	29805516	+	0.000	0.000	Merged-chr13-29805422-4
NR8682--MA0501.1.MAF::NFE2	chr2	173038249	173038263	-	0.000	0.000	Merged-chr2-173038301-38
NR9942--MA0501.1.MAF::NFE2	chr4	57295321	57295335	-	0.000	0.000	Merged-chr4-57295265-18
NR14639--MA0495.2.MAFF	chr9	108150735	108150755	-	0.000	0.000	Merged-chr9-108150702-30
NR2439--MA0089.1.MAFG::NFE2L1	chr11	59472159	59472164	+	0.000	0.000	Merged-chr11-59472389-45
NR14856--MA0089.1.MAFG::NFE2L1	chrX	48097258	48097263	-	0.000	0.000	Merged-chrX-48097241-14
NR3368--MA0089.1.MAFG::NFE2L1	chr12	107942103	107942108	+	0.000	0.000	Merged-chr12-107942260-4
NR4815--MA0501.1.MAF::NFE2	chr14	87044615	87044629	+	0.000	0.000	Merged-chr14-87044537-7
NR11828--MA0659.1.MAFG	chr6	67014762	67014782	+	0.000	0.000	Merged-chr6-67014748-19
NR12217--MA0496.2.MAFK	chr6	122291985	122292003	-	0.000	0.000	Merged-chr6-122292043-61
NR11613--MA0659.1.MAFG	chr6	29735986	29736006	+	0.000	0.000	Merged-chr6-29735888-24
NR3716--MA0501.1.MAF::NFE2	chr13	41447177	41447191	-	0.000	0.000	Merged-chr13-41447189-7
NR13573--MA0501.1.MAF::NFE2	chr8	65443359	65443373	+	0.000	0.000	Merged-chr8-65443536-30
NR2890--MA0089.1.MAFG::NFE2L1	chr12	17373772	17373777	+	0.000	0.000	Merged-chr12-17373480-96
NR4208--MA0659.1.MAFG	chr13	112466859	112466879	-	0.000	0.000	Merged-chr13-112466730-20
NR6838--MA0495.2.MAFF	chr18	54822970	54822990	-	0.000	0.000	Merged-chr18-54822886-30
NR11308--MA0591.1.Bach1::Mafk	chr5	124637469	124637483	-	0.000	0.000	Merged-chr5-124637524-49
NR9111--MA0591.1.Bach1::Mafk	chr3	84732101	84732115	+	0.000	0.000	Merged-chr3-84732134-27
NR5766--MA0495.2.MAFF	chr16	50737727	50737747	+	0.000	0.000	Merged-chr16-50737708-13
NR14714--MA0591.1.Bach1::Mafk	chr9	116283901	116283915	-	0.000	0.000	Merged-chr9-116283998-37
NR9992--MA0591.1.Bach1::Mafk	chr4	62739896	62739910	+	0.000	0.000	Merged-chr4-62739923-10
NR4760--MA0591.1.Bach1::Mafk	chr14	75175416	75175430	-	0.000	0.000	Merged-chr14-75175322-22
NR10159--MA0089.1.MAFG::NFE2L1	chr4	101141976	101141981	-	0.000	0.000	Merged-chr4-101141952-10
NR11088--MA0089.1.MAFG::NFE2L1	chr5	96879054	96879059	-	0.000	0.000	Merged-chr5-96879087-37
NR2783--MA0591.1.Bach1::Mafk	chr11	113612360	113612374	-	0.000	0.000	Merged-chr11-113612276-39
NR14369--MA0501.1.MAF::NFE2	chr9	65831289	65831303	-	0.000	0.000	Merged-chr9-65831419-5
NR5916--MA0089.1.MAFG::NFE2L1	chr16	76354382	76354387	-	0.000	0.000	Merged-chr16-76354540-16
NR631--MA0495.2.MAFF	chr1	119469663	119469683	+	0.000	0.000	Merged-chr1-119469584-5
NR2337--MA0089.1.MAFG::NFE2L1	chr11	44544221	44544226	-	0.000	0.000	Merged-chr11-44544227-34
NR3931--MA0495.2.MAFF	chr13	75053978	75053998	-	0.000	0.000	Merged-chr13-75053881-13
NR12971--MA0089.1.MAFG::NFE2L1	chr7	101340427	101340432	-	0.000	0.000	Merged-chr7-101340468-9
NR3461--MA0591.1.Bach1::Mafk	chr12	114927842	114927856	-	0.000	0.000	Merged-chr12-114927894-5
NR7825--MA0495.2.MAFF	chr2	68302118	68302138	+	0.000	0.000	Merged-chr2-68302090-16
NR2384--MA0496.2.MAFK	chr11	51898837	51898855	+	0.000	0.000	Merged-chr11-51898870-27
NR2825--MA0591.1.Bach1::Mafk	chr11	119991486	119991500	+	0.000	0.000	Merged-chr11-119991452-27
NR4397--MA0089.1.MAFG::NFE2L1	chr14	21750459	21750464	+	0.000	0.000	Merged-chr14-21750492-17
NR1422--MA0659.1.MAFG	chr10	26325616	26325636	-	0.000	0.000	Merged-chr10-26325461-56
NR6086--MA0495.2.MAFF	chr16	96358152	96358172	-	0.000	0.000	Merged-chr16-96358039-35
NR14509--MA0496.2.MAFK	chr9	90906844	90906862	+	0.000	0.000	Merged-chr9-90906856-12
NR633--MA0659.1.MAFG	chr1	119469663	119469683	+	0.000	0.000	Merged-chr1-119469584-5
NR4331--MA0496.2.MAFK	chr14	8099811	8099829	-	0.000	0.000	Merged-chr14-8099733-53
NR2148--MA0089.1.MAFG::NFE2L1	chr11	3163090	3163095	+	0.000	0.000	Merged-chr11-3162952-22
NR1098--MA0591.1.Bach1::Mafk	chr1	181866631	181866645	-	0.000	0.000	Merged-chr1-181866572-42
NR14061--MA0089.1.MAFG::NFE2L1	chr8	128223623	128223628	-	0.000	0.000	Merged-chr8-128223372-20
NR1089--MA0495.2.MAFF	chr1	181261214	181261234	-	0.000	0.000	Merged-chr1-181261225-12
NR2805--MA0496.2.MAFK	chr11	117194554	117194572	-	0.000	0.000	Merged-chr11-117194632-5
NR536--MA0089.1.MAFG::NFE2L1	chr1	97764338	97764343	+	0.000	0.000	Merged-chr1-97764346-16
NR3032--MA0591.1.Bach1::Mafk	chr12	54313282	54313296	+	0.000	0.000	Merged-chr12-54313214-97
NR8586--MA0591.1.Bach1::Mafk	chr2	163122626	163122640	+	0.000	0.000	Merged-chr2-163122630-45
NR3655--MA0089.1.MAFG::NFE2L1	chr13	29855634	29855639	+	0.000	0.000	Merged-chr13-29855504-46
NR11940--MA0089.1.MAFG::NFE2L1	chr6	87670054	87670059	+	0.000	0.000	Merged-chr6-87670230-13
NR7351--MA0591.1.Bach1::Mafk	chr19	46305973	46305987	+	0.000	0.000	Merged-chr19-46306071-1
NR4150--MA0659.1.MAFG	chr13	108498728	108498748	+	0.000	0.000	Merged-chr13-108498755-24
