#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR12101--MA0741.1.KLF16	chr11	99144113	99144123	-	0.000	0.000	Merged-chr11-99144248-66
NR3624--MA0741.1.KLF16	chr1	165236710	165236720	+	0.000	0.000	Merged-chr1-165236818-106
NR17109--MA0741.1.KLF16	chr13	56132883	56132893	+	0.000	0.000	Merged-chr13-56132764-30
NR57878--MA1107.1.KLF9	chr6	131404379	131404391	-	0.000	0.000	Merged-chr6-131404505-15
NR69552--MA0599.1.KLF5	chr9	75541787	75541796	+	0.000	0.000	Merged-chr9-75541698-38
NR10272--MA0599.1.KLF5	chr11	55131119	55131128	+	0.000	0.000	Merged-chr11-55131266-10
NR35773--MA0599.1.KLF5	chr2	32876128	32876137	-	0.000	0.000	Merged-chr2-32876097-46
NR38029--MA0741.1.KLF16	chr2	122348947	122348957	+	0.000	0.000	Merged-chr2-122348825-59
NR9992--MA0741.1.KLF16	chr11	49100590	49100600	-	0.000	0.000	Merged-chr11-49100506-9
NR12313--MA0599.1.KLF5	chr11	102556044	102556053	-	0.000	0.000	Merged-chr11-102556174-73
NR23535--MA1107.1.KLF9	chr15	76511965	76511977	-	0.000	0.000	Merged-chr15-76512079-61
NR38205--MA0493.1.Klf1	chr2	128470708	128470718	-	0.000	0.000	Merged-chr2-128470524-44
NR47704--MA0039.3.KLF4	chr4	132796415	132796425	+	0.000	0.000	Merged-chr4-132796395-33
NR13073--MA0742.1.Klf12	chr11	117810600	117810614	-	0.000	0.000	Merged-chr11-117810460-86
NR29724--MA0741.1.KLF16	chr17	64827057	64827067	-	0.000	0.000	Merged-chr17-64827066-53
NR4867--MA0742.1.Klf12	chr1	192092618	192092632	-	0.000	0.000	Merged-chr1-192092599-105
NR11393--MA0742.1.Klf12	chr11	82214552	82214566	-	0.000	0.000	Merged-chr11-82214647-44
NR5285--MA0741.1.KLF16	chr10	14325299	14325309	-	0.000	0.000	Merged-chr10-14325229-5
NR21803--MA1107.1.KLF9	chr14	118089997	118090009	+	0.000	0.000	Merged-chr14-118090082-2
NR32118--MA0741.1.KLF16	chr18	69344385	69344395	-	0.000	0.000	Merged-chr18-69344405-52
NR54824--MA0493.1.Klf1	chr6	29916921	29916931	-	0.000	0.000	Merged-chr6-29917052-59
NR51697--MA1107.1.KLF9	chr5	104982537	104982549	+	0.000	0.000	Merged-chr5-104982403-2,Merged-chr5-104982699-45
NR48970--MA0599.1.KLF5	chr4	154105757	154105766	-	0.000	0.000	Merged-chr4-154105612-38
NR25222--MA0741.1.KLF16	chr16	10412207	10412217	-	0.000	0.000	Merged-chr16-10412067-63
NR47615--MA1107.1.KLF9	chr4	131046353	131046365	+	0.000	0.000	Merged-chr4-131046528-13
NR11580--MA1107.1.KLF9	chr11	88131943	88131955	+	0.000	0.000	Merged-chr11-88132051-21
NR14903--MA0039.3.KLF4	chr12	86947017	86947027	+	0.000	0.000	Merged-chr12-86947218-53
NR66142--MA0039.3.KLF4	chr8	94134756	94134766	+	0.000	0.000	Merged-chr8-94134861-17
NR1530--MA0741.1.KLF16	chr1	87185098	87185108	-	0.000	0.000	Merged-chr1-87185093-29
NR57525--MA0493.1.Klf1	chr6	125425583	125425593	-	0.000	0.000	Merged-chr6-125425503-32
NR30033--MA0742.1.Klf12	chr17	74020689	74020703	-	0.000	0.000	Merged-chr17-74020674-41
NR12998--MA0599.1.KLF5	chr11	117295579	117295588	+	0.000	0.000	Merged-chr11-117295513-10
NR10739--MA0741.1.KLF16	chr11	69095010	69095020	-	0.000	0.000	Merged-chr11-69095094-65
NR72871--MA0599.1.KLF5	chrX	162760164	162760173	+	0.000	0.000	Merged-chrX-162760331-82
NR52784--MA0741.1.KLF16	chr5	125433862	125433872	+	0.000	0.000	Merged-chr5-125434117-50
NR72728--MA0599.1.KLF5	chrX	153498148	153498157	-	0.000	0.000	Merged-chrX-153498293-79
NR44369--MA0599.1.KLF5	chr3	157565202	157565211	-	0.000	0.000	Merged-chr3-157565374-32
NR23647--MA1107.1.KLF9	chr15	77969860	77969872	-	0.000	0.000	Merged-chr15-77969939-12
NR2399--MA0740.1.KLF14	chr1	131021665	131021678	-	0.000	0.000	Merged-chr1-131021711-12
NR47758--MA0740.1.KLF14	chr4	133299227	133299240	+	0.000	0.000	Merged-chr4-133299309-8
NR47079--MA0599.1.KLF5	chr4	119947768	119947777	-	0.000	0.000	Merged-chr4-119947761-47
NR15135--MA0599.1.KLF5	chr12	94083668	94083677	+	0.000	0.000	Merged-chr12-94083592-14
NR9960--MA1107.1.KLF9	chr11	48788015	48788027	+	0.000	0.000	Merged-chr11-48788226-76
NR34917--MA0657.1.KLF13	chr2	13575061	13575078	+	0.000	0.000	Merged-chr2-13575035-10
NR37903--MA0741.1.KLF16	chr2	119674988	119674998	-	0.000	0.000	Merged-chr2-119675239-113
NR44154--MA0599.1.KLF5	chr3	152714093	152714102	+	0.000	0.000	Merged-chr3-152714247-60
NR2677--MA0599.1.KLF5	chr1	136415262	136415271	-	0.000	0.000	Merged-chr1-136415287-72
NR12210--MA0741.1.KLF16	chr11	101009457	101009467	-	0.000	0.000	Merged-chr11-101009406-46
NR8372--MA0740.1.KLF14	chr10	117627736	117627749	+	0.000	0.000	Merged-chr10-117627744-48
NR3257--MA0741.1.KLF16	chr1	155973268	155973278	-	0.000	0.000	Merged-chr1-155973452-104
NR61785--MA0740.1.KLF14	chr7	101634555	101634568	-	0.000	0.000	Merged-chr7-101634721-37
NR51264--MA0599.1.KLF5	chr5	92925384	92925393	-	0.000	0.000	Merged-chr5-92925240-13
NR18512--MA0599.1.KLF5	chr13	106941773	106941782	+	0.000	0.000	Merged-chr13-106941677-12
NR56015--MA0599.1.KLF5	chr6	83115496	83115505	-	0.000	0.000	Merged-chr6-83115622-65
NR44114--MA0741.1.KLF16	chr3	152209697	152209707	-	0.000	0.000	Merged-chr3-152209810-2
NR52641--MA0741.1.KLF16	chr5	124032288	124032298	+	0.000	0.000	Merged-chr5-124032239-28
NR65524--MA0599.1.KLF5	chr8	72169419	72169428	+	0.000	0.000	Merged-chr8-72169499-55
NR59795--MA0742.1.Klf12	chr7	29155579	29155593	+	0.000	0.000	Merged-chr7-29155569-4
NR28668--MA0742.1.Klf12	chr17	34143297	34143311	+	0.000	0.000	Merged-chr17-34143212-26
NR21038--MA0741.1.KLF16	chr14	74835109	74835119	+	0.000	0.000	Merged-chr14-74835162-39
NR67976--MA0657.1.KLF13	chr9	21927593	21927610	+	0.000	0.000	Merged-chr9-21927505-18
NR60963--MA0741.1.KLF16	chr7	72339612	72339622	-	0.000	0.000	Merged-chr7-72339570-17
NR52707--MA0741.1.KLF16	chr5	124629056	124629066	-	0.000	0.000	Merged-chr5-124629076-75
NR63083--MA0741.1.KLF16	chr7	130812685	130812695	-	0.000	0.000	Merged-chr7-130812664-20
NR40483--MA0741.1.KLF16	chr3	21991929	21991939	+	0.000	0.000	Merged-chr3-21992010-59
NR41645--MA0493.1.Klf1	chr3	87960960	87960970	+	0.000	0.000	Merged-chr3-87960988-36
NR24268--MA0740.1.KLF14	chr15	89315385	89315398	+	0.000	0.000	Merged-chr15-89315348-55
NR12411--MA0493.1.Klf1	chr11	105126435	105126445	-	0.000	0.000	Merged-chr11-105126391-86
NR18046--MA0493.1.Klf1	chr13	96677219	96677229	-	0.000	0.000	Merged-chr13-96677330-21
NR32938--MA0599.1.KLF5	chr19	4625702	4625711	+	0.000	0.000	Merged-chr19-4625607-74
NR9190--MA1107.1.KLF9	chr11	4463005	4463017	+	0.000	0.000	Merged-chr11-4463139-8
NR7692--MA0599.1.KLF5	chr10	91122850	91122859	-	0.000	0.000	Merged-chr10-91122777-7
NR19887--MA0742.1.Klf12	chr14	34771913	34771927	+	0.000	0.000	Merged-chr14-34772136-36
NR51640--MA0740.1.KLF14	chr5	103425057	103425070	-	0.000	0.000	Merged-chr5-103425256-74
NR53784--MA0599.1.KLF5	chr5	140871298	140871307	-	0.000	0.000	Merged-chr5-140871418-38
NR64452--MA0599.1.KLF5	chr8	25597511	25597520	+	0.000	0.000	Merged-chr8-25597379-88
NR15963--MA0740.1.KLF14	chr12	116047651	116047664	-	0.000	0.000	Merged-chr12-116047777-53
NR17421--MA1107.1.KLF9	chr13	67061010	67061022	+	0.000	0.000	Merged-chr13-67060949-73
NR19588--MA0493.1.Klf1	chr14	25646209	25646219	-	0.000	0.000	Merged-chr14-25646256-47
NR68793--MA0493.1.Klf1	chr9	54586402	54586412	-	0.000	0.000	Merged-chr9-54586552-67
NR46317--MA0741.1.KLF16	chr4	95052431	95052441	+	0.000	0.000	Merged-chr4-95052595-139
NR23717--MA0741.1.KLF16	chr15	78928309	78928319	+	0.000	0.000	Merged-chr15-78928209-40
NR20206--MA0742.1.Klf12	chr14	52023248	52023262	+	0.000	0.000	Merged-chr14-52023136-61
NR67713--MA0741.1.KLF16	chr9	13296917	13296927	+	0.000	0.000	Merged-chr9-13296651-47
NR11474--MA0599.1.KLF5	chr11	84880299	84880308	+	0.000	0.000	Merged-chr11-84880218-87
NR60965--MA0493.1.Klf1	chr7	72349956	72349966	+	0.000	0.000	Merged-chr7-72350151-23
NR11288--MA0741.1.KLF16	chr11	79130049	79130059	+	0.000	0.000	Merged-chr11-79129992-68
NR62148--MA0740.1.KLF14	chr7	112679301	112679314	+	0.000	0.000	Merged-chr7-112679423-49
NR23773--MA0493.1.Klf1	chr15	79927917	79927927	-	0.000	0.000	Merged-chr15-79927783-58
NR11559--MA0741.1.KLF16	chr11	87987543	87987553	+	0.000	0.000	Merged-chr11-87987352-78
NR62044--MA0599.1.KLF5	chr7	110202891	110202900	+	0.000	0.000	Merged-chr7-110202943-8
NR50071--MA0741.1.KLF16	chr5	36574391	36574401	-	0.000	0.000	Merged-chr5-36574492-52
NR65557--MA0741.1.KLF16	chr8	72723277	72723287	-	0.000	0.000	Merged-chr8-72723384-47
NR29214--MA0741.1.KLF16	chr17	47542187	47542197	+	0.000	0.000	Merged-chr17-47542240-31
NR42534--MA0599.1.KLF5	chr3	105892623	105892632	-	0.000	0.000	Merged-chr3-105892493-111
NR25949--MA0599.1.KLF5	chr16	36693973	36693982	-	0.000	0.000	Merged-chr16-36694015-45
NR24125--MA0740.1.KLF14	chr15	86058711	86058724	-	0.000	0.000	Merged-chr15-86058836-53
NR44503--MA0742.1.Klf12	chr4	9669124	9669138	+	0.000	0.000	Merged-chr4-9669090-69
NR13300--MA0599.1.KLF5	chr11	121237145	121237154	-	0.000	0.000	Merged-chr11-121237143-85
NR2001--MA0599.1.KLF5	chr1	118459504	118459513	-	0.000	0.000	Merged-chr1-118459359-93
NR68273--MA0657.1.KLF13	chr9	37490033	37490050	-	0.000	0.000	Merged-chr9-37489894-6
NR53572--MA0740.1.KLF14	chr5	138161010	138161023	+	0.000	0.000	Merged-chr5-138161091-53
NR52434--MA0493.1.Klf1	chr5	120688652	120688662	-	0.000	0.000	Merged-chr5-120688663-27
NR12114--MA0741.1.KLF16	chr11	99230458	99230468	+	0.000	0.000	Merged-chr11-99230573-70
NR3637--MA0741.1.KLF16	chr1	165322331	165322341	+	0.000	0.000	Merged-chr1-165322509-22
NR60312--MA0599.1.KLF5	chr7	44590858	44590867	+	0.000	0.000	Merged-chr7-44590867-32
NR11446--MA1107.1.KLF9	chr11	83302859	83302871	-	0.000	0.000	Merged-chr11-83302766-59
NR10163--MA0741.1.KLF16	chr11	52361030	52361040	-	0.000	0.000	Merged-chr11-52360947-92
NR1686--MA0741.1.KLF16	chr1	91825518	91825528	-	0.000	0.000	Merged-chr1-91825474-20
NR23698--MA0741.1.KLF16	chr15	78835208	78835218	-	0.000	0.000	Merged-chr15-78835387-37
NR15233--MA0493.1.Klf1	chr12	100883398	100883408	-	0.000	0.000	Merged-chr12-100883431-51
NR9610--MA0741.1.KLF16	chr11	23257529	23257539	-	0.000	0.000	Merged-chr11-23257441-61
NR70088--MA0741.1.KLF16	chr9	90163056	90163066	-	0.000	0.000	Merged-chr9-90163219-55
NR72635--MA0657.1.KLF13	chrX	150813211	150813228	+	0.000	0.000	Merged-chrX-150813149-62
NR58441--MA0599.1.KLF5	chr6	143100133	143100142	-	0.000	0.000	Merged-chr6-143099903-99
NR36951--MA0039.3.KLF4	chr2	84740803	84740813	-	0.000	0.000	Merged-chr2-84740933-21
NR11113--MA0740.1.KLF14	chr11	76399212	76399225	+	0.000	0.000	Merged-chr11-76399136-77
NR14522--MA0741.1.KLF16	chr12	72536329	72536339	+	0.000	0.000	Merged-chr12-72536304-66
NR8862--MA0493.1.Klf1	chr10	127141094	127141104	+	0.000	0.000	Merged-chr10-127141144-2
NR32816--MA1107.1.KLF9	chr18	89626889	89626901	+	0.000	0.000	Merged-chr18-89627032-39
NR54954--MA0493.1.Klf1	chr6	34497705	34497715	-	0.000	0.000	Merged-chr6-34497714-15
NR13421--MA0599.1.KLF5	chr12	8674226	8674235	-	0.000	0.000	Merged-chr12-8674296-93
NR57419--MA0742.1.Klf12	chr6	124738709	124738723	-	0.000	0.000	Merged-chr6-124738811-28
NR48311--MA0741.1.KLF16	chr4	140948280	140948290	+	0.000	0.000	Merged-chr4-140948211-54
NR35713--MA0741.1.KLF16	chr2	32312426	32312436	+	0.000	0.000	Merged-chr2-32312482-34
NR12366--MA0741.1.KLF16	chr11	103360401	103360411	-	0.000	0.000	Merged-chr11-103360491-36
NR47069--MA1107.1.KLF9	chr4	119733754	119733766	-	0.000	0.000	Merged-chr4-119733692-69
NR30624--MA0740.1.KLF14	chr17	87265980	87265993	+	0.000	0.000	Merged-chr17-87265881-68
NR13966--MA1107.1.KLF9	chr12	35562939	35562951	+	0.000	0.000	Merged-chr12-35563051-22
NR39233--MA0599.1.KLF5	chr2	158768011	158768020	-	0.000	0.000	Merged-chr2-158768121-83
NR61388--MA0493.1.Klf1	chr7	88277907	88277917	+	0.000	0.000	Merged-chr7-88277726-133
NR37398--MA0599.1.KLF5	chr2	103485243	103485252	-	0.000	0.000	Merged-chr2-103485172-63
NR32154--MA0493.1.Klf1	chr18	70599001	70599011	+	0.000	0.000	Merged-chr18-70598988-36
NR8087--MA1107.1.KLF9	chr10	107868925	107868937	-	0.000	0.000	Merged-chr10-107868994-49
NR71101--MA0599.1.KLF5	chr9	115387584	115387593	+	0.000	0.000	Merged-chr9-115387656-46
NR23252--MA0740.1.KLF14	chr15	66969692	66969705	+	0.000	0.000	Merged-chr15-66969620-75
NR30317--MA0742.1.Klf12	chr17	80468703	80468717	+	0.000	0.000	Merged-chr17-80468641-48
NR11013--MA0599.1.KLF5	chr11	75170562	75170571	+	0.000	0.000	Merged-chr11-75170495-55
NR55246--MA0039.3.KLF4	chr6	47953392	47953402	-	0.000	0.000	Merged-chr6-47953415-51
NR13045--MA0740.1.KLF14	chr11	117611226	117611239	+	0.000	0.000	Merged-chr11-117611199-52
NR65523--MA1107.1.KLF9	chr8	72161055	72161067	+	0.000	0.000	Merged-chr8-72161057-74
NR11397--MA0741.1.KLF16	chr11	82214555	82214565	-	0.000	0.000	Merged-chr11-82214647-44
NR35746--MA0493.1.Klf1	chr2	32601596	32601606	+	0.000	0.000	Merged-chr2-32601597-23
NR59285--MA0742.1.Klf12	chr7	19404149	19404163	+	0.000	0.000	Merged-chr7-19404013-49
NR62528--MA0740.1.KLF14	chr7	120635181	120635194	-	0.000	0.000	Merged-chr7-120635408-90
NR65729--MA1107.1.KLF9	chr8	81012386	81012398	+	0.000	0.000	Merged-chr8-81012350-63
NR21119--MA0493.1.Klf1	chr14	76177400	76177410	+	0.000	0.000	Merged-chr14-76177407-12
NR7106--MA0741.1.KLF16	chr10	80622464	80622474	+	0.000	0.000	Merged-chr10-80622471-84
NR35451--MA0599.1.KLF5	chr2	27693905	27693914	-	0.000	0.000	Merged-chr2-27693880-30
NR16896--MA0493.1.Klf1	chr13	49652838	49652848	+	0.000	0.000	Merged-chr13-49652936-64
NR21536--MA0742.1.Klf12	chr14	103620079	103620093	-	0.000	0.000	Merged-chr14-103620031-34
NR62151--MA0493.1.Klf1	chr7	112679301	112679311	+	0.000	0.000	Merged-chr7-112679423-49
NR27340--MA0740.1.KLF14	chr17	3326482	3326495	-	0.000	0.000	Merged-chr17-3326553-34
NR48292--MA0741.1.KLF16	chr4	140833016	140833026	-	0.000	0.000	Merged-chr4-140833040-18
NR69436--MA0599.1.KLF5	chr9	72274959	72274968	+	0.000	0.000	Merged-chr9-72275130-67
NR27699--MA0599.1.KLF5	chr17	12031404	12031413	+	0.000	0.000	Merged-chr17-12031441-20
NR9608--MA0599.1.KLF5	chr11	23257530	23257539	-	0.000	0.000	Merged-chr11-23257441-61
NR39988--MA0039.3.KLF4	chr2	173263825	173263835	+	0.000	0.000	Merged-chr2-173263932-54
NR69775--MA1107.1.KLF9	chr9	81627150	81627162	+	0.000	0.000	Merged-chr9-81627091-24
NR17436--MA0741.1.KLF16	chr13	67844403	67844413	+	0.000	0.000	Merged-chr13-67844387-42
NR30037--MA0741.1.KLF16	chr17	74020692	74020702	-	0.000	0.000	Merged-chr17-74020674-41
NR10495--MA1107.1.KLF9	chr11	60937981	60937993	-	0.000	0.000	Merged-chr11-60937827-26
NR24774--MA0599.1.KLF5	chr15	100461130	100461139	-	0.000	0.000	Merged-chr15-100461368-57
NR63581--MA0742.1.Klf12	chr7	140036673	140036687	-	0.000	0.000	Merged-chr7-140036517-83
NR49589--MA1107.1.KLF9	chr5	23722185	23722197	+	0.000	0.000	Merged-chr5-23722080-21
NR27709--MA0741.1.KLF16	chr17	12205995	12206005	+	0.000	0.000	Merged-chr17-12205812-57
NR63852--MA0742.1.Klf12	chr7	143724043	143724057	-	0.000	0.000	Merged-chr7-143724096-15
NR71708--MA0741.1.KLF16	chrX	9272742	9272752	-	0.000	0.000	Merged-chrX-9272776-84
NR38356--MA0741.1.KLF16	chr2	132145131	132145141	-	0.000	0.000	Merged-chr2-132145154-79
NR7897--MA1107.1.KLF9	chr10	98745688	98745700	+	0.000	0.000	Merged-chr10-98745748-77
NR41555--MA1107.1.KLF9	chr3	84345595	84345607	+	0.000	0.000	Merged-chr3-84345416-77
NR48802--MA0740.1.KLF14	chr4	150894753	150894766	+	0.000	0.000	Merged-chr4-150894695-19
NR34664--MA0039.3.KLF4	chr19	60874620	60874630	-	0.000	0.000	Merged-chr19-60874475-51
NR64451--MA1107.1.KLF9	chr8	25597249	25597261	+	0.000	0.000	Merged-chr8-25597379-88
NR66707--MA1107.1.KLF9	chr8	111769395	111769407	-	0.000	0.000	Merged-chr8-111769335-16
NR6137--MA0741.1.KLF16	chr10	60125890	60125900	-	0.000	0.000	Merged-chr10-60126055-19
NR56215--MA0039.3.KLF4	chr6	88075211	88075221	+	0.000	0.000	Merged-chr6-88075202-50
NR23980--MA0740.1.KLF14	chr15	83172277	83172290	-	0.000	0.000	Merged-chr15-83172251-88
NR69278--MA0741.1.KLF16	chr9	66919711	66919721	-	0.000	0.000	Merged-chr9-66919754-62
NR3855--MA0039.3.KLF4	chr1	169969299	169969309	+	0.000	0.000	Merged-chr1-169969262-62
NR3612--MA0742.1.Klf12	chr1	165194478	165194492	-	0.000	0.000	Merged-chr1-165194301-85
NR67028--MA0599.1.KLF5	chr8	119898136	119898145	+	0.000	0.000	Merged-chr8-119898204-29
NR1520--MA0657.1.KLF13	chr1	86394533	86394550	-	0.000	0.000	Merged-chr1-86394473-34
NR23997--MA0493.1.Klf1	chr15	83350277	83350287	+	0.000	0.000	Merged-chr15-83350192-58
NR15622--MA0742.1.Klf12	chr12	108903043	108903057	-	0.000	0.000	Merged-chr12-108903153-23
NR30314--MA1107.1.KLF9	chr17	80441969	80441981	-	0.000	0.000	Merged-chr17-80441791-30
NR26166--MA0740.1.KLF14	chr16	46010417	46010430	+	0.000	0.000	Merged-chr16-46010604-102
NR29506--MA1107.1.KLF9	chr17	56350987	56350999	-	0.000	0.000	Merged-chr17-56350875-30
NR28015--MA0742.1.Klf12	chr17	23980381	23980395	-	0.000	0.000	Merged-chr17-23980482-41
NR54771--MA0599.1.KLF5	chr6	29232574	29232583	-	0.000	0.000	Merged-chr6-29232345-65
NR28462--MA0599.1.KLF5	chr17	29769354	29769363	+	0.000	0.000	Merged-chr17-29769470-62
NR50706--MA1107.1.KLF9	chr5	65217670	65217682	-	0.000	0.000	Merged-chr5-65217685-53
NR36420--MA0599.1.KLF5	chr2	65199963	65199972	-	0.000	0.000	Merged-chr2-65199920-22
NR60310--MA0741.1.KLF16	chr7	44590838	44590848	+	0.000	0.000	Merged-chr7-44590867-32
NR47086--MA0740.1.KLF14	chr4	120287852	120287865	-	0.000	0.000	Merged-chr4-120287807-68
NR39848--MA0741.1.KLF16	chr2	170509052	170509062	-	0.000	0.000	Merged-chr2-170509057-15
NR14360--MA0741.1.KLF16	chr12	69184147	69184157	-	0.000	0.000	Merged-chr12-69184335-85
NR42447--MA0741.1.KLF16	chr3	103809504	103809514	+	0.000	0.000	Merged-chr3-103809484-100
NR22008--MA0599.1.KLF5	chr14	120313650	120313659	+	0.000	0.000	Merged-chr14-120313531-118
NR42533--MA1107.1.KLF9	chr3	105825730	105825742	+	0.000	0.000	Merged-chr3-105825792-34
NR61961--MA0493.1.Klf1	chr7	107664508	107664518	+	0.000	0.000	Merged-chr7-107664561-57
NR37971--MA0599.1.KLF5	chr2	121414492	121414501	+	0.000	0.000	Merged-chr2-121414603-1
NR12531--MA0039.3.KLF4	chr11	107102669	107102679	+	0.000	0.000	Merged-chr11-107102809-58
NR72764--MA0599.1.KLF5	chrX	157483107	157483116	-	0.000	0.000	Merged-chrX-157483060-25
NR14511--MA0599.1.KLF5	chr12	72085809	72085818	-	0.000	0.000	Merged-chr12-72085712-110
NR30191--MA0740.1.KLF14	chr17	78916452	78916465	-	0.000	0.000	Merged-chr17-78916603-61
NR55288--MA0599.1.KLF5	chr6	48747070	48747079	-	0.000	0.000	Merged-chr6-48746943-184
NR23344--MA0599.1.KLF5	chr15	73067729	73067738	-	0.000	0.000	Merged-chr15-73067607-62
NR12461--MA0599.1.KLF5	chr11	106036723	106036732	-	0.000	0.000	Merged-chr11-106036906-50
NR27761--MA0742.1.Klf12	chr17	13659294	13659308	-	0.000	0.000	Merged-chr17-13659385-38
NR35617--MA0741.1.KLF16	chr2	30784813	30784823	-	0.000	0.000	Merged-chr2-30784697-21
NR62478--MA0493.1.Klf1	chr7	119835624	119835634	-	0.000	0.000	Merged-chr7-119835561-3
NR41202--MA0493.1.Klf1	chr3	63609915	63609925	-	0.000	0.000	Merged-chr3-63609909-22
NR13048--MA0039.3.KLF4	chr11	117611239	117611249	+	0.000	0.000	Merged-chr11-117611199-52
NR13058--MA0493.1.Klf1	chr11	117686232	117686242	+	0.000	0.000	Merged-chr11-117686143-68
NR38273--MA0599.1.KLF5	chr2	130839887	130839896	+	0.000	0.000	Merged-chr2-130839995-87
NR47997--MA0599.1.KLF5	chr4	136031621	136031630	+	0.000	0.000	Merged-chr4-136031447-41
NR59799--MA0741.1.KLF16	chr7	29155580	29155590	+	0.000	0.000	Merged-chr7-29155569-4
NR29646--MA0599.1.KLF5	chr17	62246830	62246839	-	0.000	0.000	Merged-chr17-62246918-5
NR12103--MA0599.1.KLF5	chr11	99150544	99150553	+	0.000	0.000	Merged-chr11-99150380-50
NR69406--MA0741.1.KLF16	chr9	70656343	70656353	-	0.000	0.000	Merged-chr9-70656354-14
NR63903--MA1107.1.KLF9	chr7	144470634	144470646	+	0.000	0.000	Merged-chr7-144470746-9
NR23110--MA1107.1.KLF9	chr15	60101875	60101887	+	0.000	0.000	Merged-chr15-60101772-22
NR34580--MA0493.1.Klf1	chr19	59387336	59387346	+	0.000	0.000	Merged-chr19-59387437-22
NR31239--MA0740.1.KLF14	chr18	34954735	34954748	-	0.000	0.000	Merged-chr18-34954596-79
NR54286--MA0039.3.KLF4	chr5	149246276	149246286	-	0.000	0.000	Merged-chr5-149246178-51
NR49912--MA0741.1.KLF16	chr5	32785739	32785749	+	0.000	0.000	Merged-chr5-32785581-60
NR15019--MA0599.1.KLF5	chr12	91590066	91590075	-	0.000	0.000	Merged-chr12-91590241-81
NR24661--MA1107.1.KLF9	chr15	98927701	98927713	+	0.000	0.000	Merged-chr15-98927787-24
NR59928--MA0039.3.KLF4	chr7	30535272	30535282	+	0.000	0.000	Merged-chr7-30535126-64
NR23893--MA0039.3.KLF4	chr15	81523066	81523076	+	0.000	0.000	Merged-chr15-81522874-123
NR60833--MA0741.1.KLF16	chr7	64392597	64392607	+	0.000	0.000	Merged-chr7-64392480-85
NR62850--MA0599.1.KLF5	chr7	127746199	127746208	-	0.000	0.000	Merged-chr7-127746259-1
NR11372--MA0742.1.Klf12	chr11	80780042	80780056	+	0.000	0.000	Merged-chr11-80779980-65
NR588--MA0599.1.KLF5	chr1	40400001	40400010	+	0.000	0.000	Merged-chr1-40399864-38
NR27914--MA0599.1.KLF5	chr17	21423219	21423228	-	0.000	0.000	Merged-chr17-21423109-81
NR45410--MA0741.1.KLF16	chr4	47502656	47502666	+	0.000	0.000	Merged-chr4-47502756-26
NR11246--MA0599.1.KLF5	chr11	78512238	78512247	-	0.000	0.000	Merged-chr11-78512240-60
NR1363--MA0493.1.Klf1	chr1	80703445	80703455	-	0.000	0.000	Merged-chr1-80703457-36
NR22729--MA0740.1.KLF14	chr15	38518264	38518277	-	0.000	0.000	Merged-chr15-38518309-9
NR59849--MA0599.1.KLF5	chr7	29251409	29251418	-	0.000	0.000	Merged-chr7-29251339-19
NR56238--MA1107.1.KLF9	chr6	88832789	88832801	-	0.000	0.000	Merged-chr6-88832926-25
NR6114--MA0493.1.Klf1	chr10	59951878	59951888	+	0.000	0.000	Merged-chr10-59952014-65
NR1872--MA0740.1.KLF14	chr1	105663809	105663822	-	0.000	0.000	Merged-chr1-105663837-98
NR14623--MA0599.1.KLF5	chr12	76837667	76837676	-	0.000	0.000	Merged-chr12-76837684-61
NR39438--MA1107.1.KLF9	chr2	163017190	163017202	-	0.000	0.000	Merged-chr2-163017241-71
NR30949--MA0742.1.Klf12	chr18	12947481	12947495	+	0.000	0.000	Merged-chr18-12947466-4
NR54443--MA0741.1.KLF16	chr5	151368642	151368652	+	0.000	0.000	Merged-chr5-151368809-80
NR58866--MA0493.1.Klf1	chr7	5020258	5020268	-	0.000	0.000	Merged-chr7-5020467-58
NR26922--MA0493.1.Klf1	chr16	90143880	90143890	-	0.000	0.000	Merged-chr16-90143761-94
NR48333--MA0742.1.Klf12	chr4	141060590	141060604	-	0.000	0.000	Merged-chr4-141060681-65
NR11012--MA1107.1.KLF9	chr11	75154326	75154338	+	0.000	0.000	Merged-chr11-75154404-32
NR67880--MA0740.1.KLF14	chr9	21131203	21131216	+	0.000	0.000	Merged-chr9-21131280-55
NR59110--MA0657.1.KLF13	chr7	16875120	16875137	-	0.000	0.000	Merged-chr7-16874886-101
NR6112--MA0742.1.Klf12	chr10	59951878	59951892	+	0.000	0.000	Merged-chr10-59952014-65
NR30646--MA0493.1.Klf1	chr17	87530638	87530648	+	0.000	0.000	Merged-chr17-87530563-34
NR40237--MA1107.1.KLF9	chr2	180024848	180024860	+	0.000	0.000	Merged-chr2-180024959-69
NR29552--MA0599.1.KLF5	chr17	56717261	56717270	+	0.000	0.000	Merged-chr17-56717302-101
NR21396--MA1107.1.KLF9	chr14	99045512	99045524	+	0.000	0.000	Merged-chr14-99045494-2
