#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Bcl6KO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR758--MA0511.2.RUNX2	chr1	191275772	191275780	+	0.000	0.000	Merged-chr1-191275783-38
NR6064--MA0002.2.RUNX1	chr2	169589992	169590002	+	0.000	0.000	Merged-chr2-169590088-67
NR1993--MA0002.2.RUNX1	chr11	117952394	117952404	+	0.000	0.000	Merged-chr11-117952385-45
NR9712--MA0002.2.RUNX1	chr9	62412261	62412271	-	0.000	0.000	Merged-chr9-62412387-14
NR122--MA0684.1.RUNX3	chr1	55448337	55448346	-	0.000	0.000	Merged-chr1-55448277-23
NR5210--MA0002.2.RUNX1	chr19	42780004	42780014	+	0.000	0.000	Merged-chr19-42779863-69
NR4406--MA0511.2.RUNX2	chr17	44256761	44256769	-	0.000	0.000	Merged-chr17-44256797-30
NR3530--MA0002.2.RUNX1	chr15	53113961	53113971	+	0.000	0.000	Merged-chr15-53113994-25
NR1916--MA0002.2.RUNX1	chr11	107668371	107668381	+	0.000	0.000	Merged-chr11-107668374-46
NR4658--MA0511.2.RUNX2	chr18	6106732	6106740	+	0.000	0.000	Merged-chr18-6106813-28
NR3782--MA0002.2.RUNX1	chr15	101846058	101846068	+	0.000	0.000	Merged-chr15-101846140-39
NR8746--MA0511.2.RUNX2	chr7	89171966	89171974	+	0.000	0.000	Merged-chr7-89172043-28
NR2879--MA0002.2.RUNX1	chr13	108100837	108100847	+	0.000	0.000	Merged-chr13-108100820-31
NR7665--MA0002.2.RUNX1	chr5	114826401	114826411	-	0.000	0.000	Merged-chr5-114826460-42
NR6097--MA0684.1.RUNX3	chr2	174473300	174473309	-	0.000	0.000	Merged-chr2-174473048-89
NR4022--MA0684.1.RUNX3	chr16	55770519	55770528	-	0.000	0.000	Merged-chr16-55770435-39
NR5571--MA0002.2.RUNX1	chr2	72535996	72536006	+	0.000	0.000	Merged-chr2-72536133-16
NR3020--MA0002.2.RUNX1	chr14	20503199	20503209	-	0.000	0.000	Merged-chr14-20503247-33
NR5908--MA0002.2.RUNX1	chr2	150571488	150571498	-	0.000	0.000	Merged-chr2-150571681-1
NR3957--MA0002.2.RUNX1	chr16	44339245	44339255	-	0.000	0.000	Merged-chr16-44339420-21
NR2594--MA0684.1.RUNX3	chr13	30912398	30912407	-	0.000	0.000	Merged-chr13-30912363-13
NR1863--MA0002.2.RUNX1	chr11	101665569	101665579	+	0.000	0.000	Merged-chr11-101665520-54
NR5951--MA0002.2.RUNX1	chr2	156877905	156877915	+	0.000	0.000	Merged-chr2-156878033-50
NR5746--MA0002.2.RUNX1	chr2	118541046	118541056	-	0.000	0.000	Merged-chr2-118541093-2
NR6728--MA0002.2.RUNX1	chr4	11077683	11077693	-	0.000	0.000	Merged-chr4-11077783-17
NR2498--MA0684.1.RUNX3	chr13	3526657	3526666	-	0.000	0.000	Merged-chr13-3526495-54
NR6413--MA0511.2.RUNX2	chr3	101295786	101295794	-	0.000	0.000	Merged-chr3-101295542-29
NR6314--MA0002.2.RUNX1	chr3	86196699	86196709	-	0.000	0.000	Merged-chr3-86196613-32
NR4158--MA0002.2.RUNX1	chr16	94303059	94303069	-	0.000	0.000	Merged-chr16-94303117-33
NR4429--MA0002.2.RUNX1	chr17	46378755	46378765	+	0.000	0.000	Merged-chr17-46378659-16
NR3781--MA0684.1.RUNX3	chr15	100905320	100905329	-	0.000	0.000	Merged-chr15-100905419-58
NR9771--MA0511.2.RUNX2	chr9	72390455	72390463	-	0.000	0.000	Merged-chr9-72390608-30
NR5855--MA0002.2.RUNX1	chr2	140042685	140042695	-	0.000	0.000	Merged-chr2-140042676-83
NR3304--MA0002.2.RUNX1	chr14	102834735	102834745	-	0.000	0.000	Merged-chr14-102834808-33
NR4366--MA0511.2.RUNX2	chr17	32891380	32891388	-	0.000	0.000	Merged-chr17-32891413-48
NR6966--MA0684.1.RUNX3	chr4	102629842	102629851	-	0.000	0.000	Merged-chr4-102629885-23
NR3556--MA0002.2.RUNX1	chr15	59009573	59009583	-	0.000	0.000	Merged-chr15-59009632-21
NR4415--MA0684.1.RUNX3	chr17	44690608	44690617	-	0.000	0.000	Merged-chr17-44690721-49
NR3413--MA0002.2.RUNX1	chr15	3270984	3270994	+	0.000	0.000	Merged-chr15-3270817-58
NR6618--MA0684.1.RUNX3	chr3	142437065	142437074	+	0.000	0.000	Merged-chr3-142437047-18
NR7501--MA0002.2.RUNX1	chr5	89198655	89198665	+	0.000	0.000	Merged-chr5-89198704-31
NR4253--MA0684.1.RUNX3	chr17	12916395	12916404	-	0.000	0.000	Merged-chr17-12916324-81
NR8292--MA0511.2.RUNX2	chr6	127434327	127434335	-	0.000	0.000	Merged-chr6-127434285-47
NR3350--MA0511.2.RUNX2	chr14	118816677	118816685	-	0.000	0.000	Merged-chr14-118816766-15
NR8629--MA0511.2.RUNX2	chr7	58392983	58392991	-	0.000	0.000	Merged-chr7-58392737-68
NR1941--MA0511.2.RUNX2	chr11	109694175	109694183	-	0.000	0.000	Merged-chr11-109694201-12
NR6456--MA0684.1.RUNX3	chr3	108737882	108737891	-	0.000	0.000	Merged-chr3-108737869-29
NR4776--MA0684.1.RUNX3	chr18	54940565	54940574	+	0.000	0.000	Merged-chr18-54940674-40
NR9833--MA0684.1.RUNX3	chr9	86625072	86625081	-	0.000	0.000	Merged-chr9-86625059-9
NR6579--MA0002.2.RUNX1	chr3	136531591	136531601	-	0.000	0.000	Merged-chr3-136531691-41
NR7882--MA0684.1.RUNX3	chr6	4749462	4749471	-	0.000	0.000	Merged-chr6-4749300-25
NR2619--MA0002.2.RUNX1	chr13	38501512	38501522	-	0.000	0.000	Merged-chr13-38501583-20
NR4428--MA0684.1.RUNX3	chr17	46074013	46074022	-	0.000	0.000	Merged-chr17-46073947-66
NR8196--MA0511.2.RUNX2	chr6	114883676	114883684	+	0.000	0.000	Merged-chr6-114883519-32
NR2477--MA0684.1.RUNX3	chr12	117931840	117931849	+	0.000	0.000	Merged-chr12-117932032-25
NR1680--MA0002.2.RUNX1	chr11	75279833	75279843	-	0.000	0.000	Merged-chr11-75279801-60
NR5662--MA0511.2.RUNX2	chr2	93411436	93411444	-	0.000	0.000	Merged-chr2-93411481-30
NR6069--MA0002.2.RUNX1	chr2	170205992	170206002	-	0.000	0.000	Merged-chr2-170206161-1
NR2109--MA0002.2.RUNX1	chr12	41331183	41331193	+	0.000	0.000	Merged-chr12-41331287-30
NR4246--MA0002.2.RUNX1	chr17	12249808	12249818	-	0.000	0.000	Merged-chr17-12249903-14
NR10239--MA0511.2.RUNX2	chrX	166323309	166323317	+	0.000	0.000	Merged-chrX-166323438-29
NR8877--MA0684.1.RUNX3	chr7	112400401	112400410	-	0.000	0.000	Merged-chr7-112400264-32
NR5738--MA0002.2.RUNX1	chr2	117399617	117399627	-	0.000	0.000	Merged-chr2-117399695-40
NR1507--MA0002.2.RUNX1	chr11	31999989	31999999	-	0.000	0.000	Merged-chr11-32000120-91
NR9555--MA0002.2.RUNX1	chr8	128709480	128709490	+	0.000	0.000	Merged-chr8-128709398-34
NR3373--MA0002.2.RUNX1	chr14	121478179	121478189	-	0.000	0.000	Merged-chr14-121478313-77
NR5880--MA0511.2.RUNX2	chr2	144658003	144658011	+	0.000	0.000	Merged-chr2-144658008-6
NR3995--MA0511.2.RUNX2	chr16	49818780	49818788	+	0.000	0.000	Merged-chr16-49818889-55
NR7461--MA0002.2.RUNX1	chr5	67155858	67155868	-	0.000	0.000	Merged-chr5-67155759-12
NR488--MA0684.1.RUNX3	chr1	156107632	156107641	-	0.000	0.000	Merged-chr1-156107572-8
NR4977--MA0511.2.RUNX2	chr18	83011774	83011782	-	0.000	0.000	Merged-chr18-83011883-50
NR660--MA0002.2.RUNX1	chr1	180531602	180531612	+	0.000	0.000	Merged-chr1-180531418-30
NR2155--MA0511.2.RUNX2	chr12	73598396	73598404	-	0.000	0.000	Merged-chr12-73598343-51
NR8509--MA0002.2.RUNX1	chr7	16950377	16950387	-	0.000	0.000	Merged-chr7-16950305-32
NR1821--MA0002.2.RUNX1	chr11	97143702	97143712	-	0.000	0.000	Merged-chr11-97143541-12
NR7861--MA0684.1.RUNX3	chr5	149160598	149160607	+	0.000	0.000	Merged-chr5-149160687-30
NR153--MA0511.2.RUNX2	chr1	61402510	61402518	+	0.000	0.000	Merged-chr1-61402618-25
NR5562--MA0684.1.RUNX3	chr2	69136055	69136064	-	0.000	0.000	Merged-chr2-69135944-40
NR2059--MA0511.2.RUNX2	chr12	21451579	21451587	+	0.000	0.000	Merged-chr12-21451589-67
NR5370--MA0511.2.RUNX2	chr2	9689687	9689695	-	0.000	0.000	Merged-chr2-9689730-31
NR8698--MA0511.2.RUNX2	chr7	75863436	75863444	-	0.000	0.000	Merged-chr7-75863636-9
NR2979--MA0684.1.RUNX3	chr13	119681443	119681452	+	0.000	0.000	Merged-chr13-119681376-28
NR7222--MA0002.2.RUNX1	chr4	149880279	149880289	+	0.000	0.000	Merged-chr4-149880219-52
NR7888--MA0002.2.RUNX1	chr6	8648842	8648852	-	0.000	0.000	Merged-chr6-8648625-101
NR3591--MA0002.2.RUNX1	chr15	64176573	64176583	+	0.000	0.000	Merged-chr15-64176551-12
NR3862--MA0002.2.RUNX1	chr16	23838334	23838344	+	0.000	0.000	Merged-chr16-23838386-46
NR3386--MA0002.2.RUNX1	chr14	122036071	122036081	-	0.000	0.000	Merged-chr14-122036030-34
NR3657--MA0002.2.RUNX1	chr15	78515971	78515981	+	0.000	0.000	Merged-chr15-78515914-15
NR4368--MA0002.2.RUNX1	chr17	33552373	33552383	-	0.000	0.000	Merged-chr17-33552490-32
NR3613--MA0511.2.RUNX2	chr15	73150952	73150960	+	0.000	0.000	Merged-chr15-73151082-33
NR1391--MA0511.2.RUNX2	chr10	127225760	127225768	-	0.000	0.000	Merged-chr10-127225928-35
NR7950--MA0002.2.RUNX1	chr6	38848073	38848083	+	0.000	0.000	Merged-chr6-38848269-41
NR7474--MA0002.2.RUNX1	chr5	74523694	74523704	-	0.000	0.000	Merged-chr5-74523613-7
NR8128--MA0684.1.RUNX3	chr6	97016227	97016236	+	0.000	0.000	Merged-chr6-97016281-52
NR1292--MA0002.2.RUNX1	chr10	107948120	107948130	-	0.000	0.000	Merged-chr10-107948089-22
NR4102--MA0684.1.RUNX3	chr16	90331260	90331269	+	0.000	0.000	Merged-chr16-90331129-56
NR1629--MA0002.2.RUNX1	chr11	61684122	61684132	+	0.000	0.000	Merged-chr11-61684230-57
NR4576--MA0511.2.RUNX2	chr17	80772670	80772678	-	0.000	0.000	Merged-chr17-80772766-52
NR1420--MA0002.2.RUNX1	chr11	4135370	4135380	+	0.000	0.000	Merged-chr11-4135322-68
NR1771--MA0511.2.RUNX2	chr11	86925383	86925391	+	0.000	0.000	Merged-chr11-86925412-36
NR7583--MA0002.2.RUNX1	chr5	105840057	105840067	+	0.000	0.000	Merged-chr5-105840151-44
NR6143--MA0684.1.RUNX3	chr3	5860542	5860551	+	0.000	0.000	Merged-chr3-5860580-55
NR6414--MA0684.1.RUNX3	chr3	101295785	101295794	-	0.000	0.000	Merged-chr3-101295542-29
NR3004--MA0002.2.RUNX1	chr14	18820779	18820789	+	0.000	0.000	Merged-chr14-18820757-45
NR1053--MA0002.2.RUNX1	chr10	61602887	61602897	+	0.000	0.000	Merged-chr10-61602709-62
NR7840--MA0684.1.RUNX3	chr5	147366586	147366595	+	0.000	0.000	Merged-chr5-147366476-45
NR9643--MA0002.2.RUNX1	chr9	44646143	44646153	+	0.000	0.000	Merged-chr9-44646194-52
NR8568--MA0511.2.RUNX2	chr7	34313587	34313595	-	0.000	0.000	Merged-chr7-34313409-64
NR7758--MA0002.2.RUNX1	chr5	134350926	134350936	-	0.000	0.000	Merged-chr5-134350841-34
NR2928--MA0511.2.RUNX2	chr13	111569229	111569237	+	0.000	0.000	Merged-chr13-111569188-35
NR1576--MA0002.2.RUNX1	chr11	51760387	51760397	-	0.000	0.000	Merged-chr11-51760433-27
NR8425--MA0511.2.RUNX2	chr6	145306943	145306951	+	0.000	0.000	Merged-chr6-145306882-40
NR2243--MA0511.2.RUNX2	chr12	92646925	92646933	+	0.000	0.000	Merged-chr12-92646830-14
NR3984--MA0002.2.RUNX1	chr16	48594584	48594594	-	0.000	0.000	Merged-chr16-48594719-53
NR1310--MA0684.1.RUNX3	chr10	116487538	116487547	+	0.000	0.000	Merged-chr10-116487356-53
NR1162--MA0002.2.RUNX1	chr10	80682118	80682128	+	0.000	0.000	Merged-chr10-80682185-27
NR4367--MA0684.1.RUNX3	chr17	32891379	32891388	-	0.000	0.000	Merged-chr17-32891413-48
NR9481--MA0002.2.RUNX1	chr8	122937584	122937594	-	0.000	0.000	Merged-chr8-122937627-31
NR9752--MA0002.2.RUNX1	chr9	69068846	69068856	-	0.000	0.000	Merged-chr9-69068633-33
NR1685--MA0002.2.RUNX1	chr11	76217698	76217708	-	0.000	0.000	Merged-chr11-76217513-52
NR3321--MA0511.2.RUNX2	chr14	105480285	105480293	-	0.000	0.000	Merged-chr14-105480266-22
NR9133--MA0002.2.RUNX1	chr8	10481081	10481091	-	0.000	0.000	Merged-chr8-10480951-33
NR1542--MA0002.2.RUNX1	chr11	44489538	44489548	+	0.000	0.000	Merged-chr11-44489355-8
NR6279--MA0002.2.RUNX1	chr3	65650567	65650577	+	0.000	0.000	Merged-chr3-65650597-39
NR9861--MA0002.2.RUNX1	chr9	94621077	94621087	+	0.000	0.000	Merged-chr9-94620917-97
NR2048--MA0002.2.RUNX1	chr12	16532566	16532576	-	0.000	0.000	Merged-chr12-16532570-85
NR9341--MA0511.2.RUNX2	chr8	94633720	94633728	-	0.000	0.000	Merged-chr8-94633712-19
NR4079--MA0511.2.RUNX2	chr16	84800041	84800049	+	0.000	0.000	Merged-chr16-84800124-30
NR5981--MA0511.2.RUNX2	chr2	160578939	160578947	+	0.000	0.000	Merged-chr2-160578868-32
NR6536--MA0684.1.RUNX3	chr3	130788181	130788190	-	0.000	0.000	Merged-chr3-130788036-10
NR9642--MA0684.1.RUNX3	chr9	44526489	44526498	-	0.000	0.000	Merged-chr9-44526635-59
NR5411--MA0684.1.RUNX3	chr2	24748060	24748069	+	0.000	0.000	Merged-chr2-24748146-35
NR5263--MA0002.2.RUNX1	chr19	55769090	55769100	+	0.000	0.000	Merged-chr19-55769048-40
NR2779--MA0511.2.RUNX2	chr13	85399092	85399100	-	0.000	0.000	Merged-chr13-85399027-23
NR4508--MA0684.1.RUNX3	chr17	65541199	65541208	+	0.000	0.000	Merged-chr17-65540988-64
NR1969--MA0002.2.RUNX1	chr11	114238548	114238558	+	0.000	0.000	Merged-chr11-114238468-20
NR2557--MA0684.1.RUNX3	chr13	20502724	20502733	-	0.000	0.000	Merged-chr13-20502802-9
NR4089--MA0002.2.RUNX1	chr16	89817051	89817061	-	0.000	0.000	Merged-chr16-89817047-30
NR8547--MA0511.2.RUNX2	chr7	28384309	28384317	-	0.000	0.000	Merged-chr7-28384283-3
NR9417--MA0002.2.RUNX1	chr8	115462236	115462246	-	0.000	0.000	Merged-chr8-115462396-21
NR5663--MA0684.1.RUNX3	chr2	93411435	93411444	-	0.000	0.000	Merged-chr2-93411481-30
NR7942--MA0002.2.RUNX1	chr6	37355543	37355553	+	0.000	0.000	Merged-chr6-37355580-18
NR64--MA0002.2.RUNX1	chr1	39896692	39896702	+	0.000	0.000	Merged-chr1-39896761-43
NR3711--MA0002.2.RUNX1	chr15	85233150	85233160	-	0.000	0.000	Merged-chr15-85233310-62
NR9751--MA0684.1.RUNX3	chr9	69023481	69023490	-	0.000	0.000	Merged-chr9-69023585-49
NR5--MA0002.2.RUNX1	chr1	6467286	6467296	+	0.000	0.000	Merged-chr1-6467226-38
NR3840--MA0684.1.RUNX3	chr16	17695010	17695019	-	0.000	0.000	Merged-chr16-17695007-34
NR7452--MA0684.1.RUNX3	chr5	65901096	65901105	+	0.000	0.000	Merged-chr5-65901111-39
NR7780--MA0002.2.RUNX1	chr5	136460078	136460088	-	0.000	0.000	Merged-chr5-136460136-37
NR5772--MA0684.1.RUNX3	chr2	124720162	124720171	-	0.000	0.000	Merged-chr2-124720175-70
NR7846--MA0002.2.RUNX1	chr5	148678762	148678772	-	0.000	0.000	Merged-chr5-148678733-37
NR207--MA0684.1.RUNX3	chr1	71594393	71594402	+	0.000	0.000	Merged-chr1-71594444-22
NR10141--MA0002.2.RUNX1	chrX	48429663	48429673	+	0.000	0.000	Merged-chrX-48429732-34
NR6006--MA0002.2.RUNX1	chr2	164041119	164041129	-	0.000	0.000	Merged-chr2-164041176-18
NR3966--MA0511.2.RUNX2	chr16	45090257	45090265	-	0.000	0.000	Merged-chr16-45090257-28
NR3596--MA0002.2.RUNX1	chr15	64192796	64192806	-	0.000	0.000	Merged-chr15-64192878-29
NR7561--MA0684.1.RUNX3	chr5	105291005	105291014	-	0.000	0.000	Merged-chr5-105291153-16
NR9093--MA0002.2.RUNX1	chr7	141194083	141194093	+	0.000	0.000	Merged-chr7-141194198-81
NR3552--MA0511.2.RUNX2	chr15	58750440	58750448	+	0.000	0.000	Merged-chr15-58750240-28
NR9364--MA0002.2.RUNX1	chr8	104344199	104344209	-	0.000	0.000	Merged-chr8-104344230-45
NR9906--MA0002.2.RUNX1	chr9	102539930	102539940	-	0.000	0.000	Merged-chr9-102539934-44
NR5010--MA0684.1.RUNX3	chr18	84851322	84851331	-	0.000	0.000	Merged-chr18-84851440-69
NR9493--MA0684.1.RUNX3	chr8	123163268	123163277	+	0.000	0.000	Merged-chr8-123163099-40
NR1297--MA0002.2.RUNX1	chr10	111446509	111446519	+	0.000	0.000	Merged-chr10-111446386-39
NR1839--MA0002.2.RUNX1	chr11	98909882	98909892	+	0.000	0.000	Merged-chr11-98909769-23
NR5590--MA0002.2.RUNX1	chr2	73547518	73547528	-	0.000	0.000	Merged-chr2-73547425-29
NR5804--MA0684.1.RUNX3	chr2	128335906	128335915	+	0.000	0.000	Merged-chr2-128335870-5
NR7892--MA0511.2.RUNX2	chr6	12081956	12081964	-	0.000	0.000	Merged-chr6-12082002-27
NR3919--MA0684.1.RUNX3	chr16	33704462	33704471	-	0.000	0.000	Merged-chr16-33704472-6
NR8047--MA0002.2.RUNX1	chr6	65590407	65590417	+	0.000	0.000	Merged-chr6-65590340-6
NR8398--MA0511.2.RUNX2	chr6	142950589	142950597	-	0.000	0.000	Merged-chr6-142950474-44
NR8299--MA0002.2.RUNX1	chr6	128474350	128474360	-	0.000	0.000	Merged-chr6-128474299-11
NR3357--MA0002.2.RUNX1	chr14	118937865	118937875	+	0.000	0.000	Merged-chr14-118937889-60
NR9996--MA0002.2.RUNX1	chr9	115611927	115611937	+	0.000	0.000	Merged-chr9-115612034-68
NR4339--MA0002.2.RUNX1	chr17	29262021	29262031	-	0.000	0.000	Merged-chr17-29262154-17
NR5371--MA0684.1.RUNX3	chr2	9689686	9689695	-	0.000	0.000	Merged-chr2-9689730-31
NR5494--MA0002.2.RUNX1	chr2	49313370	49313380	-	0.000	0.000	Merged-chr2-49313171-56
NR6419--MA0684.1.RUNX3	chr3	101800520	101800529	+	0.000	0.000	Merged-chr3-101800601-48
NR5080--MA0002.2.RUNX1	chr19	12518019	12518029	-	0.000	0.000	Merged-chr19-12518208-28
NR1392--MA0684.1.RUNX3	chr10	127225759	127225768	-	0.000	0.000	Merged-chr10-127225928-35
NR1120--MA0002.2.RUNX1	chr10	75839305	75839315	-	0.000	0.000	Merged-chr10-75839326-47
NR9234--MA0002.2.RUNX1	chr8	53639123	53639133	-	0.000	0.000	Merged-chr8-53639020-77
NR9505--MA0002.2.RUNX1	chr8	124943163	124943173	-	0.000	0.000	Merged-chr8-124943132-9
NR7825--MA0002.2.RUNX1	chr5	143917703	143917713	-	0.000	0.000	Merged-chr5-143917664-24
NR4133--MA0511.2.RUNX2	chr16	92801760	92801768	-	0.000	0.000	Merged-chr16-92801827-54
NR8980--MA0002.2.RUNX1	chr7	126470333	126470343	+	0.000	0.000	Merged-chr7-126470347-45
NR7683--MA0684.1.RUNX3	chr5	118710116	118710125	-	0.000	0.000	Merged-chr5-118710096-15
NR2026--MA0684.1.RUNX3	chr12	3284054	3284063	+	0.000	0.000	Merged-chr12-3284182-20
NR3945--MA0511.2.RUNX2	chr16	43620568	43620576	+	0.000	0.000	Merged-chr16-43620477-23
NR5132--MA0684.1.RUNX3	chr19	29185720	29185729	-	0.000	0.000	Merged-chr19-29185697-46
NR610--MA0002.2.RUNX1	chr1	172525391	172525401	+	0.000	0.000	Merged-chr1-172525457-28
NR4229--MA0684.1.RUNX3	chr17	7889199	7889208	-	0.000	0.000	Merged-chr17-7889151-33
NR2721--MA0002.2.RUNX1	chr13	63274699	63274709	+	0.000	0.000	Merged-chr13-63274780-57
NR2086--MA0511.2.RUNX2	chr12	34248929	34248937	+	0.000	0.000	Merged-chr12-34249045-49
NR3432--MA0002.2.RUNX1	chr15	9190009	9190019	-	0.000	0.000	Merged-chr15-9190055-23
NR7044--MA0002.2.RUNX1	chr4	122808311	122808321	-	0.000	0.000	Merged-chr4-122808329-35
NR5364--MA0002.2.RUNX1	chr2	9594135	9594145	-	0.000	0.000	Merged-chr2-9594121-50
NR8569--MA0684.1.RUNX3	chr7	34313586	34313595	-	0.000	0.000	Merged-chr7-34313409-64
NR8026--MA0002.2.RUNX1	chr6	54116500	54116510	-	0.000	0.000	Merged-chr6-54116572-22
NR7000--MA0511.2.RUNX2	chr4	109471172	109471180	+	0.000	0.000	Merged-chr4-109471151-19
NR7666--MA0511.2.RUNX2	chr5	114826496	114826504	+	0.000	0.000	Merged-chr5-114826460-42
NR9518--MA0002.2.RUNX1	chr8	126420986	126420996	+	0.000	0.000	Merged-chr8-126420997-20
NR8426--MA0684.1.RUNX3	chr6	145306943	145306952	+	0.000	0.000	Merged-chr6-145306882-40
NR1341--MA0511.2.RUNX2	chr10	118714234	118714242	+	0.000	0.000	Merged-chr10-118714396-52
NR7153--MA0002.2.RUNX1	chr4	139367695	139367705	+	0.000	0.000	Merged-chr4-139367606-11
NR7424--MA0002.2.RUNX1	chr5	57964458	57964468	-	0.000	0.000	Merged-chr5-57964492-18
NR5473--MA0002.2.RUNX1	chr2	36203235	36203245	-	0.000	0.000	Merged-chr2-36203338-53
NR4003--MA0511.2.RUNX2	chr16	50298930	50298938	-	0.000	0.000	Merged-chr16-50299012-15
NR3588--MA0002.2.RUNX1	chr15	64102608	64102618	-	0.000	0.000	Merged-chr15-64102610-48
NR2118--MA0511.2.RUNX2	chr12	52830989	52830997	-	0.000	0.000	Merged-chr12-52830906-26
NR9290--MA0002.2.RUNX1	chr8	78975160	78975170	-	0.000	0.000	Merged-chr8-78975191-34
NR4299--MA0002.2.RUNX1	chr17	24251447	24251457	-	0.000	0.000	Merged-chr17-24251490-51
NR3273--MA0511.2.RUNX2	chr14	79503808	79503816	+	0.000	0.000	Merged-chr14-79503814-22
NR7947--MA0002.2.RUNX1	chr6	38789608	38789618	-	0.000	0.000	Merged-chr6-38789563-52
NR5125--MA0002.2.RUNX1	chr19	24971561	24971571	-	0.000	0.000	Merged-chr19-24971475-35
NR5747--MA0511.2.RUNX2	chr2	118700448	118700456	+	0.000	0.000	Merged-chr2-118700490-41
NR5254--MA0684.1.RUNX3	chr19	55332802	55332811	-	0.000	0.000	Merged-chr19-55332814-24
NR1894--MA0684.1.RUNX3	chr11	104582881	104582890	-	0.000	0.000	Merged-chr11-104582835-39
NR3968--MA0002.2.RUNX1	chr16	45090262	45090272	+	0.000	0.000	Merged-chr16-45090257-28
NR1417--MA0002.2.RUNX1	chr11	3703701	3703711	-	0.000	0.000	Merged-chr11-3703654-26
NR3924--MA0511.2.RUNX2	chr16	35741829	35741837	-	0.000	0.000	Merged-chr16-35741769-10
NR5234--MA0002.2.RUNX1	chr19	53318246	53318256	+	0.000	0.000	Merged-chr19-53318391-14
NR4159--MA0511.2.RUNX2	chr16	94600551	94600559	+	0.000	0.000	Merged-chr16-94600402-25
NR2479--MA0511.2.RUNX2	chr12	118428540	118428548	-	0.000	0.000	Merged-chr12-118428603-36
NR6660--MA0002.2.RUNX1	chr3	146765121	146765131	-	0.000	0.000	Merged-chr3-146765113-32
NR9988--MA0002.2.RUNX1	chr9	115387672	115387682	+	0.000	0.000	Merged-chr9-115387656-46
NR5092--MA0684.1.RUNX3	chr19	15883264	15883273	-	0.000	0.000	Merged-chr19-15883225-34
NR1798--MA0684.1.RUNX3	chr11	92904876	92904885	+	0.000	0.000	Merged-chr11-92904902-1
NR8499--MA0511.2.RUNX2	chr7	12949616	12949624	-	0.000	0.000	Merged-chr7-12949725-56
NR3540--MA0684.1.RUNX3	chr15	55896429	55896438	+	0.000	0.000	Merged-chr15-55896395-5
NR8720--MA0002.2.RUNX1	chr7	80828607	80828617	-	0.000	0.000	Merged-chr7-80828687-47
NR7916--MA0511.2.RUNX2	chr6	28949422	28949430	+	0.000	0.000	Merged-chr6-28949446-17
NR9160--MA0002.2.RUNX1	chr8	20550552	20550562	+	0.000	0.000	Merged-chr8-20550425-71
NR9431--MA0002.2.RUNX1	chr8	116928143	116928153	-	0.000	0.000	Merged-chr8-116928093-15
NR4169--MA0002.2.RUNX1	chr16	95762062	95762072	-	0.000	0.000	Merged-chr16-95762105-29
NR5743--MA0684.1.RUNX3	chr2	117447070	117447079	-	0.000	0.000	Merged-chr2-117447085-57
NR8972--MA0002.2.RUNX1	chr7	125593274	125593284	+	0.000	0.000	Merged-chr7-125593204-10
NR4569--MA0684.1.RUNX3	chr17	79603669	79603678	+	0.000	0.000	Merged-chr17-79603742-19
NR5600--MA0684.1.RUNX3	chr2	75590253	75590262	-	0.000	0.000	Merged-chr2-75590338-29
NR10241--MA0684.1.RUNX3	chrX	166323309	166323318	+	0.000	0.000	Merged-chrX-166323438-29
NR7754--MA0511.2.RUNX2	chr5	134237016	134237024	+	0.000	0.000	Merged-chr5-134237023-52
NR3567--MA0002.2.RUNX1	chr15	59596758	59596768	-	0.000	0.000	Merged-chr15-59596634-94
NR9064--MA0002.2.RUNX1	chr7	139911297	139911307	-	0.000	0.000	Merged-chr7-139911302-6
NR7926--MA0002.2.RUNX1	chr6	30657537	30657547	-	0.000	0.000	Merged-chr6-30657423-39
NR1621--MA0684.1.RUNX3	chr11	58978065	58978074	-	0.000	0.000	Merged-chr11-58978003-101
NR6530--MA0002.2.RUNX1	chr3	128122334	128122344	+	0.000	0.000	Merged-chr3-128122378-34
NR1539--MA0002.2.RUNX1	chr11	43494196	43494206	-	0.000	0.000	Merged-chr11-43494170-22
NR9050--MA0684.1.RUNX3	chr7	137476759	137476768	-	0.000	0.000	Merged-chr7-137476773-22
NR6782--MA0002.2.RUNX1	chr4	41741302	41741312	+	0.000	0.000	Merged-chr4-41741113-91
NR1747--MA0511.2.RUNX2	chr11	83828988	83828996	+	0.000	0.000	Merged-chr11-83828814-21
NR3205--MA0684.1.RUNX3	chr14	71035780	71035789	-	0.000	0.000	Merged-chr14-71035782-16
NR692--MA0002.2.RUNX1	chr1	183264257	183264267	+	0.000	0.000	Merged-chr1-183264283-10
NR963--MA0002.2.RUNX1	chr10	40479355	40479365	+	0.000	0.000	Merged-chr10-40479489-48
NR9077--MA0002.2.RUNX1	chr7	140857292	140857302	-	0.000	0.000	Merged-chr7-140857448-6
