#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR7988--MA1107.1.KLF9	chr10	111635682	111635694	-	0.000	0.000	Merged-chr10-111635766-22
NR38582--MA1107.1.KLF9	chr2	153710671	153710683	+	0.000	0.000	Merged-chr2-153710877-23
NR30763--MA1107.1.KLF9	chr18	38367010	38367022	-	0.000	0.000	Merged-chr18-38367283-66
NR36054--MA0741.1.KLF16	chr2	66256677	66256687	-	0.000	0.000	Merged-chr2-66256771-79
NR36650--MA0657.1.KLF13	chr2	92393024	92393041	-	0.000	0.000	Merged-chr2-92392954-19
NR13422--MA0740.1.KLF14	chr12	8638592	8638605	+	0.000	0.000	Merged-chr12-8638718-65
NR53865--MA1107.1.KLF9	chr6	39256914	39256926	+	0.000	0.000	Merged-chr6-39256768-1
NR24631--MA1107.1.KLF9	chr15	103182418	103182430	+	0.000	0.000	Merged-chr15-103182450-32
NR11574--MA0599.1.KLF5	chr11	94602012	94602021	+	0.000	0.000	Merged-chr11-94601858-52
NR34470--MA0599.1.KLF5	chr2	6522536	6522545	+	0.000	0.000	Merged-chr2-6522633-5
NR59285--MA1107.1.KLF9	chr7	63939873	63939885	+	0.000	0.000	Merged-chr7-63939782-2
NR40350--MA0741.1.KLF16	chr3	35754078	35754088	-	0.000	0.000	Merged-chr3-35754323-108
NR53507--MA1107.1.KLF9	chr6	15748034	15748046	-	0.000	0.000	Merged-chr6-15747885-49
NR62327--MA0742.1.Klf12	chr8	10481007	10481021	+	0.000	0.000	Merged-chr8-10480951-33
NR39221--MA0599.1.KLF5	chr2	166595287	166595296	+	0.000	0.000	Merged-chr2-166595379-3
NR40621--MA0741.1.KLF16	chr3	54692663	54692673	+	0.000	0.000	Merged-chr3-54692822-61
NR63887--MA0741.1.KLF16	chr8	84976367	84976377	-	0.000	0.000	Merged-chr8-84976450-61
NR24184--MA0493.1.Klf1	chr15	97391026	97391036	+	0.000	0.000	Merged-chr15-97391095-24
NR57778--MA0599.1.KLF5	chr7	13024324	13024333	+	0.000	0.000	Merged-chr7-13024228-149
NR51457--MA1107.1.KLF9	chr5	122430272	122430284	+	0.000	0.000	Merged-chr5-122430278-22
NR21394--MA0599.1.KLF5	chr14	104522463	104522472	+	0.000	0.000	Merged-chr14-104522505-70
NR7029--MA0742.1.Klf12	chr10	82764181	82764195	+	0.000	0.000	Merged-chr10-82763957-77
NR31608--MA0599.1.KLF5	chr18	70640335	70640344	+	0.000	0.000	Merged-chr18-70640400-9
NR8491--MA0740.1.KLF14	chr10	121501344	121501357	-	0.000	0.000	Merged-chr10-121501347-25
NR66451--MA0740.1.KLF14	chr9	53248255	53248268	-	0.000	0.000	Merged-chr9-53248051-82
NR4043--MA0493.1.Klf1	chr1	183298379	183298389	+	0.000	0.000	Merged-chr1-183298283-17
NR30880--MA0742.1.Klf12	chr18	46597672	46597686	-	0.000	0.000	Merged-chr18-46597780-100
NR17608--MA0741.1.KLF16	chr13	74009394	74009404	-	0.000	0.000	Merged-chr13-74009522-65
NR38733--MA0741.1.KLF16	chr2	156196621	156196631	-	0.000	0.000	Merged-chr2-156196758-68
NR52454--MA0599.1.KLF5	chr5	139372352	139372361	-	0.000	0.000	Merged-chr5-139372178-54
NR64598--MA0741.1.KLF16	chr8	111940672	111940682	+	0.000	0.000	Merged-chr8-111940598-130
NR58488--MA0742.1.Klf12	chr7	29155630	29155644	+	0.000	0.000	Merged-chr7-29155569-4
NR10297--MA0740.1.KLF14	chr11	65807157	65807170	+	0.000	0.000	Merged-chr11-65807044-98
NR433--MA0742.1.Klf12	chr1	37884551	37884565	+	0.000	0.000	Merged-chr1-37884608-6
NR27561--MA0493.1.Klf1	chr17	25579151	25579161	-	0.000	0.000	Merged-chr17-25579223-53
NR41127--MA0741.1.KLF16	chr3	84228711	84228721	+	0.000	0.000	Merged-chr3-84228654-57
NR28525--MA1107.1.KLF9	chr17	44745576	44745588	+	0.000	0.000	Merged-chr17-44745562-14
NR30400--MA0039.3.KLF4	chr18	20962690	20962700	-	0.000	0.000	Merged-chr18-20962550-26
NR35993--MA1107.1.KLF9	chr2	62648712	62648724	+	0.000	0.000	Merged-chr2-62648846-15
NR49586--MA1107.1.KLF9	chr5	65897994	65898006	+	0.000	0.000	Merged-chr5-65898025-23
NR46322--MA0599.1.KLF5	chr4	118359964	118359973	+	0.000	0.000	Merged-chr4-118360056-83
NR40001--MA1107.1.KLF9	chr3	8510550	8510562	+	0.000	0.000	Merged-chr3-8510518-3
NR9620--MA0741.1.KLF16	chr11	46454880	46454890	-	0.000	0.000	Merged-chr11-46454823-30
NR11360--MA0741.1.KLF16	chr11	88595871	88595881	+	0.000	0.000	Merged-chr11-88595910-28
NR41213--MA0599.1.KLF5	chr3	88142247	88142256	-	0.000	0.000	Merged-chr3-88142158-111
NR8285--MA0039.3.KLF4	chr10	118446207	118446217	+	0.000	0.000	Merged-chr10-118446344-23
NR53502--MA0039.3.KLF4	chr6	15746181	15746191	-	0.000	0.000	Merged-chr6-15746120-23
NR34897--MA0741.1.KLF16	chr2	25500756	25500766	-	0.000	0.000	Merged-chr2-25500833-51
NR13610--MA0493.1.Klf1	chr12	21286239	21286249	+	0.000	0.000	Merged-chr12-21286473-123
NR55831--MA0599.1.KLF5	chr6	120255898	120255907	-	0.000	0.000	Merged-chr6-120255729-21
NR46921--MA0742.1.Klf12	chr4	132808511	132808525	+	0.000	0.000	Merged-chr4-132808337-17
NR553--MA0493.1.Klf1	chr1	40470174	40470184	-	0.000	0.000	Merged-chr1-40470075-45
NR58880--MA1107.1.KLF9	chr7	44572476	44572488	+	0.000	0.000	Merged-chr7-44572491-3
NR67126--MA0742.1.Klf12	chr9	70657290	70657304	+	0.000	0.000	Merged-chr9-70657290-17
NR53432--MA0599.1.KLF5	chr6	8648813	8648822	+	0.000	0.000	Merged-chr6-8648625-101
NR25288--MA0599.1.KLF5	chr16	30039399	30039408	-	0.000	0.000	Merged-chr16-30039385-30
NR20044--MA0493.1.Klf1	chr14	50924722	50924732	+	0.000	0.000	Merged-chr14-50924727-80
NR68383--MA0740.1.KLF14	chr9	107551417	107551430	+	0.000	0.000	Merged-chr9-107551360-55
NR53742--MA0741.1.KLF16	chr6	33249354	33249364	+	0.000	0.000	Merged-chr6-33249191-56
NR27401--MA0741.1.KLF16	chr17	22867295	22867305	+	0.000	0.000	Merged-chr17-22867283-5
NR56348--MA0599.1.KLF5	chr6	131388486	131388495	-	0.000	0.000	Merged-chr6-131388404-16
NR38336--MA1107.1.KLF9	chr2	147832621	147832633	+	0.000	0.000	Merged-chr2-147832545-2
NR464--MA0599.1.KLF5	chr1	38987727	38987736	+	0.000	0.000	Merged-chr1-38987666-67
NR68552--MA0742.1.Klf12	chr9	110408188	110408202	+	0.000	0.000	Merged-chr9-110408019-93
NR39887--MA1107.1.KLF9	chr2	180099788	180099800	-	0.000	0.000	Merged-chr2-180099711-18
NR36623--MA0599.1.KLF5	chr2	91923161	91923170	+	0.000	0.000	Merged-chr2-91923064-32
NR32469--MA0493.1.Klf1	chr19	3851616	3851626	+	0.000	0.000	Merged-chr19-3851775-57
NR55365--MA0493.1.Klf1	chr6	108659614	108659624	-	0.000	0.000	Merged-chr6-108659565-31
NR28112--MA0741.1.KLF16	chr17	33843072	33843082	+	0.000	0.000	Merged-chr17-33843273-52
NR46912--MA0741.1.KLF16	chr4	132796429	132796439	+	0.000	0.000	Merged-chr4-132796395-33
NR20294--MA1107.1.KLF9	chr14	55721940	55721952	+	0.000	0.000	Merged-chr14-55722058-57
NR6463--MA0740.1.KLF14	chr10	77264471	77264484	+	0.000	0.000	Merged-chr10-77264465-20
NR36163--MA0741.1.KLF16	chr2	71275534	71275544	+	0.000	0.000	Merged-chr2-71275399-1
NR43813--MA0493.1.Klf1	chr3	152950441	152950451	-	0.000	0.000	Merged-chr3-152950391-40
NR19823--MA0599.1.KLF5	chr14	34549254	34549263	+	0.000	0.000	Merged-chr14-34549308-78
NR445--MA1107.1.KLF9	chr1	37884623	37884635	+	0.000	0.000	Merged-chr1-37884608-6
NR51452--MA0742.1.Klf12	chr5	122430272	122430286	+	0.000	0.000	Merged-chr5-122430278-22
NR14714--MA0599.1.KLF5	chr12	85219391	85219400	+	0.000	0.000	Merged-chr12-85219619-76
NR25936--MA1107.1.KLF9	chr16	68060202	68060214	+	0.000	0.000	Merged-chr16-68060101-1
NR9940--MA0493.1.Klf1	chr11	55131118	55131128	+	0.000	0.000	Merged-chr11-55131266-10
NR68209--MA0599.1.KLF5	chr9	104377377	104377386	-	0.000	0.000	Merged-chr9-104377297-14
NR230--MA1107.1.KLF9	chr1	25765019	25765031	-	0.000	0.000	Merged-chr1-25764961-1
NR52566--MA0599.1.KLF5	chr5	140505587	140505596	-	0.000	0.000	Merged-chr5-140505683-58
NR49293--MA0742.1.Klf12	chr5	41708184	41708198	+	0.000	0.000	Merged-chr5-41708072-132
NR4952--MA0742.1.Klf12	chr10	7589676	7589690	-	0.000	0.000	Merged-chr10-7589879-63
NR47986--MA0740.1.KLF14	chr4	150009092	150009105	+	0.000	0.000	Merged-chr4-150009127-129
NR55945--MA0741.1.KLF16	chr6	122742682	122742692	+	0.000	0.000	Merged-chr6-122742614-91
NR32598--MA0741.1.KLF16	chr19	4943123	4943133	+	0.000	0.000	Merged-chr19-4942974-44
NR30522--MA0493.1.Klf1	chr18	31789114	31789124	+	0.000	0.000	Merged-chr18-31789128-57
NR63330--MA0741.1.KLF16	chr8	70501059	70501069	+	0.000	0.000	Merged-chr8-70501065-23
NR16757--MA0742.1.Klf12	chr13	42051649	42051663	-	0.000	0.000	Merged-chr13-42051680-16
NR50904--MA0039.3.KLF4	chr5	112239624	112239634	-	0.000	0.000	Merged-chr5-112239781-12
NR24142--MA0742.1.Klf12	chr15	96699753	96699767	-	0.000	0.000	Merged-chr15-96699959-14
NR5289--MA0740.1.KLF14	chr10	23787389	23787402	-	0.000	0.000	Merged-chr10-23787173-89
NR34097--MA0039.3.KLF4	chr19	56721960	56721970	-	0.000	0.000	Merged-chr19-56721958-31
NR10256--MA0599.1.KLF5	chr11	62648623	62648632	+	0.000	0.000	Merged-chr11-62648702-91
NR65096--MA0599.1.KLF5	chr8	122556779	122556788	-	0.000	0.000	Merged-chr8-122556749-52
NR35408--MA0599.1.KLF5	chr2	34904929	34904938	+	0.000	0.000	Merged-chr2-34905139-61
NR9708--MA0599.1.KLF5	chr11	50231600	50231609	+	0.000	0.000	Merged-chr11-50231589-20
NR8303--MA0741.1.KLF16	chr10	118550491	118550501	+	0.000	0.000	Merged-chr10-118550430-27
NR20045--MA0741.1.KLF16	chr14	50924723	50924733	+	0.000	0.000	Merged-chr14-50924727-80
NR30886--MA0740.1.KLF14	chr18	46917803	46917816	-	0.000	0.000	Merged-chr18-46917814-10
NR30318--MA0741.1.KLF16	chr18	10706812	10706822	-	0.000	0.000	Merged-chr18-10706716-49
NR67137--MA0599.1.KLF5	chr9	70657351	70657360	-	0.000	0.000	Merged-chr9-70657290-17
NR42661--MA0599.1.KLF5	chr3	127837493	127837502	+	0.000	0.000	Merged-chr3-127837495-68
NR45999--MA0742.1.Klf12	chr4	107923662	107923676	+	0.000	0.000	Merged-chr4-107923581-50
NR66626--MA0740.1.KLF14	chr9	59353437	59353450	+	0.000	0.000	Merged-chr9-59353411-44
NR28061--MA0740.1.KLF14	chr17	32389262	32389275	-	0.000	0.000	Merged-chr17-32389394-69
NR55924--MA1107.1.KLF9	chr6	122302849	122302861	+	0.000	0.000	Merged-chr6-122302793-16
NR31984--MA0599.1.KLF5	chr18	80649189	80649198	-	0.000	0.000	Merged-chr18-80649298-19
NR54820--MA0741.1.KLF16	chr6	87851147	87851157	-	0.000	0.000	Merged-chr6-87850966-74
NR49555--MA0741.1.KLF16	chr5	64959355	64959365	-	0.000	0.000	Merged-chr5-64959516-90
NR44342--MA0741.1.KLF16	chr4	32909438	32909448	+	0.000	0.000	Merged-chr4-32909502-13
NR13215--MA0741.1.KLF16	chr11	120660700	120660710	-	0.000	0.000	Merged-chr11-120660742-13
NR11788--MA1107.1.KLF9	chr11	97883716	97883728	+	0.000	0.000	Merged-chr11-97883682-8
NR9377--MA0740.1.KLF14	chr11	23633748	23633761	-	0.000	0.000	Merged-chr11-23633573-56
NR67118--MA1107.1.KLF9	chr9	70542722	70542734	-	0.000	0.000	Merged-chr9-70542837-79
NR67337--MA0740.1.KLF14	chr9	78427567	78427580	-	0.000	0.000	Merged-chr9-78427642-36
NR50600--MA1107.1.KLF9	chr5	105648840	105648852	+	0.000	0.000	Merged-chr5-105648904-12
NR6809--MA0657.1.KLF13	chr10	80622462	80622479	+	0.000	0.000	Merged-chr10-80622471-84
NR24133--MA0741.1.KLF16	chr15	96497810	96497820	-	0.000	0.000	Merged-chr15-96497899-21
NR14283--MA1107.1.KLF9	chr12	69361568	69361580	+	0.000	0.000	Merged-chr12-69361444-60
NR21808--MA0741.1.KLF16	chr14	121379125	121379135	-	0.000	0.000	Merged-chr14-121379142-144
NR55397--MA0599.1.KLF5	chr6	108895259	108895268	+	0.000	0.000	Merged-chr6-108895381-27
NR3527--MA0599.1.KLF5	chr1	173508872	173508881	-	0.000	0.000	Merged-chr1-173508831-21
NR22150--MA0740.1.KLF14	chr15	27681235	27681248	+	0.000	0.000	Merged-chr15-27681308-90
NR5298--MA0657.1.KLF13	chr10	24149298	24149315	-	0.000	0.000	Merged-chr10-24149317-57
NR1477--MA0599.1.KLF5	chr1	87811582	87811591	+	0.000	0.000	Merged-chr1-87811547-25
NR17032--MA0741.1.KLF16	chr13	52929674	52929684	+	0.000	0.000	Merged-chr13-52929606-61
NR32061--MA1107.1.KLF9	chr18	81352871	81352883	+	0.000	0.000	Merged-chr18-81352759-5
NR43168--MA0741.1.KLF16	chr3	137918453	137918463	-	0.000	0.000	Merged-chr3-137918603-81
NR64293--MA0741.1.KLF16	chr8	104442782	104442792	+	0.000	0.000	Merged-chr8-104442782-74
NR56037--MA0741.1.KLF16	chr6	124965549	124965559	-	0.000	0.000	Merged-chr6-124965445-57
NR20265--MA0740.1.KLF14	chr14	55062798	55062811	+	0.000	0.000	Merged-chr14-55062835-18
NR66732--MA0599.1.KLF5	chr9	62122698	62122707	-	0.000	0.000	Merged-chr9-62122784-57
NR12009--MA0740.1.KLF14	chr11	100939600	100939613	+	0.000	0.000	Merged-chr11-100939606-96
NR13672--MA0741.1.KLF16	chr12	24975116	24975126	-	0.000	0.000	Merged-chr12-24975198-73
NR41437--MA0599.1.KLF5	chr3	93520471	93520480	-	0.000	0.000	Merged-chr3-93520688-78
NR59143--MA0741.1.KLF16	chr7	49759099	49759109	-	0.000	0.000	Merged-chr7-49759209-49
NR36189--MA0599.1.KLF5	chr2	71800980	71800989	+	0.000	0.000	Merged-chr2-71801040-44
NR61829--MA0599.1.KLF5	chr7	139914356	139914365	-	0.000	0.000	Merged-chr7-139914511-29
NR13467--MA0741.1.KLF16	chr12	11196561	11196571	-	0.000	0.000	Merged-chr12-11196431-27
NR56446--MA0493.1.Klf1	chr6	134256559	134256569	+	0.000	0.000	Merged-chr6-134256563-23
NR41727--MA0740.1.KLF14	chr3	98013452	98013465	-	0.000	0.000	Merged-chr3-98013630-71
NR35859--MA1107.1.KLF9	chr2	59882389	59882401	+	0.000	0.000	Merged-chr2-59882495-61
NR49261--MA0657.1.KLF13	chr5	37109681	37109698	+	0.000	0.000	Merged-chr5-37109564-47
NR66713--MA1107.1.KLF9	chr9	61707900	61707912	+	0.000	0.000	Merged-chr9-61708026-57
NR27347--MA0599.1.KLF5	chr17	21535509	21535518	-	0.000	0.000	Merged-chr17-21535383-93
NR552--MA0039.3.KLF4	chr1	40470172	40470182	-	0.000	0.000	Merged-chr1-40470075-45
NR16464--MA0599.1.KLF5	chr13	24965646	24965655	-	0.000	0.000	Merged-chr13-24965743-47
NR54047--MA0493.1.Klf1	chr6	48554900	48554910	+	0.000	0.000	Merged-chr6-48554837-61
NR37390--MA0493.1.Klf1	chr2	120094309	120094319	-	0.000	0.000	Merged-chr2-120094273-12
NR31147--MA0742.1.Klf12	chr18	60059215	60059229	+	0.000	0.000	Merged-chr18-60059257-14
NR20043--MA0039.3.KLF4	chr14	50924724	50924734	+	0.000	0.000	Merged-chr14-50924727-80
NR24353--MA0740.1.KLF14	chr15	99457788	99457801	+	0.000	0.000	Merged-chr15-99457871-64
NR42314--MA0741.1.KLF16	chr3	116424260	116424270	-	0.000	0.000	Merged-chr3-116424067-206
NR5912--MA0493.1.Klf1	chr10	60305570	60305580	+	0.000	0.000	Merged-chr10-60305430-32
NR50927--MA1107.1.KLF9	chr5	112311008	112311020	-	0.000	0.000	Merged-chr5-112310969-9
NR68585--MA0599.1.KLF5	chr9	111439057	111439066	-	0.000	0.000	Merged-chr9-111439119-15
NR36641--MA0599.1.KLF5	chr2	92055698	92055707	+	0.000	0.000	Merged-chr2-92055769-38
NR40363--MA0741.1.KLF16	chr3	36475828	36475838	+	0.000	0.000	Merged-chr3-36475795-73
NR31195--MA1107.1.KLF9	chr18	60844163	60844175	-	0.000	0.000	Merged-chr18-60844209-77
NR17284--MA0741.1.KLF16	chr13	59557397	59557407	-	0.000	0.000	Merged-chr13-59557232-89
NR56347--MA1107.1.KLF9	chr6	131382786	131382798	+	0.000	0.000	Merged-chr6-131382883-4
NR68370--MA0599.1.KLF5	chr9	107338346	107338355	+	0.000	0.000	Merged-chr9-107338409-31
NR24403--MA1107.1.KLF9	chr15	100038733	100038745	-	0.000	0.000	Merged-chr15-100038868-69
NR66051--MA0493.1.Klf1	chr9	37613732	37613742	-	0.000	0.000	Merged-chr9-37613719-89
NR66496--MA0741.1.KLF16	chr9	54950777	54950787	+	0.000	0.000	Merged-chr9-54950877-64
NR42200--MA0599.1.KLF5	chr3	109135601	109135610	+	0.000	0.000	Merged-chr3-109135652-3
NR55579--MA0039.3.KLF4	chr6	114847990	114848000	-	0.000	0.000	Merged-chr6-114847947-23
NR55920--MA0742.1.Klf12	chr6	122302849	122302863	+	0.000	0.000	Merged-chr6-122302793-16
NR23260--MA0741.1.KLF16	chr15	77851234	77851244	-	0.000	0.000	Merged-chr15-77851362-6
NR69873--MA0741.1.KLF16	chrX	71366906	71366916	-	0.000	0.000	Merged-chrX-71366909-38
NR14938--MA0599.1.KLF5	chr12	91684570	91684579	-	0.000	0.000	Merged-chr12-91684536-24
NR3639--MA0599.1.KLF5	chr1	175692864	175692873	+	0.000	0.000	Merged-chr1-175692845-123
NR35864--MA0493.1.Klf1	chr2	59882644	59882654	+	0.000	0.000	Merged-chr2-59882495-61
NR69126--MA0740.1.KLF14	chr9	120002297	120002310	+	0.000	0.000	Merged-chr9-120002240-48
NR59724--MA1107.1.KLF9	chr7	80947875	80947887	-	0.000	0.000	Merged-chr7-80947712-62
NR44451--MA0741.1.KLF16	chr4	40948292	40948302	+	0.000	0.000	Merged-chr4-40948225-82
NR41558--MA0599.1.KLF5	chr3	95871430	95871439	+	0.000	0.000	Merged-chr3-95871445-39
NR22582--MA0493.1.Klf1	chr15	55097327	55097337	-	0.000	0.000	Merged-chr15-55097336-26
NR9633--MA0741.1.KLF16	chr11	48788016	48788026	+	0.000	0.000	Merged-chr11-48788226-76
NR41211--MA0742.1.Klf12	chr3	88142243	88142257	-	0.000	0.000	Merged-chr3-88142158-111
NR13790--MA0742.1.Klf12	chr12	30911749	30911763	-	0.000	0.000	Merged-chr12-30911736-104
NR65371--MA0741.1.KLF16	chr8	126129473	126129483	-	0.000	0.000	Merged-chr8-126129401-4
NR2431--MA0039.3.KLF4	chr1	138248301	138248311	+	0.000	0.000	Merged-chr1-138248268-25
NR18928--MA0657.1.KLF13	chr13	111490125	111490142	-	0.000	0.000	Merged-chr13-111489960-149
NR70362--MA0599.1.KLF5	chrX	152016301	152016310	-	0.000	0.000	Merged-chrX-152016475-78
NR62797--MA0742.1.Klf12	chr8	36249516	36249530	+	0.000	0.000	Merged-chr8-36249558-6
NR32501--MA0599.1.KLF5	chr19	4148557	4148566	-	0.000	0.000	Merged-chr19-4148597-46
NR11690--MA0493.1.Klf1	chr11	96777603	96777613	+	0.000	0.000	Merged-chr11-96777630-53
NR14390--MA0039.3.KLF4	chr12	71897540	71897550	-	0.000	0.000	Merged-chr12-71897525-19
NR13866--MA0599.1.KLF5	chr12	32954174	32954183	+	0.000	0.000	Merged-chr12-32954310-122
NR437--MA0741.1.KLF16	chr1	37884552	37884562	+	0.000	0.000	Merged-chr1-37884608-6
NR58292--MA0742.1.Klf12	chr7	25816602	25816616	-	0.000	0.000	Merged-chr7-25816600-49
NR25463--MA0741.1.KLF16	chr16	35871578	35871588	+	0.000	0.000	Merged-chr16-35871547-82
NR54079--MA0599.1.KLF5	chr6	48788043	48788052	-	0.000	0.000	Merged-chr6-48788087-5
NR64370--MA0740.1.KLF14	chr8	105860797	105860810	+	0.000	0.000	Merged-chr8-105860627-52
NR26476--MA0493.1.Klf1	chr16	91688810	91688820	+	0.000	0.000	Merged-chr16-91688812-60
NR13508--MA0599.1.KLF5	chr12	13410345	13410354	-	0.000	0.000	Merged-chr12-13410341-33
NR6681--MA0740.1.KLF14	chr10	80167770	80167783	-	0.000	0.000	Merged-chr10-80167838-67
NR34569--MA0599.1.KLF5	chr2	11535576	11535585	-	0.000	0.000	Merged-chr2-11535628-41
NR28693--MA0740.1.KLF14	chr17	47505029	47505042	+	0.000	0.000	Merged-chr17-47504977-46
NR21805--MA1107.1.KLF9	chr14	121366492	121366504	-	0.000	0.000	Merged-chr14-121366379-77
NR31644--MA0599.1.KLF5	chr18	73572575	73572584	-	0.000	0.000	Merged-chr18-73572695-132
NR30545--MA0742.1.Klf12	chr18	33213948	33213962	+	0.000	0.000	Merged-chr18-33213882-74
NR54826--MA0493.1.Klf1	chr6	87887784	87887794	+	0.000	0.000	Merged-chr6-87887908-55
NR45237--MA0599.1.KLF5	chr4	63374452	63374461	-	0.000	0.000	Merged-chr4-63374421-2
NR31983--MA1107.1.KLF9	chr18	80629142	80629154	+	0.000	0.000	Merged-chr18-80629168-11
NR43414--MA0742.1.Klf12	chr3	144720329	144720343	+	0.000	0.000	Merged-chr3-144720507-6
NR14844--MA0599.1.KLF5	chr12	87411317	87411326	-	0.000	0.000	Merged-chr12-87411276-22
NR18384--MA0742.1.Klf12	chr13	101540665	101540679	+	0.000	0.000	Merged-chr13-101540748-63
NR9138--MA0740.1.KLF14	chr11	6415815	6415828	-	0.000	0.000	Merged-chr11-6415741-2
NR52901--MA0741.1.KLF16	chr5	144973200	144973210	+	0.000	0.000	Merged-chr5-144972995-15
NR7671--MA0493.1.Klf1	chr10	99206156	99206166	+	0.000	0.000	Merged-chr10-99206263-19
NR60305--MA0599.1.KLF5	chr7	102065141	102065150	+	0.000	0.000	Merged-chr7-102065340-59
NR93--MA0493.1.Klf1	chr1	13599502	13599512	-	0.000	0.000	Merged-chr1-13599624-3
NR2548--MA0741.1.KLF16	chr1	143919039	143919049	+	0.000	0.000	Merged-chr1-143919214-54
NR37731--MA0599.1.KLF5	chr2	130563691	130563700	+	0.000	0.000	Merged-chr2-130563703-55
NR34362--MA0742.1.Klf12	chr19	60874571	60874585	-	0.000	0.000	Merged-chr19-60874475-51
NR50203--MA0740.1.KLF14	chr5	92001025	92001038	+	0.000	0.000	Merged-chr5-92000971-27
NR60974--MA0742.1.Klf12	chr7	120635180	120635194	-	0.000	0.000	Merged-chr7-120635408-90
NR58504--MA0039.3.KLF4	chr7	29211091	29211101	+	0.000	0.000	Merged-chr7-29210973-1
NR9632--MA0599.1.KLF5	chr11	48788016	48788025	+	0.000	0.000	Merged-chr11-48788226-76
NR51390--MA0741.1.KLF16	chr5	121330244	121330254	+	0.000	0.000	Merged-chr5-121330431-35
NR58349--MA0741.1.KLF16	chr7	27446744	27446754	+	0.000	0.000	Merged-chr7-27446803-18
NR64351--MA0599.1.KLF5	chr8	105613999	105614008	-	0.000	0.000	Merged-chr8-105614025-28
NR61663--MA0741.1.KLF16	chr7	135716603	135716613	-	0.000	0.000	Merged-chr7-135716348-117
NR5059--MA0657.1.KLF13	chr10	12921840	12921857	+	0.000	0.000	Merged-chr10-12921788-21
NR15485--MA1107.1.KLF9	chr12	107961289	107961301	+	0.000	0.000	Merged-chr12-107961222-28
NR66573--MA0740.1.KLF14	chr9	57537603	57537616	-	0.000	0.000	Merged-chr9-57537597-44
NR48044--MA0740.1.KLF14	chr4	150854997	150855010	-	0.000	0.000	Merged-chr4-150855126-53
NR20058--MA0741.1.KLF16	chr14	51913409	51913419	+	0.000	0.000	Merged-chr14-51913534-68
NR35877--MA1107.1.KLF9	chr2	60165924	60165936	+	0.000	0.000	Merged-chr2-60166003-27
NR48857--MA0741.1.KLF16	chr5	24842610	24842620	+	0.000	0.000	Merged-chr5-24842624-94
NR657--MA0740.1.KLF14	chr1	51478435	51478448	+	0.000	0.000	Merged-chr1-51478318-72
NR51456--MA0741.1.KLF16	chr5	122430273	122430283	+	0.000	0.000	Merged-chr5-122430278-22
NR24994--MA1107.1.KLF9	chr16	17405427	17405439	+	0.000	0.000	Merged-chr16-17405439-1
NR6365--MA0741.1.KLF16	chr10	75560108	75560118	+	0.000	0.000	Merged-chr10-75560154-49
NR38587--MA1107.1.KLF9	chr2	153710681	153710693	+	0.000	0.000	Merged-chr2-153710877-23
NR42718--MA0039.3.KLF4	chr3	129494216	129494226	+	0.000	0.000	Merged-chr3-129494383-46
NR7439--MA0599.1.KLF5	chr10	93069551	93069560	+	0.000	0.000	Merged-chr10-93069523-27
NR28550--MA0740.1.KLF14	chr17	45555646	45555659	-	0.000	0.000	Merged-chr17-45555738-56
NR62023--MA0493.1.Klf1	chr7	141902448	141902458	+	0.000	0.000	Merged-chr7-141902340-67
NR49255--MA1107.1.KLF9	chr5	36988982	36988994	-	0.000	0.000	Merged-chr5-36989172-64
NR23911--MA0741.1.KLF16	chr15	90224260	90224270	+	0.000	0.000	Merged-chr15-90224402-90
NR29406--MA0599.1.KLF5	chr17	72936096	72936105	+	0.000	0.000	Merged-chr17-72936004-35
NR55029--MA1107.1.KLF9	chr6	95552789	95552801	+	0.000	0.000	Merged-chr6-95552744-18
NR23435--MA0741.1.KLF16	chr15	80233919	80233929	-	0.000	0.000	Merged-chr15-80233973-50
NR50606--MA0599.1.KLF5	chr5	105649550	105649559	+	0.000	0.000	Merged-chr5-105649431-102
NR52691--MA0493.1.Klf1	chr5	142463819	142463829	+	0.000	0.000	Merged-chr5-142463900-60
NR64538--MA1107.1.KLF9	chr8	110929498	110929510	-	0.000	0.000	Merged-chr8-110929357-31
NR25713--MA0493.1.Klf1	chr16	52086953	52086963	-	0.000	0.000	Merged-chr16-52086970-39
NR23878--MA0493.1.Klf1	chr15	89310140	89310150	+	0.000	0.000	Merged-chr15-89310198-75
NR32280--MA0039.3.KLF4	chr18	84889091	84889101	-	0.000	0.000	Merged-chr18-84889023-40
NR11277--MA0741.1.KLF16	chr11	86993414	86993424	+	0.000	0.000	Merged-chr11-86993619-64
NR62035--MA0742.1.Klf12	chr7	142354081	142354095	+	0.000	0.000	Merged-chr7-142354183-49
NR22195--MA0741.1.KLF16	chr15	31357068	31357078	-	0.000	0.000	Merged-chr15-31357016-32
NR37730--MA0741.1.KLF16	chr2	130563638	130563648	+	0.000	0.000	Merged-chr2-130563703-55
