#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR2493--MA0591.1.Bach1::Mafk	chr11	115460291	115460305	+	0.000	0.000	Merged-chr11-115460107-26
NR3022--MA0089.1.MAFG::NFE2L1	chr12	110706907	110706912	-	0.000	0.000	Merged-chr12-110706932-16
NR1580--MA0591.1.Bach1::Mafk	chr10	94021250	94021264	-	0.000	0.000	Merged-chr10-94021256-59
NR12951--MA0117.2.Mafb	chrX	75764237	75764248	-	0.000	0.000	Merged-chrX-75764478-65
NR10897--MA0659.1.MAFG	chr7	29816016	29816036	-	0.000	0.000	Merged-chr7-29816029-62
NR5340--MA0117.2.Mafb	chr17	18558247	18558258	+	0.000	0.000	Merged-chr17-18558353-2
NR193--MA0089.1.MAFG::NFE2L1	chr1	62829929	62829934	-	0.000	0.000	Merged-chr1-62829921-36
NR11866--MA0659.1.MAFG	chr8	84914096	84914116	-	0.000	0.000	Merged-chr8-84914135-5
NR4607--MA0501.1.MAF::NFE2	chr15	73318867	73318881	-	0.000	0.000	Merged-chr15-73318798-19
NR11193--MA0591.1.Bach1::Mafk	chr7	101504749	101504763	-	0.000	0.000	Merged-chr7-101504709-13
NR866--MA0495.2.MAFF	chr1	177248866	177248886	-	0.000	0.000	Merged-chr1-177248824-22
NR1245--MA0501.1.MAF::NFE2	chr10	28684207	28684221	+	0.000	0.000	Merged-chr10-28684367-6
NR9602--MA0089.1.MAFG::NFE2L1	chr5	107759290	107759295	+	0.000	0.000	Merged-chr5-107759301-16
NR54--MA0659.1.MAFG	chr1	33454541	33454561	-	0.000	0.000	Merged-chr1-33454547-11
NR4669--MA0496.2.MAFK	chr15	83149652	83149670	+	0.000	0.000	Merged-chr15-83149470-115
NR12385--MA0591.1.Bach1::Mafk	chr9	66274760	66274774	-	0.000	0.000	Merged-chr9-66274857-15
NR3399--MA0501.1.MAF::NFE2	chr13	49294324	49294338	+	0.000	0.000	Merged-chr13-49294257-17
NR3539--MA0089.1.MAFG::NFE2L1	chr13	85724254	85724259	-	0.000	0.000	Merged-chr13-85724321-2
NR3332--MA0501.1.MAF::NFE2	chr13	33003920	33003934	-	0.000	0.000	Merged-chr13-33003757-27
NR2149--MA0591.1.Bach1::Mafk	chr11	71230852	71230866	+	0.000	0.000	Merged-chr11-71230864-28
NR12377--MA0089.1.MAFG::NFE2L1	chr9	64172941	64172946	+	0.000	0.000	Merged-chr9-64173118-100
NR5638--MA0496.2.MAFK	chr17	86188061	86188079	+	0.000	0.000	Merged-chr17-86187981-35
NR2194--MA0089.1.MAFG::NFE2L1	chr11	76823839	76823844	-	0.000	0.000	Merged-chr11-76823820-9
NR8108--MA0089.1.MAFG::NFE2L1	chr3	133563756	133563761	-	0.000	0.000	Merged-chr3-133563771-42
NR1901--MA0591.1.Bach1::Mafk	chr11	5878334	5878348	-	0.000	0.000	Merged-chr11-5878307-47
NR9037--MA0089.1.MAFG::NFE2L1	chr4	148998311	148998316	-	0.000	0.000	Merged-chr4-148998288-20
NR3626--MA0089.1.MAFG::NFE2L1	chr13	99148688	99148693	-	0.000	0.000	Merged-chr13-99148566-18
NR940--MA0591.1.Bach1::Mafk	chr1	183052784	183052798	-	0.000	0.000	Merged-chr1-183052837-15
NR4492--MA0117.2.Mafb	chr15	53492256	53492267	+	0.000	0.000	Merged-chr15-53492104-53
NR7608--MA0495.2.MAFF	chr3	21917647	21917667	+	0.000	0.000	Merged-chr3-21917648-70
NR11420--MA0089.1.MAFG::NFE2L1	chr7	125190107	125190112	-	0.000	0.000	Merged-chr7-125190262-47
NR11058--MA0496.2.MAFK	chr7	72270221	72270239	+	0.000	0.000	Merged-chr7-72270231-51
NR9351--MA0501.1.MAF::NFE2	chr5	72891893	72891907	-	0.000	0.000	Merged-chr5-72891744-22
NR12511--MA0495.2.MAFF	chr9	83564270	83564290	+	0.000	0.000	Merged-chr9-83564254-44
NR11056--MA0501.1.MAF::NFE2	chr7	72270226	72270240	+	0.000	0.000	Merged-chr7-72270231-51
NR10781--MA0089.1.MAFG::NFE2L1	chr6	149307919	149307924	+	0.000	0.000	Merged-chr6-149307945-23
NR318--MA0089.1.MAFG::NFE2L1	chr1	86580623	86580628	+	0.000	0.000	Merged-chr1-86580596-17
NR8485--MA0089.1.MAFG::NFE2L1	chr4	40774488	40774493	+	0.000	0.000	Merged-chr4-40774587-31
NR12832--MA0501.1.MAF::NFE2	chr9	122248154	122248168	+	0.000	0.000	Merged-chr9-122247991-34
NR4568--MA0089.1.MAFG::NFE2L1	chr15	64174557	64174562	-	0.000	0.000	Merged-chr15-64174654-18
NR9992--MA0089.1.MAFG::NFE2L1	chr6	28483115	28483120	+	0.000	0.000	Merged-chr6-28483013-10
NR7598--MA0591.1.Bach1::Mafk	chr3	18623970	18623984	-	0.000	0.000	Merged-chr3-18624063-31
NR5808--MA0501.1.MAF::NFE2	chr18	34779541	34779555	-	0.000	0.000	Merged-chr18-34779417-31
NR7897--MA0501.1.MAF::NFE2	chr3	105763612	105763626	+	0.000	0.000	Merged-chr3-105763665-52
NR7367--MA0089.1.MAFG::NFE2L1	chr2	157567399	157567404	-	0.000	0.000	Merged-chr2-157567456-9
NR12560--MA0501.1.MAF::NFE2	chr9	88380296	88380310	+	0.000	0.000	Merged-chr9-88380352-55
NR5960--MA0089.1.MAFG::NFE2L1	chr18	68286833	68286838	-	0.000	0.000	Merged-chr18-68286811-15
NR1928--MA0501.1.MAF::NFE2	chr11	20553188	20553202	+	0.000	0.000	Merged-chr11-20553238-64
NR5580--MA0496.2.MAFK	chr17	79616756	79616774	+	0.000	0.000	Merged-chr17-79616795-12
NR7877--MA0591.1.Bach1::Mafk	chr3	101661849	101661863	+	0.000	0.000	Merged-chr3-101661770-28
NR8805--MA0496.2.MAFK	chr4	122898569	122898587	+	0.000	0.000	Merged-chr4-122898510-27
NR9815--MA0089.1.MAFG::NFE2L1	chr5	142929224	142929229	-	0.000	0.000	Merged-chr5-142929327-47
NR3515--MA0591.1.Bach1::Mafk	chr13	80963022	80963036	-	0.000	0.000	Merged-chr13-80963053-30
NR4842--MA0089.1.MAFG::NFE2L1	chr16	11631756	11631761	-	0.000	0.000	Merged-chr16-11631674-10
NR1583--MA0591.1.Bach1::Mafk	chr10	94378532	94378546	+	0.000	0.000	Merged-chr10-94378414-58
NR4351--MA0089.1.MAFG::NFE2L1	chr15	5184984	5184989	+	0.000	0.000	Merged-chr15-5185003-3
NR12097--MA0659.1.MAFG	chr8	126551246	126551266	-	0.000	0.000	Merged-chr8-126551138-20
NR12514--MA0501.1.MAF::NFE2	chr9	83564276	83564290	+	0.000	0.000	Merged-chr9-83564254-44
NR1480--MA0501.1.MAF::NFE2	chr10	83733797	83733811	+	0.000	0.000	Merged-chr10-83733897-13
NR2662--MA0117.2.Mafb	chr12	32144742	32144753	+	0.000	0.000	Merged-chr12-32144696-20
NR1363--MA0089.1.MAFG::NFE2L1	chr10	62186845	62186850	-	0.000	0.000	Merged-chr10-62187045-24
NR6450--MA0591.1.Bach1::Mafk	chr2	6086121	6086135	-	0.000	0.000	Merged-chr2-6086104-9
NR10475--MA0591.1.Bach1::Mafk	chr6	125426570	125426584	+	0.000	0.000	Merged-chr6-125426605-47
NR1306--MA0496.2.MAFK	chr10	41978599	41978617	-	0.000	0.000	Merged-chr10-41978788-45
NR4768--MA0089.1.MAFG::NFE2L1	chr15	99416492	99416497	-	0.000	0.000	Merged-chr15-99416581-16
NR664--MA0591.1.Bach1::Mafk	chr1	156667645	156667659	-	0.000	0.000	Merged-chr1-156667693-16
NR3471--MA0501.1.MAF::NFE2	chr13	67194603	67194617	+	0.000	0.000	Merged-chr13-67194635-55
NR11848--MA0089.1.MAFG::NFE2L1	chr8	83740305	83740310	-	0.000	0.000	Merged-chr8-83740218-49
NR7405--MA0591.1.Bach1::Mafk	chr2	164389634	164389648	-	0.000	0.000	Merged-chr2-164389680-42
NR7567--MA0089.1.MAFG::NFE2L1	chr3	7503509	7503514	-	0.000	0.000	Merged-chr3-7503455-65
NR9222--MA0089.1.MAFG::NFE2L1	chr5	32192215	32192220	+	0.000	0.000	Merged-chr5-32192251-27
NR5293--MA0089.1.MAFG::NFE2L1	chr17	6743748	6743753	-	0.000	0.000	Merged-chr17-6743810-66
NR907--MA0089.1.MAFG::NFE2L1	chr1	180387643	180387648	-	0.000	0.000	Merged-chr1-180387589-46
NR12260--MA0591.1.Bach1::Mafk	chr9	35475643	35475657	-	0.000	0.000	Merged-chr9-35475679-27
NR6725--MA0089.1.MAFG::NFE2L1	chr2	53102208	53102213	-	0.000	0.000	Merged-chr2-53102302-39
NR6369--MA0501.1.MAF::NFE2	chr19	56451097	56451111	+	0.000	0.000	Merged-chr19-56451111-33
NR6610--MA0089.1.MAFG::NFE2L1	chr2	34790510	34790515	+	0.000	0.000	Merged-chr2-34790571-52
NR7163--MA0089.1.MAFG::NFE2L1	chr2	132022794	132022799	+	0.000	0.000	Merged-chr2-132022814-33
NR10215--MA0496.2.MAFK	chr6	83428485	83428503	+	0.000	0.000	Merged-chr6-83428521-21
NR5380--MA0089.1.MAFG::NFE2L1	chr17	26631061	26631066	-	0.000	0.000	Merged-chr17-26631023-9
NR2681--MA0089.1.MAFG::NFE2L1	chr12	38929180	38929185	+	0.000	0.000	Merged-chr12-38929031-63
NR10368--MA0591.1.Bach1::Mafk	chr6	108862731	108862745	-	0.000	0.000	Merged-chr6-108862725-26
NR5029--MA0089.1.MAFG::NFE2L1	chr16	55637046	55637051	-	0.000	0.000	Merged-chr16-55636906-56
NR1967--MA0089.1.MAFG::NFE2L1	chr11	34036604	34036609	-	0.000	0.000	Merged-chr11-34036500-33
NR2069--MA0501.1.MAF::NFE2	chr11	59226458	59226472	+	0.000	0.000	Merged-chr11-59226578-39
NR11663--MA0496.2.MAFK	chr8	25263219	25263237	+	0.000	0.000	Merged-chr8-25263139-17
NR11746--MA0089.1.MAFG::NFE2L1	chr8	68277247	68277252	-	0.000	0.000	Merged-chr8-68277344-43
NR1369--MA0591.1.Bach1::Mafk	chr10	64083944	64083958	+	0.000	0.000	Merged-chr10-64084079-2
NR2150--MA0501.1.MAF::NFE2	chr11	71230855	71230869	+	0.000	0.000	Merged-chr11-71230864-28
NR2667--MA0117.2.Mafb	chr12	33284590	33284601	+	0.000	0.000	Merged-chr12-33284674-45
NR10900--MA0496.2.MAFK	chr7	29816017	29816035	-	0.000	0.000	Merged-chr7-29816029-62
NR11325--MA0591.1.Bach1::Mafk	chr7	114171587	114171601	-	0.000	0.000	Merged-chr7-114171743-56
NR3775--MA0659.1.MAFG	chr13	113013447	113013467	+	0.000	0.000	Merged-chr13-113013424-80
NR11884--MA0591.1.Bach1::Mafk	chr8	88691840	88691854	-	0.000	0.000	Merged-chr8-88691882-89
NR4831--MA0496.2.MAFK	chr16	5013316	5013334	-	0.000	0.000	Merged-chr16-5013441-63
NR5645--MA0591.1.Bach1::Mafk	chr17	86850853	86850867	+	0.000	0.000	Merged-chr17-86850931-27
NR8748--MA0495.2.MAFF	chr4	116018506	116018526	+	0.000	0.000	Merged-chr4-116018460-3
NR11053--MA0089.1.MAFG::NFE2L1	chr7	72111021	72111026	+	0.000	0.000	Merged-chr7-72110898-16
NR8866--MA0117.2.Mafb	chr4	133277775	133277786	-	0.000	0.000	Merged-chr4-133277744-67
NR4940--MA0089.1.MAFG::NFE2L1	chr16	38902507	38902512	+	0.000	0.000	Merged-chr16-38902351-60
NR7795--MA0591.1.Bach1::Mafk	chr3	89727210	89727224	+	0.000	0.000	Merged-chr3-89727230-25
NR10263--MA0591.1.Bach1::Mafk	chr6	91124884	91124898	-	0.000	0.000	Merged-chr6-91125010-35
NR4833--MA0501.1.MAF::NFE2	chr16	8412489	8412503	+	0.000	0.000	Merged-chr16-8412399-34
NR11926--MA0591.1.Bach1::Mafk	chr8	105121282	105121296	+	0.000	0.000	Merged-chr8-105121168-27
NR227--MA0495.2.MAFF	chr1	69461389	69461409	+	0.000	0.000	Merged-chr1-69461360-14
NR4109--MA0591.1.Bach1::Mafk	chr14	70287490	70287504	-	0.000	0.000	Merged-chr14-70287567-29
NR2959--MA0501.1.MAF::NFE2	chr12	103331591	103331605	+	0.000	0.000	Merged-chr12-103331678-52
NR9348--MA0089.1.MAFG::NFE2L1	chr5	72212897	72212902	+	0.000	0.000	Merged-chr5-72212800-19
NR4990--MA0117.2.Mafb	chr16	51691084	51691095	+	0.000	0.000	Merged-chr16-51690993-50
NR703--MA0089.1.MAFG::NFE2L1	chr1	161671183	161671188	+	0.000	0.000	Merged-chr1-161671075-50
NR9741--MA0117.2.Mafb	chr5	124943817	124943828	+	0.000	0.000	Merged-chr5-124943788-2
NR7837--MA0591.1.Bach1::Mafk	chr3	96105411	96105425	+	0.000	0.000	Merged-chr3-96105422-6
NR6602--MA0591.1.Bach1::Mafk	chr2	33025302	33025316	+	0.000	0.000	Merged-chr2-33025277-16
NR229--MA0501.1.MAF::NFE2	chr1	69461389	69461403	-	0.000	0.000	Merged-chr1-69461360-14
NR12692--MA0591.1.Bach1::Mafk	chr9	108597639	108597653	+	0.000	0.000	Merged-chr9-108597519-47
NR4462--MA0089.1.MAFG::NFE2L1	chr15	42676989	42676994	+	0.000	0.000	Merged-chr15-42676908-4
NR2456--MA0591.1.Bach1::Mafk	chr11	113684019	113684033	-	0.000	0.000	Merged-chr11-113684068-98
NR3042--MA0089.1.MAFG::NFE2L1	chr12	113023230	113023235	+	0.000	0.000	Merged-chr12-113023273-19
NR1490--MA0496.2.MAFK	chr10	85128228	85128246	-	0.000	0.000	Merged-chr10-85128174-62
NR3527--MA0501.1.MAF::NFE2	chr13	83566389	83566403	-	0.000	0.000	Merged-chr13-83566220-57
NR6447--MA0089.1.MAFG::NFE2L1	chr2	4559625	4559630	+	0.000	0.000	Merged-chr2-4559721-92
NR9300--MA0591.1.Bach1::Mafk	chr5	62816022	62816036	+	0.000	0.000	Merged-chr5-62815867-48
NR9298--MA0117.2.Mafb	chr5	58084192	58084203	-	0.000	0.000	Merged-chr5-58084122-29
NR7752--MA0089.1.MAFG::NFE2L1	chr3	84657234	84657239	+	0.000	0.000	Merged-chr3-84657299-19
NR6568--MA0496.2.MAFK	chr2	27693884	27693902	+	0.000	0.000	Merged-chr2-27693880-30
NR6043--MA0089.1.MAFG::NFE2L1	chr18	80206786	80206791	+	0.000	0.000	Merged-chr18-80206935-61
NR12673--MA0089.1.MAFG::NFE2L1	chr9	107306286	107306291	+	0.000	0.000	Merged-chr9-107306317-48
NR12317--MA0117.2.Mafb	chr9	52349313	52349324	+	0.000	0.000	Merged-chr9-52349266-37
NR2354--MA0117.2.Mafb	chr11	101582301	101582312	+	0.000	0.000	Merged-chr11-101582263-20
NR2213--MA0496.2.MAFK	chr11	79207638	79207656	+	0.000	0.000	Merged-chr11-79207824-18
NR8704--MA0501.1.MAF::NFE2	chr4	107652913	107652927	+	0.000	0.000	Merged-chr4-107652939-20
NR8608--MA0501.1.MAF::NFE2	chr4	88179505	88179519	+	0.000	0.000	Merged-chr4-88179548-21
NR2692--MA0496.2.MAFK	chr12	41044929	41044947	+	0.000	0.000	Merged-chr12-41044922-24
NR1139--MA0117.2.Mafb	chr10	5805630	5805641	+	0.000	0.000	Merged-chr10-5805785-87
NR8435--MA0495.2.MAFF	chr4	20033151	20033171	-	0.000	0.000	Merged-chr4-20033263-40
NR797--MA0591.1.Bach1::Mafk	chr1	170863173	170863187	-	0.000	0.000	Merged-chr1-170863214-38
NR11805--MA0659.1.MAFG	chr8	75084001	75084021	-	0.000	0.000	Merged-chr8-75083999-30
NR3782--MA0496.2.MAFK	chr13	113322204	113322222	+	0.000	0.000	Merged-chr13-113322180-25
NR115--MA0496.2.MAFK	chr1	43474710	43474728	+	0.000	0.000	Merged-chr1-43474630-75
NR8484--MA0501.1.MAF::NFE2	chr4	40285606	40285620	-	0.000	0.000	Merged-chr4-40285687-24
NR12100--MA0496.2.MAFK	chr8	126551247	126551265	-	0.000	0.000	Merged-chr8-126551138-20
NR5194--MA0117.2.Mafb	chr16	92020123	92020134	-	0.000	0.000	Merged-chr16-92020100-2
NR11366--MA0089.1.MAFG::NFE2L1	chr7	117988649	117988654	-	0.000	0.000	Merged-chr7-117988670-8
NR2487--MA0495.2.MAFF	chr11	115460240	115460260	-	0.000	0.000	Merged-chr11-115460107-26
NR7238--MA0495.2.MAFF	chr2	144352559	144352579	-	0.000	0.000	Merged-chr2-144352435-1
NR5818--MA0089.1.MAFG::NFE2L1	chr18	38484253	38484258	+	0.000	0.000	Merged-chr18-38484055-88
NR1936--MA0117.2.Mafb	chr11	22814193	22814204	-	0.000	0.000	Merged-chr11-22814136-127
NR8402--MA0089.1.MAFG::NFE2L1	chr4	7341178	7341183	+	0.000	0.000	Merged-chr4-7341351-14
NR7172--MA0089.1.MAFG::NFE2L1	chr2	132497709	132497714	-	0.000	0.000	Merged-chr2-132497706-22
NR2082--MA0501.1.MAF::NFE2	chr11	60811204	60811218	+	0.000	0.000	Merged-chr11-60811220-49
NR5905--MA0089.1.MAFG::NFE2L1	chr18	61638188	61638193	-	0.000	0.000	Merged-chr18-61638222-61
NR10248--MA0089.1.MAFG::NFE2L1	chr6	88379068	88379073	-	0.000	0.000	Merged-chr6-88379095-25
NR8471--MA0495.2.MAFF	chr4	32425703	32425723	-	0.000	0.000	Merged-chr4-32425710-19
NR9303--MA0117.2.Mafb	chr5	64024637	64024648	+	0.000	0.000	Merged-chr5-64024575-33
NR12093--MA0089.1.MAFG::NFE2L1	chr8	126551256	126551261	-	0.000	0.000	Merged-chr8-126551138-20
NR2489--MA0659.1.MAFG	chr11	115460240	115460260	-	0.000	0.000	Merged-chr11-115460107-26
NR1485--MA0089.1.MAFG::NFE2L1	chr10	84678907	84678912	-	0.000	0.000	Merged-chr10-84678816-22
NR3140--MA0089.1.MAFG::NFE2L1	chr12	117348646	117348651	+	0.000	0.000	Merged-chr12-117348724-32
NR912--MA0496.2.MAFK	chr1	180942985	180943003	-	0.000	0.000	Merged-chr1-180943118-2
NR11755--MA0089.1.MAFG::NFE2L1	chr8	69920453	69920458	-	0.000	0.000	Merged-chr8-69920362-48
NR4861--MA0501.1.MAF::NFE2	chr16	17939091	17939105	-	0.000	0.000	Merged-chr16-17939017-26
NR5778--MA0591.1.Bach1::Mafk	chr18	24653772	24653786	+	0.000	0.000	Merged-chr18-24653766-102
NR2052--MA0591.1.Bach1::Mafk	chr11	55197804	55197818	+	0.000	0.000	Merged-chr11-55197770-39
NR7368--MA0495.2.MAFF	chr2	158379838	158379858	-	0.000	0.000	Merged-chr2-158379910-26
NR9753--MA0496.2.MAFK	chr5	130196621	130196639	-	0.000	0.000	Merged-chr5-130196551-48
NR7369--MA0591.1.Bach1::Mafk	chr2	158379841	158379855	+	0.000	0.000	Merged-chr2-158379910-26
NR11758--MA0501.1.MAF::NFE2	chr8	70003339	70003353	-	0.000	0.000	Merged-chr8-70003366-27
NR514--MA0501.1.MAF::NFE2	chr1	132264730	132264744	-	0.000	0.000	Merged-chr1-132264829-22
NR2728--MA0501.1.MAF::NFE2	chr12	54835303	54835317	-	0.000	0.000	Merged-chr12-54835214-18
NR7563--MA0591.1.Bach1::Mafk	chr2	181319654	181319668	-	0.000	0.000	Merged-chr2-181319811-50
NR9507--MA0496.2.MAFK	chr5	96879084	96879102	-	0.000	0.000	Merged-chr5-96879087-37
NR7487--MA0089.1.MAFG::NFE2L1	chr2	173263799	173263804	+	0.000	0.000	Merged-chr2-173263932-54
NR1650--MA0659.1.MAFG	chr10	107858904	107858924	-	0.000	0.000	Merged-chr10-107858878-12
NR8482--MA0117.2.Mafb	chr4	40285606	40285617	+	0.000	0.000	Merged-chr4-40285687-24
NR5614--MA0089.1.MAFG::NFE2L1	chr17	83654746	83654751	-	0.000	0.000	Merged-chr17-83654883-58
NR9548--MA0495.2.MAFF	chr5	100622692	100622712	-	0.000	0.000	Merged-chr5-100622533-21
NR3540--MA0501.1.MAF::NFE2	chr13	85724259	85724273	+	0.000	0.000	Merged-chr13-85724321-2
NR2292--MA0117.2.Mafb	chr11	93856708	93856719	+	0.000	0.000	Merged-chr11-93856586-15
NR6745--MA0089.1.MAFG::NFE2L1	chr2	59393329	59393334	-	0.000	0.000	Merged-chr2-59393267-21
NR12782--MA0591.1.Bach1::Mafk	chr9	118512840	118512854	+	0.000	0.000	Merged-chr9-118512920-16
NR7--MA0089.1.MAFG::NFE2L1	chr1	10037936	10037941	+	0.000	0.000	Merged-chr1-10038044-60
NR3348--MA0501.1.MAF::NFE2	chr13	37403905	37403919	-	0.000	0.000	Merged-chr13-37403815-12
NR9284--MA0591.1.Bach1::Mafk	chr5	53402177	53402191	+	0.000	0.000	Merged-chr5-53402049-28
NR8615--MA0089.1.MAFG::NFE2L1	chr4	88918488	88918493	+	0.000	0.000	Merged-chr4-88918640-25
NR610--MA0089.1.MAFG::NFE2L1	chr1	151083978	151083983	+	0.000	0.000	Merged-chr1-151084034-24
NR3376--MA0495.2.MAFF	chr13	45623915	45623935	-	0.000	0.000	Merged-chr13-45624002-39
NR10002--MA0501.1.MAF::NFE2	chr6	30162234	30162248	+	0.000	0.000	Merged-chr6-30162256-14
NR714--MA0591.1.Bach1::Mafk	chr1	162215977	162215991	-	0.000	0.000	Merged-chr1-162215888-4
NR10893--MA0495.2.MAFF	chr7	29816016	29816036	+	0.000	0.000	Merged-chr7-29816029-62
NR12707--MA0089.1.MAFG::NFE2L1	chr9	110697379	110697384	-	0.000	0.000	Merged-chr9-110697524-12
NR7394--MA0591.1.Bach1::Mafk	chr2	162931537	162931551	+	0.000	0.000	Merged-chr2-162931607-133
NR4988--MA0089.1.MAFG::NFE2L1	chr16	50305353	50305358	-	0.000	0.000	Merged-chr16-50305396-32
NR2496--MA0496.2.MAFK	chr11	115460289	115460307	-	0.000	0.000	Merged-chr11-115460107-26
NR10512--MA0496.2.MAFK	chr6	127265243	127265261	-	0.000	0.000	Merged-chr6-127265230-18
NR4064--MA0501.1.MAF::NFE2	chr14	62799142	62799156	+	0.000	0.000	Merged-chr14-62798973-44
NR616--MA0501.1.MAF::NFE2	chr1	152010406	152010420	+	0.000	0.000	Merged-chr1-152010502-52
NR1848--MA0591.1.Bach1::Mafk	chr10	128821810	128821824	-	0.000	0.000	Merged-chr10-128821761-47
NR536--MA0089.1.MAFG::NFE2L1	chr1	138584810	138584815	-	0.000	0.000	Merged-chr1-138584849-31
NR11057--MA0501.1.MAF::NFE2	chr7	72270220	72270234	-	0.000	0.000	Merged-chr7-72270231-51
NR12365--MA0496.2.MAFK	chr9	62349328	62349346	+	0.000	0.000	Merged-chr9-62349502-36
NR12848--MA0501.1.MAF::NFE2	chr9	123960359	123960373	-	0.000	0.000	Merged-chr9-123960411-24
NR11403--MA0659.1.MAFG	chr7	123030972	123030992	+	0.000	0.000	Merged-chr7-123030929-30
NR4584--MA0089.1.MAFG::NFE2L1	chr15	67138905	67138910	-	0.000	0.000	Merged-chr15-67138945-51
NR1381--MA0089.1.MAFG::NFE2L1	chr10	67658044	67658049	+	0.000	0.000	Merged-chr10-67657975-87
NR25--MA0117.2.Mafb	chr1	14484800	14484811	+	0.000	0.000	Merged-chr1-14484636-21
NR1377--MA0591.1.Bach1::Mafk	chr10	67098587	67098601	-	0.000	0.000	Merged-chr10-67098623-29
NR3703--MA0495.2.MAFF	chr13	108498728	108498748	-	0.000	0.000	Merged-chr13-108498755-24
NR3013--MA0496.2.MAFK	chr12	110210330	110210348	-	0.000	0.000	Merged-chr12-110210281-21
NR6454--MA0089.1.MAFG::NFE2L1	chr2	6872425	6872430	-	0.000	0.000	Merged-chr2-6872514-89
NR12045--MA0501.1.MAF::NFE2	chr8	123051729	123051743	+	0.000	0.000	Merged-chr8-123051694-23
NR9859--MA0089.1.MAFG::NFE2L1	chr5	147448722	147448727	-	0.000	0.000	Merged-chr5-147448805-80
NR2537--MA0089.1.MAFG::NFE2L1	chr11	119106314	119106319	-	0.000	0.000	Merged-chr11-119106412-14
NR13030--MA0089.1.MAFG::NFE2L1	chrX	162888460	162888465	-	0.000	0.000	Merged-chrX-162888353-56
NR12316--MA0089.1.MAFG::NFE2L1	chr9	52259704	52259709	-	0.000	0.000	Merged-chr9-52259787-26
NR434--MA0089.1.MAFG::NFE2L1	chr1	119913076	119913081	+	0.000	0.000	Merged-chr1-119913218-55
NR4825--MA0591.1.Bach1::Mafk	chr16	4790194	4790208	+	0.000	0.000	Merged-chr16-4790072-71
NR5428--MA0117.2.Mafb	chr17	34398757	34398768	+	0.000	0.000	Merged-chr17-34398614-61
NR12201--MA0089.1.MAFG::NFE2L1	chr9	20765514	20765519	+	0.000	0.000	Merged-chr9-20765445-35
NR5574--MA0495.2.MAFF	chr17	79616755	79616775	-	0.000	0.000	Merged-chr17-79616795-12
NR2691--MA0501.1.MAF::NFE2	chr12	41044934	41044948	+	0.000	0.000	Merged-chr12-41044922-24
NR6653--MA0591.1.Bach1::Mafk	chr2	44886752	44886766	+	0.000	0.000	Merged-chr2-44886860-30
NR7883--MA0501.1.MAF::NFE2	chr3	103872723	103872737	+	0.000	0.000	Merged-chr3-103872856-42
NR8436--MA0591.1.Bach1::Mafk	chr4	20033154	20033168	+	0.000	0.000	Merged-chr4-20033263-40
NR11562--MA0089.1.MAFG::NFE2L1	chr7	141447311	141447316	-	0.000	0.000	Merged-chr7-141447520-63
NR3526--MA0591.1.Bach1::Mafk	chr13	83566392	83566406	-	0.000	0.000	Merged-chr13-83566220-57
NR8828--MA0089.1.MAFG::NFE2L1	chr4	124741609	124741614	+	0.000	0.000	Merged-chr4-124741815-31
NR8713--MA0089.1.MAFG::NFE2L1	chr4	109122948	109122953	+	0.000	0.000	Merged-chr4-109123040-18
NR1738--MA0496.2.MAFK	chr10	117975798	117975816	+	0.000	0.000	Merged-chr10-117975710-27
NR4747--MA0501.1.MAF::NFE2	chr15	96520618	96520632	-	0.000	0.000	Merged-chr15-96520737-46
NR7966--MA0117.2.Mafb	chr3	110250667	110250678	+	0.000	0.000	Merged-chr3-110250588-142
NR3451--MA0089.1.MAFG::NFE2L1	chr13	62653302	62653307	+	0.000	0.000	Merged-chr13-62653213-52
NR11827--MA0591.1.Bach1::Mafk	chr8	79046713	79046727	+	0.000	0.000	Merged-chr8-79046826-18
NR5343--MA0117.2.Mafb	chr17	18957885	18957896	+	0.000	0.000	Merged-chr17-18957901-23
NR12429--MA0089.1.MAFG::NFE2L1	chr9	75541823	75541828	-	0.000	0.000	Merged-chr9-75541698-38
NR1202--MA0089.1.MAFG::NFE2L1	chr10	21235327	21235332	-	0.000	0.000	Merged-chr10-21235492-49
NR2526--MA0659.1.MAFG	chr11	118000747	118000767	+	0.000	0.000	Merged-chr11-118000770-19
NR1370--MA0501.1.MAF::NFE2	chr10	64083947	64083961	+	0.000	0.000	Merged-chr10-64084079-2
NR5247--MA0591.1.Bach1::Mafk	chr16	95893659	95893673	+	0.000	0.000	Merged-chr16-95893684-47
NR6956--MA0089.1.MAFG::NFE2L1	chr2	112455065	112455070	-	0.000	0.000	Merged-chr2-112455104-60
NR8611--MA0089.1.MAFG::NFE2L1	chr4	88544128	88544133	+	0.000	0.000	Merged-chr4-88544037-33
NR7167--MA0496.2.MAFK	chr2	132051912	132051930	-	0.000	0.000	Merged-chr2-132051940-20
