#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.1_selected/pval-0.1_updn/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-pval-0.1_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.1_selected/pval-0.1_updn/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-pval-0.1_up.bed
NR33426--MA0039.3.KLF4	chr2	26312944	26312954	+	0.000	0.000	Merged-chr2-26313010-11
NR53748--MA0599.1.KLF5	chr6	119199105	119199114	+	0.000	0.000	Merged-chr6-119199024-52
NR8929--MA0493.1.Klf1	chr11	5005465	5005475	+	0.000	0.000	Merged-chr11-5005546-13
NR67367--MA0741.1.KLF16	chrX	48435797	48435807	-	0.000	0.000	Merged-chrX-48435827-14
NR52676--MA0599.1.KLF5	chr6	72957887	72957896	-	0.000	0.000	Merged-chr6-72957924-4
NR26499--MA0742.1.Klf12	chr17	25583845	25583859	+	0.000	0.000	Merged-chr17-25583989-33
NR14048--MA0740.1.KLF14	chr12	76889980	76889993	+	0.000	0.000	Merged-chr12-76889803-12
NR24083--MA1107.1.KLF9	chr16	24517830	24517842	-	0.000	0.000	Merged-chr16-24517976-11
NR37799--MA0039.3.KLF4	chr2	168429754	168429764	+	0.000	0.000	Merged-chr2-168429700-17
NR21548--MA0741.1.KLF16	chr15	42983350	42983360	+	0.000	0.000	Merged-chr15-42983258-15
NR63250--MA0599.1.KLF5	chr8	128433381	128433390	+	0.000	0.000	Merged-chr8-128433570-8
NR28314--MA0599.1.KLF5	chr17	74865014	74865023	-	0.000	0.000	Merged-chr17-74864979-18
NR44327--MA0039.3.KLF4	chr4	116701026	116701036	-	0.000	0.000	Merged-chr4-116701085-12
NR20033--MA0657.1.KLF13	chr14	75064697	75064714	+	0.000	0.000	Merged-chr14-75064758-13
NR48507--MA0741.1.KLF16	chr5	92967513	92967523	+	0.000	0.000	Merged-chr5-92967427-8
NR50822--MA1107.1.KLF9	chr5	140999426	140999438	-	0.000	0.000	Merged-chr5-140999389-30
NR24513--MA1107.1.KLF9	chr16	45998441	45998453	+	0.000	0.000	Merged-chr16-45998415-40
NR8928--MA0039.3.KLF4	chr11	5005467	5005477	+	0.000	0.000	Merged-chr11-5005546-13
NR65075--MA1107.1.KLF9	chr9	78074219	78074231	+	0.000	0.000	Merged-chr9-78074095-46
NR12792--MA0599.1.KLF5	chr11	118200332	118200341	-	0.000	0.000	Merged-chr11-118200400-19
NR9916--MA0493.1.Klf1	chr11	57669659	57669669	-	0.000	0.000	Merged-chr11-57669677-39
NR5914--MA1107.1.KLF9	chr10	67607751	67607763	-	0.000	0.000	Merged-chr10-67607847-59
NR14348--MA0039.3.KLF4	chr12	86310094	86310104	+	0.000	0.000	Merged-chr12-86310059-67
NR66165--MA1107.1.KLF9	chr9	110896832	110896844	-	0.000	0.000	Merged-chr9-110896831-29
NR322--MA0039.3.KLF4	chr1	36274543	36274553	+	0.000	0.000	Merged-chr1-36274584-22
NR28872--MA0039.3.KLF4	chr17	88479189	88479199	-	0.000	0.000	Merged-chr17-88479234-18
NR9873--MA0657.1.KLF13	chr11	55031654	55031671	-	0.000	0.000	Merged-chr11-55031517-56
NR2113--MA0740.1.KLF14	chr1	128540452	128540465	+	0.000	0.000	Merged-chr1-128540410-9
NR5317--MA0741.1.KLF16	chr10	40171484	40171494	-	0.000	0.000	Merged-chr10-40171372-15
NR56981--MA0741.1.KLF16	chr7	66233574	66233584	+	0.000	0.000	Merged-chr7-66233598-56
NR63743--MA0742.1.Klf12	chr9	32740969	32740983	+	0.000	0.000	Merged-chr9-32741073-58
NR19539--MA0742.1.Klf12	chr14	57713128	57713142	-	0.000	0.000	Merged-chr14-57713043-44
NR5485--MA0493.1.Klf1	chr10	43954217	43954227	-	0.000	0.000	Merged-chr10-43954194-45
NR53896--MA0599.1.KLF5	chr6	122270366	122270375	+	0.000	0.000	Merged-chr6-122270304-33
NR26918--MA0599.1.KLF5	chr17	32402085	32402094	+	0.000	0.000	Merged-chr17-32402116-14
NR6910--MA1107.1.KLF9	chr10	83733944	83733956	-	0.000	0.000	Merged-chr10-83733897-13
NR1125--MA1107.1.KLF9	chr1	75213261	75213273	-	0.000	0.000	Merged-chr1-75213327-22
NR32868--MA0742.1.Klf12	chr19	60183110	60183124	+	0.000	0.000	Merged-chr19-60182957-49
NR36186--MA1107.1.KLF9	chr2	128392471	128392483	+	0.000	0.000	Merged-chr2-128392502-21
NR39900--MA0599.1.KLF5	chr3	96338266	96338275	+	0.000	0.000	Merged-chr3-96338308-3
NR47073--MA0039.3.KLF4	chr5	24517983	24517993	+	0.000	0.000	Merged-chr5-24518156-18
NR45122--MA1107.1.KLF9	chr4	132749104	132749116	-	0.000	0.000	Merged-chr4-132748989-25
NR8092--MA0493.1.Klf1	chr10	119001586	119001596	-	0.000	0.000	Merged-chr10-119001692-38
NR19377--MA0742.1.Klf12	chr14	54146702	54146716	+	0.000	0.000	Merged-chr14-54146707-32
NR36993--MA0599.1.KLF5	chr2	152803252	152803261	+	0.000	0.000	Merged-chr2-152803348-34
NR56225--MA0493.1.Klf1	chr7	31031918	31031928	+	0.000	0.000	Merged-chr7-31031956-7
NR7358--MA0741.1.KLF16	chr10	94942958	94942968	+	0.000	0.000	Merged-chr10-94942923-6
NR14511--MA0599.1.KLF5	chr12	94083599	94083608	+	0.000	0.000	Merged-chr12-94083592-14
NR67362--MA0039.3.KLF4	chrX	48435754	48435764	-	0.000	0.000	Merged-chrX-48435827-14
NR33803--MA0742.1.Klf12	chr2	32493471	32493485	-	0.000	0.000	Merged-chr2-32493543-52
NR64563--MA1107.1.KLF9	chr9	65491690	65491702	+	0.000	0.000	Merged-chr9-65491594-16
NR30220--MA1107.1.KLF9	chr18	67255883	67255895	-	0.000	0.000	Merged-chr18-67255745-40
NR9903--MA0742.1.Klf12	chr11	55131273	55131287	+	0.000	0.000	Merged-chr11-55131266-10
NR6319--MA0039.3.KLF4	chr10	77609811	77609821	-	0.000	0.000	Merged-chr10-77609801-14
NR26239--MA0742.1.Klf12	chr17	21423172	21423186	-	0.000	0.000	Merged-chr17-21423109-81
NR63747--MA0741.1.KLF16	chr9	32740970	32740980	+	0.000	0.000	Merged-chr9-32741073-58
NR9875--MA0741.1.KLF16	chr11	55031659	55031669	-	0.000	0.000	Merged-chr11-55031517-56
NR47302--MA1107.1.KLF9	chr5	32148850	32148862	+	0.000	0.000	Merged-chr5-32148738-21
NR14520--MA0599.1.KLF5	chr12	94083668	94083677	+	0.000	0.000	Merged-chr12-94083592-14
NR52238--MA0599.1.KLF5	chr6	52474034	52474043	+	0.000	0.000	Merged-chr6-52474009-12
NR9808--MA0039.3.KLF4	chr11	53839793	53839803	+	0.000	0.000	Merged-chr11-53839665-72
NR53965--MA0740.1.KLF14	chr6	125067856	125067869	-	0.000	0.000	Merged-chr6-125067765-41
NR21406--MA0742.1.Klf12	chr15	36562768	36562782	+	0.000	0.000	Merged-chr15-36562926-39
NR14049--MA0657.1.KLF13	chr12	76889979	76889996	+	0.000	0.000	Merged-chr12-76889803-12
NR42305--MA1107.1.KLF9	chr4	6925027	6925039	-	0.000	0.000	Merged-chr4-6924913-49
NR40255--MA1107.1.KLF9	chr3	104796607	104796619	+	0.000	0.000	Merged-chr3-104796663-34
NR40465--MA0039.3.KLF4	chr3	109133239	109133249	+	0.000	0.000	Merged-chr3-109133281-24
NR43185--MA0493.1.Klf1	chr4	57306519	57306529	+	0.000	0.000	Merged-chr4-57306623-55
NR55394--MA0039.3.KLF4	chr7	16001849	16001859	-	0.000	0.000	Merged-chr7-16001989-41
NR17153--MA0742.1.Klf12	chr13	81402027	81402041	+	0.000	0.000	Merged-chr13-81401902-10
NR33807--MA0741.1.KLF16	chr2	32493472	32493482	-	0.000	0.000	Merged-chr2-32493543-52
NR68248--MA0599.1.KLF5	chrX	167089016	167089025	+	0.000	0.000	Merged-chrX-167089139-46
NR31856--MA0741.1.KLF16	chr19	31337347	31337357	-	0.000	0.000	Merged-chr19-31337298-1
NR65881--MA0039.3.KLF4	chr9	106430937	106430947	+	0.000	0.000	Merged-chr9-106430870-17
NR24779--MA0599.1.KLF5	chr16	64800628	64800637	-	0.000	0.000	Merged-chr16-64800516-42
NR13323--MA0599.1.KLF5	chr12	25211587	25211596	+	0.000	0.000	Merged-chr12-25211568-13
NR53564--MA1107.1.KLF9	chr6	114660274	114660286	+	0.000	0.000	Merged-chr6-114660280-61
NR11254--MA1107.1.KLF9	chr11	87935555	87935567	+	0.000	0.000	Merged-chr11-87935646-41
NR31866--MA0493.1.Klf1	chr19	32172679	32172689	+	0.000	0.000	Merged-chr19-32172725-56
NR29202--MA1107.1.KLF9	chr18	23733791	23733803	+	0.000	0.000	Merged-chr18-23733972-8
NR63940--MA0742.1.Klf12	chr9	44037380	44037394	-	0.000	0.000	Merged-chr9-44037294-17
NR34003--MA0493.1.Klf1	chr2	36220139	36220149	+	0.000	0.000	Merged-chr2-36220233-13
NR12363--MA0599.1.KLF5	chr11	111066112	111066121	-	0.000	0.000	Merged-chr11-111066070-45
NR50818--MA0039.3.KLF4	chr5	140999426	140999436	-	0.000	0.000	Merged-chr5-140999389-30
NR31096--MA0493.1.Klf1	chr19	3976054	3976064	-	0.000	0.000	Merged-chr19-3976009-22
NR52922--MA1107.1.KLF9	chr6	86607666	86607678	-	0.000	0.000	Merged-chr6-86607706-49
NR30480--MA1107.1.KLF9	chr18	73816983	73816995	+	0.000	0.000	Merged-chr18-73816843-39
NR24224--MA0599.1.KLF5	chr16	32434131	32434140	+	0.000	0.000	Merged-chr16-32434269-25
NR53582--MA1107.1.KLF9	chr6	114680712	114680724	-	0.000	0.000	Merged-chr6-114680975-48
NR29529--MA1107.1.KLF9	chr18	39141119	39141131	-	0.000	0.000	Merged-chr18-39140890-41
NR16257--MA0599.1.KLF5	chr13	45649515	45649524	-	0.000	0.000	Merged-chr13-45649437-39
NR23491--MA1107.1.KLF9	chr16	3962967	3962979	+	0.000	0.000	Merged-chr16-3962878-14
NR46254--MA0599.1.KLF5	chr4	150894669	150894678	+	0.000	0.000	Merged-chr4-150894695-19
NR19615--MA1107.1.KLF9	chr14	59553387	59553399	-	0.000	0.000	Merged-chr14-59553394-22
NR6818--MA0599.1.KLF5	chr10	81525256	81525265	-	0.000	0.000	Merged-chr10-81525209-7
NR61402--MA0493.1.Klf1	chr8	82782549	82782559	+	0.000	0.000	Merged-chr8-82782643-15
NR42719--MA0742.1.Klf12	chr4	41770563	41770577	+	0.000	0.000	Merged-chr4-41770467-12
NR22267--MA1107.1.KLF9	chr15	78835207	78835219	-	0.000	0.000	Merged-chr15-78835387-37
NR45369--MA1107.1.KLF9	chr4	134734841	134734853	+	0.000	0.000	Merged-chr4-134734669-83
NR46256--MA0741.1.KLF16	chr4	150894754	150894764	+	0.000	0.000	Merged-chr4-150894695-19
NR51272--MA0742.1.Klf12	chr5	149604967	149604981	+	0.000	0.000	Merged-chr5-149605038-10
NR64439--MA0493.1.Klf1	chr9	61377801	61377811	+	0.000	0.000	Merged-chr9-61377853-34
NR14882--MA1107.1.KLF9	chr12	104999354	104999366	+	0.000	0.000	Merged-chr12-104999417-2
NR29676--MA0741.1.KLF16	chr18	46917804	46917814	-	0.000	0.000	Merged-chr18-46917814-10
NR49188--MA0599.1.KLF5	chr5	112219652	112219661	+	0.000	0.000	Merged-chr5-112219700-2
NR54211--MA1107.1.KLF9	chr6	131276844	131276856	-	0.000	0.000	Merged-chr6-131276753-31
NR8769--MA0493.1.Klf1	chr10	130439193	130439203	+	0.000	0.000	Merged-chr10-130439179-24
NR18344--MA0741.1.KLF16	chr13	114887434	114887444	-	0.000	0.000	Merged-chr13-114887526-35
NR59656--MA1107.1.KLF9	chr7	141579227	141579239	-	0.000	0.000	Merged-chr7-141579078-48
NR7472--MA0039.3.KLF4	chr10	98776397	98776407	+	0.000	0.000	Merged-chr10-98776574-38
NR14636--MA1107.1.KLF9	chr12	100928459	100928471	-	0.000	0.000	Merged-chr12-100928517-22
NR6714--MA1107.1.KLF9	chr10	81127650	81127662	+	0.000	0.000	Merged-chr10-81127720-40
NR6879--MA0742.1.Klf12	chr10	83336546	83336560	-	0.000	0.000	Merged-chr10-83336542-10
NR39475--MA0493.1.Klf1	chr3	87266831	87266841	-	0.000	0.000	Merged-chr3-87266700-20
NR60665--MA0039.3.KLF4	chr8	48425272	48425282	-	0.000	0.000	Merged-chr8-48425330-34
NR24108--MA0599.1.KLF5	chr16	24975253	24975262	+	0.000	0.000	Merged-chr16-24975123-11
NR53466--MA1107.1.KLF9	chr6	108922766	108922778	-	0.000	0.000	Merged-chr6-108922782-44
NR24452--MA0493.1.Klf1	chr16	44337718	44337728	-	0.000	0.000	Merged-chr16-44337753-20
NR52937--MA0599.1.KLF5	chr6	87394989	87394998	+	0.000	0.000	Merged-chr6-87395104-19
NR18240--MA0599.1.KLF5	chr13	112474347	112474356	+	0.000	0.000	Merged-chr13-112474497-27
NR16803--MA0493.1.Klf1	chr13	63189530	63189540	-	0.000	0.000	Merged-chr13-63189715-33
NR39219--MA0039.3.KLF4	chr3	68784294	68784304	-	0.000	0.000	Merged-chr3-68784168-43
NR40296--MA1107.1.KLF9	chr3	105825730	105825742	+	0.000	0.000	Merged-chr3-105825792-34
NR45948--MA0599.1.KLF5	chr4	145177762	145177771	-	0.000	0.000	Merged-chr4-145177901-38
NR31848--MA0741.1.KLF16	chr19	31337339	31337349	-	0.000	0.000	Merged-chr19-31337298-1
NR39230--MA0741.1.KLF16	chr3	68784314	68784324	-	0.000	0.000	Merged-chr3-68784168-43
NR21543--MA0740.1.KLF14	chr15	42983349	42983362	+	0.000	0.000	Merged-chr15-42983258-15
NR26829--MA0493.1.Klf1	chr17	31326305	31326315	-	0.000	0.000	Merged-chr17-31326302-35
NR22401--MA0741.1.KLF16	chr15	80192531	80192541	+	0.000	0.000	Merged-chr15-80192413-58
NR20791--MA0493.1.Klf1	chr14	120313644	120313654	+	0.000	0.000	Merged-chr14-120313531-118
NR21755--MA1107.1.KLF9	chr15	60120082	60120094	-	0.000	0.000	Merged-chr15-60120172-38
NR59572--MA0657.1.KLF13	chr7	141006654	141006671	-	0.000	0.000	Merged-chr7-141006658-12
NR37314--MA0599.1.KLF5	chr2	160657973	160657982	-	0.000	0.000	Merged-chr2-160657923-30
NR61224--MA0599.1.KLF5	chr8	72163007	72163016	+	0.000	0.000	Merged-chr8-72162977-17
NR40502--MA1107.1.KLF9	chr3	115706528	115706540	+	0.000	0.000	Merged-chr3-115706402-1
NR57219--MA0741.1.KLF16	chr7	80032539	80032549	+	0.000	0.000	Merged-chr7-80032517-2
NR66529--MA1107.1.KLF9	chr9	117892837	117892849	-	0.000	0.000	Merged-chr9-117892877-51
NR16805--MA0741.1.KLF16	chr13	63189564	63189574	-	0.000	0.000	Merged-chr13-63189715-33
NR56982--MA1107.1.KLF9	chr7	66233573	66233585	+	0.000	0.000	Merged-chr7-66233598-56
NR49949--MA0493.1.Klf1	chr5	125052282	125052292	+	0.000	0.000	Merged-chr5-125052528-23
NR63744--MA0599.1.KLF5	chr9	32740970	32740979	+	0.000	0.000	Merged-chr9-32741073-58
NR48657--MA1107.1.KLF9	chr5	97001786	97001798	+	0.000	0.000	Merged-chr5-97001719-9
NR28808--MA0599.1.KLF5	chr17	87365449	87365458	-	0.000	0.000	Merged-chr17-87365443-26
NR12479--MA1107.1.KLF9	chr11	114052023	114052035	-	0.000	0.000	Merged-chr11-114051987-1
NR58502--MA0741.1.KLF16	chr7	118499323	118499333	-	0.000	0.000	Merged-chr7-118499270-20
NR8015--MA0742.1.Klf12	chr10	117974998	117975012	-	0.000	0.000	Merged-chr10-117975083-3
NR24965--MA0741.1.KLF16	chr16	75920944	75920954	+	0.000	0.000	Merged-chr16-75921068-56
NR56521--MA1107.1.KLF9	chr7	45120441	45120453	-	0.000	0.000	Merged-chr7-45120364-12
NR58688--MA0493.1.Klf1	chr7	122317171	122317181	+	0.000	0.000	Merged-chr7-122317075-24
NR44325--MA0742.1.Klf12	chr4	116701024	116701038	-	0.000	0.000	Merged-chr4-116701085-12
NR7379--MA1107.1.KLF9	chr10	95009351	95009363	-	0.000	0.000	Merged-chr10-95009173-43
NR25328--MA0741.1.KLF16	chr16	91588232	91588242	+	0.000	0.000	Merged-chr16-91588038-25
NR24327--MA0740.1.KLF14	chr16	35984018	35984031	-	0.000	0.000	Merged-chr16-35984000-4
NR18912--MA0599.1.KLF5	chr14	30827012	30827021	-	0.000	0.000	Merged-chr14-30826905-18
NR33519--MA0599.1.KLF5	chr2	27693905	27693914	-	0.000	0.000	Merged-chr2-27693880-30
NR60282--MA0599.1.KLF5	chr8	25059856	25059865	+	0.000	0.000	Merged-chr8-25059963-13
NR37565--MA0599.1.KLF5	chr2	165322030	165322039	+	0.000	0.000	Merged-chr2-165321854-18
NR52918--MA0039.3.KLF4	chr6	86607662	86607672	-	0.000	0.000	Merged-chr6-86607706-49
NR8930--MA1107.1.KLF9	chr11	5005465	5005477	+	0.000	0.000	Merged-chr11-5005546-13
NR65877--MA0742.1.Klf12	chr9	106430820	106430834	+	0.000	0.000	Merged-chr9-106430870-17
NR1977--MA1107.1.KLF9	chr1	121241530	121241542	-	0.000	0.000	Merged-chr1-121241343-38
NR33932--MA0740.1.KLF14	chr2	34938783	34938796	+	0.000	0.000	Merged-chr2-34938971-69
NR59675--MA0493.1.Klf1	chr7	142354081	142354091	+	0.000	0.000	Merged-chr7-142354183-49
NR65449--MA0493.1.Klf1	chr9	95959966	95959976	-	0.000	0.000	Merged-chr9-95959798-44
NR54556--MA0039.3.KLF4	chr6	140507839	140507849	+	0.000	0.000	Merged-chr6-140507900-3
NR33425--MA0599.1.KLF5	chr2	26312943	26312952	+	0.000	0.000	Merged-chr2-26313010-11
NR12246--MA0039.3.KLF4	chr11	108268682	108268692	+	0.000	0.000	Merged-chr11-108268786-21
NR8019--MA0741.1.KLF16	chr10	117975001	117975011	-	0.000	0.000	Merged-chr10-117975083-3
NR3814--MA0742.1.Klf12	chr1	178182342	178182356	+	0.000	0.000	Merged-chr1-178182458-49
NR46577--MA0740.1.KLF14	chr4	155694292	155694305	-	0.000	0.000	Merged-chr4-155694254-1
NR40507--MA1107.1.KLF9	chr3	115706538	115706550	+	0.000	0.000	Merged-chr3-115706402-1
NR18469--MA0599.1.KLF5	chr13	120300186	120300195	-	0.000	0.000	Merged-chr13-120300021-103
NR10515--MA0493.1.Klf1	chr11	70597424	70597434	-	0.000	0.000	Merged-chr11-70597550-26
NR7631--MA0599.1.KLF5	chr10	108119538	108119547	+	0.000	0.000	Merged-chr10-108119748-35
NR52511--MA1107.1.KLF9	chr6	67339547	67339559	+	0.000	0.000	Merged-chr6-67339720-32
NR8013--MA0493.1.Klf1	chr10	117969969	117969979	-	0.000	0.000	Merged-chr10-117970017-9
NR62537--MA1107.1.KLF9	chr8	117052559	117052571	-	0.000	0.000	Merged-chr8-117052612-3
NR52508--MA0741.1.KLF16	chr6	67339544	67339554	+	0.000	0.000	Merged-chr6-67339720-32
NR2714--MA0493.1.Klf1	chr1	151613463	151613473	+	0.000	0.000	Merged-chr1-151613371-29
NR44326--MA0599.1.KLF5	chr4	116701028	116701037	-	0.000	0.000	Merged-chr4-116701085-12
NR59255--MA0599.1.KLF5	chr7	132772647	132772656	-	0.000	0.000	Merged-chr7-132772585-7
NR661--MA0599.1.KLF5	chr1	52019756	52019765	-	0.000	0.000	Merged-chr1-52019898-50
NR23367--MA0657.1.KLF13	chr15	102110639	102110656	-	0.000	0.000	Merged-chr15-102110732-12
NR32666--MA0493.1.Klf1	chr19	56756824	56756834	-	0.000	0.000	Merged-chr19-56756635-43
NR8927--MA0599.1.KLF5	chr11	5005466	5005475	+	0.000	0.000	Merged-chr11-5005546-13
NR51386--MA0742.1.Klf12	chr6	3536249	3536263	+	0.000	0.000	Merged-chr6-3536376-27
NR64624--MA0599.1.KLF5	chr9	66158205	66158214	+	0.000	0.000	Merged-chr9-66158396-48
NR37529--MA0493.1.Klf1	chr2	164828985	164828995	+	0.000	0.000	Merged-chr2-164829091-12
NR33802--MA0740.1.KLF14	chr2	32493472	32493485	-	0.000	0.000	Merged-chr2-32493543-52
NR64139--MA0039.3.KLF4	chr9	50537459	50537469	+	0.000	0.000	Merged-chr9-50537430-19
NR14328--MA1107.1.KLF9	chr12	85632519	85632531	-	0.000	0.000	Merged-chr12-85632486-20
NR9902--MA0740.1.KLF14	chr11	55131273	55131286	+	0.000	0.000	Merged-chr11-55131266-10
NR24782--MA0741.1.KLF16	chr16	64800652	64800662	+	0.000	0.000	Merged-chr16-64800516-42
NR39126--MA0741.1.KLF16	chr3	65416860	65416870	+	0.000	0.000	Merged-chr3-65416822-6
NR64736--MA0599.1.KLF5	chr9	69092378	69092387	-	0.000	0.000	Merged-chr9-69092509-18
NR7373--MA0742.1.Klf12	chr10	95009208	95009222	-	0.000	0.000	Merged-chr10-95009173-43
NR27883--MA1107.1.KLF9	chr17	56904952	56904964	+	0.000	0.000	Merged-chr17-56905051-10
NR37793--MA0493.1.Klf1	chr2	167996069	167996079	-	0.000	0.000	Merged-chr2-167996083-9
NR321--MA0599.1.KLF5	chr1	36274542	36274551	+	0.000	0.000	Merged-chr1-36274584-22
NR26238--MA0740.1.KLF14	chr17	21423173	21423186	-	0.000	0.000	Merged-chr17-21423109-81
NR9535--MA0740.1.KLF14	chr11	46454878	46454891	-	0.000	0.000	Merged-chr11-46454823-30
NR47072--MA0599.1.KLF5	chr5	24517959	24517968	+	0.000	0.000	Merged-chr5-24518156-18
NR8018--MA0493.1.Klf1	chr10	117975002	117975012	-	0.000	0.000	Merged-chr10-117975083-3
NR2857--MA1107.1.KLF9	chr1	155173686	155173698	-	0.000	0.000	Merged-chr1-155173464-79
NR26680--MA0741.1.KLF16	chr17	28488306	28488316	+	0.000	0.000	Merged-chr17-28488439-21
NR22993--MA0039.3.KLF4	chr15	94255267	94255277	+	0.000	0.000	Merged-chr15-94255177-46
NR16539--MA0741.1.KLF16	chr13	54073631	54073641	+	0.000	0.000	Merged-chr13-54073650-18
NR19850--MA0741.1.KLF16	chr14	67911770	67911780	-	0.000	0.000	Merged-chr14-67911920-26
NR48228--MA1107.1.KLF9	chr5	77166528	77166540	-	0.000	0.000	Merged-chr5-77166256-29
NR50372--MA1107.1.KLF9	chr5	135115296	135115308	+	0.000	0.000	Merged-chr5-135115482-49
NR53459--MA0742.1.Klf12	chr6	108665781	108665795	+	0.000	0.000	Merged-chr6-108665749-34
NR7377--MA0741.1.KLF16	chr10	95009211	95009221	-	0.000	0.000	Merged-chr10-95009173-43
NR45634--MA0039.3.KLF4	chr4	138033650	138033660	-	0.000	0.000	Merged-chr4-138033707-13
NR2536--MA0599.1.KLF5	chr1	143819047	143819056	+	0.000	0.000	Merged-chr1-143819193-15
NR5585--MA1107.1.KLF9	chr10	54040788	54040800	+	0.000	0.000	Merged-chr10-54040975-1
NR9372--MA0493.1.Klf1	chr11	32580749	32580759	-	0.000	0.000	Merged-chr11-32580688-47
NR31657--MA0741.1.KLF16	chr19	21785264	21785274	+	0.000	0.000	Merged-chr19-21785424-37
NR30728--MA1107.1.KLF9	chr18	80600766	80600778	-	0.000	0.000	Merged-chr18-80600681-25
NR42400--MA0740.1.KLF14	chr4	11077648	11077661	-	0.000	0.000	Merged-chr4-11077783-17
NR54951--MA1107.1.KLF9	chr6	146081156	146081168	-	0.000	0.000	Merged-chr6-146081045-99
NR57322--MA0599.1.KLF5	chr7	80782369	80782378	-	0.000	0.000	Merged-chr7-80782374-50
NR30723--MA0039.3.KLF4	chr18	80600736	80600746	-	0.000	0.000	Merged-chr18-80600681-25
NR48498--MA0599.1.KLF5	chr5	92967461	92967470	-	0.000	0.000	Merged-chr5-92967427-8
NR65073--MA1107.1.KLF9	chr9	78074215	78074227	+	0.000	0.000	Merged-chr9-78074095-46
NR57523--MA0493.1.Klf1	chr7	90355559	90355569	-	0.000	0.000	Merged-chr7-90355618-52
NR5315--MA0741.1.KLF16	chr10	40171482	40171492	-	0.000	0.000	Merged-chr10-40171372-15
NR14729--MA0741.1.KLF16	chr12	102627699	102627709	+	0.000	0.000	Merged-chr12-102627698-2
NR55393--MA0599.1.KLF5	chr7	16001851	16001860	-	0.000	0.000	Merged-chr7-16001989-41
NR16088--MA0493.1.Klf1	chr13	38503553	38503563	+	0.000	0.000	Merged-chr13-38503650-43
NR9905--MA0493.1.Klf1	chr11	55131273	55131283	+	0.000	0.000	Merged-chr11-55131266-10
NR54705--MA1107.1.KLF9	chr6	142752669	142752681	+	0.000	0.000	Merged-chr6-142752635-30
NR26868--MA0741.1.KLF16	chr17	31873300	31873310	-	0.000	0.000	Merged-chr17-31873313-29
NR9492--MA0039.3.KLF4	chr11	45791832	45791842	+	0.000	0.000	Merged-chr11-45791953-26
NR34453--MA0599.1.KLF5	chr2	65022818	65022827	-	0.000	0.000	Merged-chr2-65022793-47
NR39419--MA0599.1.KLF5	chr3	84630937	84630946	-	0.000	0.000	Merged-chr3-84630888-13
NR32045--MA0599.1.KLF5	chr19	38746192	38746201	-	0.000	0.000	Merged-chr19-38746267-36
NR39077--MA0039.3.KLF4	chr3	60111327	60111337	+	0.000	0.000	Merged-chr3-60111409-19
NR61228--MA0741.1.KLF16	chr8	72163003	72163013	+	0.000	0.000	Merged-chr8-72162977-17
NR56012--MA0741.1.KLF16	chr7	28423306	28423316	+	0.000	0.000	Merged-chr7-28423189-12
NR43000--MA0741.1.KLF16	chr4	46641485	46641495	-	0.000	0.000	Merged-chr4-46641506-27
NR5474--MA0493.1.Klf1	chr10	43004694	43004704	+	0.000	0.000	Merged-chr10-43004823-13
NR50817--MA0599.1.KLF5	chr5	140999428	140999437	-	0.000	0.000	Merged-chr5-140999389-30
NR57214--MA0740.1.KLF14	chr7	80032534	80032547	+	0.000	0.000	Merged-chr7-80032517-2
NR20381--MA0741.1.KLF16	chr14	99266183	99266193	-	0.000	0.000	Merged-chr14-99266048-28
NR42410--MA1107.1.KLF9	chr4	11684320	11684332	-	0.000	0.000	Merged-chr4-11684265-15
NR63269--MA0741.1.KLF16	chr8	128650606	128650616	+	0.000	0.000	Merged-chr8-128650569-21
NR49014--MA1107.1.KLF9	chr5	107926653	107926665	+	0.000	0.000	Merged-chr5-107926816-56
NR13522--MA0599.1.KLF5	chr12	41040118	41040127	-	0.000	0.000	Merged-chr12-41040097-12
NR24082--MA0493.1.Klf1	chr16	24517832	24517842	-	0.000	0.000	Merged-chr16-24517976-11
NR49224--MA0039.3.KLF4	chr5	112301911	112301921	+	0.000	0.000	Merged-chr5-112301937-36
NR24964--MA0493.1.Klf1	chr16	75920943	75920953	+	0.000	0.000	Merged-chr16-75921068-56
NR8089--MA0742.1.Klf12	chr10	119001582	119001596	-	0.000	0.000	Merged-chr10-119001692-38
NR2344--MA0599.1.KLF5	chr1	135268327	135268336	+	0.000	0.000	Merged-chr1-135268339-27
NR65069--MA1107.1.KLF9	chr9	78074207	78074219	+	0.000	0.000	Merged-chr9-78074095-46
NR11902--MA0599.1.KLF5	chr11	101171551	101171560	-	0.000	0.000	Merged-chr11-101171521-37
NR14612--MA0599.1.KLF5	chr12	100480844	100480853	+	0.000	0.000	Merged-chr12-100480598-53
NR46275--MA0741.1.KLF16	chr4	150995174	150995184	-	0.000	0.000	Merged-chr4-150995020-21
NR18197--MA0599.1.KLF5	chr13	111587745	111587754	+	0.000	0.000	Merged-chr13-111587851-12
