#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.1_selected/pval-0.1_updn/all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1-pval-0.1_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.1_selected/pval-0.1_updn/all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1-pval-0.1_up.bed
NR27993--MA0493.1.Klf1	chr17	70886788	70886798	-	0.000	0.000	Merged-chr17-70886838-34
NR63362--MA0741.1.KLF16	chr9	69073445	69073455	-	0.000	0.000	Merged-chr9-69073494-25
NR6221--MA0599.1.KLF5	chr10	80662384	80662393	+	0.000	0.000	Merged-chr10-80662335-4
NR64871--MA1107.1.KLF9	chr9	114613220	114613232	-	0.000	0.000	Merged-chr9-114613191-38
NR62419--MA0493.1.Klf1	chr9	42423816	42423826	+	0.000	0.000	Merged-chr9-42423784-11
NR46782--MA0741.1.KLF16	chr5	66620372	66620382	-	0.000	0.000	Merged-chr5-66620441-17
NR47032--MA0039.3.KLF4	chr5	77130586	77130596	+	0.000	0.000	Merged-chr5-77130540-43
NR9142--MA0741.1.KLF16	chr11	49266334	49266344	+	0.000	0.000	Merged-chr11-49266442-28
NR51432--MA0039.3.KLF4	chr6	67459584	67459594	-	0.000	0.000	Merged-chr6-67459449-19
NR55681--MA0742.1.Klf12	chr7	55890160	55890174	+	0.000	0.000	Merged-chr7-55890160-26
NR11451--MA0599.1.KLF5	chr11	102074473	102074482	+	0.000	0.000	Merged-chr11-102074455-23
NR46966--MA0742.1.Klf12	chr5	75978537	75978551	+	0.000	0.000	Merged-chr5-75978410-42
NR7502--MA0039.3.KLF4	chr10	117651251	117651261	-	0.000	0.000	Merged-chr10-117651194-26
NR53241--MA0657.1.KLF13	chr6	135088021	135088038	-	0.000	0.000	Merged-chr6-135087974-38
NR5363--MA1107.1.KLF9	chr10	60225618	60225630	+	0.000	0.000	Merged-chr10-60225461-7
NR7619--MA1107.1.KLF9	chr10	118787589	118787601	+	0.000	0.000	Merged-chr10-118787587-44
NR36500--MA0599.1.KLF5	chr2	158160216	158160225	+	0.000	0.000	Merged-chr2-158160127-37
NR2900--MA0741.1.KLF16	chr1	162476929	162476939	+	0.000	0.000	Merged-chr1-162477062-12
NR52443--MA0599.1.KLF5	chr6	115134888	115134897	-	0.000	0.000	Merged-chr6-115134991-29
NR12880--MA1107.1.KLF9	chr12	17511203	17511215	+	0.000	0.000	Merged-chr12-17511273-48
NR10869--MA0741.1.KLF16	chr11	94210223	94210233	+	0.000	0.000	Merged-chr11-94210319-4
NR62263--MA0599.1.KLF5	chr9	35323877	35323886	+	0.000	0.000	Merged-chr9-35323967-9
NR36499--MA1107.1.KLF9	chr2	158136095	158136107	+	0.000	0.000	Merged-chr2-158136037-2
NR39411--MA0493.1.Klf1	chr3	103091902	103091912	-	0.000	0.000	Merged-chr3-103091976-34
NR40425--MA0493.1.Klf1	chr3	133467569	133467579	-	0.000	0.000	Merged-chr3-133467681-44
NR5543--MA0741.1.KLF16	chr10	63175394	63175404	+	0.000	0.000	Merged-chr10-63175316-22
NR50905--MA0741.1.KLF16	chr6	47621484	47621494	+	0.000	0.000	Merged-chr6-47621326-39
NR51345--MA0741.1.KLF16	chr6	61271205	61271215	+	0.000	0.000	Merged-chr6-61271177-5
NR55941--MA0599.1.KLF5	chr7	68205951	68205960	-	0.000	0.000	Merged-chr7-68206033-25
NR20493--MA0039.3.KLF4	chr14	121107739	121107749	-	0.000	0.000	Merged-chr14-121107843-45
NR50137--MA1107.1.KLF9	chr5	148266893	148266905	-	0.000	0.000	Merged-chr5-148266957-7
NR34692--MA0599.1.KLF5	chr2	94273473	94273482	+	0.000	0.000	Merged-chr2-94273480-55
NR4265--MA0493.1.Klf1	chr1	192663274	192663284	-	0.000	0.000	Merged-chr1-192663310-7
NR40242--MA0599.1.KLF5	chr3	129879499	129879508	-	0.000	0.000	Merged-chr3-129879420-1
NR52676--MA0599.1.KLF5	chr6	121110159	121110168	-	0.000	0.000	Merged-chr6-121110104-77
NR40438--MA1107.1.KLF9	chr3	133758585	133758597	+	0.000	0.000	Merged-chr3-133758511-65
NR66054--MA0599.1.KLF5	chrX	56374516	56374525	-	0.000	0.000	Merged-chrX-56374648-33
NR46033--MA0741.1.KLF16	chr5	29195948	29195958	-	0.000	0.000	Merged-chr5-29195906-68
NR42673--MA0741.1.KLF16	chr4	89350506	89350516	+	0.000	0.000	Merged-chr4-89350457-2
NR39555--MA0599.1.KLF5	chr3	105806981	105806990	+	0.000	0.000	Merged-chr3-105806958-26
NR60755--MA0599.1.KLF5	chr8	113669808	113669817	-	0.000	0.000	Merged-chr8-113669969-10
NR2393--MA0742.1.Klf12	chr1	147237213	147237227	+	0.000	0.000	Merged-chr1-147237183-6
NR42081--MA0493.1.Klf1	chr4	45530838	45530848	+	0.000	0.000	Merged-chr4-45530813-118
NR51945--MA0740.1.KLF14	chr6	91156640	91156653	+	0.000	0.000	Merged-chr6-91156791-33
NR41738--MA0740.1.KLF14	chr4	35130601	35130614	+	0.000	0.000	Merged-chr4-35130648-17
NR59256--MA0039.3.KLF4	chr8	48425272	48425282	-	0.000	0.000	Merged-chr8-48425330-34
NR13344--MA0742.1.Klf12	chr12	55357490	55357504	-	0.000	0.000	Merged-chr12-55357452-12
NR21803--MA1107.1.KLF9	chr15	77071699	77071711	-	0.000	0.000	Merged-chr15-77071598-27
NR14031--MA0493.1.Klf1	chr12	91065549	91065559	-	0.000	0.000	Merged-chr12-91065547-31
NR58966--MA0741.1.KLF16	chr8	34398002	34398012	+	0.000	0.000	Merged-chr8-34397971-66
NR53742--MA0039.3.KLF4	chr6	144332207	144332217	-	0.000	0.000	Merged-chr6-144332292-25
NR4175--MA1107.1.KLF9	chr1	191097789	191097801	+	0.000	0.000	Merged-chr1-191097986-4
NR57929--MA0742.1.Klf12	chr7	136894457	136894471	+	0.000	0.000	Merged-chr7-136894538-85
NR27850--MA0740.1.KLF14	chr17	64628987	64629000	-	0.000	0.000	Merged-chr17-64628994-21
NR42966--MA0742.1.Klf12	chr4	108310782	108310796	+	0.000	0.000	Merged-chr4-108310849-34
NR64780--MA0741.1.KLF16	chr9	112186615	112186625	+	0.000	0.000	Merged-chr9-112186441-37
NR10805--MA0599.1.KLF5	chr11	90638556	90638565	-	0.000	0.000	Merged-chr11-90638688-1
NR39944--MA0741.1.KLF16	chr3	121426491	121426501	-	0.000	0.000	Merged-chr3-121426726-98
NR27309--MA0493.1.Klf1	chr17	45594952	45594962	-	0.000	0.000	Merged-chr17-45594823-1
NR63192--MA0741.1.KLF16	chr9	65003982	65003992	+	0.000	0.000	Merged-chr9-65004115-12
NR29967--MA1107.1.KLF9	chr18	67255871	67255883	-	0.000	0.000	Merged-chr18-67255745-40
NR14296--MA0599.1.KLF5	chr12	101718574	101718583	+	0.000	0.000	Merged-chr12-101718493-65
NR1693--MA0039.3.KLF4	chr1	119504865	119504875	-	0.000	0.000	Merged-chr1-119504796-62
NR1814--MA0741.1.KLF16	chr1	127322323	127322333	-	0.000	0.000	Merged-chr1-127322582-29
NR60639--MA0599.1.KLF5	chr8	109957365	109957374	+	0.000	0.000	Merged-chr8-109957445-42
NR57073--MA0741.1.KLF16	chr7	115217060	115217070	-	0.000	0.000	Merged-chr7-115217038-43
NR13348--MA0741.1.KLF16	chr12	55357493	55357503	-	0.000	0.000	Merged-chr12-55357452-12
NR36219--MA0741.1.KLF16	chr2	153003077	153003087	-	0.000	0.000	Merged-chr2-153002914-29
NR40244--MA0741.1.KLF16	chr3	129879502	129879512	-	0.000	0.000	Merged-chr3-129879420-1
NR48358--MA0741.1.KLF16	chr5	118817876	118817886	-	0.000	0.000	Merged-chr5-118817732-16
NR33880--MA0742.1.Klf12	chr2	59513709	59513723	-	0.000	0.000	Merged-chr2-59513816-12
NR8894--MA0599.1.KLF5	chr11	30986395	30986404	-	0.000	0.000	Merged-chr11-30986417-66
NR24904--MA0741.1.KLF16	chr16	78295029	78295039	-	0.000	0.000	Merged-chr16-78294970-14
NR55679--MA0740.1.KLF14	chr7	55890160	55890173	+	0.000	0.000	Merged-chr7-55890160-26
NR54076--MA1107.1.KLF9	chr7	3292994	3293006	+	0.000	0.000	Merged-chr7-3292987-7
NR57123--MA0599.1.KLF5	chr7	117406360	117406369	-	0.000	0.000	Merged-chr7-117406595-16
NR54958--MA1107.1.KLF9	chr7	28423305	28423317	+	0.000	0.000	Merged-chr7-28423189-12
NR27308--MA0039.3.KLF4	chr17	45594950	45594960	-	0.000	0.000	Merged-chr17-45594823-1
NR5732--MA0599.1.KLF5	chr10	74967331	74967340	+	0.000	0.000	Merged-chr10-74967177-57
NR32563--MA0742.1.Klf12	chr2	6622315	6622329	-	0.000	0.000	Merged-chr2-6622331-33
NR60996--MA1107.1.KLF9	chr8	119569911	119569923	-	0.000	0.000	Merged-chr8-119570093-35
NR165--MA0742.1.Klf12	chr1	20912779	20912793	-	0.000	0.000	Merged-chr1-20912686-65
NR5919--MA1107.1.KLF9	chr10	78115172	78115184	-	0.000	0.000	Merged-chr10-78115092-14
NR30636--MA0039.3.KLF4	chr18	89626891	89626901	+	0.000	0.000	Merged-chr18-89627032-39
NR30264--MA0742.1.Klf12	chr18	75210433	75210447	+	0.000	0.000	Merged-chr18-75210545-14
NR51721--MA0599.1.KLF5	chr6	85075161	85075170	+	0.000	0.000	Merged-chr6-85075148-16
NR46759--MA0493.1.Klf1	chr5	65904742	65904752	-	0.000	0.000	Merged-chr5-65904671-7
NR19866--MA0742.1.Klf12	chr14	79591333	79591347	-	0.000	0.000	Merged-chr14-79591332-25
NR47512--MA0039.3.KLF4	chr5	103459369	103459379	+	0.000	0.000	Merged-chr5-103459309-20
NR33173--MA0599.1.KLF5	chr2	29890388	29890397	+	0.000	0.000	Merged-chr2-29890513-1
NR59289--MA0741.1.KLF16	chr8	57402506	57402516	-	0.000	0.000	Merged-chr8-57402577-20
NR14044--MA0039.3.KLF4	chr12	91643038	91643048	+	0.000	0.000	Merged-chr12-91642897-8
NR25809--MA0039.3.KLF4	chr17	8236111	8236121	+	0.000	0.000	Merged-chr17-8235955-6
NR42665--MA0741.1.KLF16	chr4	89169051	89169061	-	0.000	0.000	Merged-chr4-89169046-30
NR14644--MA0741.1.KLF16	chr12	108275432	108275442	+	0.000	0.000	Merged-chr12-108275445-64
NR60317--MA0599.1.KLF5	chr8	93810268	93810277	-	0.000	0.000	Merged-chr8-93810346-59
NR33884--MA0741.1.KLF16	chr2	59534542	59534552	+	0.000	0.000	Merged-chr2-59534510-22
NR41448--MA1107.1.KLF9	chr4	6930782	6930794	+	0.000	0.000	Merged-chr4-6930843-21
NR27162--MA0599.1.KLF5	chr17	37028703	37028712	-	0.000	0.000	Merged-chr17-37028850-28
NR22339--MA0493.1.Klf1	chr15	84372964	84372974	-	0.000	0.000	Merged-chr15-84372915-18
NR62702--MA0493.1.Klf1	chr9	53706256	53706266	-	0.000	0.000	Merged-chr9-53706205-55
NR44825--MA1107.1.KLF9	chr4	144901710	144901722	+	0.000	0.000	Merged-chr4-144901724-37
NR56029--MA0599.1.KLF5	chr7	78451846	78451855	+	0.000	0.000	Merged-chr7-78451897-56
NR8093--MA0740.1.KLF14	chr10	127621031	127621044	-	0.000	0.000	Merged-chr10-127621046-1
NR5092--MA0599.1.KLF5	chr10	42887291	42887300	-	0.000	0.000	Merged-chr10-42887187-18
NR8262--MA0742.1.Klf12	chr10	128933730	128933744	-	0.000	0.000	Merged-chr10-128933885-33
NR336--MA0039.3.KLF4	chr1	36920567	36920577	+	0.000	0.000	Merged-chr1-36920402-81
NR36505--MA0493.1.Klf1	chr2	158179202	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR10783--MA0742.1.Klf12	chr11	90259990	90260004	-	0.000	0.000	Merged-chr11-90260049-1
NR50682--MA0741.1.KLF16	chr6	30617396	30617406	+	0.000	0.000	Merged-chr6-30617295-15
NR66995--MA0599.1.KLF5	chrX	166672852	166672861	+	0.000	0.000	Merged-chrX-166672902-11
NR61741--MA0039.3.KLF4	chr9	11329031	11329041	+	0.000	0.000	Merged-chr9-11329095-28
NR50748--MA0741.1.KLF16	chr6	34497749	34497759	-	0.000	0.000	Merged-chr6-34497714-15
NR26600--MA0493.1.Klf1	chr17	29155791	29155801	+	0.000	0.000	Merged-chr17-29155963-15
NR66967--MA1107.1.KLF9	chrX	166185376	166185388	+	0.000	0.000	Merged-chrX-166185579-37
NR46038--MA0741.1.KLF16	chr5	29195953	29195963	-	0.000	0.000	Merged-chr5-29195906-68
NR2000--MA0039.3.KLF4	chr1	131747197	131747207	+	0.000	0.000	Merged-chr1-131747235-22
NR22062--MA0599.1.KLF5	chr15	80602606	80602615	+	0.000	0.000	Merged-chr15-80602759-36
NR14657--MA0741.1.KLF16	chr12	108334122	108334132	-	0.000	0.000	Merged-chr12-108333959-92
NR20875--MA1107.1.KLF9	chr15	25696040	25696052	-	0.000	0.000	Merged-chr15-25696018-37
NR64779--MA0493.1.Klf1	chr9	112186614	112186624	+	0.000	0.000	Merged-chr9-112186441-37
NR18735--MA0039.3.KLF4	chr14	32716955	32716965	+	0.000	0.000	Merged-chr14-32716978-71
NR58305--MA0741.1.KLF16	chr7	143053707	143053717	+	0.000	0.000	Merged-chr7-143053542-3
NR11272--MA1107.1.KLF9	chr11	99132665	99132677	-	0.000	0.000	Merged-chr11-99132520-18
NR13665--MA0657.1.KLF13	chr12	75283501	75283518	-	0.000	0.000	Merged-chr12-75283531-50
NR33178--MA0599.1.KLF5	chr2	30064067	30064076	-	0.000	0.000	Merged-chr2-30064013-1
NR61661--MA1107.1.KLF9	chr8	128420724	128420736	+	0.000	0.000	Merged-chr8-128420826-46
NR24336--MA0599.1.KLF5	chr16	35984021	35984030	-	0.000	0.000	Merged-chr16-35984000-4
NR42472--MA0599.1.KLF5	chr4	62731466	62731475	+	0.000	0.000	Merged-chr4-62731520-17
NR34823--MA0599.1.KLF5	chr2	104172842	104172851	-	0.000	0.000	Merged-chr2-104172938-49
NR57925--MA0599.1.KLF5	chr7	136894429	136894438	+	0.000	0.000	Merged-chr7-136894538-85
NR66524--MA1107.1.KLF9	chrX	113181119	113181131	-	0.000	0.000	Merged-chrX-113181070-1
NR62707--MA0493.1.Klf1	chr9	53706297	53706307	-	0.000	0.000	Merged-chr9-53706205-55
NR22388--MA1107.1.KLF9	chr15	85233151	85233163	+	0.000	0.000	Merged-chr15-85233310-62
NR63357--MA0039.3.KLF4	chr9	69068527	69068537	-	0.000	0.000	Merged-chr9-69068633-33
NR28551--MA0741.1.KLF16	chr17	84944345	84944355	-	0.000	0.000	Merged-chr17-84944510-25
NR57078--MA0741.1.KLF16	chr7	115217065	115217075	-	0.000	0.000	Merged-chr7-115217038-43
NR14655--MA0599.1.KLF5	chr12	108334123	108334132	-	0.000	0.000	Merged-chr12-108333959-92
NR29664--MA0493.1.Klf1	chr18	57249690	57249700	+	0.000	0.000	Merged-chr18-57249763-26
NR20214--MA0599.1.KLF5	chr14	105897606	105897615	+	0.000	0.000	Merged-chr14-105897458-44
NR64377--MA0599.1.KLF5	chr9	104276992	104277001	+	0.000	0.000	Merged-chr9-104277160-2
NR20755--MA0741.1.KLF16	chr15	10715924	10715934	-	0.000	0.000	Merged-chr15-10716063-12
NR2284--MA0599.1.KLF5	chr1	138604098	138604107	+	0.000	0.000	Merged-chr1-138604109-41
NR62430--MA0599.1.KLF5	chr9	42488261	42488270	+	0.000	0.000	Merged-chr9-42488247-23
NR17200--MA0740.1.KLF14	chr13	96465481	96465494	+	0.000	0.000	Merged-chr13-96465577-16
NR7495--MA1107.1.KLF9	chr10	117651085	117651097	-	0.000	0.000	Merged-chr10-117651194-26
NR13676--MA1107.1.KLF9	chr12	75818295	75818307	-	0.000	0.000	Merged-chr12-75818494-81
NR7490--MA0039.3.KLF4	chr10	117651103	117651113	-	0.000	0.000	Merged-chr10-117651194-26
NR40783--MA0740.1.KLF14	chr3	144432216	144432229	+	0.000	0.000	Merged-chr3-144432353-38
NR57933--MA1107.1.KLF9	chr7	136894457	136894469	+	0.000	0.000	Merged-chr7-136894538-85
NR64512--MA0741.1.KLF16	chr9	107334666	107334676	+	0.000	0.000	Merged-chr9-107334469-86
NR29911--MA0599.1.KLF5	chr18	65934897	65934906	+	0.000	0.000	Merged-chr18-65935112-36
NR18691--MA1107.1.KLF9	chr14	31398283	31398295	-	0.000	0.000	Merged-chr14-31398460-1
NR29794--MA0493.1.Klf1	chr18	62169311	62169321	-	0.000	0.000	Merged-chr18-62169369-48
NR61387--MA0741.1.KLF16	chr8	124434539	124434549	-	0.000	0.000	Merged-chr8-124434522-47
NR27395--MA0493.1.Klf1	chr17	46880156	46880166	+	0.000	0.000	Merged-chr17-46880120-39
NR17137--MA0599.1.KLF5	chr13	95063706	95063715	-	0.000	0.000	Merged-chr13-95063599-48
NR44555--MA0741.1.KLF16	chr4	139319888	139319898	+	0.000	0.000	Merged-chr4-139319909-27
NR16145--MA0493.1.Klf1	chr13	51598243	51598253	-	0.000	0.000	Merged-chr13-51598262-24
NR14649--MA0741.1.KLF16	chr12	108275620	108275630	-	0.000	0.000	Merged-chr12-108275445-64
NR64269--MA0740.1.KLF14	chr9	101251889	101251902	+	0.000	0.000	Merged-chr9-101251656-72
NR66534--MA0493.1.Klf1	chrX	113298192	113298202	-	0.000	0.000	Merged-chrX-113298172-75
NR18737--MA0741.1.KLF16	chr14	32716954	32716964	+	0.000	0.000	Merged-chr14-32716978-71
NR9118--MA0741.1.KLF16	chr11	49202768	49202778	-	0.000	0.000	Merged-chr11-49202721-8
NR35631--MA0741.1.KLF16	chr2	132180758	132180768	-	0.000	0.000	Merged-chr2-132180846-32
NR1847--MA1107.1.KLF9	chr1	127796435	127796447	-	0.000	0.000	Merged-chr1-127796546-56
NR47031--MA0599.1.KLF5	chr5	77130585	77130594	+	0.000	0.000	Merged-chr5-77130540-43
NR47370--MA1107.1.KLF9	chr5	99728252	99728264	+	0.000	0.000	Merged-chr5-99728250-10
NR51431--MA0599.1.KLF5	chr6	67459479	67459488	+	0.000	0.000	Merged-chr6-67459449-19
NR63189--MA0599.1.KLF5	chr9	65003982	65003991	+	0.000	0.000	Merged-chr9-65004115-12
NR60642--MA0741.1.KLF16	chr8	109957365	109957375	+	0.000	0.000	Merged-chr8-109957445-42
NR7501--MA0599.1.KLF5	chr10	117651253	117651262	-	0.000	0.000	Merged-chr10-117651194-26
NR63095--MA0599.1.KLF5	chr9	62507724	62507733	-	0.000	0.000	Merged-chr9-62507669-9
NR17141--MA0493.1.Klf1	chr13	95063723	95063733	-	0.000	0.000	Merged-chr13-95063599-48
NR37453--MA0599.1.KLF5	chr2	174556048	174556057	-	0.000	0.000	Merged-chr2-174555978-36
NR1690--MA0657.1.KLF13	chr1	119504861	119504878	-	0.000	0.000	Merged-chr1-119504796-62
NR10784--MA0599.1.KLF5	chr11	90259994	90260003	-	0.000	0.000	Merged-chr11-90260049-1
NR19661--MA0493.1.Klf1	chr14	74918735	74918745	-	0.000	0.000	Merged-chr14-74918775-39
NR52681--MA0741.1.KLF16	chr6	121110179	121110189	-	0.000	0.000	Merged-chr6-121110104-77
NR28180--MA1107.1.KLF9	chr17	74869697	74869709	-	0.000	0.000	Merged-chr17-74869887-51
NR55638--MA0493.1.Klf1	chr7	49246033	49246043	+	0.000	0.000	Merged-chr7-49246156-57
NR37350--MA0599.1.KLF5	chr2	172977718	172977727	+	0.000	0.000	Merged-chr2-172977593-131
NR14444--MA1107.1.KLF9	chr12	104999354	104999366	+	0.000	0.000	Merged-chr12-104999417-2
NR14724--MA0741.1.KLF16	chr12	109446512	109446522	-	0.000	0.000	Merged-chr12-109446341-43
NR17145--MA1107.1.KLF9	chr13	95063704	95063716	-	0.000	0.000	Merged-chr13-95063599-48
NR39283--MA0493.1.Klf1	chr3	100582915	100582925	-	0.000	0.000	Merged-chr3-100582913-18
NR42965--MA0740.1.KLF14	chr4	108310782	108310795	+	0.000	0.000	Merged-chr4-108310849-34
NR48354--MA0599.1.KLF5	chr5	118817867	118817876	-	0.000	0.000	Merged-chr5-118817732-16
NR28168--MA0599.1.KLF5	chr17	74865000	74865009	-	0.000	0.000	Merged-chr17-74864979-18
NR12041--MA0493.1.Klf1	chr11	114068572	114068582	-	0.000	0.000	Merged-chr11-114068502-5
NR7494--MA0741.1.KLF16	chr10	117651104	117651114	-	0.000	0.000	Merged-chr10-117651194-26
NR168--MA0493.1.Klf1	chr1	20912783	20912793	-	0.000	0.000	Merged-chr1-20912686-65
NR24028--MA0599.1.KLF5	chr16	23181650	23181659	+	0.000	0.000	Merged-chr16-23181616-66
NR7612--MA1107.1.KLF9	chr10	118766023	118766035	-	0.000	0.000	Merged-chr10-118766153-45
NR5419--MA1107.1.KLF9	chr10	61233349	61233361	+	0.000	0.000	Merged-chr10-61233317-40
NR4366--MA0599.1.KLF5	chr1	193365983	193365992	-	0.000	0.000	Merged-chr1-193366026-12
NR55636--MA0742.1.Klf12	chr7	49246033	49246047	+	0.000	0.000	Merged-chr7-49246156-57
NR8599--MA1107.1.KLF9	chr11	11519455	11519467	+	0.000	0.000	Merged-chr11-11519616-36
NR16146--MA0741.1.KLF16	chr13	51598380	51598390	-	0.000	0.000	Merged-chr13-51598262-24
NR61470--MA0493.1.Klf1	chr8	125727534	125727544	-	0.000	0.000	Merged-chr8-125727602-12
NR64180--MA0493.1.Klf1	chr9	98616511	98616521	+	0.000	0.000	Merged-chr9-98616546-17
NR50444--MA0493.1.Klf1	chr6	6217148	6217158	+	0.000	0.000	Merged-chr6-6217012-81
NR46970--MA1107.1.KLF9	chr5	75978537	75978549	+	0.000	0.000	Merged-chr5-75978410-42
NR53741--MA0599.1.KLF5	chr6	144332209	144332218	-	0.000	0.000	Merged-chr6-144332292-25
NR28172--MA0493.1.Klf1	chr17	74865000	74865010	-	0.000	0.000	Merged-chr17-74864979-18
NR44285--MA0742.1.Klf12	chr4	136140416	136140430	+	0.000	0.000	Merged-chr4-136140503-4
NR34828--MA0493.1.Klf1	chr2	104286396	104286406	-	0.000	0.000	Merged-chr2-104286317-9
NR40784--MA0657.1.KLF13	chr3	144432215	144432232	+	0.000	0.000	Merged-chr3-144432353-38
NR57705--MA0039.3.KLF4	chr7	130893296	130893306	+	0.000	0.000	Merged-chr7-130893114-41
NR18599--MA0599.1.KLF5	chr14	27174416	27174425	-	0.000	0.000	Merged-chr14-27174454-2
NR14441--MA0742.1.Klf12	chr12	104999354	104999368	+	0.000	0.000	Merged-chr12-104999417-2
NR41742--MA0741.1.KLF16	chr4	35130602	35130612	+	0.000	0.000	Merged-chr4-35130648-17
NR27310--MA1107.1.KLF9	chr17	45594950	45594962	-	0.000	0.000	Merged-chr17-45594823-1
NR46616--MA0742.1.Klf12	chr5	63943572	63943586	-	0.000	0.000	Merged-chr5-63943362-36
NR30276--MA0493.1.Klf1	chr18	75322576	75322586	-	0.000	0.000	Merged-chr18-75322404-42
NR14161--MA0741.1.KLF16	chr12	98601203	98601213	-	0.000	0.000	Merged-chr12-98601119-23
NR20357--MA1107.1.KLF9	chr14	118483103	118483115	+	0.000	0.000	Merged-chr14-118482949-23
NR40434--MA0742.1.Klf12	chr3	133758585	133758599	+	0.000	0.000	Merged-chr3-133758511-65
NR52107--MA0741.1.KLF16	chr6	99801020	99801030	+	0.000	0.000	Merged-chr6-99800956-8
NR66360--MA0493.1.Klf1	chrX	99136010	99136020	-	0.000	0.000	Merged-chrX-99136067-62
NR34827--MA0039.3.KLF4	chr2	104286394	104286404	-	0.000	0.000	Merged-chr2-104286317-9
NR14652--MA0740.1.KLF14	chr12	108334120	108334133	-	0.000	0.000	Merged-chr12-108333959-92
NR1692--MA0599.1.KLF5	chr1	119504867	119504876	-	0.000	0.000	Merged-chr1-119504796-62
NR62220--MA0493.1.Klf1	chr9	32740969	32740979	+	0.000	0.000	Merged-chr9-32741073-58
NR16016--MA0741.1.KLF16	chr13	44323895	44323905	+	0.000	0.000	Merged-chr13-44323801-22
NR18720--MA0599.1.KLF5	chr14	31934164	31934173	-	0.000	0.000	Merged-chr14-31934172-18
NR50679--MA0741.1.KLF16	chr6	30617393	30617403	+	0.000	0.000	Merged-chr6-30617295-15
NR56509--MA0493.1.Klf1	chr7	98797415	98797425	-	0.000	0.000	Merged-chr7-98797577-28
NR13817--MA0599.1.KLF5	chr12	81781227	81781236	+	0.000	0.000	Merged-chr12-81781243-65
NR53181--MA0493.1.Klf1	chr6	134348665	134348675	-	0.000	0.000	Merged-chr6-134348726-53
NR44554--MA0493.1.Klf1	chr4	139319887	139319897	+	0.000	0.000	Merged-chr4-139319909-27
NR32236--MA1107.1.KLF9	chr19	56682120	56682132	+	0.000	0.000	Merged-chr19-56681979-1
NR46515--MA0599.1.KLF5	chr5	53213528	53213537	+	0.000	0.000	Merged-chr5-53213539-17
NR12037--MA0741.1.KLF16	chr11	114068451	114068461	+	0.000	0.000	Merged-chr11-114068502-5
NR59045--MA0599.1.KLF5	chr8	36248360	36248369	+	0.000	0.000	Merged-chr8-36248253-9
NR60995--MA0741.1.KLF16	chr8	119569919	119569929	-	0.000	0.000	Merged-chr8-119570093-35
NR60806--MA0493.1.Klf1	chr8	114888924	114888934	+	0.000	0.000	Merged-chr8-114888790-56
NR9251--MA0493.1.Klf1	chr11	52325032	52325042	-	0.000	0.000	Merged-chr11-52325130-2
NR45843--MA0741.1.KLF16	chr5	22740221	22740231	-	0.000	0.000	Merged-chr5-22740212-9
NR14716--MA0741.1.KLF16	chr12	109438214	109438224	+	0.000	0.000	Merged-chr12-109438029-53
NR10782--MA0740.1.KLF14	chr11	90259991	90260004	-	0.000	0.000	Merged-chr11-90260049-1
NR30635--MA0599.1.KLF5	chr18	89626890	89626899	+	0.000	0.000	Merged-chr18-89627032-39
NR54191--MA0599.1.KLF5	chr7	4964460	4964469	+	0.000	0.000	Merged-chr7-4964465-28
NR50126--MA1107.1.KLF9	chr5	148266871	148266883	-	0.000	0.000	Merged-chr5-148266957-7
NR60990--MA0599.1.KLF5	chr8	119569913	119569922	-	0.000	0.000	Merged-chr8-119570093-35
NR5370--MA1107.1.KLF9	chr10	60287902	60287914	-	0.000	0.000	Merged-chr10-60287885-29
NR58964--MA0741.1.KLF16	chr8	34398000	34398010	+	0.000	0.000	Merged-chr8-34397971-66
NR20054--MA0599.1.KLF5	chr14	101504727	101504736	+	0.000	0.000	Merged-chr14-101504867-40
NR13807--MA1107.1.KLF9	chr12	80885788	80885800	-	0.000	0.000	Merged-chr12-80885869-36
NR3526--MA0741.1.KLF16	chr1	178182343	178182353	+	0.000	0.000	Merged-chr1-178182458-49
NR37957--MA0742.1.Klf12	chr3	28402419	28402433	-	0.000	0.000	Merged-chr3-28402386-46
NR47511--MA0599.1.KLF5	chr5	103459368	103459377	+	0.000	0.000	Merged-chr5-103459309-20
NR44693--MA0493.1.Klf1	chr4	141296033	141296043	+	0.000	0.000	Merged-chr4-141296105-4
NR57680--MA0599.1.KLF5	chr7	130369602	130369611	-	0.000	0.000	Merged-chr7-130369779-7
NR441--MA1107.1.KLF9	chr1	39196989	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR1576--MA0599.1.KLF5	chr1	105565263	105565272	+	0.000	0.000	Merged-chr1-105565114-33
NR55188--MA0740.1.KLF14	chr7	34630504	34630517	-	0.000	0.000	Merged-chr7-34630517-24
NR32576--MA0039.3.KLF4	chr2	7254631	7254641	-	0.000	0.000	Merged-chr2-7254714-17
