#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-log2fc-1_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-log2fc-1_up.bed
NR45453--MA1107.1.KLF9	chr4	135493517	135493529	-	0.000	0.000	Merged-chr4-135493487-11
NR63250--MA0599.1.KLF5	chr8	128433381	128433390	+	0.000	0.000	Merged-chr8-128433570-8
NR28314--MA0599.1.KLF5	chr17	74865014	74865023	-	0.000	0.000	Merged-chr17-74864979-18
NR32118--MA0493.1.Klf1	chr19	41382916	41382926	-	0.000	0.000	Merged-chr19-41382837-19
NR8727--MA1107.1.KLF9	chr10	128750442	128750454	-	0.000	0.000	Merged-chr10-128750381-16
NR44327--MA0039.3.KLF4	chr4	116701026	116701036	-	0.000	0.000	Merged-chr4-116701085-12
NR20033--MA0657.1.KLF13	chr14	75064697	75064714	+	0.000	0.000	Merged-chr14-75064758-13
NR48507--MA0741.1.KLF16	chr5	92967513	92967523	+	0.000	0.000	Merged-chr5-92967427-8
NR1353--MA1107.1.KLF9	chr1	85720768	85720780	+	0.000	0.000	Merged-chr1-85720773-26
NR8928--MA0039.3.KLF4	chr11	5005467	5005477	+	0.000	0.000	Merged-chr11-5005546-13
NR65075--MA1107.1.KLF9	chr9	78074219	78074231	+	0.000	0.000	Merged-chr9-78074095-46
NR12792--MA0599.1.KLF5	chr11	118200332	118200341	-	0.000	0.000	Merged-chr11-118200400-19
NR56539--MA0740.1.KLF14	chr7	45211919	45211932	+	0.000	0.000	Merged-chr7-45211894-24
NR18992--MA0741.1.KLF16	chr14	33099381	33099391	+	0.000	0.000	Merged-chr14-33099452-34
NR46208--MA0741.1.KLF16	chr4	149889191	149889201	-	0.000	0.000	Merged-chr4-149889246-22
NR9916--MA0493.1.Klf1	chr11	57669659	57669669	-	0.000	0.000	Merged-chr11-57669677-39
NR56462--MA0493.1.Klf1	chr7	44572551	44572561	-	0.000	0.000	Merged-chr7-44572491-3
NR25383--MA0039.3.KLF4	chr16	93447165	93447175	+	0.000	0.000	Merged-chr16-93447186-16
NR39858--MA0039.3.KLF4	chr3	95542400	95542410	+	0.000	0.000	Merged-chr3-95542441-7
NR14348--MA0039.3.KLF4	chr12	86310094	86310104	+	0.000	0.000	Merged-chr12-86310059-67
NR13403--MA0599.1.KLF5	chr12	32202004	32202013	-	0.000	0.000	Merged-chr12-32202051-6
NR21700--MA1107.1.KLF9	chr15	58363651	58363663	+	0.000	0.000	Merged-chr15-58363561-1
NR44917--MA0742.1.Klf12	chr4	129556602	129556616	+	0.000	0.000	Merged-chr4-129556698-9
NR66165--MA1107.1.KLF9	chr9	110896832	110896844	-	0.000	0.000	Merged-chr9-110896831-29
NR322--MA0039.3.KLF4	chr1	36274543	36274553	+	0.000	0.000	Merged-chr1-36274584-22
NR28872--MA0039.3.KLF4	chr17	88479189	88479199	-	0.000	0.000	Merged-chr17-88479234-18
NR9873--MA0657.1.KLF13	chr11	55031654	55031671	-	0.000	0.000	Merged-chr11-55031517-56
NR2113--MA0740.1.KLF14	chr1	128540452	128540465	+	0.000	0.000	Merged-chr1-128540410-9
NR17846--MA0039.3.KLF4	chr13	103215751	103215761	+	0.000	0.000	Merged-chr13-103215841-2
NR5317--MA0741.1.KLF16	chr10	40171484	40171494	-	0.000	0.000	Merged-chr10-40171372-15
NR5485--MA0493.1.Klf1	chr10	43954217	43954227	-	0.000	0.000	Merged-chr10-43954194-45
NR53896--MA0599.1.KLF5	chr6	122270366	122270375	+	0.000	0.000	Merged-chr6-122270304-33
NR26918--MA0599.1.KLF5	chr17	32402085	32402094	+	0.000	0.000	Merged-chr17-32402116-14
NR6910--MA1107.1.KLF9	chr10	83733944	83733956	-	0.000	0.000	Merged-chr10-83733897-13
NR1125--MA1107.1.KLF9	chr1	75213261	75213273	-	0.000	0.000	Merged-chr1-75213327-22
NR56033--MA0599.1.KLF5	chr7	28803043	28803052	+	0.000	0.000	Merged-chr7-28802927-28
NR35713--MA0741.1.KLF16	chr2	114566924	114566934	+	0.000	0.000	Merged-chr2-114567021-7
NR2329--MA0742.1.Klf12	chr1	135117059	135117073	+	0.000	0.000	Merged-chr1-135117180-5
NR54198--MA0599.1.KLF5	chr6	130627443	130627452	-	0.000	0.000	Merged-chr6-130627344-1
NR32868--MA0742.1.Klf12	chr19	60183110	60183124	+	0.000	0.000	Merged-chr19-60182957-49
NR36186--MA1107.1.KLF9	chr2	128392471	128392483	+	0.000	0.000	Merged-chr2-128392502-21
NR21261--MA0039.3.KLF4	chr15	25858884	25858894	-	0.000	0.000	Merged-chr15-25858776-25
NR39900--MA0599.1.KLF5	chr3	96338266	96338275	+	0.000	0.000	Merged-chr3-96338308-3
NR47073--MA0039.3.KLF4	chr5	24517983	24517993	+	0.000	0.000	Merged-chr5-24518156-18
NR53196--MA0039.3.KLF4	chr6	97229307	97229317	-	0.000	0.000	Merged-chr6-97229428-13
NR2049--MA0741.1.KLF16	chr1	126646225	126646235	-	0.000	0.000	Merged-chr1-126646300-1
NR45122--MA1107.1.KLF9	chr4	132749104	132749116	-	0.000	0.000	Merged-chr4-132748989-25
NR8092--MA0493.1.Klf1	chr10	119001586	119001596	-	0.000	0.000	Merged-chr10-119001692-38
NR19377--MA0742.1.Klf12	chr14	54146702	54146716	+	0.000	0.000	Merged-chr14-54146707-32
NR56225--MA0493.1.Klf1	chr7	31031918	31031928	+	0.000	0.000	Merged-chr7-31031956-7
NR7531--MA0740.1.KLF14	chr10	99609207	99609220	-	0.000	0.000	Merged-chr10-99609027-18
NR15466--MA0493.1.Klf1	chr12	117348696	117348706	-	0.000	0.000	Merged-chr12-117348724-32
NR14511--MA0599.1.KLF5	chr12	94083599	94083608	+	0.000	0.000	Merged-chr12-94083592-14
NR491--MA0741.1.KLF16	chr1	40290709	40290719	+	0.000	0.000	Merged-chr1-40290751-7
NR45449--MA1107.1.KLF9	chr4	135493509	135493521	-	0.000	0.000	Merged-chr4-135493487-11
NR5949--MA0741.1.KLF16	chr10	68054325	68054335	+	0.000	0.000	Merged-chr10-68054504-48
NR34566--MA1107.1.KLF9	chr2	69418793	69418805	-	0.000	0.000	Merged-chr2-69418781-5
NR67362--MA0039.3.KLF4	chrX	48435754	48435764	-	0.000	0.000	Merged-chrX-48435827-14
NR1349--MA1107.1.KLF9	chr1	85720760	85720772	+	0.000	0.000	Merged-chr1-85720773-26
NR64563--MA1107.1.KLF9	chr9	65491690	65491702	+	0.000	0.000	Merged-chr9-65491594-16
NR30220--MA1107.1.KLF9	chr18	67255883	67255895	-	0.000	0.000	Merged-chr18-67255745-40
NR27577--MA1107.1.KLF9	chr17	47515653	47515665	+	0.000	0.000	Merged-chr17-47515680-12
NR8718--MA0039.3.KLF4	chr10	128750436	128750446	-	0.000	0.000	Merged-chr10-128750381-16
NR6319--MA0039.3.KLF4	chr10	77609811	77609821	-	0.000	0.000	Merged-chr10-77609801-14
NR6373--MA1107.1.KLF9	chr10	78243964	78243976	-	0.000	0.000	Merged-chr10-78243898-1
NR2332--MA0493.1.Klf1	chr1	135117059	135117069	+	0.000	0.000	Merged-chr1-135117180-5
NR25379--MA0039.3.KLF4	chr16	93447140	93447150	+	0.000	0.000	Merged-chr16-93447186-16
NR9875--MA0741.1.KLF16	chr11	55031659	55031669	-	0.000	0.000	Merged-chr11-55031517-56
NR47302--MA1107.1.KLF9	chr5	32148850	32148862	+	0.000	0.000	Merged-chr5-32148738-21
NR11854--MA0740.1.KLF14	chr11	100692492	100692505	-	0.000	0.000	Merged-chr11-100692444-17
NR17999--MA1107.1.KLF9	chr13	108170112	108170124	+	0.000	0.000	Merged-chr13-108170237-20
NR14520--MA0599.1.KLF5	chr12	94083668	94083677	+	0.000	0.000	Merged-chr12-94083592-14
NR52238--MA0599.1.KLF5	chr6	52474034	52474043	+	0.000	0.000	Merged-chr6-52474009-12
NR9808--MA0039.3.KLF4	chr11	53839793	53839803	+	0.000	0.000	Merged-chr11-53839665-72
NR34147--MA0742.1.Klf12	chr2	48419949	48419963	+	0.000	0.000	Merged-chr2-48419995-8
NR32513--MA0599.1.KLF5	chr19	53277084	53277093	+	0.000	0.000	Merged-chr19-53277179-10
NR38272--MA1107.1.KLF9	chr2	178479336	178479348	-	0.000	0.000	Merged-chr2-178479240-1
NR46230--MA1107.1.KLF9	chr4	150217254	150217266	-	0.000	0.000	Merged-chr4-150217269-5
NR21406--MA0742.1.Klf12	chr15	36562768	36562782	+	0.000	0.000	Merged-chr15-36562926-39
NR14049--MA0657.1.KLF13	chr12	76889979	76889996	+	0.000	0.000	Merged-chr12-76889803-12
NR30475--MA0740.1.KLF14	chr18	73613538	73613551	+	0.000	0.000	Merged-chr18-73613587-25
NR21155--MA0493.1.Klf1	chr15	12136613	12136623	+	0.000	0.000	Merged-chr15-12136631-21
NR30746--MA0740.1.KLF14	chr18	80629044	80629057	+	0.000	0.000	Merged-chr18-80629168-11
NR40255--MA1107.1.KLF9	chr3	104796607	104796619	+	0.000	0.000	Merged-chr3-104796663-34
NR34563--MA0740.1.KLF14	chr2	69418792	69418805	-	0.000	0.000	Merged-chr2-69418781-5
NR21592--MA0742.1.Klf12	chr15	51510577	51510591	-	0.000	0.000	Merged-chr15-51510503-1
NR40465--MA0039.3.KLF4	chr3	109133239	109133249	+	0.000	0.000	Merged-chr3-109133281-24
NR43185--MA0493.1.Klf1	chr4	57306519	57306529	+	0.000	0.000	Merged-chr4-57306623-55
NR17153--MA0742.1.Klf12	chr13	81402027	81402041	+	0.000	0.000	Merged-chr13-81401902-10
NR51259--MA1107.1.KLF9	chr5	149594164	149594176	+	0.000	0.000	Merged-chr5-149594297-11
NR31856--MA0741.1.KLF16	chr19	31337347	31337357	-	0.000	0.000	Merged-chr19-31337298-1
NR29404--MA0493.1.Klf1	chr18	35383568	35383578	+	0.000	0.000	Merged-chr18-35383519-5
NR65881--MA0039.3.KLF4	chr9	106430937	106430947	+	0.000	0.000	Merged-chr9-106430870-17
NR49379--MA1107.1.KLF9	chr5	114116669	114116681	+	0.000	0.000	Merged-chr5-114116772-8
NR18986--MA1107.1.KLF9	chr14	33099340	33099352	+	0.000	0.000	Merged-chr14-33099452-34
NR32718--MA1107.1.KLF9	chr19	57344018	57344030	+	0.000	0.000	Merged-chr19-57344006-22
NR13323--MA0599.1.KLF5	chr12	25211587	25211596	+	0.000	0.000	Merged-chr12-25211568-13
NR66780--MA0599.1.KLF5	chr9	121455129	121455138	+	0.000	0.000	Merged-chr9-121454962-55
NR18991--MA0493.1.Klf1	chr14	33099380	33099390	+	0.000	0.000	Merged-chr14-33099452-34
NR33960--MA1107.1.KLF9	chr2	35412380	35412392	-	0.000	0.000	Merged-chr2-35412302-68
NR29202--MA1107.1.KLF9	chr18	23733791	23733803	+	0.000	0.000	Merged-chr18-23733972-8
NR21624--MA0742.1.Klf12	chr15	55699898	55699912	+	0.000	0.000	Merged-chr15-55699814-18
NR63940--MA0742.1.Klf12	chr9	44037380	44037394	-	0.000	0.000	Merged-chr9-44037294-17
NR34003--MA0493.1.Klf1	chr2	36220139	36220149	+	0.000	0.000	Merged-chr2-36220233-13
NR6859--MA0740.1.KLF14	chr10	82961529	82961542	+	0.000	0.000	Merged-chr10-82961512-14
NR12363--MA0599.1.KLF5	chr11	111066112	111066121	-	0.000	0.000	Merged-chr11-111066070-45
NR6369--MA1107.1.KLF9	chr10	78243956	78243968	-	0.000	0.000	Merged-chr10-78243898-1
NR47899--MA0599.1.KLF5	chr5	67155707	67155716	+	0.000	0.000	Merged-chr5-67155759-12
NR31096--MA0493.1.Klf1	chr19	3976054	3976064	-	0.000	0.000	Merged-chr19-3976009-22
NR52922--MA1107.1.KLF9	chr6	86607666	86607678	-	0.000	0.000	Merged-chr6-86607706-49
NR30480--MA1107.1.KLF9	chr18	73816983	73816995	+	0.000	0.000	Merged-chr18-73816843-39
NR24224--MA0599.1.KLF5	chr16	32434131	32434140	+	0.000	0.000	Merged-chr16-32434269-25
NR29529--MA1107.1.KLF9	chr18	39141119	39141131	-	0.000	0.000	Merged-chr18-39140890-41
NR54794--MA0599.1.KLF5	chr6	143816592	143816601	+	0.000	0.000	Merged-chr6-143816694-7
NR42341--MA1107.1.KLF9	chr4	8913755	8913767	-	0.000	0.000	Merged-chr4-8913815-2
NR38086--MA0742.1.Klf12	chr2	173307675	173307689	-	0.000	0.000	Merged-chr2-173307674-15
NR15274--MA0493.1.Klf1	chr12	112699308	112699318	+	0.000	0.000	Merged-chr12-112699364-12
NR39251--MA0741.1.KLF16	chr3	69264218	69264228	-	0.000	0.000	Merged-chr3-69264408-12
NR23491--MA1107.1.KLF9	chr16	3962967	3962979	+	0.000	0.000	Merged-chr16-3962878-14
NR46254--MA0599.1.KLF5	chr4	150894669	150894678	+	0.000	0.000	Merged-chr4-150894695-19
NR27689--MA0039.3.KLF4	chr17	50167952	50167962	-	0.000	0.000	Merged-chr17-50167764-6
NR19615--MA1107.1.KLF9	chr14	59553387	59553399	-	0.000	0.000	Merged-chr14-59553394-22
NR6818--MA0599.1.KLF5	chr10	81525256	81525265	-	0.000	0.000	Merged-chr10-81525209-7
NR61402--MA0493.1.Klf1	chr8	82782549	82782559	+	0.000	0.000	Merged-chr8-82782643-15
NR42719--MA0742.1.Klf12	chr4	41770563	41770577	+	0.000	0.000	Merged-chr4-41770467-12
NR62197--MA0599.1.KLF5	chr8	106292671	106292680	+	0.000	0.000	Merged-chr8-106292794-10
NR38268--MA1107.1.KLF9	chr2	178479328	178479340	-	0.000	0.000	Merged-chr2-178479240-1
NR45369--MA1107.1.KLF9	chr4	134734841	134734853	+	0.000	0.000	Merged-chr4-134734669-83
NR33592--MA0741.1.KLF16	chr2	29102777	29102787	-	0.000	0.000	Merged-chr2-29102866-17
NR46256--MA0741.1.KLF16	chr4	150894754	150894764	+	0.000	0.000	Merged-chr4-150894695-19
NR51272--MA0742.1.Klf12	chr5	149604967	149604981	+	0.000	0.000	Merged-chr5-149605038-10
NR44919--MA0039.3.KLF4	chr4	129556604	129556614	+	0.000	0.000	Merged-chr4-129556698-9
NR57015--MA1107.1.KLF9	chr7	67444544	67444556	-	0.000	0.000	Merged-chr7-67444614-20
NR42799--MA0599.1.KLF5	chr4	42866031	42866040	+	0.000	0.000	Merged-chr4-42865977-16
NR50618--MA0741.1.KLF16	chr5	138473869	138473879	-	0.000	0.000	Merged-chr5-138473735-19
NR14882--MA1107.1.KLF9	chr12	104999354	104999366	+	0.000	0.000	Merged-chr12-104999417-2
NR2914--MA1107.1.KLF9	chr1	156464659	156464671	-	0.000	0.000	Merged-chr1-156464548-8
NR29676--MA0741.1.KLF16	chr18	46917804	46917814	-	0.000	0.000	Merged-chr18-46917814-10
NR49188--MA0599.1.KLF5	chr5	112219652	112219661	+	0.000	0.000	Merged-chr5-112219700-2
NR54211--MA1107.1.KLF9	chr6	131276844	131276856	-	0.000	0.000	Merged-chr6-131276753-31
NR8769--MA0493.1.Klf1	chr10	130439193	130439203	+	0.000	0.000	Merged-chr10-130439179-24
NR18344--MA0741.1.KLF16	chr13	114887434	114887444	-	0.000	0.000	Merged-chr13-114887526-35
NR23497--MA0599.1.KLF5	chr16	4074961	4074970	+	0.000	0.000	Merged-chr16-4075088-14
NR59656--MA1107.1.KLF9	chr7	141579227	141579239	-	0.000	0.000	Merged-chr7-141579078-48
NR7472--MA0039.3.KLF4	chr10	98776397	98776407	+	0.000	0.000	Merged-chr10-98776574-38
NR704--MA1107.1.KLF9	chr1	53852266	53852278	-	0.000	0.000	Merged-chr1-53852404-19
NR14636--MA1107.1.KLF9	chr12	100928459	100928471	-	0.000	0.000	Merged-chr12-100928517-22
NR5064--MA0039.3.KLF4	chr10	19530340	19530350	+	0.000	0.000	Merged-chr10-19530154-52
NR6714--MA1107.1.KLF9	chr10	81127650	81127662	+	0.000	0.000	Merged-chr10-81127720-40
NR6879--MA0742.1.Klf12	chr10	83336546	83336560	-	0.000	0.000	Merged-chr10-83336542-10
NR39475--MA0493.1.Klf1	chr3	87266831	87266841	-	0.000	0.000	Merged-chr3-87266700-20
NR60665--MA0039.3.KLF4	chr8	48425272	48425282	-	0.000	0.000	Merged-chr8-48425330-34
NR24108--MA0599.1.KLF5	chr16	24975253	24975262	+	0.000	0.000	Merged-chr16-24975123-11
NR53466--MA1107.1.KLF9	chr6	108922766	108922778	-	0.000	0.000	Merged-chr6-108922782-44
NR14767--MA0599.1.KLF5	chr12	103103773	103103782	-	0.000	0.000	Merged-chr12-103103779-12
NR24452--MA0493.1.Klf1	chr16	44337718	44337728	-	0.000	0.000	Merged-chr16-44337753-20
NR52937--MA0599.1.KLF5	chr6	87394989	87394998	+	0.000	0.000	Merged-chr6-87395104-19
NR18240--MA0599.1.KLF5	chr13	112474347	112474356	+	0.000	0.000	Merged-chr13-112474497-27
NR51991--MA0741.1.KLF16	chr6	47532778	47532788	+	0.000	0.000	Merged-chr6-47532703-8
NR16803--MA0493.1.Klf1	chr13	63189530	63189540	-	0.000	0.000	Merged-chr13-63189715-33
NR39219--MA0039.3.KLF4	chr3	68784294	68784304	-	0.000	0.000	Merged-chr3-68784168-43
NR31848--MA0741.1.KLF16	chr19	31337339	31337349	-	0.000	0.000	Merged-chr19-31337298-1
NR39230--MA0741.1.KLF16	chr3	68784314	68784324	-	0.000	0.000	Merged-chr3-68784168-43
NR21543--MA0740.1.KLF14	chr15	42983349	42983362	+	0.000	0.000	Merged-chr15-42983258-15
NR26829--MA0493.1.Klf1	chr17	31326305	31326315	-	0.000	0.000	Merged-chr17-31326302-35
NR34564--MA0657.1.KLF13	chr2	69418789	69418806	-	0.000	0.000	Merged-chr2-69418781-5
NR55892--MA1107.1.KLF9	chr7	27260005	27260017	-	0.000	0.000	Merged-chr7-27259929-6
NR22165--MA0493.1.Klf1	chr15	76799671	76799681	+	0.000	0.000	Merged-chr15-76799596-17
NR20791--MA0493.1.Klf1	chr14	120313644	120313654	+	0.000	0.000	Merged-chr14-120313531-118
NR21755--MA1107.1.KLF9	chr15	60120082	60120094	-	0.000	0.000	Merged-chr15-60120172-38
NR59572--MA0657.1.KLF13	chr7	141006654	141006671	-	0.000	0.000	Merged-chr7-141006658-12
NR18333--MA1107.1.KLF9	chr13	114444914	114444926	+	0.000	0.000	Merged-chr13-114444756-1
NR32643--MA0493.1.Klf1	chr19	56703305	56703315	+	0.000	0.000	Merged-chr19-56703417-11
NR37868--MA1107.1.KLF9	chr2	169300783	169300795	-	0.000	0.000	Merged-chr2-169300700-3
NR37314--MA0599.1.KLF5	chr2	160657973	160657982	-	0.000	0.000	Merged-chr2-160657923-30
NR61224--MA0599.1.KLF5	chr8	72163007	72163016	+	0.000	0.000	Merged-chr8-72162977-17
NR40502--MA1107.1.KLF9	chr3	115706528	115706540	+	0.000	0.000	Merged-chr3-115706402-1
NR57219--MA0741.1.KLF16	chr7	80032539	80032549	+	0.000	0.000	Merged-chr7-80032517-2
NR16805--MA0741.1.KLF16	chr13	63189564	63189574	-	0.000	0.000	Merged-chr13-63189715-33
NR49949--MA0493.1.Klf1	chr5	125052282	125052292	+	0.000	0.000	Merged-chr5-125052528-23
NR48657--MA1107.1.KLF9	chr5	97001786	97001798	+	0.000	0.000	Merged-chr5-97001719-9
NR28808--MA0599.1.KLF5	chr17	87365449	87365458	-	0.000	0.000	Merged-chr17-87365443-26
NR47166--MA0740.1.KLF14	chr5	28242652	28242665	-	0.000	0.000	Merged-chr5-28242683-9
NR12479--MA1107.1.KLF9	chr11	114052023	114052035	-	0.000	0.000	Merged-chr11-114051987-1
NR58502--MA0741.1.KLF16	chr7	118499323	118499333	-	0.000	0.000	Merged-chr7-118499270-20
NR53294--MA0657.1.KLF13	chr6	99901614	99901631	+	0.000	0.000	Merged-chr6-99901657-18
NR8015--MA0742.1.Klf12	chr10	117974998	117975012	-	0.000	0.000	Merged-chr10-117975083-3
NR24965--MA0741.1.KLF16	chr16	75920944	75920954	+	0.000	0.000	Merged-chr16-75921068-56
NR40068--MA1107.1.KLF9	chr3	100812073	100812085	+	0.000	0.000	Merged-chr3-100812047-20
NR56521--MA1107.1.KLF9	chr7	45120441	45120453	-	0.000	0.000	Merged-chr7-45120364-12
NR58688--MA0493.1.Klf1	chr7	122317171	122317181	+	0.000	0.000	Merged-chr7-122317075-24
NR44325--MA0742.1.Klf12	chr4	116701024	116701038	-	0.000	0.000	Merged-chr4-116701085-12
NR31447--MA0741.1.KLF16	chr19	10261618	10261628	-	0.000	0.000	Merged-chr19-10261521-6
NR17803--MA1107.1.KLF9	chr13	102505572	102505584	+	0.000	0.000	Merged-chr13-102505529-1
NR46822--MA1107.1.KLF9	chr5	19923943	19923955	-	0.000	0.000	Merged-chr5-19924023-2
NR7379--MA1107.1.KLF9	chr10	95009351	95009363	-	0.000	0.000	Merged-chr10-95009173-43
NR66662--MA0741.1.KLF16	chr9	119887711	119887721	-	0.000	0.000	Merged-chr9-119887655-1
NR35806--MA0741.1.KLF16	chr2	118499609	118499619	-	0.000	0.000	Merged-chr2-118499587-16
NR25328--MA0741.1.KLF16	chr16	91588232	91588242	+	0.000	0.000	Merged-chr16-91588038-25
NR65488--MA0741.1.KLF16	chr9	97310556	97310566	-	0.000	0.000	Merged-chr9-97310505-7
NR18912--MA0599.1.KLF5	chr14	30827012	30827021	-	0.000	0.000	Merged-chr14-30826905-18
NR33519--MA0599.1.KLF5	chr2	27693905	27693914	-	0.000	0.000	Merged-chr2-27693880-30
NR60282--MA0599.1.KLF5	chr8	25059856	25059865	+	0.000	0.000	Merged-chr8-25059963-13
NR45818--MA0493.1.Klf1	chr4	141766461	141766471	-	0.000	0.000	Merged-chr4-141766554-24
NR37565--MA0599.1.KLF5	chr2	165322030	165322039	+	0.000	0.000	Merged-chr2-165321854-18
NR52918--MA0039.3.KLF4	chr6	86607662	86607672	-	0.000	0.000	Merged-chr6-86607706-49
NR61340--MA0493.1.Klf1	chr8	79903984	79903994	+	0.000	0.000	Merged-chr8-79904145-1
NR8930--MA1107.1.KLF9	chr11	5005465	5005477	+	0.000	0.000	Merged-chr11-5005546-13
NR65877--MA0742.1.Klf12	chr9	106430820	106430834	+	0.000	0.000	Merged-chr9-106430870-17
NR63904--MA0740.1.KLF14	chr9	42423875	42423888	+	0.000	0.000	Merged-chr9-42423784-11
NR1977--MA1107.1.KLF9	chr1	121241530	121241542	-	0.000	0.000	Merged-chr1-121241343-38
NR19978--MA0039.3.KLF4	chr14	73112610	73112620	-	0.000	0.000	Merged-chr14-73112682-7
NR8689--MA0493.1.Klf1	chr10	128663976	128663986	-	0.000	0.000	Merged-chr10-128663895-18
NR33932--MA0740.1.KLF14	chr2	34938783	34938796	+	0.000	0.000	Merged-chr2-34938971-69
NR65449--MA0493.1.Klf1	chr9	95959966	95959976	-	0.000	0.000	Merged-chr9-95959798-44
NR33425--MA0599.1.KLF5	chr2	26312943	26312952	+	0.000	0.000	Merged-chr2-26313010-11
NR12246--MA0039.3.KLF4	chr11	108268682	108268692	+	0.000	0.000	Merged-chr11-108268786-21
NR40175--MA0741.1.KLF16	chr3	103376023	103376033	+	0.000	0.000	Merged-chr3-103375915-4
NR52148--MA0039.3.KLF4	chr6	50560916	50560926	+	0.000	0.000	Merged-chr6-50560959-32
NR8019--MA0741.1.KLF16	chr10	117975001	117975011	-	0.000	0.000	Merged-chr10-117975083-3
NR26775--MA1107.1.KLF9	chr17	29638104	29638116	+	0.000	0.000	Merged-chr17-29638161-9
NR40507--MA1107.1.KLF9	chr3	115706538	115706550	+	0.000	0.000	Merged-chr3-115706402-1
NR10515--MA0493.1.Klf1	chr11	70597424	70597434	-	0.000	0.000	Merged-chr11-70597550-26
NR15619--MA0742.1.Klf12	chr13	8400888	8400902	+	0.000	0.000	Merged-chr13-8400702-31
NR7631--MA0599.1.KLF5	chr10	108119538	108119547	+	0.000	0.000	Merged-chr10-108119748-35
NR52511--MA1107.1.KLF9	chr6	67339547	67339559	+	0.000	0.000	Merged-chr6-67339720-32
NR8013--MA0493.1.Klf1	chr10	117969969	117969979	-	0.000	0.000	Merged-chr10-117970017-9
NR33597--MA0741.1.KLF16	chr2	29102782	29102792	-	0.000	0.000	Merged-chr2-29102866-17
NR62537--MA1107.1.KLF9	chr8	117052559	117052571	-	0.000	0.000	Merged-chr8-117052612-3
NR52508--MA0741.1.KLF16	chr6	67339544	67339554	+	0.000	0.000	Merged-chr6-67339720-32
NR42101--MA0742.1.Klf12	chr3	154628466	154628480	+	0.000	0.000	Merged-chr3-154628476-23
NR2714--MA0493.1.Klf1	chr1	151613463	151613473	+	0.000	0.000	Merged-chr1-151613371-29
NR44326--MA0599.1.KLF5	chr4	116701028	116701037	-	0.000	0.000	Merged-chr4-116701085-12
NR5414--MA0039.3.KLF4	chr10	41687582	41687592	-	0.000	0.000	Merged-chr10-41687676-7
NR28266--MA0493.1.Klf1	chr17	73513079	73513089	-	0.000	0.000	Merged-chr17-73513049-18
NR35823--MA1107.1.KLF9	chr2	118658632	118658644	-	0.000	0.000	Merged-chr2-118658566-8
NR661--MA0599.1.KLF5	chr1	52019756	52019765	-	0.000	0.000	Merged-chr1-52019898-50
NR23367--MA0657.1.KLF13	chr15	102110639	102110656	-	0.000	0.000	Merged-chr15-102110732-12
NR32666--MA0493.1.Klf1	chr19	56756824	56756834	-	0.000	0.000	Merged-chr19-56756635-43
NR8927--MA0599.1.KLF5	chr11	5005466	5005475	+	0.000	0.000	Merged-chr11-5005546-13
NR51386--MA0742.1.Klf12	chr6	3536249	3536263	+	0.000	0.000	Merged-chr6-3536376-27
NR64624--MA0599.1.KLF5	chr9	66158205	66158214	+	0.000	0.000	Merged-chr9-66158396-48
NR47904--MA0493.1.Klf1	chr5	67155754	67155764	+	0.000	0.000	Merged-chr5-67155759-12
NR63264--MA0741.1.KLF16	chr8	128575094	128575104	-	0.000	0.000	Merged-chr8-128575049-9
NR43455--MA0493.1.Klf1	chr4	63928473	63928483	+	0.000	0.000	Merged-chr4-63928441-11
NR11976--MA1107.1.KLF9	chr11	102208939	102208951	-	0.000	0.000	Merged-chr11-102208952-14
NR37529--MA0493.1.Klf1	chr2	164828985	164828995	+	0.000	0.000	Merged-chr2-164829091-12
NR64139--MA0039.3.KLF4	chr9	50537459	50537469	+	0.000	0.000	Merged-chr9-50537430-19
NR14328--MA1107.1.KLF9	chr12	85632519	85632531	-	0.000	0.000	Merged-chr12-85632486-20
NR39126--MA0741.1.KLF16	chr3	65416860	65416870	+	0.000	0.000	Merged-chr3-65416822-6
NR57011--MA0742.1.Klf12	chr7	67444542	67444556	-	0.000	0.000	Merged-chr7-67444614-20
NR64736--MA0599.1.KLF5	chr9	69092378	69092387	-	0.000	0.000	Merged-chr9-69092509-18
NR7373--MA0742.1.Klf12	chr10	95009208	95009222	-	0.000	0.000	Merged-chr10-95009173-43
NR27883--MA1107.1.KLF9	chr17	56904952	56904964	+	0.000	0.000	Merged-chr17-56905051-10
NR37793--MA0493.1.Klf1	chr2	167996069	167996079	-	0.000	0.000	Merged-chr2-167996083-9
NR321--MA0599.1.KLF5	chr1	36274542	36274551	+	0.000	0.000	Merged-chr1-36274584-22
NR28185--MA1107.1.KLF9	chr17	71678132	71678144	-	0.000	0.000	Merged-chr17-71678086-8
NR45313--MA0599.1.KLF5	chr4	134365513	134365522	+	0.000	0.000	Merged-chr4-134365385-7
